TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        7247.00000        8.88834
TAB:  US_Louisiana_Orleans Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Deaths    US_Louisiana_Orleans 4/3/2020         72     513      380     148      767     2    94 4/25/2020 
AAA2     1 US_Louisiana_Orleans Deaths    cc1=  .996499 cc2=  .694988 lx=  6.05028 if=  62 il=  72 4/3/2020   n=  10 now=     513 end=        424       148       767 U=    10.26 T=   72.5 p1= -17.3 p2=   121.0 ed=    96 4/27/2020   x1=  62. x2=  72. y1=  1.03 y2=   .05     
GP: Deaths    US_Louisiana_Orleans 4/3/2020         72     513      424     148      767     2    96 4/27/2020 
AAA1     1 US_Louisiana_Orleans Deaths    cc1=  .996950 cc2=  .680723 lx=  6.65028 if=  63 il=  72 4/3/2020   n=   9 now=     513 end=        772       148       767 U=    14.78 T=   79.4 p1=  50.5 p2=    66.5 ed=   114 5/15/2020   x1=  63. x2=  72. y1=  1.11 y2=   .50 BEST
AAA2     1 US_Louisiana_Orleans Deaths    cc1=  .996950 cc2=  .680723 lx=  6.64628 if=  63 il=  72 4/3/2020   n=   9 now=     513 end=        772       148       767 U=    14.78 T=   79.4 p1=  50.5 p2=    66.5 ed=   114 5/15/2020   x1=  63. x2=  72. y1=  1.11 y2=   .50 BEST
GP: Deaths    US_Louisiana_Orleans 4/3/2020         72     513      772     148      767     2   114 5/15/2020 
AAA2     1 US_Louisiana_Orleans Deaths    cc1=  .996305 cc2=  .662971 lx=  7.33028 if=  64 il=  72 4/3/2020   n=   8 now=     513 end=       1525       148       767 U=    19.70 T=   88.7 p1= 197.3 p2=    33.6 ed=   135 6/5/2020    x1=  64. x2=  72. y1=  1.25 y2=   .85     
GP: Deaths    US_Louisiana_Orleans 4/3/2020         72     513     1525     148      767     2   135 6/5/2020  
AAA2     1 US_Louisiana_Orleans Deaths    cc1=  .995580 cc2=  .642027 lx=  8.24028 if=  65 il=  72 4/3/2020   n=   7 now=     513 end=       3790       148       767 U=    27.14 T=  103.9 p1= 638.8 p2=    13.5 ed=   167 7/7/2020    x1=  65. x2=  72. y1=  1.43 y2=  1.18     
GP: Deaths    US_Louisiana_Orleans 4/3/2020         72     513    -         148      767     2   167 7/7/2020  
AAA2     1 US_Louisiana_Orleans Deaths    cc1=  .993363 cc2=  .615399 lx=  8.24028 if=  66 il=  72 4/3/2020   n=   6 now=     513 end=       3790       148       767 U=    28.89 T=  106.0 p1= 638.8 p2=    13.5 ed=   174 7/14/2020   x1=  66. x2=  72. y1=  1.38 y2=  1.18     
GP: Deaths    US_Louisiana_Orleans 4/3/2020         72     513    -         148      767     2   174 7/14/2020 
AAA2     1 US_Louisiana_Orleans Deaths    cc1=  .996785 cc2=  .588537 lx=  7.14028 if=  67 il=  72 4/3/2020   n=   5 now=     513 end=       1261       148       767 U=    17.54 T=   85.4 p1= 145.8 p2=    40.7 ed=   126 5/27/2020   x1=  67. x2=  72. y1=  1.05 y2=   .76     
GP: Deaths    US_Louisiana_Orleans 4/3/2020         72     513     1261     148      767     2   126 5/27/2020 
AAA2     1 US_Louisiana_Orleans Deaths    cc1=  .998592 cc2=  .785391 lx=  6.50028 if=  52 il=  73 4/4/2020   n=  21 now=     513 end=        665       153       343 U=    14.13 T=   78.4 p1=  29.6 p2=    77.1 ed=   111 5/12/2020   x1=  52. x2=  73. y1=  1.87 y2=   .39     
GP: Deaths    US_Louisiana_Orleans 4/4/2020         73     513      665     153      343     1   111 5/12/2020 
AAA2     1 US_Louisiana_Orleans Deaths    cc1=  .998463 cc2=  .780245 lx=  6.60028 if=  53 il=  73 4/4/2020   n=  20 now=     513 end=        735       153       343 U=    15.09 T=   79.8 p1=  43.3 p2=    69.8 ed=   115 5/16/2020   x1=  53. x2=  73. y1=  1.78 y2=   .45     
GP: Deaths    US_Louisiana_Orleans 4/4/2020         73     513      735     153      343     1   115 5/16/2020 
AAA2     1 US_Louisiana_Orleans Deaths    cc1=  .998256 cc2=  .774649 lx=  6.54028 if=  54 il=  73 4/4/2020   n=  19 now=     513 end=        692       153       343 U=    14.82 T=   79.1 p1=  34.9 p2=    74.1 ed=   114 5/15/2020   x1=  54. x2=  73. y1=  1.69 y2=   .41     
GP: Deaths    US_Louisiana_Orleans 4/4/2020         73     513      692     153      343     1   114 5/15/2020 
AAA2     1 US_Louisiana_Orleans Deaths    cc1=  .997784 cc2=  .762082 lx=  6.37028 if=  56 il=  73 4/4/2020   n=  17 now=     513 end=        584       153       343 U=    13.83 T=   77.0 p1=  13.8 p2=    87.8 ed=   109 5/10/2020   x1=  56. x2=  73. y1=  1.52 y2=   .29     
GP: Deaths    US_Louisiana_Orleans 4/4/2020         73     513      584     153      343     1   109 5/10/2020 
AAA2     1 US_Louisiana_Orleans Deaths    cc1=  .997659 cc2=  .755123 lx=  6.23028 if=  57 il=  73 4/4/2020   n=  16 now=     513 end=        507       153       343 U=    12.89 T=   75.3 p1=  -1.2 p2=   101.2 ed=   105 5/6/2020    x1=  57. x2=  73. y1=  1.42 y2=   .18     
GP: Deaths    US_Louisiana_Orleans 4/4/2020         73     513      507     153      343     1   105 5/6/2020  
AAA2     1 US_Louisiana_Orleans Deaths    cc1=  .997576 cc2=  .747576 lx=  6.09028 if=  58 il=  73 4/4/2020   n=  15 now=     513 end=        441       153       343 U=    11.78 T=   73.7 p1= -14.0 p2=   116.3 ed=   101 5/2/2020    x1=  58. x2=  73. y1=  1.33 y2=   .06     
GP: Deaths    US_Louisiana_Orleans 4/4/2020         73     513      441     153      343     1   101 5/2/2020  
AAA2     1 US_Louisiana_Orleans Deaths    cc1=  .997269 cc2=  .739070 lx=  6.00028 if=  59 il=  73 4/4/2020   n=  14 now=     513 end=        403       153       343 U=    11.45 T=   72.6 p1= -21.4 p2=   127.3 ed=    99 4/30/2020   x1=  59. x2=  73. y1=  1.19 y2=  -.03     
GP: Deaths    US_Louisiana_Orleans 4/4/2020         73     513      403     153      343     1    99 4/30/2020 
AAA1     1 US_Louisiana_Orleans Deaths    cc1=  .998085 cc2=  .730823 lx=  5.84028 if=  60 il=  73 4/4/2020   n=  13 now=     513 end=        343       153       343 U=     9.61 T=   71.0 p1= -33.1 p2=   149.6 ed=    93 4/24/2020   x1=  60. x2=  73. y1=  1.14 y2=  -.21 BEST
AAA2     1 US_Louisiana_Orleans Deaths    cc1=  .998085 cc2=  .730823 lx=  5.84428 if=  60 il=  73 4/4/2020   n=  13 now=     513 end=        343       153       343 U=     9.61 T=   71.0 p1= -33.1 p2=   149.6 ed=    93 4/24/2020   x1=  60. x2=  73. y1=  1.14 y2=  -.21 BEST
GP: Deaths    US_Louisiana_Orleans 4/4/2020         73     513      343     153      343     1    93 4/24/2020 
AAA2     1 US_Louisiana_Orleans Deaths    cc1=  .997610 cc2=  .720259 lx=  5.85028 if=  61 il=  73 4/4/2020   n=  12 now=     513 end=        347       153       343 U=     9.62 T=   71.1 p1= -32.4 p2=   147.8 ed=    93 4/24/2020   x1=  61. x2=  73. y1=  1.05 y2=  -.20     
GP: Deaths    US_Louisiana_Orleans 4/4/2020         73     513      347     153      343     1    93 4/24/2020 
AAA2     1 US_Louisiana_Orleans Deaths    cc1=  .997072 cc2=  .708397 lx=  5.92028 if=  62 il=  73 4/4/2020   n=  11 now=     513 end=        372       153       343 U=    10.04 T=   71.8 p1= -27.5 p2=   137.9 ed=    95 4/26/2020   x1=  62. x2=  73. y1=   .98 y2=  -.12     
GP: Deaths    US_Louisiana_Orleans 4/4/2020         73     513      372     153      343     1    95 4/26/2020 
AAA2     1 US_Louisiana_Orleans Deaths    cc1=  .997145 cc2=  .695633 lx=  6.26028 if=  63 il=  73 4/4/2020   n=  10 now=     513 end=        523       153       343 U=    13.03 T=   75.7 p1=   1.9 p2=    98.1 ed=   106 5/7/2020    x1=  63. x2=  73. y1=   .97 y2=   .21     
GP: Deaths    US_Louisiana_Orleans 4/4/2020         73     513      523     153      343     1   106 5/7/2020  
AAA2     1 US_Louisiana_Orleans Deaths    cc1=  .996370 cc2=  .680142 lx=  6.49028 if=  64 il=  73 4/4/2020   n=   9 now=     513 end=        658       153       343 U=    14.98 T=   78.7 p1=  28.3 p2=    78.0 ed=   114 5/15/2020   x1=  64. x2=  73. y1=   .98 y2=   .38     
GP: Deaths    US_Louisiana_Orleans 4/4/2020         73     513      658     153      343     1   114 5/15/2020 
AAA2     1 US_Louisiana_Orleans Deaths    cc1=  .995319 cc2=  .661986 lx=  7.10028 if=  65 il=  73 4/4/2020   n=   8 now=     513 end=       1212       153       343 U=    20.51 T=   87.9 p1= 136.3 p2=    42.3 ed=   136 6/6/2020    x1=  65. x2=  73. y1=  1.12 y2=   .73     
GP: Deaths    US_Louisiana_Orleans 4/4/2020         73     513     1212     153      343     1   136 6/6/2020  
AAA2     1 US_Louisiana_Orleans Deaths    cc1=  .993307 cc2=  .639753 lx=  7.14028 if=  66 il=  73 4/4/2020   n=   7 now=     513 end=       1261       153       343 U=    22.20 T=   89.6 p1= 145.8 p2=    40.7 ed=   141 6/11/2020   x1=  66. x2=  73. y1=  1.06 y2=   .75     
GP: Deaths    US_Louisiana_Orleans 4/4/2020         73     513     1261     153      343     1   141 6/11/2020 
AAA2     1 US_Louisiana_Orleans Deaths    cc1=  .998481 cc2=  .789967 lx=  6.34028 if=  52 il=  74 4/5/2020   n=  22 now=     513 end=        566       161       183 U=    13.61 T=   77.1 p1=  10.3 p2=    90.6 ed=   109 5/10/2020   x1=  52. x2=  74. y1=  1.85 y2=   .23     
GP: Deaths    US_Louisiana_Orleans 4/5/2020         74     513      566     161      183     1   109 5/10/2020 
AAA2     1 US_Louisiana_Orleans Deaths    cc1=  .998299 cc2=  .785098 lx=  6.39028 if=  53 il=  74 4/5/2020   n=  21 now=     513 end=        596       161       183 U=    14.28 T=   77.8 p1=  16.2 p2=    86.1 ed=   111 5/12/2020   x1=  53. x2=  74. y1=  1.74 y2=   .27     
GP: Deaths    US_Louisiana_Orleans 4/5/2020         74     513      596     161      183     1   111 5/12/2020 
AAA2     1 US_Louisiana_Orleans Deaths    cc1=  .998110 cc2=  .779892 lx=  6.33028 if=  54 il=  74 4/5/2020   n=  20 now=     513 end=        561       161       183 U=    13.96 T=   77.1 p1=   9.4 p2=    91.4 ed=   110 5/11/2020   x1=  54. x2=  74. y1=  1.65 y2=   .22     
GP: Deaths    US_Louisiana_Orleans 4/5/2020         74     513      561     161      183     1   110 5/11/2020 
AAA2     1 US_Louisiana_Orleans Deaths    cc1=  .997711 cc2=  .768295 lx=  6.17028 if=  56 il=  74 4/5/2020   n=  18 now=     513 end=        478       161       183 U=    12.94 T=   75.1 p1=  -6.8 p2=   107.3 ed=   105 5/6/2020    x1=  56. x2=  74. y1=  1.48 y2=   .09     
GP: Deaths    US_Louisiana_Orleans 4/5/2020         74     513      478     161      183     1   105 5/6/2020  
AAA2     1 US_Louisiana_Orleans Deaths    cc1=  .997642 cc2=  .761940 lx=  6.05028 if=  57 il=  74 4/5/2020   n=  17 now=     513 end=        424       161       183 U=    12.05 T=   73.6 p1= -17.3 p2=   121.0 ed=   102 5/3/2020    x1=  57. x2=  74. y1=  1.38 y2=  -.03     
GP: Deaths    US_Louisiana_Orleans 4/5/2020         74     513      424     161      183     1   102 5/3/2020  
AAA2     1 US_Louisiana_Orleans Deaths    cc1=  .997618 cc2=  .755082 lx=  5.95028 if=  58 il=  74 4/5/2020   n=  16 now=     513 end=        383       161       183 U=    11.15 T=   72.4 p1= -25.3 p2=   133.9 ed=    98 4/29/2020   x1=  58. x2=  74. y1=  1.29 y2=  -.14     
GP: Deaths    US_Louisiana_Orleans 4/5/2020         74     513      383     161      183     1    98 4/29/2020 
AAA2     1 US_Louisiana_Orleans Deaths    cc1=  .997391 cc2=  .747391 lx=  5.87028 if=  59 il=  74 4/5/2020   n=  15 now=     513 end=        354       161       183 U=    10.80 T=   71.4 p1= -31.0 p2=   144.9 ed=    96 4/27/2020   x1=  59. x2=  74. y1=  1.15 y2=  -.24     
GP: Deaths    US_Louisiana_Orleans 4/5/2020         74     513      354     161      183     1    96 4/27/2020 
AAA2     1 US_Louisiana_Orleans Deaths    cc1=  .998132 cc2=  .739933 lx=  5.75028 if=  60 il=  74 4/5/2020   n=  14 now=     513 end=        314       161       183 U=     9.24 T=   70.3 p1= -38.8 p2=   163.4 ed=    92 4/23/2020   x1=  60. x2=  74. y1=  1.11 y2=  -.40     
GP: Deaths    US_Louisiana_Orleans 4/5/2020         74     513      314     161      183     1    92 4/23/2020 
AAA2     1 US_Louisiana_Orleans Deaths    cc1=  .997701 cc2=  .730440 lx=  5.74028 if=  61 il=  74 4/5/2020   n=  13 now=     513 end=        311       161       183 U=     9.11 T=   70.2 p1= -39.4 p2=   165.0 ed=    91 4/22/2020   x1=  61. x2=  74. y1=  1.01 y2=  -.42     
GP: Deaths    US_Louisiana_Orleans 4/5/2020         74     513      311     161      183     1    91 4/22/2020 
AAA2     1 US_Louisiana_Orleans Deaths    cc1=  .997161 cc2=  .719811 lx=  5.77028 if=  62 il=  74 4/5/2020   n=  12 now=     513 end=        320       161       183 U=     9.27 T=   70.5 p1= -37.6 p2=   160.3 ed=    92 4/23/2020   x1=  62. x2=  74. y1=   .92 y2=  -.37     
GP: Deaths    US_Louisiana_Orleans 4/5/2020         74     513      320     161      183     1    92 4/23/2020 
AAA2     1 US_Louisiana_Orleans Deaths    cc1=  .996830 cc2=  .708155 lx=  5.93028 if=  63 il=  74 4/5/2020   n=  11 now=     513 end=        376       161       183 U=    10.94 T=   72.2 p1= -26.7 p2=   136.4 ed=    98 4/29/2020   x1=  63. x2=  74. y1=   .84 y2=  -.16     
GP: Deaths    US_Louisiana_Orleans 4/5/2020         74     513      376     161      183     1    98 4/29/2020 
AAA2     1 US_Louisiana_Orleans Deaths    cc1=  .995890 cc2=  .694379 lx=  5.97028 if=  64 il=  74 4/5/2020   n=  10 now=     513 end=        391       161       183 U=    11.37 T=   72.7 p1= -23.8 p2=   131.2 ed=    99 4/30/2020   x1=  64. x2=  74. y1=   .76 y2=  -.12     
GP: Deaths    US_Louisiana_Orleans 4/5/2020         74     513      391     161      183     1    99 4/30/2020 
AAA2     1 US_Louisiana_Orleans Deaths    cc1=  .994524 cc2=  .678296 lx=  6.00028 if=  65 il=  74 4/5/2020   n=   9 now=     513 end=        403       161       183 U=    11.90 T=   73.0 p1= -21.4 p2=   127.3 ed=   101 5/2/2020    x1=  65. x2=  74. y1=   .67 y2=  -.08     
GP: Deaths    US_Louisiana_Orleans 4/5/2020         74     513      403     161      183     1   101 5/2/2020  
AAA2     1 US_Louisiana_Orleans Deaths    cc1=  .992735 cc2=  .659402 lx=  5.79028 if=  66 il=  74 4/5/2020   n=   8 now=     513 end=        327       161       183 U=    10.30 T=   70.5 p1= -36.3 p2=   156.9 ed=    94 4/25/2020   x1=  66. x2=  74. y1=   .43 y2=  -.34     
GP: Deaths    US_Louisiana_Orleans 4/5/2020         74     513      327     161      183     1    94 4/25/2020 
AAA1     1 US_Louisiana_Orleans Deaths    cc1=  .989083 cc2=  .580835 lx=  5.22028 if=  69 il=  74 4/5/2020   n=   5 now=     513 end=        184       161       183 U=     3.40 T=   67.3 p1= -64.1 p2=   278.8 ed=    75 4/6/2020    x1=  69. x2=  74. y1=  -.50 y2= -1.97 BEST
AAA2     1 US_Louisiana_Orleans Deaths    cc1=  .989084 cc2=  .580835 lx=  5.22228 if=  69 il=  74 4/5/2020   n=   5 now=     513 end=        184       161       183 U=     3.40 T=   67.3 p1= -64.1 p2=   278.8 ed=    75 4/6/2020    x1=  69. x2=  74. y1=  -.50 y2= -1.97 BEST
GP: Deaths    US_Louisiana_Orleans 4/5/2020         74     513      184     161      183     1    75 4/6/2020  
AAA2     1 US_Louisiana_Orleans Deaths    cc1=  .998378 cc2=  .794254 lx=  6.21028 if=  52 il=  75 4/6/2020   n=  23 now=     513 end=        497       171       290 U=    13.07 T=   75.9 p1=  -3.1 p2=   103.2 ed=   106 5/7/2020    x1=  52. x2=  75. y1=  1.83 y2=   .07     
GP: Deaths    US_Louisiana_Orleans 4/6/2020         75     513      497     171      290     2   106 5/7/2020  
AAA2     1 US_Louisiana_Orleans Deaths    cc1=  .998165 cc2=  .789651 lx=  6.23028 if=  53 il=  75 4/6/2020   n=  22 now=     513 end=        507       171       290 U=    13.53 T=   76.1 p1=  -1.2 p2=   101.2 ed=   108 5/9/2020    x1=  53. x2=  75. y1=  1.71 y2=   .08     
GP: Deaths    US_Louisiana_Orleans 4/6/2020         75     513      507     171      290     2   108 5/9/2020  
AAA2     1 US_Louisiana_Orleans Deaths    cc1=  .998004 cc2=  .784804 lx=  6.16028 if=  54 il=  75 4/6/2020   n=  21 now=     513 end=        473       171       290 U=    13.10 T=   75.2 p1=  -7.8 p2=   108.5 ed=   106 5/7/2020    x1=  54. x2=  75. y1=  1.62 y2=   .02     
GP: Deaths    US_Louisiana_Orleans 4/6/2020         75     513      473     171      290     2   106 5/7/2020  
AAA2     1 US_Louisiana_Orleans Deaths    cc1=  .997698 cc2=  .774091 lx=  6.02028 if=  56 il=  75 4/6/2020   n=  19 now=     513 end=        411       171       290 U=    12.09 T=   73.4 p1= -19.9 p2=   124.8 ed=   101 5/2/2020    x1=  56. x2=  75. y1=  1.44 y2=  -.13     
GP: Deaths    US_Louisiana_Orleans 4/6/2020         75     513      411     171      290     2   101 5/2/2020  
AAA2     1 US_Louisiana_Orleans Deaths    cc1=  .997690 cc2=  .768274 lx=  5.93028 if=  57 il=  75 4/6/2020   n=  18 now=     513 end=        376       171       290 U=    11.35 T=   72.3 p1= -26.7 p2=   136.4 ed=    99 4/30/2020   x1=  57. x2=  75. y1=  1.35 y2=  -.24     
GP: Deaths    US_Louisiana_Orleans 4/6/2020         75     513      376     171      290     2    99 4/30/2020 
AAA2     1 US_Louisiana_Orleans Deaths    cc1=  .997728 cc2=  .762026 lx=  5.84028 if=  58 il=  75 4/6/2020   n=  17 now=     513 end=        343       171       290 U=    10.48 T=   71.2 p1= -33.1 p2=   149.6 ed=    95 4/26/2020   x1=  58. x2=  75. y1=  1.26 y2=  -.36     
GP: Deaths    US_Louisiana_Orleans 4/6/2020         75     513      343     171      290     2    95 4/26/2020 
AAA2     1 US_Louisiana_Orleans Deaths    cc1=  .997585 cc2=  .755049 lx=  5.77028 if=  59 il=  75 4/6/2020   n=  16 now=     513 end=        320       171       290 U=    10.10 T=   70.3 p1= -37.6 p2=   160.3 ed=    94 4/25/2020   x1=  59. x2=  75. y1=  1.12 y2=  -.46     
GP: Deaths    US_Louisiana_Orleans 4/6/2020         75     513      320     171      290     2    94 4/25/2020 
AAA2     1 US_Louisiana_Orleans Deaths    cc1=  .998288 cc2=  .748288 lx=  5.68028 if=  60 il=  75 4/6/2020   n=  15 now=     513 end=        293       171       290 U=     8.78 T=   69.6 p1= -42.9 p2=   175.1 ed=    90 4/21/2020   x1=  60. x2=  75. y1=  1.09 y2=  -.62     
GP: Deaths    US_Louisiana_Orleans 4/6/2020         75     513      293     171      290     2    90 4/21/2020 
AAA1     1 US_Louisiana_Orleans Deaths    cc1=  .997932 cc2=  .739733 lx=  5.67028 if=  61 il=  75 4/6/2020   n=  14 now=     513 end=        290       171       290 U=     8.64 T=   69.5 p1= -43.5 p2=   176.9 ed=    89 4/20/2020   x1=  61. x2=  75. y1=   .98 y2=  -.64 BEST
AAA2     1 US_Louisiana_Orleans Deaths    cc1=  .997932 cc2=  .739733 lx=  5.66828 if=  61 il=  75 4/6/2020   n=  14 now=     513 end=        290       171       290 U=     8.64 T=   69.5 p1= -43.5 p2=   176.9 ed=    89 4/20/2020   x1=  61. x2=  75. y1=   .98 y2=  -.64 BEST
GP: Deaths    US_Louisiana_Orleans 4/6/2020         75     513      290     171      290     2    89 4/20/2020 
AAA2     1 US_Louisiana_Orleans Deaths    cc1=  .997458 cc2=  .730196 lx=  5.68028 if=  62 il=  75 4/6/2020   n=  13 now=     513 end=        293       171       290 U=     8.65 T=   69.6 p1= -42.9 p2=   175.1 ed=    90 4/21/2020   x1=  62. x2=  75. y1=   .88 y2=  -.62     
GP: Deaths    US_Louisiana_Orleans 4/6/2020         75     513      293     171      290     2    90 4/21/2020 
AAA2     1 US_Louisiana_Orleans Deaths    cc1=  .996998 cc2=  .719648 lx=  5.75028 if=  63 il=  75 4/6/2020   n=  12 now=     513 end=        314       171       290 U=     9.55 T=   70.3 p1= -38.8 p2=   163.4 ed=    92 4/23/2020   x1=  63. x2=  75. y1=   .76 y2=  -.50     
GP: Deaths    US_Louisiana_Orleans 4/6/2020         75     513      314     171      290     2    92 4/23/2020 
AAA2     1 US_Louisiana_Orleans Deaths    cc1=  .996194 cc2=  .707519 lx=  5.72028 if=  64 il=  75 4/6/2020   n=  11 now=     513 end=        304       171       290 U=     9.29 T=   69.9 p1= -40.7 p2=   168.8 ed=    91 4/22/2020   x1=  64. x2=  75. y1=   .64 y2=  -.55     
GP: Deaths    US_Louisiana_Orleans 4/6/2020         75     513      304     171      290     2    91 4/22/2020 
AAA1     1 US_Louisiana_Orleans Deaths    cc1=  .995109 cc2=  .693598 lx=  5.67028 if=  65 il=  75 4/6/2020   n=  10 now=     513 end=        290       171       290 U=     8.89 T=   69.3 p1= -43.5 p2=   176.9 ed=    90 4/21/2020   x1=  65. x2=  75. y1=   .49 y2=  -.64 BEST
AAA2     1 US_Louisiana_Orleans Deaths    cc1=  .995109 cc2=  .693598 lx=  5.67328 if=  65 il=  75 4/6/2020   n=  10 now=     513 end=        290       171       290 U=     8.89 T=   69.3 p1= -43.5 p2=   176.9 ed=    90 4/21/2020   x1=  65. x2=  75. y1=   .49 y2=  -.64 BEST
GP: Deaths    US_Louisiana_Orleans 4/6/2020         75     513      290     171      290     2    90 4/21/2020 
AAA2     1 US_Louisiana_Orleans Deaths    cc1=  .994136 cc2=  .677908 lx=  5.54028 if=  66 il=  75 4/6/2020   n=   9 now=     513 end=        254       171       290 U=     7.65 T=   68.0 p1= -50.5 p2=   202.0 ed=    86 4/17/2020   x1=  66. x2=  75. y1=   .26 y2=  -.92     
GP: Deaths    US_Louisiana_Orleans 4/6/2020         75     513      254     171      290     2    86 4/17/2020 
AAA2     1 US_Louisiana_Orleans Deaths    cc1=  .992728 cc2=  .614763 lx=  5.31028 if=  69 il=  75 4/6/2020   n=   6 now=     513 end=        202       171       290 U=     4.24 T=   67.5 p1= -60.6 p2=   254.0 ed=    77 4/8/2020    x1=  69. x2=  75. y1=  -.36 y2= -1.78     
GP: Deaths    US_Louisiana_Orleans 4/6/2020         75     513      202     171      290     2    77 4/8/2020  
AAA2     1 US_Louisiana_Orleans Deaths    cc1=  .989534 cc2=  .581286 lx=  5.28028 if=  70 il=  75 4/6/2020   n=   5 now=     513 end=        196       171       290 U=     3.70 T=   67.7 p1= -61.8 p2=   261.7 ed=    76 4/7/2020    x1=  70. x2=  75. y1=  -.62 y2= -1.98     
GP: Deaths    US_Louisiana_Orleans 4/6/2020         75     513      196     171      290     2    76 4/7/2020  
AAA2     1 US_Louisiana_Orleans Deaths    cc1=  .998444 cc2=  .798444 lx=  6.12028 if=  52 il=  76 4/7/2020   n=  24 now=     513 end=        454       185       294 U=    12.52 T=   74.7 p1= -11.5 p2=   113.0 ed=   104 5/5/2020    x1=  52. x2=  76. y1=  1.81 y2=  -.11     
GP: Deaths    US_Louisiana_Orleans 4/7/2020         76     513      454     185      294     3   104 5/5/2020  
AAA2     1 US_Louisiana_Orleans Deaths    cc1=  .998242 cc2=  .794118 lx=  6.13028 if=  53 il=  76 4/7/2020   n=  23 now=     513 end=        459       185       294 U=    12.87 T=   74.8 p1= -10.5 p2=   111.8 ed=   105 5/6/2020    x1=  53. x2=  76. y1=  1.69 y2=  -.09     
GP: Deaths    US_Louisiana_Orleans 4/7/2020         76     513      459     185      294     3   105 5/6/2020  
AAA2     1 US_Louisiana_Orleans Deaths    cc1=  .998126 cc2=  .789612 lx=  6.07028 if=  54 il=  76 4/7/2020   n=  22 now=     513 end=        432       185       294 U=    12.45 T=   74.0 p1= -15.8 p2=   118.8 ed=   103 5/4/2020    x1=  54. x2=  76. y1=  1.60 y2=  -.16     
GP: Deaths    US_Louisiana_Orleans 4/7/2020         76     513      432     185      294     3   103 5/4/2020  
AAA2     1 US_Louisiana_Orleans Deaths    cc1=  .997932 cc2=  .779714 lx=  5.95028 if=  56 il=  76 4/7/2020   n=  20 now=     513 end=        383       185       294 U=    11.49 T=   72.4 p1= -25.3 p2=   133.9 ed=    99 4/30/2020   x1=  56. x2=  76. y1=  1.43 y2=  -.31     
GP: Deaths    US_Louisiana_Orleans 4/7/2020         76     513      383     185      294     3    99 4/30/2020 
AAA2     1 US_Louisiana_Orleans Deaths    cc1=  .997975 cc2=  .774368 lx=  5.88028 if=  57 il=  76 4/7/2020   n=  19 now=     513 end=        357       185       294 U=    10.85 T=   71.5 p1= -30.4 p2=   143.7 ed=    97 4/28/2020   x1=  57. x2=  76. y1=  1.34 y2=  -.42     
GP: Deaths    US_Louisiana_Orleans 4/7/2020         76     513      357     185      294     3    97 4/28/2020 
AAA2     1 US_Louisiana_Orleans Deaths    cc1=  .998051 cc2=  .768636 lx=  5.81028 if=  58 il=  76 4/7/2020   n=  18 now=     513 end=        333       185       294 U=    10.10 T=   70.7 p1= -35.1 p2=   154.1 ed=    94 4/25/2020   x1=  58. x2=  76. y1=  1.25 y2=  -.53     
GP: Deaths    US_Louisiana_Orleans 4/7/2020         76     513      333     185      294     3    94 4/25/2020 
AAA2     1 US_Louisiana_Orleans Deaths    cc1=  .997963 cc2=  .762261 lx=  5.76028 if=  59 il=  76 4/7/2020   n=  17 now=     513 end=        317       185       294 U=     9.81 T=   70.0 p1= -38.2 p2=   161.8 ed=    93 4/24/2020   x1=  59. x2=  76. y1=  1.12 y2=  -.62     
GP: Deaths    US_Louisiana_Orleans 4/7/2020         76     513      317     185      294     3    93 4/24/2020 
AAA1     1 US_Louisiana_Orleans Deaths    cc1=  .998567 cc2=  .756032 lx=  5.69028 if=  60 il=  76 4/7/2020   n=  16 now=     513 end=        295       185       294 U=     8.66 T=   69.5 p1= -42.5 p2=   173.9 ed=    89 4/20/2020   x1=  60. x2=  76. y1=  1.09 y2=  -.76 BEST
AAA2     1 US_Louisiana_Orleans Deaths    cc1=  .998567 cc2=  .756032 lx=  5.69228 if=  60 il=  76 4/7/2020   n=  16 now=     513 end=        295       185       294 U=     8.66 T=   69.5 p1= -42.5 p2=   173.9 ed=    89 4/20/2020   x1=  60. x2=  76. y1=  1.09 y2=  -.76 BEST
GP: Deaths    US_Louisiana_Orleans 4/7/2020         76     513      295     185      294     3    89 4/20/2020 
AAA1     1 US_Louisiana_Orleans Deaths    cc1=  .998285 cc2=  .748285 lx=  5.69028 if=  61 il=  76 4/7/2020   n=  15 now=     513 end=        295       185       294 U=     8.59 T=   69.5 p1= -42.5 p2=   173.9 ed=    89 4/20/2020   x1=  61. x2=  76. y1=   .99 y2=  -.76 BEST
AAA2     1 US_Louisiana_Orleans Deaths    cc1=  .998286 cc2=  .748285 lx=  5.68628 if=  61 il=  76 4/7/2020   n=  15 now=     513 end=        295       185       294 U=     8.59 T=   69.5 p1= -42.5 p2=   173.9 ed=    89 4/20/2020   x1=  61. x2=  76. y1=   .99 y2=  -.76 BEST
GP: Deaths    US_Louisiana_Orleans 4/7/2020         76     513      295     185      294     3    89 4/20/2020 
