TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        3337.00000        8.11283
TAB:  US_Georgia_Cobb Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Confirmed US_Georgia_Cobb 4/22/2020        91    3337     3142    1272     3020     7   141 6/11/2020 
AAA2     1 US_Georgia_Cobb Confirmed cc1=  .997709 cc2=  .789195 lx=  8.05283 if=  69 il=  91 4/22/2020  n=  22 now=    3337 end=       3142      1272      3020 U=    22.34 T=   88.8 p1=  -5.8 p2=   106.2 ed=   141 6/11/2020   x1=  69. x2=  91. y1=   .88 y2=  -.10     
GP: Confirmed US_Georgia_Cobb 4/22/2020        91    3337     3142    1272     3020     7   141 6/11/2020 
AAA1     1 US_Georgia_Cobb Confirmed cc1=  .997407 cc2=  .784206 lx=  8.01283 if=  70 il=  91 4/22/2020  n=  21 now=    3337 end=       3019      1272      3020 U=    21.16 T=   87.9 p1=  -9.5 p2=   110.5 ed=   137 6/7/2020    x1=  70. x2=  91. y1=   .85 y2=  -.15 BEST
AAA2     1 US_Georgia_Cobb Confirmed cc1=  .997407 cc2=  .784206 lx=  8.01783 if=  70 il=  91 4/22/2020  n=  21 now=    3337 end=       3019      1272      3020 U=    21.16 T=   87.9 p1=  -9.5 p2=   110.5 ed=   137 6/7/2020    x1=  70. x2=  91. y1=   .85 y2=  -.15 BEST
GP: Confirmed US_Georgia_Cobb 4/22/2020        91    3337     3019    1272     3020     7   137 6/7/2020  
AAA2     1 US_Georgia_Cobb Confirmed cc1=  .996847 cc2=  .773241 lx=  8.26283 if=  72 il=  91 4/22/2020  n=  19 now=    3337 end=       3877      1272      3020 U=    25.91 T=   93.8 p1=  16.2 p2=    86.1 ed=   154 6/24/2020   x1=  72. x2=  91. y1=   .84 y2=   .11     
GP: Confirmed US_Georgia_Cobb 4/22/2020        91    3337     3877    1272     3020     7   154 6/24/2020 
AAA2     1 US_Georgia_Cobb Confirmed cc1=  .996335 cc2=  .766919 lx=  8.31283 if=  73 il=  91 4/22/2020  n=  18 now=    3337 end=       4075      1272      3020 U=    27.26 T=   95.2 p1=  22.1 p2=    81.9 ed=   159 6/29/2020   x1=  73. x2=  91. y1=   .81 y2=   .15     
GP: Confirmed US_Georgia_Cobb 4/22/2020        91    3337     4075    1272     3020     7   159 6/29/2020 
AAA2     1 US_Georgia_Cobb Confirmed cc1=  .995730 cc2=  .760028 lx=  8.21283 if=  74 il=  91 4/22/2020  n=  17 now=    3337 end=       3687      1272      3020 U=    25.19 T=   92.6 p1=  10.5 p2=    90.5 ed=   152 6/22/2020   x1=  74. x2=  91. y1=   .74 y2=   .06     
GP: Confirmed US_Georgia_Cobb 4/22/2020        91    3337     3687    1272     3020     7   152 6/22/2020 
AAA2     1 US_Georgia_Cobb Confirmed cc1=  .994928 cc2=  .752392 lx=  8.21283 if=  75 il=  91 4/22/2020  n=  16 now=    3337 end=       3687      1272      3020 U=    26.02 T=   92.6 p1=  10.5 p2=    90.5 ed=   154 6/24/2020   x1=  75. x2=  91. y1=   .68 y2=   .06     
GP: Confirmed US_Georgia_Cobb 4/22/2020        91    3337     3687    1272     3020     7   154 6/24/2020 
AAA2     1 US_Georgia_Cobb Confirmed cc1=  .995159 cc2=  .717809 lx=  7.43283 if=  79 il=  91 4/22/2020  n=  12 now=    3337 end=       1690      1272      3020 U=    10.06 T=   78.4 p1= -49.4 p2=   197.5 ed=   102 5/3/2020    x1=  79. x2=  91. y1=  -.06 y2= -1.26     
GP: Confirmed US_Georgia_Cobb 4/22/2020        91    3337     1690    1272     3020     7   102 5/3/2020  
AAA2     1 US_Georgia_Cobb Confirmed cc1=  .995823 cc2=  .707148 lx=  7.37283 if=  80 il=  91 4/22/2020  n=  11 now=    3337 end=       1592      1272      3020 U=     8.43 T=   78.4 p1= -52.3 p2=   209.6 ed=    98 4/29/2020   x1=  80. x2=  91. y1=  -.19 y2= -1.49     
GP: Confirmed US_Georgia_Cobb 4/22/2020        91    3337     1592    1272     3020     7    98 4/29/2020 
AAA2     1 US_Georgia_Cobb Confirmed cc1=  .995800 cc2=  .694289 lx=  7.33283 if=  81 il=  91 4/22/2020  n=  10 now=    3337 end=       1529      1272      3020 U=     7.05 T=   79.1 p1= -54.2 p2=   218.2 ed=    95 4/26/2020   x1=  81. x2=  91. y1=  -.27 y2= -1.69     
GP: Confirmed US_Georgia_Cobb 4/22/2020        91    3337     1529    1272     3020     7    95 4/26/2020 
AAA2     1 US_Georgia_Cobb Confirmed cc1=  .994529 cc2=  .678301 lx=  7.35283 if=  82 il=  91 4/22/2020  n=   9 now=    3337 end=       1560      1272      3020 U=     7.39 T=   79.3 p1= -53.3 p2=   213.9 ed=    96 4/27/2020   x1=  82. x2=  91. y1=  -.37 y2= -1.59     
GP: Confirmed US_Georgia_Cobb 4/22/2020        91    3337     1560    1272     3020     7    96 4/27/2020 
AAA2     1 US_Georgia_Cobb Confirmed cc1=  .994010 cc2=  .660677 lx=  7.45283 if=  83 il=  91 4/22/2020  n=   8 now=    3337 end=       1724      1272      3020 U=    10.42 T=   78.6 p1= -48.3 p2=   193.6 ed=   103 5/4/2020    x1=  83. x2=  91. y1=  -.42 y2= -1.19     
GP: Confirmed US_Georgia_Cobb 4/22/2020        91    3337     1724    1272     3020     7   103 5/4/2020  
AAA2     1 US_Georgia_Cobb Confirmed cc1=  .988633 cc2=  .580385 lx= 10.11283 if=  86 il=  91 4/22/2020  n=   5 now=    3337 end=      24657      1272      3020 U=    89.12 T=  187.9 p1= 638.9 p2=    13.5 ed=   398 2/23/2021   x1=  86. x2=  91. y1=  1.14 y2=  1.09     
GP: Confirmed US_Georgia_Cobb 4/22/2020        91    3337    -        1272     3020     7   398 2/23/2021 
AAA2     1 US_Georgia_Cobb Confirmed cc1=  .999114 cc2=  .854776 lx=  7.96283 if=  45 il=  92 4/23/2020  n=  47 now=    3337 end=       2872      1326      3020 U=    20.15 T=   86.8 p1= -13.9 p2=   116.2 ed=   134 6/4/2020    x1=  45. x2=  92. y1=  2.07 y2=  -.26     
GP: Confirmed US_Georgia_Cobb 4/23/2020        92    3337     2872    1326     3020     8   134 6/4/2020  
AAA2     1 US_Georgia_Cobb Confirmed cc1=  .999069 cc2=  .853204 lx=  7.98283 if=  46 il=  92 4/23/2020  n=  46 now=    3337 end=       2930      1326      3020 U=    19.92 T=   87.4 p1= -12.2 p2=   113.9 ed=   134 6/4/2020    x1=  46. x2=  92. y1=  2.08 y2=  -.23     
GP: Confirmed US_Georgia_Cobb 4/23/2020        92    3337     2930    1326     3020     8   134 6/4/2020  
AAA1     1 US_Georgia_Cobb Confirmed cc1=  .999180 cc2=  .851738 lx=  8.02283 if=  47 il=  92 4/23/2020  n=  45 now=    3337 end=       3049      1326      3020 U=    21.25 T=   88.1 p1=  -8.6 p2=   109.4 ed=   138 6/8/2020    x1=  47. x2=  92. y1=  1.94 y2=  -.18 BEST
AAA2     1 US_Georgia_Cobb Confirmed cc1=  .999180 cc2=  .851738 lx=  8.02283 if=  47 il=  92 4/23/2020  n=  45 now=    3337 end=       3049      1326      3020 U=    21.25 T=   88.1 p1=  -8.6 p2=   109.4 ed=   138 6/8/2020    x1=  47. x2=  92. y1=  1.94 y2=  -.18 BEST
GP: Confirmed US_Georgia_Cobb 4/23/2020        92    3337     3049    1326     3020     8   138 6/8/2020  
AAA1     1 US_Georgia_Cobb Confirmed cc1=  .999128 cc2=  .850057 lx=  8.01283 if=  48 il=  92 4/23/2020  n=  44 now=    3337 end=       3019      1326      3020 U=    21.09 T=   87.9 p1=  -9.5 p2=   110.5 ed=   137 6/7/2020    x1=  48. x2=  92. y1=  1.89 y2=  -.19 BEST
AAA2     1 US_Georgia_Cobb Confirmed cc1=  .999128 cc2=  .850057 lx=  8.01683 if=  48 il=  92 4/23/2020  n=  44 now=    3337 end=       3019      1326      3020 U=    21.09 T=   87.9 p1=  -9.5 p2=   110.5 ed=   137 6/7/2020    x1=  48. x2=  92. y1=  1.89 y2=  -.19 BEST
GP: Confirmed US_Georgia_Cobb 4/23/2020        92    3337     3019    1326     3020     8   137 6/7/2020  
AAA1     1 US_Georgia_Cobb Confirmed cc1=  .999070 cc2=  .848314 lx=  8.01283 if=  49 il=  92 4/23/2020  n=  43 now=    3337 end=       3019      1326      3020 U=    21.52 T=   87.8 p1=  -9.5 p2=   110.5 ed=   138 6/8/2020    x1=  49. x2=  92. y1=  1.80 y2=  -.19 BEST
AAA2     1 US_Georgia_Cobb Confirmed cc1=  .999070 cc2=  .848314 lx=  8.01183 if=  49 il=  92 4/23/2020  n=  43 now=    3337 end=       3019      1326      3020 U=    21.52 T=   87.8 p1=  -9.5 p2=   110.5 ed=   138 6/8/2020    x1=  49. x2=  92. y1=  1.80 y2=  -.19 BEST
GP: Confirmed US_Georgia_Cobb 4/23/2020        92    3337     3019    1326     3020     8   138 6/8/2020  
AAA2     1 US_Georgia_Cobb Confirmed cc1=  .999097 cc2=  .846598 lx=  7.98283 if=  50 il=  92 4/23/2020  n=  42 now=    3337 end=       2930      1326      3020 U=    20.92 T=   87.1 p1= -12.2 p2=   113.9 ed=   136 6/6/2020    x1=  50. x2=  92. y1=  1.78 y2=  -.23     
GP: Confirmed US_Georgia_Cobb 4/23/2020        92    3337     2930    1326     3020     8   136 6/6/2020  
AAA2     1 US_Georgia_Cobb Confirmed cc1=  .999071 cc2=  .844768 lx=  7.96283 if=  51 il=  92 4/23/2020  n=  41 now=    3337 end=       2872      1326      3020 U=    20.20 T=   86.8 p1= -13.9 p2=   116.2 ed=   134 6/4/2020    x1=  51. x2=  92. y1=  1.77 y2=  -.26     
GP: Confirmed US_Georgia_Cobb 4/23/2020        92    3337     2872    1326     3020     8   134 6/4/2020  
AAA2     1 US_Georgia_Cobb Confirmed cc1=  .999007 cc2=  .842834 lx=  7.97283 if=  52 il=  92 4/23/2020  n=  40 now=    3337 end=       2901      1326      3020 U=    20.99 T=   86.9 p1= -13.1 p2=   115.0 ed=   136 6/6/2020    x1=  52. x2=  92. y1=  1.66 y2=  -.24     
GP: Confirmed US_Georgia_Cobb 4/23/2020        92    3337     2901    1326     3020     8   136 6/6/2020  
AAA2     1 US_Georgia_Cobb Confirmed cc1=  .999043 cc2=  .840930 lx=  7.94283 if=  53 il=  92 4/23/2020  n=  39 now=    3337 end=       2815      1326      3020 U=    20.60 T=   86.2 p1= -15.6 p2=   118.5 ed=   134 6/4/2020    x1=  53. x2=  92. y1=  1.61 y2=  -.28     
GP: Confirmed US_Georgia_Cobb 4/23/2020        92    3337     2815    1326     3020     8   134 6/4/2020  
AAA2     1 US_Georgia_Cobb Confirmed cc1=  .999113 cc2=  .838985 lx=  7.91283 if=  54 il=  92 4/23/2020  n=  38 now=    3337 end=       2732      1326      3020 U=    20.03 T=   85.5 p1= -18.1 p2=   122.1 ed=   132 6/2/2020    x1=  54. x2=  92. y1=  1.57 y2=  -.32     
GP: Confirmed US_Georgia_Cobb 4/23/2020        92    3337     2732    1326     3020     8   132 6/2/2020  
AAA2     1 US_Georgia_Cobb Confirmed cc1=  .999141 cc2=  .836920 lx=  7.89283 if=  55 il=  92 4/23/2020  n=  37 now=    3337 end=       2678      1326      3020 U=    19.53 T=   85.1 p1= -19.7 p2=   124.6 ed=   131 6/1/2020    x1=  55. x2=  92. y1=  1.54 y2=  -.35     
GP: Confirmed US_Georgia_Cobb 4/23/2020        92    3337     2678    1326     3020     8   131 6/1/2020  
AAA2     1 US_Georgia_Cobb Confirmed cc1=  .999113 cc2=  .834714 lx=  7.87283 if=  56 il=  92 4/23/2020  n=  36 now=    3337 end=       2624      1326      3020 U=    19.00 T=   84.8 p1= -21.4 p2=   127.2 ed=   129 5/30/2020   x1=  56. x2=  92. y1=  1.51 y2=  -.38     
GP: Confirmed US_Georgia_Cobb 4/23/2020        92    3337     2624    1326     3020     8   129 5/30/2020 
AAA2     1 US_Georgia_Cobb Confirmed cc1=  .999039 cc2=  .832373 lx=  7.87283 if=  57 il=  92 4/23/2020  n=  35 now=    3337 end=       2624      1326      3020 U=    19.11 T=   84.7 p1= -21.4 p2=   127.2 ed=   129 5/30/2020   x1=  57. x2=  92. y1=  1.45 y2=  -.38     
GP: Confirmed US_Georgia_Cobb 4/23/2020        92    3337     2624    1326     3020     8   129 5/30/2020 
AAA2     1 US_Georgia_Cobb Confirmed cc1=  .998976 cc2=  .829945 lx=  7.86283 if=  58 il=  92 4/23/2020  n=  34 now=    3337 end=       2598      1326      3020 U=    19.04 T=   84.5 p1= -22.1 p2=   128.4 ed=   129 5/30/2020   x1=  58. x2=  92. y1=  1.39 y2=  -.40     
GP: Confirmed US_Georgia_Cobb 4/23/2020        92    3337     2598    1326     3020     8   129 5/30/2020 
AAA2     1 US_Georgia_Cobb Confirmed cc1=  .998832 cc2=  .824755 lx=  7.84283 if=  60 il=  92 4/23/2020  n=  32 now=    3337 end=       2547      1326      3020 U=    18.63 T=   84.1 p1= -23.7 p2=   131.0 ed=   128 5/29/2020   x1=  60. x2=  92. y1=  1.29 y2=  -.43     
GP: Confirmed US_Georgia_Cobb 4/23/2020        92    3337     2547    1326     3020     8   128 5/29/2020 
AAA2     1 US_Georgia_Cobb Confirmed cc1=  .998741 cc2=  .821965 lx=  7.83283 if=  61 il=  92 4/23/2020  n=  31 now=    3337 end=       2522      1326      3020 U=    18.41 T=   83.9 p1= -24.4 p2=   132.3 ed=   127 5/28/2020   x1=  61. x2=  92. y1=  1.24 y2=  -.44     
GP: Confirmed US_Georgia_Cobb 4/23/2020        92    3337     2522    1326     3020     8   127 5/28/2020 
AAA2     1 US_Georgia_Cobb Confirmed cc1=  .998630 cc2=  .819024 lx=  7.82283 if=  62 il=  92 4/23/2020  n=  30 now=    3337 end=       2496      1326      3020 U=    17.94 T=   83.8 p1= -25.2 p2=   133.7 ed=   126 5/27/2020   x1=  62. x2=  92. y1=  1.21 y2=  -.46     
GP: Confirmed US_Georgia_Cobb 4/23/2020        92    3337     2496    1326     3020     8   126 5/27/2020 
AAA2     1 US_Georgia_Cobb Confirmed cc1=  .998506 cc2=  .815932 lx=  7.83283 if=  63 il=  92 4/23/2020  n=  29 now=    3337 end=       2522      1326      3020 U=    18.01 T=   84.0 p1= -24.4 p2=   132.3 ed=   126 5/27/2020   x1=  63. x2=  92. y1=  1.17 y2=  -.44     
GP: Confirmed US_Georgia_Cobb 4/23/2020        92    3337     2522    1326     3020     8   126 5/27/2020 
AAA2     1 US_Georgia_Cobb Confirmed cc1=  .998408 cc2=  .812713 lx=  7.86283 if=  64 il=  92 4/23/2020  n=  28 now=    3337 end=       2598      1326      3020 U=    18.26 T=   84.8 p1= -22.1 p2=   128.4 ed=   127 5/28/2020   x1=  64. x2=  92. y1=  1.14 y2=  -.40     
GP: Confirmed US_Georgia_Cobb 4/23/2020        92    3337     2598    1326     3020     8   127 5/28/2020 
AAA2     1 US_Georgia_Cobb Confirmed cc1=  .998482 cc2=  .809500 lx=  7.92283 if=  65 il=  92 4/23/2020  n=  27 now=    3337 end=       2759      1326      3020 U=    19.37 T=   86.0 p1= -17.3 p2=   120.9 ed=   131 6/1/2020    x1=  65. x2=  92. y1=  1.08 y2=  -.31     
GP: Confirmed US_Georgia_Cobb 4/23/2020        92    3337     2759    1326     3020     8   131 6/1/2020  
AAA1     1 US_Georgia_Cobb Confirmed cc1=  .998506 cc2=  .806056 lx=  7.99283 if=  66 il=  92 4/23/2020  n=  26 now=    3337 end=       2959      1326      3020 U=    20.85 T=   87.4 p1= -11.3 p2=   112.8 ed=   136 6/6/2020    x1=  66. x2=  92. y1=  1.03 y2=  -.22 BEST
AAA2     1 US_Georgia_Cobb Confirmed cc1=  .998506 cc2=  .806056 lx=  7.99683 if=  66 il=  92 4/23/2020  n=  26 now=    3337 end=       2959      1326      3020 U=    20.85 T=   87.4 p1= -11.3 p2=   112.8 ed=   136 6/6/2020    x1=  66. x2=  92. y1=  1.03 y2=  -.22 BEST
GP: Confirmed US_Georgia_Cobb 4/23/2020        92    3337     2959    1326     3020     8   136 6/6/2020  
AAA1     1 US_Georgia_Cobb Confirmed cc1=  .998373 cc2=  .802257 lx=  8.03283 if=  67 il=  92 4/23/2020  n=  25 now=    3337 end=       3080      1326      3020 U=    21.97 T=   88.2 p1=  -7.7 p2=   108.3 ed=   140 6/10/2020   x1=  67. x2=  92. y1=   .97 y2=  -.17 BEST
AAA2     1 US_Georgia_Cobb Confirmed cc1=  .998373 cc2=  .802257 lx=  8.03383 if=  67 il=  92 4/23/2020  n=  25 now=    3337 end=       3080      1326      3020 U=    21.97 T=   88.2 p1=  -7.7 p2=   108.3 ed=   140 6/10/2020   x1=  67. x2=  92. y1=   .97 y2=  -.17 BEST
GP: Confirmed US_Georgia_Cobb 4/23/2020        92    3337     3080    1326     3020     8   140 6/10/2020 
AAA1     1 US_Georgia_Cobb Confirmed cc1=  .998186 cc2=  .798186 lx=  8.01283 if=  68 il=  92 4/23/2020  n=  24 now=    3337 end=       3019      1326      3020 U=    21.51 T=   87.8 p1=  -9.5 p2=   110.5 ed=   138 6/8/2020    x1=  68. x2=  92. y1=   .92 y2=  -.19 BEST
AAA2     1 US_Georgia_Cobb Confirmed cc1=  .998186 cc2=  .798186 lx=  8.01283 if=  68 il=  92 4/23/2020  n=  24 now=    3337 end=       3019      1326      3020 U=    21.51 T=   87.8 p1=  -9.5 p2=   110.5 ed=   138 6/8/2020    x1=  68. x2=  92. y1=   .92 y2=  -.19 BEST
GP: Confirmed US_Georgia_Cobb 4/23/2020        92    3337     3019    1326     3020     8   138 6/8/2020  
AAA1     1 US_Georgia_Cobb Confirmed cc1=  .997951 cc2=  .793827 lx=  8.00283 if=  69 il=  92 4/23/2020  n=  23 now=    3337 end=       2989      1326      3020 U=    21.48 T=   87.6 p1= -10.4 p2=   111.6 ed=   138 6/8/2020    x1=  69. x2=  92. y1=   .86 y2=  -.21 BEST
AAA2     1 US_Georgia_Cobb Confirmed cc1=  .997951 cc2=  .793827 lx=  8.00483 if=  69 il=  92 4/23/2020  n=  23 now=    3337 end=       2989      1326      3020 U=    21.48 T=   87.6 p1= -10.4 p2=   111.6 ed=   138 6/8/2020    x1=  69. x2=  92. y1=   .86 y2=  -.21 BEST
GP: Confirmed US_Georgia_Cobb 4/23/2020        92    3337     2989    1326     3020     8   138 6/8/2020  
AAA2     1 US_Georgia_Cobb Confirmed cc1=  .997701 cc2=  .789186 lx=  7.97283 if=  70 il=  92 4/23/2020  n=  22 now=    3337 end=       2901      1326      3020 U=    20.48 T=   87.0 p1= -13.1 p2=   115.0 ed=   135 6/5/2020    x1=  70. x2=  92. y1=   .83 y2=  -.24     
GP: Confirmed US_Georgia_Cobb 4/23/2020        92    3337     2901    1326     3020     8   135 6/5/2020  
AAA2     1 US_Georgia_Cobb Confirmed cc1=  .997173 cc2=  .778955 lx=  8.13283 if=  72 il=  92 4/23/2020  n=  20 now=    3337 end=       3404      1326      3020 U=    23.73 T=   90.6 p1=   2.0 p2=    98.0 ed=   146 6/16/2020   x1=  72. x2=  92. y1=   .78 y2=  -.06     
GP: Confirmed US_Georgia_Cobb 4/23/2020        92    3337     3404    1326     3020     8   146 6/16/2020 
AAA2     1 US_Georgia_Cobb Confirmed cc1=  .996727 cc2=  .773121 lx=  8.14283 if=  73 il=  92 4/23/2020  n=  19 now=    3337 end=       3438      1326      3020 U=    24.28 T=   90.8 p1=   3.0 p2=    97.1 ed=   148 6/18/2020   x1=  73. x2=  92. y1=   .73 y2=  -.05     
GP: Confirmed US_Georgia_Cobb 4/23/2020        92    3337     3438    1326     3020     8   148 6/18/2020 
AAA2     1 US_Georgia_Cobb Confirmed cc1=  .996255 cc2=  .766840 lx=  8.05283 if=  74 il=  92 4/23/2020  n=  18 now=    3337 end=       3142      1326      3020 U=    22.36 T=   88.7 p1=  -5.8 p2=   106.2 ed=   141 6/11/2020   x1=  74. x2=  92. y1=   .66 y2=  -.15     
GP: Confirmed US_Georgia_Cobb 4/23/2020        92    3337     3142    1326     3020     8   141 6/11/2020 
AAA1     1 US_Georgia_Cobb Confirmed cc1=  .995603 cc2=  .759901 lx=  8.02283 if=  75 il=  92 4/23/2020  n=  17 now=    3337 end=       3049      1326      3020 U=    22.41 T=   87.9 p1=  -8.6 p2=   109.4 ed=   140 6/10/2020   x1=  75. x2=  92. y1=   .58 y2=  -.18 BEST
AAA2     1 US_Georgia_Cobb Confirmed cc1=  .995603 cc2=  .759901 lx=  8.02083 if=  75 il=  92 4/23/2020  n=  17 now=    3337 end=       3049      1326      3020 U=    22.41 T=   87.9 p1=  -8.6 p2=   109.4 ed=   140 6/10/2020   x1=  75. x2=  92. y1=   .58 y2=  -.18 BEST
GP: Confirmed US_Georgia_Cobb 4/23/2020        92    3337     3049    1326     3020     8   140 6/10/2020 
AAA2     1 US_Georgia_Cobb Confirmed cc1=  .995833 cc2=  .728572 lx=  7.50283 if=  79 il=  92 4/23/2020  n=  13 now=    3337 end=       1813      1326      3020 U=    11.12 T=   79.1 p1= -45.7 p2=   184.1 ed=   105 5/6/2020    x1=  79. x2=  92. y1=   .01 y2= -1.16     
GP: Confirmed US_Georgia_Cobb 4/23/2020        92    3337     1813    1326     3020     8   105 5/6/2020  
AAA2     1 US_Georgia_Cobb Confirmed cc1=  .996042 cc2=  .718692 lx=  7.44283 if=  80 il=  92 4/23/2020  n=  12 now=    3337 end=       1707      1326      3020 U=     9.47 T=   79.0 p1= -48.8 p2=   195.5 ed=   101 5/2/2020    x1=  80. x2=  92. y1=  -.11 y2= -1.37     
GP: Confirmed US_Georgia_Cobb 4/23/2020        92    3337     1707    1326     3020     8   101 5/2/2020  
AAA2     1 US_Georgia_Cobb Confirmed cc1=  .995588 cc2=  .706913 lx=  7.41283 if=  81 il=  92 4/23/2020  n=  11 now=    3337 end=       1657      1326      3020 U=     8.28 T=   79.6 p1= -50.3 p2=   201.4 ed=    99 4/30/2020   x1=  81. x2=  92. y1=  -.17 y2= -1.50     
GP: Confirmed US_Georgia_Cobb 4/23/2020        92    3337     1657    1326     3020     8    99 4/30/2020 
AAA2     1 US_Georgia_Cobb Confirmed cc1=  .994662 cc2=  .693150 lx=  7.45283 if=  82 il=  92 4/23/2020  n=  10 now=    3337 end=       1724      1326      3020 U=     9.08 T=   79.9 p1= -48.3 p2=   193.6 ed=   101 5/2/2020    x1=  82. x2=  92. y1=  -.23 y2= -1.34     
GP: Confirmed US_Georgia_Cobb 4/23/2020        92    3337     1724    1326     3020     8   101 5/2/2020  
AAA2     1 US_Georgia_Cobb Confirmed cc1=  .994978 cc2=  .678750 lx=  7.61283 if=  83 il=  92 4/23/2020  n=   9 now=    3337 end=       2023      1326      3020 U=    13.69 T=   80.2 p1= -39.4 p2=   165.0 ed=   112 5/13/2020   x1=  83. x2=  92. y1=  -.20 y2=  -.86     
GP: Confirmed US_Georgia_Cobb 4/23/2020        92    3337     2023    1326     3020     8   112 5/13/2020 
AAA2     1 US_Georgia_Cobb Confirmed cc1=  .992112 cc2=  .614147 lx= 10.11283 if=  86 il=  92 4/23/2020  n=   6 now=    3337 end=      24657      1326      3020 U=    85.44 T=  183.6 p1= 638.9 p2=    13.5 ed=   385 2/10/2021   x1=  86. x2=  92. y1=  1.14 y2=  1.07     
GP: Confirmed US_Georgia_Cobb 4/23/2020        92    3337    -        1326     3020     8   385 2/10/2021 
AAA2     1 US_Georgia_Cobb Confirmed cc1=  .992078 cc2=  .583829 lx= 10.11283 if=  87 il=  92 4/23/2020  n=   5 now=    3337 end=      24657      1326      3020 U=    80.69 T=  178.5 p1= 638.9 p2=    13.5 ed=   368 1/24/2021   x1=  87. x2=  92. y1=  1.13 y2=  1.07     
GP: Confirmed US_Georgia_Cobb 4/23/2020        92    3337    -        1326     3020     8   368 1/24/2021 
AAA1     1 US_Georgia_Cobb Confirmed cc1=  .999160 cc2=  .856303 lx=  7.95283 if=  45 il=  93 4/24/2020  n=  48 now=    3337 end=       2843      1368      2897 U=    20.12 T=   86.7 p1= -14.8 p2=   117.4 ed=   134 6/4/2020    x1=  45. x2=  93. y1=  2.07 y2=  -.31 BEST
AAA2     1 US_Georgia_Cobb Confirmed cc1=  .999160 cc2=  .856303 lx=  7.95683 if=  45 il=  93 4/24/2020  n=  48 now=    3337 end=       2843      1368      2897 U=    20.12 T=   86.7 p1= -14.8 p2=   117.4 ed=   134 6/4/2020    x1=  45. x2=  93. y1=  2.07 y2=  -.31 BEST
GP: Confirmed US_Georgia_Cobb 4/24/2020        93    3337     2843    1368     2897     9   134 6/4/2020  
AAA1     1 US_Georgia_Cobb Confirmed cc1=  .999117 cc2=  .854780 lx=  7.96283 if=  46 il=  93 4/24/2020  n=  47 now=    3337 end=       2872      1368      2897 U=    19.80 T=   87.1 p1= -13.9 p2=   116.2 ed=   133 6/3/2020    x1=  46. x2=  93. y1=  2.07 y2=  -.30 BEST
AAA2     1 US_Georgia_Cobb Confirmed cc1=  .999118 cc2=  .854780 lx=  7.96583 if=  46 il=  93 4/24/2020  n=  47 now=    3337 end=       2872      1368      2897 U=    19.80 T=   87.1 p1= -13.9 p2=   116.2 ed=   133 6/3/2020    x1=  46. x2=  93. y1=  2.07 y2=  -.30 BEST
GP: Confirmed US_Georgia_Cobb 4/24/2020        93    3337     2872    1368     2897     9   133 6/3/2020  
AAA2     1 US_Georgia_Cobb Confirmed cc1=  .999215 cc2=  .853350 lx=  8.00283 if=  47 il=  93 4/24/2020  n=  46 now=    3337 end=       2989      1368      2897 U=    21.12 T=   87.8 p1= -10.4 p2=   111.6 ed=   137 6/7/2020    x1=  47. x2=  93. y1=  1.93 y2=  -.25     
GP: Confirmed US_Georgia_Cobb 4/24/2020        93    3337     2989    1368     2897     9   137 6/7/2020  
AAA2     1 US_Georgia_Cobb Confirmed cc1=  .999168 cc2=  .851726 lx=  8.00283 if=  48 il=  93 4/24/2020  n=  45 now=    3337 end=       2989      1368      2897 U=    21.07 T=   87.8 p1= -10.4 p2=   111.6 ed=   137 6/7/2020    x1=  48. x2=  93. y1=  1.89 y2=  -.25     
GP: Confirmed US_Georgia_Cobb 4/24/2020        93    3337     2989    1368     2897     9   137 6/7/2020  
AAA2     1 US_Georgia_Cobb Confirmed cc1=  .999114 cc2=  .850043 lx=  7.99283 if=  49 il=  93 4/24/2020  n=  44 now=    3337 end=       2959      1368      2897 U=    21.37 T=   87.5 p1= -11.3 p2=   112.8 ed=   137 6/7/2020    x1=  49. x2=  93. y1=  1.80 y2=  -.26     
GP: Confirmed US_Georgia_Cobb 4/24/2020        93    3337     2959    1368     2897     9   137 6/7/2020  
AAA1     1 US_Georgia_Cobb Confirmed cc1=  .999144 cc2=  .848388 lx=  7.97283 if=  50 il=  93 4/24/2020  n=  43 now=    3337 end=       2901      1368      2897 U=    20.88 T=   87.0 p1= -13.1 p2=   115.0 ed=   136 6/6/2020    x1=  50. x2=  93. y1=  1.77 y2=  -.29 BEST
AAA2     1 US_Georgia_Cobb Confirmed cc1=  .999144 cc2=  .848388 lx=  7.96983 if=  50 il=  93 4/24/2020  n=  43 now=    3337 end=       2901      1368      2897 U=    20.88 T=   87.0 p1= -13.1 p2=   115.0 ed=   136 6/6/2020    x1=  50. x2=  93. y1=  1.77 y2=  -.29 BEST
GP: Confirmed US_Georgia_Cobb 4/24/2020        93    3337     2901    1368     2897     9   136 6/6/2020  
AAA1     1 US_Georgia_Cobb Confirmed cc1=  .999123 cc2=  .846625 lx=  7.95283 if=  51 il=  93 4/24/2020  n=  42 now=    3337 end=       2843      1368      2897 U=    20.17 T=   86.7 p1= -14.8 p2=   117.4 ed=   134 6/4/2020    x1=  51. x2=  93. y1=  1.77 y2=  -.31 BEST
