TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        4125.00000        8.32482
TAB:  US_Delaware_New_Castle Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .997271 cc2=  .820494 lx=  7.75482 if=  67 il=  98 4/29/2020  n=  31 now=    4125 end=       2332      1717      2362 U=    14.00 T=   81.4 p1= -43.5 p2=   176.9 ed=   114 5/15/2020   x1=  67. x2=  98. y1=  1.03 y2= -1.18 BEST
GP: Confirmed US_Delaware_New_Castle 4/29/2020        98    4125     2332    1717     2362     9   114 5/15/2020 
AAA1     1 US_Delaware_New_Castle Confirmed cc1=  .996748 cc2=  .814174 lx=  7.76482 if=  69 il=  98 4/29/2020  n=  29 now=    4125 end=       2356      1717      2362 U=    14.08 T=   81.8 p1= -42.9 p2=   175.1 ed=   115 5/16/2020   x1=  69. x2=  98. y1=   .91 y2= -1.15 BEST
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .996748 cc2=  .814174 lx=  7.76282 if=  69 il=  98 4/29/2020  n=  29 now=    4125 end=       2356      1717      2362 U=    14.08 T=   81.8 p1= -42.9 p2=   175.1 ed=   115 5/16/2020   x1=  69. x2=  98. y1=   .91 y2= -1.15 BEST
GP: Confirmed US_Delaware_New_Castle 4/29/2020        98    4125     2356    1717     2362     9   115 5/16/2020 
AAA1     1 US_Delaware_New_Castle Confirmed cc1=  .996426 cc2=  .810731 lx=  7.76482 if=  70 il=  98 4/29/2020  n=  28 now=    4125 end=       2356      1717      2362 U=    13.98 T=   81.9 p1= -42.9 p2=   175.1 ed=   114 5/15/2020   x1=  70. x2=  98. y1=   .85 y2= -1.15 BEST
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .996427 cc2=  .810731 lx=  7.76882 if=  70 il=  98 4/29/2020  n=  28 now=    4125 end=       2356      1717      2362 U=    13.98 T=   81.9 p1= -42.9 p2=   175.1 ed=   114 5/15/2020   x1=  70. x2=  98. y1=   .85 y2= -1.15 BEST
GP: Confirmed US_Delaware_New_Castle 4/29/2020        98    4125     2356    1717     2362     9   114 5/15/2020 
AAA1     1 US_Delaware_New_Castle Confirmed cc1=  .996137 cc2=  .807154 lx=  7.78482 if=  71 il=  98 4/29/2020  n=  27 now=    4125 end=       2403      1717      2362 U=    14.10 T=   82.6 p1= -41.7 p2=   171.7 ed=   115 5/16/2020   x1=  71. x2=  98. y1=   .83 y2= -1.09 BEST
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .996138 cc2=  .807154 lx=  7.78082 if=  71 il=  98 4/29/2020  n=  27 now=    4125 end=       2403      1717      2362 U=    14.10 T=   82.6 p1= -41.7 p2=   171.7 ed=   115 5/16/2020   x1=  71. x2=  98. y1=   .83 y2= -1.09 BEST
GP: Confirmed US_Delaware_New_Castle 4/29/2020        98    4125     2403    1717     2362     9   115 5/16/2020 
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .996293 cc2=  .803843 lx=  7.81482 if=  72 il=  98 4/29/2020  n=  26 now=    4125 end=       2477      1717      2362 U=    14.57 T=   83.4 p1= -40.0 p2=   166.5 ed=   117 5/18/2020   x1=  72. x2=  98. y1=   .78 y2= -1.00     
GP: Confirmed US_Delaware_New_Castle 4/29/2020        98    4125     2477    1717     2362     9   117 5/18/2020 
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .997383 cc2=  .801267 lx=  7.90482 if=  73 il=  98 4/29/2020  n=  25 now=    4125 end=       2710      1717      2362 U=    17.45 T=   84.3 p1= -34.3 p2=   152.2 ed=   125 5/26/2020   x1=  73. x2=  98. y1=   .65 y2=  -.78     
GP: Confirmed US_Delaware_New_Castle 4/29/2020        98    4125     2710    1717     2362     9   125 5/26/2020 
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .997201 cc2=  .797201 lx=  7.93482 if=  74 il=  98 4/29/2020  n=  24 now=    4125 end=       2792      1717      2362 U=    17.92 T=   85.1 p1= -32.3 p2=   147.7 ed=   127 5/28/2020   x1=  74. x2=  98. y1=   .62 y2=  -.72     
GP: Confirmed US_Delaware_New_Castle 4/29/2020        98    4125     2792    1717     2362     9   127 5/28/2020 
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .997574 cc2=  .789059 lx=  8.10482 if=  76 il=  98 4/29/2020  n=  22 now=    4125 end=       3310      1717      2362 U=    22.34 T=   88.6 p1= -19.8 p2=   124.6 ed=   141 6/11/2020   x1=  76. x2=  98. y1=   .56 y2=  -.42     
GP: Confirmed US_Delaware_New_Castle 4/29/2020        98    4125     3310    1717     2362     9   141 6/11/2020 
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .996621 cc2=  .767206 lx=  8.47482 if=  80 il=  98 4/29/2020  n=  18 now=    4125 end=       4792      1717      2362 U=    32.65 T=   98.9 p1=  16.2 p2=    86.1 ed=   175 7/15/2020   x1=  80. x2=  98. y1=   .58 y2=   .03     
GP: Confirmed US_Delaware_New_Castle 4/29/2020        98    4125     4792    1717     2362     9   175 7/15/2020 
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .995750 cc2=  .753214 lx=  8.29482 if=  82 il=  98 4/29/2020  n=  16 now=    4125 end=       4003      1717      2362 U=    28.93 T=   93.2 p1=  -3.0 p2=   103.0 ed=   161 7/1/2020    x1=  82. x2=  98. y1=   .39 y2=  -.17     
GP: Confirmed US_Delaware_New_Castle 4/29/2020        98    4125     4003    1717     2362     9   161 7/1/2020  
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .995532 cc2=  .745532 lx=  8.12482 if=  83 il=  98 4/29/2020  n=  15 now=    4125 end=       3377      1717      2362 U=    23.77 T=   88.7 p1= -18.1 p2=   122.1 ed=   144 6/14/2020   x1=  83. x2=  98. y1=   .24 y2=  -.39     
GP: Confirmed US_Delaware_New_Castle 4/29/2020        98    4125     3377    1717     2362     9   144 6/14/2020 
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .994865 cc2=  .736666 lx=  8.03482 if=  84 il=  98 4/29/2020  n=  14 now=    4125 end=       3086      1717      2362 U=    20.70 T=   87.0 p1= -25.2 p2=   133.7 ed=   135 6/5/2020    x1=  84. x2=  98. y1=   .14 y2=  -.53     
GP: Confirmed US_Delaware_New_Castle 4/29/2020        98    4125     3086    1717     2362     9   135 6/5/2020  
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .993676 cc2=  .726415 lx=  8.03482 if=  85 il=  98 4/29/2020  n=  13 now=    4125 end=       3086      1717      2362 U=    19.98 T=   87.3 p1= -25.2 p2=   133.7 ed=   134 6/4/2020    x1=  85. x2=  98. y1=   .12 y2=  -.53     
GP: Confirmed US_Delaware_New_Castle 4/29/2020        98    4125     3086    1717     2362     9   134 6/4/2020  
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .993836 cc2=  .716486 lx=  8.94482 if=  86 il=  98 4/29/2020  n=  12 now=    4125 end=       7668      1717      2362 U=    46.07 T=  116.6 p1=  85.9 p2=    53.8 ed=   225 9/3/2020    x1=  86. x2=  98. y1=   .66 y2=   .40     
GP: Confirmed US_Delaware_New_Castle 4/29/2020        98    4125     7668    1717     2362     9   225 9/3/2020  
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .992627 cc2=  .703952 lx= 10.32482 if=  87 il=  98 4/29/2020  n=  11 now=    4125 end=      30479      1717      2362 U=    94.75 T=  198.1 p1= 638.9 p2=    13.5 ed=   421 3/18/2021   x1=  87. x2=  98. y1=  1.17 y2=  1.06     
GP: Confirmed US_Delaware_New_Castle 4/29/2020        98    4125    -        1717     2362     9   421 3/18/2021 
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .994809 cc2=  .693298 lx=  8.35482 if=  88 il=  98 4/29/2020  n=  10 now=    4125 end=       4250      1717      2362 U=    31.07 T=   94.9 p1=   3.0 p2=    97.1 ed=   168 7/8/2020    x1=  88. x2=  98. y1=   .22 y2=  -.10     
GP: Confirmed US_Delaware_New_Castle 4/29/2020        98    4125     4250    1717     2362     9   168 7/8/2020  
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .993544 cc2=  .660210 lx=  7.88482 if=  90 il=  98 4/29/2020  n=   8 now=    4125 end=       2656      1717      2362 U=    16.33 T=   84.5 p1= -35.6 p2=   155.3 ed=   123 5/24/2020   x1=  90. x2=  98. y1=  -.34 y2=  -.83     
GP: Confirmed US_Delaware_New_Castle 4/29/2020        98    4125     2656    1717     2362     9   123 5/24/2020 
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .992098 cc2=  .638544 lx=  7.69482 if=  91 il=  98 4/29/2020  n=   7 now=    4125 end=       2196      1717      2362 U=    10.33 T=   83.5 p1= -46.8 p2=   187.8 ed=   107 5/8/2020    x1=  91. x2=  98. y1=  -.72 y2= -1.40     
GP: Confirmed US_Delaware_New_Castle 4/29/2020        98    4125     2196    1717     2362     9   107 5/8/2020  
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .990243 cc2=  .612278 lx=  7.59482 if=  92 il=  98 4/29/2020  n=   6 now=    4125 end=       1987      1717      2362 U=     6.70 T=   85.1 p1= -51.8 p2=   207.6 ed=   100 5/1/2020    x1=  92. x2=  98. y1= -1.03 y2= -1.92     
GP: Confirmed US_Delaware_New_Castle 4/29/2020        98    4125     1987    1717     2362     9   100 5/1/2020  
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .984345 cc2=  .576097 lx=  7.59482 if=  93 il=  98 4/29/2020  n=   5 now=    4125 end=       1987      1717      2362 U=     7.29 T=   84.0 p1= -51.8 p2=   207.6 ed=   101 5/2/2020    x1=  93. x2=  98. y1= -1.23 y2= -1.92     
GP: Confirmed US_Delaware_New_Castle 4/29/2020        98    4125     1987    1717     2362     9   101 5/2/2020  
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .998441 cc2=  .858413 lx=  7.89482 if=  49 il=  99 4/30/2020  n=  50 now=    4125 end=       2683      1734      2324 U=    17.27 T=   84.7 p1= -35.0 p2=   153.7 ed=   125 5/26/2020   x1=  49. x2=  99. y1=  2.07 y2=  -.83     
GP: Confirmed US_Delaware_New_Castle 4/30/2020        99    4125     2683    1734     2324     3   125 5/26/2020 
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .998346 cc2=  .856925 lx=  7.89482 if=  50 il=  99 4/30/2020  n=  49 now=    4125 end=       2683      1734      2324 U=    16.93 T=   85.0 p1= -35.0 p2=   153.7 ed=   124 5/25/2020   x1=  50. x2=  99. y1=  2.07 y2=  -.83     
GP: Confirmed US_Delaware_New_Castle 4/30/2020        99    4125     2683    1734     2324     3   124 5/25/2020 
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .998293 cc2=  .855436 lx=  7.90482 if=  51 il=  99 4/30/2020  n=  48 now=    4125 end=       2710      1734      2324 U=    17.91 T=   84.6 p1= -34.3 p2=   152.2 ed=   126 5/27/2020   x1=  51. x2=  99. y1=  1.87 y2=  -.81     
GP: Confirmed US_Delaware_New_Castle 4/30/2020        99    4125     2710    1734     2324     3   126 5/27/2020 
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .998278 cc2=  .853940 lx=  7.89482 if=  52 il=  99 4/30/2020  n=  47 now=    4125 end=       2683      1734      2324 U=    17.82 T=   84.2 p1= -35.0 p2=   153.7 ed=   126 5/27/2020   x1=  52. x2=  99. y1=  1.81 y2=  -.83     
GP: Confirmed US_Delaware_New_Castle 4/30/2020        99    4125     2683    1734     2324     3   126 5/27/2020 
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .998311 cc2=  .852446 lx=  7.88482 if=  53 il=  99 4/30/2020  n=  46 now=    4125 end=       2656      1734      2324 U=    17.30 T=   84.3 p1= -35.6 p2=   155.3 ed=   125 5/26/2020   x1=  53. x2=  99. y1=  1.81 y2=  -.85     
GP: Confirmed US_Delaware_New_Castle 4/30/2020        99    4125     2656    1734     2324     3   125 5/26/2020 
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .998233 cc2=  .850791 lx=  7.87482 if=  54 il=  99 4/30/2020  n=  45 now=    4125 end=       2630      1734      2324 U=    17.09 T=   84.0 p1= -36.2 p2=   156.8 ed=   124 5/25/2020   x1=  54. x2=  99. y1=  1.76 y2=  -.88     
GP: Confirmed US_Delaware_New_Castle 4/30/2020        99    4125     2630    1734     2324     3   124 5/25/2020 
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .998140 cc2=  .849069 lx=  7.86482 if=  55 il=  99 4/30/2020  n=  44 now=    4125 end=       2604      1734      2324 U=    17.32 T=   83.4 p1= -36.9 p2=   158.4 ed=   124 5/25/2020   x1=  55. x2=  99. y1=  1.64 y2=  -.90     
GP: Confirmed US_Delaware_New_Castle 4/30/2020        99    4125     2604    1734     2324     3   124 5/25/2020 
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .998211 cc2=  .847456 lx=  7.84482 if=  56 il=  99 4/30/2020  n=  43 now=    4125 end=       2552      1734      2324 U=    16.78 T=   83.1 p1= -38.1 p2=   161.6 ed=   122 5/23/2020   x1=  56. x2=  99. y1=  1.61 y2=  -.95     
GP: Confirmed US_Delaware_New_Castle 4/30/2020        99    4125     2552    1734     2324     3   122 5/23/2020 
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .998210 cc2=  .845711 lx=  7.83482 if=  57 il=  99 4/30/2020  n=  42 now=    4125 end=       2527      1734      2324 U=    16.64 T=   82.8 p1= -38.7 p2=   163.2 ed=   122 5/23/2020   x1=  57. x2=  99. y1=  1.55 y2=  -.98     
GP: Confirmed US_Delaware_New_Castle 4/30/2020        99    4125     2527    1734     2324     3   122 5/23/2020 
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .998254 cc2=  .843951 lx=  7.82482 if=  58 il=  99 4/30/2020  n=  41 now=    4125 end=       2501      1734      2324 U=    16.31 T=   82.6 p1= -39.4 p2=   164.9 ed=   121 5/22/2020   x1=  58. x2=  99. y1=  1.51 y2= -1.00     
GP: Confirmed US_Delaware_New_Castle 4/30/2020        99    4125     2501    1734     2324     3   121 5/22/2020 
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .998248 cc2=  .842074 lx=  7.81482 if=  59 il=  99 4/30/2020  n=  40 now=    4125 end=       2477      1734      2324 U=    15.99 T=   82.5 p1= -40.0 p2=   166.5 ed=   120 5/21/2020   x1=  59. x2=  99. y1=  1.47 y2= -1.03     
GP: Confirmed US_Delaware_New_Castle 4/30/2020        99    4125     2477    1734     2324     3   120 5/21/2020 
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .998197 cc2=  .840083 lx=  7.80482 if=  60 il=  99 4/30/2020  n=  39 now=    4125 end=       2452      1734      2324 U=    15.72 T=   82.3 p1= -40.6 p2=   168.2 ed=   119 5/20/2020   x1=  60. x2=  99. y1=  1.42 y2= -1.06     
GP: Confirmed US_Delaware_New_Castle 4/30/2020        99    4125     2452    1734     2324     3   119 5/20/2020 
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .998118 cc2=  .837990 lx=  7.79482 if=  61 il=  99 4/30/2020  n=  38 now=    4125 end=       2427      1734      2324 U=    15.34 T=   82.3 p1= -41.2 p2=   170.0 ed=   118 5/19/2020   x1=  61. x2=  99. y1=  1.39 y2= -1.09     
GP: Confirmed US_Delaware_New_Castle 4/30/2020        99    4125     2427    1734     2324     3   118 5/19/2020 
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .997976 cc2=  .835754 lx=  7.79482 if=  62 il=  99 4/30/2020  n=  37 now=    4125 end=       2427      1734      2324 U=    15.74 T=   81.9 p1= -41.2 p2=   170.0 ed=   119 5/20/2020   x1=  62. x2=  99. y1=  1.26 y2= -1.09     
GP: Confirmed US_Delaware_New_Castle 4/30/2020        99    4125     2427    1734     2324     3   119 5/20/2020 
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .998027 cc2=  .833628 lx=  7.77482 if=  63 il=  99 4/30/2020  n=  36 now=    4125 end=       2379      1734      2324 U=    15.16 T=   81.6 p1= -42.3 p2=   173.4 ed=   117 5/18/2020   x1=  63. x2=  99. y1=  1.23 y2= -1.15     
GP: Confirmed US_Delaware_New_Castle 4/30/2020        99    4125     2379    1734     2324     3   117 5/18/2020 
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .997984 cc2=  .831317 lx=  7.76482 if=  64 il=  99 4/30/2020  n=  35 now=    4125 end=       2356      1734      2324 U=    14.71 T=   81.6 p1= -42.9 p2=   175.1 ed=   116 5/17/2020   x1=  64. x2=  99. y1=  1.20 y2= -1.18     
GP: Confirmed US_Delaware_New_Castle 4/30/2020        99    4125     2356    1734     2324     3   116 5/17/2020 
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .997838 cc2=  .828808 lx=  7.76482 if=  65 il=  99 4/30/2020  n=  34 now=    4125 end=       2356      1734      2324 U=    14.67 T=   81.7 p1= -42.9 p2=   175.1 ed=   116 5/17/2020   x1=  65. x2=  99. y1=  1.13 y2= -1.18     
GP: Confirmed US_Delaware_New_Castle 4/30/2020        99    4125     2356    1734     2324     3   116 5/17/2020 
AAA1     1 US_Delaware_New_Castle Confirmed cc1=  .997672 cc2=  .826174 lx=  7.75482 if=  66 il=  99 4/30/2020  n=  33 now=    4125 end=       2332      1734      2324 U=    14.50 T=   81.4 p1= -43.5 p2=   176.9 ed=   115 5/16/2020   x1=  66. x2=  99. y1=  1.06 y2= -1.22 BEST
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .997673 cc2=  .826174 lx=  7.75782 if=  66 il=  99 4/30/2020  n=  33 now=    4125 end=       2332      1734      2324 U=    14.50 T=   81.4 p1= -43.5 p2=   176.9 ed=   115 5/16/2020   x1=  66. x2=  99. y1=  1.06 y2= -1.22 BEST
GP: Confirmed US_Delaware_New_Castle 4/30/2020        99    4125     2332    1734     2324     3   115 5/16/2020 
AAA1     1 US_Delaware_New_Castle Confirmed cc1=  .997507 cc2=  .823430 lx=  7.75482 if=  67 il=  99 4/30/2020  n=  32 now=    4125 end=       2332      1734      2324 U=    14.24 T=   81.7 p1= -43.5 p2=   176.9 ed=   115 5/16/2020   x1=  67. x2=  99. y1=  1.03 y2= -1.22 BEST
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .997508 cc2=  .823430 lx=  7.75182 if=  67 il=  99 4/30/2020  n=  32 now=    4125 end=       2332      1734      2324 U=    14.24 T=   81.7 p1= -43.5 p2=   176.9 ed=   115 5/16/2020   x1=  67. x2=  99. y1=  1.03 y2= -1.22 BEST
GP: Confirmed US_Delaware_New_Castle 4/30/2020        99    4125     2332    1734     2324     3   115 5/16/2020 
AAA1     1 US_Delaware_New_Castle Confirmed cc1=  .997045 cc2=  .817440 lx=  7.75482 if=  69 il=  99 4/30/2020  n=  30 now=    4125 end=       2332      1734      2324 U=    14.15 T=   81.8 p1= -43.5 p2=   176.9 ed=   115 5/16/2020   x1=  69. x2=  99. y1=   .90 y2= -1.22 BEST
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .997047 cc2=  .817440 lx=  7.75882 if=  69 il=  99 4/30/2020  n=  30 now=    4125 end=       2332      1734      2324 U=    14.15 T=   81.8 p1= -43.5 p2=   176.9 ed=   115 5/16/2020   x1=  69. x2=  99. y1=   .90 y2= -1.22 BEST
GP: Confirmed US_Delaware_New_Castle 4/30/2020        99    4125     2332    1734     2324     3   115 5/16/2020 
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .996764 cc2=  .814190 lx=  7.76482 if=  70 il=  99 4/30/2020  n=  29 now=    4125 end=       2356      1734      2324 U=    14.26 T=   82.1 p1= -42.9 p2=   175.1 ed=   115 5/16/2020   x1=  70. x2=  99. y1=   .85 y2= -1.18     
GP: Confirmed US_Delaware_New_Castle 4/30/2020        99    4125     2356    1734     2324     3   115 5/16/2020 
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .996510 cc2=  .810815 lx=  7.77482 if=  71 il=  99 4/30/2020  n=  28 now=    4125 end=       2379      1734      2324 U=    14.20 T=   82.7 p1= -42.3 p2=   173.4 ed=   116 5/17/2020   x1=  71. x2=  99. y1=   .82 y2= -1.15     
GP: Confirmed US_Delaware_New_Castle 4/30/2020        99    4125     2379    1734     2324     3   116 5/17/2020 
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .996645 cc2=  .807663 lx=  7.80482 if=  72 il=  99 4/30/2020  n=  27 now=    4125 end=       2452      1734      2324 U=    14.71 T=   83.4 p1= -40.6 p2=   168.2 ed=   118 5/19/2020   x1=  72. x2=  99. y1=   .78 y2= -1.06     
GP: Confirmed US_Delaware_New_Castle 4/30/2020        99    4125     2452    1734     2324     3   118 5/19/2020 
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .997577 cc2=  .805127 lx=  7.88482 if=  73 il=  99 4/30/2020  n=  26 now=    4125 end=       2656      1734      2324 U=    17.45 T=   84.1 p1= -35.6 p2=   155.3 ed=   125 5/26/2020   x1=  73. x2=  99. y1=   .64 y2=  -.85     
GP: Confirmed US_Delaware_New_Castle 4/30/2020        99    4125     2656    1734     2324     3   125 5/26/2020 
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .997399 cc2=  .801283 lx=  7.90482 if=  74 il=  99 4/30/2020  n=  25 now=    4125 end=       2710      1734      2324 U=    17.75 T=   84.7 p1= -34.3 p2=   152.2 ed=   126 5/27/2020   x1=  74. x2=  99. y1=   .60 y2=  -.81     
GP: Confirmed US_Delaware_New_Castle 4/30/2020        99    4125     2710    1734     2324     3   126 5/27/2020 
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .997604 cc2=  .793480 lx=  8.04482 if=  76 il=  99 4/30/2020  n=  23 now=    4125 end=       3117      1734      2324 U=    21.65 T=   87.5 p1= -24.4 p2=   132.3 ed=   138 6/8/2020    x1=  76. x2=  99. y1=   .53 y2=  -.53     
GP: Confirmed US_Delaware_New_Castle 4/30/2020        99    4125     3117    1734     2324     3   138 6/8/2020  
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .995597 cc2=  .759895 lx=  8.08482 if=  82 il=  99 4/30/2020  n=  17 now=    4125 end=       3244      1734      2324 U=    24.30 T=   87.6 p1= -21.4 p2=   127.2 ed=   144 6/14/2020   x1=  82. x2=  99. y1=   .23 y2=  -.47     
GP: Confirmed US_Delaware_New_Castle 4/30/2020        99    4125     3244    1734     2324     3   144 6/14/2020 
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .995425 cc2=  .752890 lx=  7.97482 if=  83 il=  99 4/30/2020  n=  16 now=    4125 end=       2906      1734      2324 U=    20.64 T=   85.4 p1= -29.6 p2=   141.9 ed=   134 6/4/2020    x1=  83. x2=  99. y1=   .11 y2=  -.66     
GP: Confirmed US_Delaware_New_Castle 4/30/2020        99    4125     2906    1734     2324     3   134 6/4/2020  
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .994848 cc2=  .744848 lx=  7.90482 if=  84 il=  99 4/30/2020  n=  15 now=    4125 end=       2710      1734      2324 U=    18.09 T=   84.4 p1= -34.3 p2=   152.2 ed=   127 5/28/2020   x1=  84. x2=  99. y1=   .02 y2=  -.81     
GP: Confirmed US_Delaware_New_Castle 4/30/2020        99    4125     2710    1734     2324     3   127 5/28/2020 
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .993751 cc2=  .735552 lx=  7.88482 if=  85 il=  99 4/30/2020  n=  14 now=    4125 end=       2656      1734      2324 U=    16.96 T=   84.6 p1= -35.6 p2=   155.3 ed=   124 5/25/2020   x1=  85. x2=  99. y1=  -.03 y2=  -.85     
GP: Confirmed US_Delaware_New_Castle 4/30/2020        99    4125     2656    1734     2324     3   124 5/25/2020 
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .993167 cc2=  .725906 lx=  8.16482 if=  86 il=  99 4/30/2020  n=  13 now=    4125 end=       3515      1734      2324 U=    26.15 T=   89.9 p1= -14.8 p2=   117.4 ed=   151 6/21/2020   x1=  86. x2=  99. y1=   .15 y2=  -.35     
GP: Confirmed US_Delaware_New_Castle 4/30/2020        99    4125     3515    1734     2324     3   151 6/21/2020 
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .991517 cc2=  .714166 lx=  8.34482 if=  87 il=  99 4/30/2020  n=  12 now=    4125 end=       4208      1734      2324 U=    34.89 T=   94.8 p1=   2.0 p2=    98.0 ed=   177 7/17/2020   x1=  87. x2=  99. y1=   .22 y2=  -.12     
GP: Confirmed US_Delaware_New_Castle 4/30/2020        99    4125     4208    1734     2324     3   177 7/17/2020 
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .993378 cc2=  .704702 lx=  7.83482 if=  88 il=  99 4/30/2020  n=  11 now=    4125 end=       2527      1734      2324 U=    16.60 T=   82.8 p1= -38.7 p2=   163.2 ed=   121 5/22/2020   x1=  88. x2=  99. y1=  -.31 y2=  -.98     
GP: Confirmed US_Delaware_New_Castle 4/30/2020        99    4125     2527    1734     2324     3   121 5/22/2020 
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .992076 cc2=  .675849 lx=  7.63482 if=  90 il=  99 4/30/2020  n=   9 now=    4125 end=       2069      1734      2324 U=     9.35 T=   82.8 p1= -49.8 p2=   199.4 ed=   104 5/5/2020    x1=  90. x2=  99. y1=  -.77 y2= -1.73     
GP: Confirmed US_Delaware_New_Castle 4/30/2020        99    4125     2069    1734     2324     3   104 5/5/2020  
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .991248 cc2=  .657915 lx=  7.56482 if=  91 il=  99 4/30/2020  n=   8 now=    4125 end=       1929      1734      2324 U=     6.64 T=   84.1 p1= -53.2 p2=   213.8 ed=    99 4/30/2020   x1=  91. x2=  99. y1= -1.03 y2= -2.24     
GP: Confirmed US_Delaware_New_Castle 4/30/2020        99    4125     1929    1734     2324     3    99 4/30/2020 
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .990509 cc2=  .636956 lx=  7.51482 if=  92 il=  99 4/30/2020  n=   7 now=    4125 end=       1835      1734      2324 U=     4.39 T=   86.4 p1= -55.5 p2=   224.8 ed=    96 4/27/2020   x1=  92. x2=  99. y1= -1.28 y2= -2.87     
GP: Confirmed US_Delaware_New_Castle 4/30/2020        99    4125     1835    1734     2324     3    96 4/27/2020 
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .986943 cc2=  .608978 lx=  7.49482 if=  93 il=  99 4/30/2020  n=   6 now=    4125 end=       1798      1734      2324 U=     3.63 T=   87.0 p1= -56.4 p2=   229.4 ed=    95 4/26/2020   x1=  93. x2=  99. y1= -1.66 y2= -3.31     
GP: Confirmed US_Delaware_New_Castle 4/30/2020        99    4125     1798    1734     2324     3    95 4/26/2020 
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .991787 cc2=  .583538 lx=  7.47482 if=  94 il=  99 4/30/2020  n=   5 now=    4125 end=       1763      1734      2324 U=     2.22 T=   89.9 p1= -57.3 p2=   234.0 ed=    95 4/26/2020   x1=  94. x2=  99. y1= -1.84 y2= -4.10     
GP: Confirmed US_Delaware_New_Castle 4/30/2020        99    4125     1763    1734     2324     3    95 4/26/2020 
AAA2     1 US_Delaware_New_Castle Confirmed cc1=  .998524 cc2=  .859849 lx=  7.90482 if=  49 il= 100 5/1/2020   n=  51 now=    4125 end=       2710      1829      2427 U=    17.00 T=   84.1 p1= -34.3 p2=   152.2 ed=   124 5/25/2020   x1=  49. x2= 100. y1=  2.07 y2=  -.93     
GP: Confirmed US_Delaware_New_Castle 5/1/2020        100    4125     2710    1829     2427     4   124 5/25/2020 
