TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        6417.00000        8.76671
TAB:  US_California_San_Bernardino Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_California_San_Bernardino Confirmed cc1=  .998129 cc2=  .840015 lx=  7.93671 if=  58 il=  97 4/28/2020  n=  39 now=    6417 end=       2798      1827      2814 U=    15.00 T=   84.2 p1= -56.4 p2=   229.3 ed=   119 5/20/2020   x1=  58. x2=  97. y1=  1.75 y2=  -.85     
GP: Confirmed US_California_San_Bernardino 4/28/2020        97    6417     2798    1827     2814     5   119 5/20/2020 
AAA2     1 US_California_San_Bernardino Confirmed cc1=  .998098 cc2=  .837970 lx=  7.91671 if=  59 il=  97 4/28/2020  n=  38 now=    6417 end=       2742      1827      2814 U=    14.47 T=   84.0 p1= -57.3 p2=   234.0 ed=   118 5/19/2020   x1=  59. x2=  97. y1=  1.73 y2=  -.90     
GP: Confirmed US_California_San_Bernardino 4/28/2020        97    6417     2742    1827     2814     5   118 5/19/2020 
AAA2     1 US_California_San_Bernardino Confirmed cc1=  .997966 cc2=  .835744 lx=  7.90671 if=  60 il=  97 4/28/2020  n=  37 now=    6417 end=       2715      1827      2814 U=    14.51 T=   83.6 p1= -57.7 p2=   236.4 ed=   117 5/18/2020   x1=  60. x2=  97. y1=  1.62 y2=  -.93     
GP: Confirmed US_California_San_Bernardino 4/28/2020        97    6417     2715    1827     2814     5   117 5/18/2020 
AAA2     1 US_California_San_Bernardino Confirmed cc1=  .997907 cc2=  .833508 lx=  7.89671 if=  61 il=  97 4/28/2020  n=  36 now=    6417 end=       2688      1827      2814 U=    13.99 T=   83.7 p1= -58.1 p2=   238.7 ed=   116 5/17/2020   x1=  61. x2=  97. y1=  1.62 y2=  -.95     
GP: Confirmed US_California_San_Bernardino 4/28/2020        97    6417     2688    1827     2814     5   116 5/17/2020 
AAA2     1 US_California_San_Bernardino Confirmed cc1=  .997728 cc2=  .831062 lx=  7.89671 if=  62 il=  97 4/28/2020  n=  35 now=    6417 end=       2688      1827      2814 U=    14.30 T=   83.4 p1= -58.1 p2=   238.7 ed=   117 5/18/2020   x1=  62. x2=  97. y1=  1.50 y2=  -.95     
GP: Confirmed US_California_San_Bernardino 4/28/2020        97    6417     2688    1827     2814     5   117 5/18/2020 
AAA2     1 US_California_San_Bernardino Confirmed cc1=  .997634 cc2=  .828603 lx=  7.88671 if=  63 il=  97 4/28/2020  n=  34 now=    6417 end=       2661      1827      2814 U=    14.03 T=   83.3 p1= -58.5 p2=   241.1 ed=   116 5/17/2020   x1=  63. x2=  97. y1=  1.45 y2=  -.98     
GP: Confirmed US_California_San_Bernardino 4/28/2020        97    6417     2661    1827     2814     5   116 5/17/2020 
AAA2     1 US_California_San_Bernardino Confirmed cc1=  .997482 cc2=  .825983 lx=  7.87671 if=  64 il=  97 4/28/2020  n=  33 now=    6417 end=       2635      1827      2814 U=    13.97 T=   83.0 p1= -58.9 p2=   243.5 ed=   115 5/16/2020   x1=  64. x2=  97. y1=  1.36 y2= -1.00     
GP: Confirmed US_California_San_Bernardino 4/28/2020        97    6417     2635    1827     2814     5   115 5/16/2020 
AAA2     1 US_California_San_Bernardino Confirmed cc1=  .997395 cc2=  .823318 lx=  7.85671 if=  65 il=  97 4/28/2020  n=  32 now=    6417 end=       2582      1827      2814 U=    13.26 T=   82.9 p1= -59.8 p2=   248.5 ed=   114 5/15/2020   x1=  65. x2=  97. y1=  1.35 y2= -1.06     
GP: Confirmed US_California_San_Bernardino 4/28/2020        97    6417     2582    1827     2814     5   114 5/15/2020 
AAA2     1 US_California_San_Bernardino Confirmed cc1=  .997143 cc2=  .820367 lx=  7.85671 if=  66 il=  97 4/28/2020  n=  31 now=    6417 end=       2582      1827      2814 U=    13.36 T=   82.8 p1= -59.8 p2=   248.5 ed=   114 5/15/2020   x1=  66. x2=  97. y1=  1.26 y2= -1.06     
GP: Confirmed US_California_San_Bernardino 4/28/2020        97    6417     2582    1827     2814     5   114 5/15/2020 
AAA2     1 US_California_San_Bernardino Confirmed cc1=  .996874 cc2=  .817269 lx=  7.85671 if=  67 il=  97 4/28/2020  n=  30 now=    6417 end=       2582      1827      2814 U=    12.93 T=   83.3 p1= -59.8 p2=   248.5 ed=   113 5/14/2020   x1=  67. x2=  97. y1=  1.26 y2= -1.06     
GP: Confirmed US_California_San_Bernardino 4/28/2020        97    6417     2582    1827     2814     5   113 5/14/2020 
AAA2     1 US_California_San_Bernardino Confirmed cc1=  .996685 cc2=  .814111 lx=  7.87671 if=  68 il=  97 4/28/2020  n=  29 now=    6417 end=       2635      1827      2814 U=    13.44 T=   83.5 p1= -58.9 p2=   243.5 ed=   115 5/16/2020   x1=  68. x2=  97. y1=  1.15 y2= -1.00     
GP: Confirmed US_California_San_Bernardino 4/28/2020        97    6417     2635    1827     2814     5   115 5/16/2020 
AAA2     1 US_California_San_Bernardino Confirmed cc1=  .996377 cc2=  .810682 lx=  7.88671 if=  69 il=  97 4/28/2020  n=  28 now=    6417 end=       2661      1827      2814 U=    13.36 T=   83.9 p1= -58.5 p2=   241.1 ed=   115 5/16/2020   x1=  69. x2=  97. y1=  1.12 y2=  -.98     
GP: Confirmed US_California_San_Bernardino 4/28/2020        97    6417     2661    1827     2814     5   115 5/16/2020 
AAA2     1 US_California_San_Bernardino Confirmed cc1=  .996348 cc2=  .807365 lx=  7.92671 if=  70 il=  97 4/28/2020  n=  27 now=    6417 end=       2770      1827      2814 U=    14.39 T=   84.4 p1= -56.8 p2=   231.7 ed=   118 5/19/2020   x1=  70. x2=  97. y1=  1.00 y2=  -.88     
GP: Confirmed US_California_San_Bernardino 4/28/2020        97    6417     2770    1827     2814     5   118 5/19/2020 
AAA1     1 US_California_San_Bernardino Confirmed cc1=  .996032 cc2=  .803581 lx=  7.94671 if=  71 il=  97 4/28/2020  n=  26 now=    6417 end=       2826      1827      2814 U=    15.21 T=   84.4 p1= -56.0 p2=   227.1 ed=   120 5/21/2020   x1=  71. x2=  97. y1=   .88 y2=  -.83 BEST
AAA2     1 US_California_San_Bernardino Confirmed cc1=  .996032 cc2=  .803581 lx=  7.95171 if=  71 il=  97 4/28/2020  n=  26 now=    6417 end=       2826      1827      2814 U=    15.21 T=   84.4 p1= -56.0 p2=   227.1 ed=   120 5/21/2020   x1=  71. x2=  97. y1=   .88 y2=  -.83 BEST
GP: Confirmed US_California_San_Bernardino 4/28/2020        97    6417     2826    1827     2814     5   120 5/21/2020 
AAA1     1 US_California_San_Bernardino Confirmed cc1=  .995571 cc2=  .799455 lx=  7.94671 if=  72 il=  97 4/28/2020  n=  25 now=    6417 end=       2826      1827      2814 U=    15.32 T=   84.3 p1= -56.0 p2=   227.1 ed=   120 5/21/2020   x1=  72. x2=  97. y1=   .80 y2=  -.83 BEST
AAA2     1 US_California_San_Bernardino Confirmed cc1=  .995572 cc2=  .799455 lx=  7.94171 if=  72 il=  97 4/28/2020  n=  25 now=    6417 end=       2826      1827      2814 U=    15.32 T=   84.3 p1= -56.0 p2=   227.1 ed=   120 5/21/2020   x1=  72. x2=  97. y1=   .80 y2=  -.83 BEST
GP: Confirmed US_California_San_Bernardino 4/28/2020        97    6417     2826    1827     2814     5   120 5/21/2020 
AAA2     1 US_California_San_Bernardino Confirmed cc1=  .995097 cc2=  .795097 lx=  7.92671 if=  73 il=  97 4/28/2020  n=  24 now=    6417 end=       2770      1827      2814 U=    15.01 T=   83.8 p1= -56.8 p2=   231.7 ed=   119 5/20/2020   x1=  73. x2=  97. y1=   .72 y2=  -.88     
GP: Confirmed US_California_San_Bernardino 4/28/2020        97    6417     2770    1827     2814     5   119 5/20/2020 
AAA2     1 US_California_San_Bernardino Confirmed cc1=  .994619 cc2=  .790495 lx=  7.89671 if=  74 il=  97 4/28/2020  n=  23 now=    6417 end=       2688      1827      2814 U=    14.08 T=   83.6 p1= -58.1 p2=   238.7 ed=   116 5/17/2020   x1=  74. x2=  97. y1=   .68 y2=  -.95     
GP: Confirmed US_California_San_Bernardino 4/28/2020        97    6417     2688    1827     2814     5   116 5/17/2020 
AAA2     1 US_California_San_Bernardino Confirmed cc1=  .993807 cc2=  .780606 lx=  8.00671 if=  76 il=  97 4/28/2020  n=  21 now=    6417 end=       3001      1827      2814 U=    16.79 T=   85.2 p1= -53.2 p2=   213.8 ed=   124 5/25/2020   x1=  76. x2=  97. y1=   .55 y2=  -.70     
GP: Confirmed US_California_San_Bernardino 4/28/2020        97    6417     3001    1827     2814     5   124 5/25/2020 
AAA2     1 US_California_San_Bernardino Confirmed cc1=  .989919 cc2=  .754216 lx=  7.82671 if=  80 il=  97 4/28/2020  n=  17 now=    6417 end=       2506      1827      2814 U=    13.35 T=   81.6 p1= -60.9 p2=   256.1 ed=   113 5/14/2020   x1=  80. x2=  97. y1=   .12 y2= -1.15     
GP: Confirmed US_California_San_Bernardino 4/28/2020        97    6417     2506    1827     2814     5   113 5/14/2020 
AAA2     1 US_California_San_Bernardino Confirmed cc1=  .990745 cc2=  .748209 lx=  7.72671 if=  81 il=  97 4/28/2020  n=  16 now=    6417 end=       2268      1827      2814 U=    10.56 T=   80.8 p1= -64.7 p2=   282.9 ed=   105 5/6/2020    x1=  81. x2=  97. y1=  -.02 y2= -1.53     
GP: Confirmed US_California_San_Bernardino 4/28/2020        97    6417     2268    1827     2814     5   105 5/6/2020  
AAA2     1 US_California_San_Bernardino Confirmed cc1=  .991765 cc2=  .741765 lx=  7.67671 if=  82 il=  97 4/28/2020  n=  15 now=    6417 end=       2157      1827      2814 U=     8.95 T=   80.9 p1= -66.4 p2=   297.5 ed=   102 5/3/2020    x1=  82. x2=  97. y1=  -.12 y2= -1.79     
GP: Confirmed US_California_San_Bernardino 4/28/2020        97    6417     2157    1827     2814     5   102 5/3/2020  
AAA2     1 US_California_San_Bernardino Confirmed cc1=  .992662 cc2=  .734463 lx=  7.63671 if=  83 il=  97 4/28/2020  n=  14 now=    6417 end=       2072      1827      2814 U=     7.85 T=   80.8 p1= -67.7 p2=   309.7 ed=    99 4/30/2020   x1=  83. x2=  97. y1=  -.28 y2= -2.07     
GP: Confirmed US_California_San_Bernardino 4/28/2020        97    6417     2072    1827     2814     5    99 4/30/2020 
AAA2     1 US_California_San_Bernardino Confirmed cc1=  .995864 cc2=  .728603 lx=  7.61671 if=  84 il=  97 4/28/2020  n=  13 now=    6417 end=       2031      1827      2814 U=     6.78 T=   81.8 p1= -68.3 p2=   316.0 ed=    97 4/28/2020   x1=  84. x2=  97. y1=  -.32 y2= -2.24     
GP: Confirmed US_California_San_Bernardino 4/28/2020        97    6417     2031    1827     2814     5    97 4/28/2020 
AAA2     1 US_California_San_Bernardino Confirmed cc1=  .997181 cc2=  .719831 lx=  7.59671 if=  85 il=  97 4/28/2020  n=  12 now=    6417 end=       1991      1827      2814 U=     5.76 T=   82.9 p1= -69.0 p2=   322.3 ed=    96 4/27/2020   x1=  85. x2=  97. y1=  -.37 y2= -2.45     
GP: Confirmed US_California_San_Bernardino 4/28/2020        97    6417     1991    1827     2814     5    96 4/27/2020 
AAA2     1 US_California_San_Bernardino Confirmed cc1=  .996566 cc2=  .707891 lx=  7.59671 if=  86 il=  97 4/28/2020  n=  11 now=    6417 end=       1991      1827      2814 U=     5.42 T=   83.7 p1= -69.0 p2=   322.3 ed=    96 4/27/2020   x1=  86. x2=  97. y1=  -.42 y2= -2.45     
GP: Confirmed US_California_San_Bernardino 4/28/2020        97    6417     1991    1827     2814     5    96 4/27/2020 
AAA2     1 US_California_San_Bernardino Confirmed cc1=  .997242 cc2=  .695731 lx=  7.61671 if=  87 il=  97 4/28/2020  n=  10 now=    6417 end=       2031      1827      2814 U=     6.37 T=   82.7 p1= -68.3 p2=   316.0 ed=    97 4/28/2020   x1=  87. x2=  97. y1=  -.67 y2= -2.24     
GP: Confirmed US_California_San_Bernardino 4/28/2020        97    6417     2031    1827     2814     5    97 4/28/2020 
AAA2     1 US_California_San_Bernardino Confirmed cc1=  .996328 cc2=  .680100 lx=  7.61671 if=  88 il=  97 4/28/2020  n=   9 now=    6417 end=       2031      1827      2814 U=     6.17 T=   83.2 p1= -68.3 p2=   316.0 ed=    97 4/28/2020   x1=  88. x2=  97. y1=  -.78 y2= -2.24     
GP: Confirmed US_California_San_Bernardino 4/28/2020        97    6417     2031    1827     2814     5    97 4/28/2020 
AAA2     1 US_California_San_Bernardino Confirmed cc1=  .997082 cc2=  .663749 lx=  7.66671 if=  89 il=  97 4/28/2020  n=   8 now=    6417 end=       2136      1827      2814 U=     8.13 T=   81.9 p1= -66.7 p2=   300.4 ed=   101 5/2/2020    x1=  89. x2=  97. y1=  -.87 y2= -1.86     
GP: Confirmed US_California_San_Bernardino 4/28/2020        97    6417     2136    1827     2814     5   101 5/2/2020  
AAA2     1 US_California_San_Bernardino Confirmed cc1=  .996814 cc2=  .643261 lx=  7.72671 if=  90 il=  97 4/28/2020  n=   7 now=    6417 end=       2268      1827      2814 U=    10.52 T=   80.9 p1= -64.7 p2=   282.9 ed=   105 5/6/2020    x1=  90. x2=  97. y1=  -.87 y2= -1.53     
GP: Confirmed US_California_San_Bernardino 4/28/2020        97    6417     2268    1827     2814     5   105 5/6/2020  
AAA2     1 US_California_San_Bernardino Confirmed cc1=  .995647 cc2=  .617682 lx=  7.79671 if=  91 il=  97 4/28/2020  n=   6 now=    6417 end=       2432      1827      2814 U=    13.14 T=   80.6 p1= -62.1 p2=   263.9 ed=   111 5/12/2020   x1=  91. x2=  97. y1=  -.79 y2= -1.25     
GP: Confirmed US_California_San_Bernardino 4/28/2020        97    6417     2432    1827     2814     5   111 5/12/2020 
AAA2     1 US_California_San_Bernardino Confirmed cc1=  .995254 cc2=  .587006 lx=  8.74671 if=  92 il=  97 4/28/2020  n=   5 now=    6417 end=       6289      1827      2814 U=    50.87 T=  107.8 p1=  -2.0 p2=   102.0 ed=   227 9/5/2020    x1=  92. x2=  97. y1=   .31 y2=   .21     
GP: Confirmed US_California_San_Bernardino 4/28/2020        97    6417     6289    1827     2814     5   227 9/5/2020  
AAA2     1 US_California_San_Bernardino Confirmed cc1=  .998643 cc2=  .849571 lx=  7.95671 if=  54 il=  98 4/29/2020  n=  44 now=    6417 end=       2854      1928      2726 U=    14.62 T=   84.3 p1= -55.5 p2=   224.8 ed=   118 5/19/2020   x1=  54. x2=  98. y1=  2.07 y2=  -.94     
GP: Confirmed US_California_San_Bernardino 4/29/2020        98    6417     2854    1928     2726    19   118 5/19/2020 
AAA2     1 US_California_San_Bernardino Confirmed cc1=  .998548 cc2=  .847792 lx=  7.95671 if=  55 il=  98 4/29/2020  n=  43 now=    6417 end=       2854      1928      2726 U=    14.74 T=   84.2 p1= -55.5 p2=   224.8 ed=   118 5/19/2020   x1=  55. x2=  98. y1=  1.98 y2=  -.94     
GP: Confirmed US_California_San_Bernardino 4/29/2020        98    6417     2854    1928     2726    19   118 5/19/2020 
AAA1     1 US_California_San_Bernardino Confirmed cc1=  .998459 cc2=  .845960 lx=  7.94671 if=  56 il=  98 4/29/2020  n=  42 now=    6417 end=       2826      1928      2726 U=    14.56 T=   84.0 p1= -56.0 p2=   227.1 ed=   118 5/19/2020   x1=  56. x2=  98. y1=  1.92 y2=  -.96 BEST
AAA2     1 US_California_San_Bernardino Confirmed cc1=  .998459 cc2=  .845960 lx=  7.94971 if=  56 il=  98 4/29/2020  n=  42 now=    6417 end=       2826      1928      2726 U=    14.56 T=   84.0 p1= -56.0 p2=   227.1 ed=   118 5/19/2020   x1=  56. x2=  98. y1=  1.92 y2=  -.96 BEST
GP: Confirmed US_California_San_Bernardino 4/29/2020        98    6417     2826    1928     2726    19   118 5/19/2020 
AAA1     1 US_California_San_Bernardino Confirmed cc1=  .998355 cc2=  .844052 lx=  7.94671 if=  57 il=  98 4/29/2020  n=  41 now=    6417 end=       2826      1928      2726 U=    14.60 T=   84.0 p1= -56.0 p2=   227.1 ed=   118 5/19/2020   x1=  57. x2=  98. y1=  1.85 y2=  -.96 BEST
AAA2     1 US_California_San_Bernardino Confirmed cc1=  .998355 cc2=  .844052 lx=  7.94571 if=  57 il=  98 4/29/2020  n=  41 now=    6417 end=       2826      1928      2726 U=    14.60 T=   84.0 p1= -56.0 p2=   227.1 ed=   118 5/19/2020   x1=  57. x2=  98. y1=  1.85 y2=  -.96 BEST
GP: Confirmed US_California_San_Bernardino 4/29/2020        98    6417     2826    1928     2726    19   118 5/19/2020 
AAA1     1 US_California_San_Bernardino Confirmed cc1=  .998255 cc2=  .842082 lx=  7.93671 if=  58 il=  98 4/29/2020  n=  40 now=    6417 end=       2798      1928      2726 U=    14.63 T=   83.6 p1= -56.4 p2=   229.3 ed=   118 5/19/2020   x1=  58. x2=  98. y1=  1.75 y2=  -.99 BEST
AAA2     1 US_California_San_Bernardino Confirmed cc1=  .998256 cc2=  .842082 lx=  7.93971 if=  58 il=  98 4/29/2020  n=  40 now=    6417 end=       2798      1928      2726 U=    14.63 T=   83.6 p1= -56.4 p2=   229.3 ed=   118 5/19/2020   x1=  58. x2=  98. y1=  1.75 y2=  -.99 BEST
GP: Confirmed US_California_San_Bernardino 4/29/2020        98    6417     2798    1928     2726    19   118 5/19/2020 
AAA1     1 US_California_San_Bernardino Confirmed cc1=  .998224 cc2=  .840110 lx=  7.92671 if=  59 il=  98 4/29/2020  n=  39 now=    6417 end=       2770      1928      2726 U=    14.22 T=   83.6 p1= -56.8 p2=   231.7 ed=   117 5/18/2020   x1=  59. x2=  98. y1=  1.73 y2= -1.01 BEST
AAA2     1 US_California_San_Bernardino Confirmed cc1=  .998224 cc2=  .840110 lx=  7.92771 if=  59 il=  98 4/29/2020  n=  39 now=    6417 end=       2770      1928      2726 U=    14.22 T=   83.6 p1= -56.8 p2=   231.7 ed=   117 5/18/2020   x1=  59. x2=  98. y1=  1.73 y2= -1.01 BEST
GP: Confirmed US_California_San_Bernardino 4/29/2020        98    6417     2770    1928     2726    19   117 5/18/2020 
AAA1     1 US_California_San_Bernardino Confirmed cc1=  .998101 cc2=  .837973 lx=  7.92671 if=  60 il=  98 4/29/2020  n=  38 now=    6417 end=       2770      1928      2726 U=    14.38 T=   83.4 p1= -56.8 p2=   231.7 ed=   117 5/18/2020   x1=  60. x2=  98. y1=  1.63 y2= -1.01 BEST
AAA2     1 US_California_San_Bernardino Confirmed cc1=  .998102 cc2=  .837973 lx=  7.92171 if=  60 il=  98 4/29/2020  n=  38 now=    6417 end=       2770      1928      2726 U=    14.38 T=   83.4 p1= -56.8 p2=   231.7 ed=   117 5/18/2020   x1=  60. x2=  98. y1=  1.63 y2= -1.01 BEST
GP: Confirmed US_California_San_Bernardino 4/29/2020        98    6417     2770    1928     2726    19   117 5/18/2020 
AAA1     1 US_California_San_Bernardino Confirmed cc1=  .998042 cc2=  .835820 lx=  7.90671 if=  61 il=  98 4/29/2020  n=  37 now=    6417 end=       2715      1928      2726 U=    13.73 T=   83.3 p1= -57.7 p2=   236.4 ed=   115 5/16/2020   x1=  61. x2=  98. y1=  1.62 y2= -1.07 BEST
AAA2     1 US_California_San_Bernardino Confirmed cc1=  .998043 cc2=  .835820 lx=  7.91071 if=  61 il=  98 4/29/2020  n=  37 now=    6417 end=       2715      1928      2726 U=    13.73 T=   83.3 p1= -57.7 p2=   236.4 ed=   115 5/16/2020   x1=  61. x2=  98. y1=  1.62 y2= -1.07 BEST
GP: Confirmed US_California_San_Bernardino 4/29/2020        98    6417     2715    1928     2726    19   115 5/16/2020 
AAA1     1 US_California_San_Bernardino Confirmed cc1=  .997878 cc2=  .833479 lx=  7.90671 if=  62 il=  98 4/29/2020  n=  36 now=    6417 end=       2715      1928      2726 U=    14.01 T=   83.0 p1= -57.7 p2=   236.4 ed=   116 5/17/2020   x1=  62. x2=  98. y1=  1.50 y2= -1.07 BEST
AAA2     1 US_California_San_Bernardino Confirmed cc1=  .997879 cc2=  .833479 lx=  7.91071 if=  62 il=  98 4/29/2020  n=  36 now=    6417 end=       2715      1928      2726 U=    14.01 T=   83.0 p1= -57.7 p2=   236.4 ed=   116 5/17/2020   x1=  62. x2=  98. y1=  1.50 y2= -1.07 BEST
GP: Confirmed US_California_San_Bernardino 4/29/2020        98    6417     2715    1928     2726    19   116 5/17/2020 
AAA1     1 US_California_San_Bernardino Confirmed cc1=  .997785 cc2=  .831118 lx=  7.89671 if=  63 il=  98 4/29/2020  n=  35 now=    6417 end=       2688      1928      2726 U=    13.72 T=   82.9 p1= -58.1 p2=   238.7 ed=   115 5/16/2020   x1=  63. x2=  98. y1=  1.45 y2= -1.10 BEST
AAA2     1 US_California_San_Bernardino Confirmed cc1=  .997785 cc2=  .831118 lx=  7.90071 if=  63 il=  98 4/29/2020  n=  35 now=    6417 end=       2688      1928      2726 U=    13.72 T=   82.9 p1= -58.1 p2=   238.7 ed=   115 5/16/2020   x1=  63. x2=  98. y1=  1.45 y2= -1.10 BEST
GP: Confirmed US_California_San_Bernardino 4/29/2020        98    6417     2688    1928     2726    19   115 5/16/2020 
AAA1     1 US_California_San_Bernardino Confirmed cc1=  .997638 cc2=  .828607 lx=  7.89671 if=  64 il=  98 4/29/2020  n=  34 now=    6417 end=       2688      1928      2726 U=    13.80 T=   82.8 p1= -58.1 p2=   238.7 ed=   115 5/16/2020   x1=  64. x2=  98. y1=  1.36 y2= -1.10 BEST
AAA2     1 US_California_San_Bernardino Confirmed cc1=  .997639 cc2=  .828607 lx=  7.89271 if=  64 il=  98 4/29/2020  n=  34 now=    6417 end=       2688      1928      2726 U=    13.80 T=   82.8 p1= -58.1 p2=   238.7 ed=   115 5/16/2020   x1=  64. x2=  98. y1=  1.36 y2= -1.10 BEST
GP: Confirmed US_California_San_Bernardino 4/29/2020        98    6417     2688    1928     2726    19   115 5/16/2020 
AAA1     1 US_California_San_Bernardino Confirmed cc1=  .997544 cc2=  .826046 lx=  7.87671 if=  65 il=  98 4/29/2020  n=  33 now=    6417 end=       2635      1928      2726 U=    13.09 T=   82.8 p1= -58.9 p2=   243.5 ed=   113 5/14/2020   x1=  65. x2=  98. y1=  1.36 y2= -1.16 BEST
AAA2     1 US_California_San_Bernardino Confirmed cc1=  .997545 cc2=  .826046 lx=  7.88071 if=  65 il=  98 4/29/2020  n=  33 now=    6417 end=       2635      1928      2726 U=    13.09 T=   82.8 p1= -58.9 p2=   243.5 ed=   113 5/14/2020   x1=  65. x2=  98. y1=  1.36 y2= -1.16 BEST
GP: Confirmed US_California_San_Bernardino 4/29/2020        98    6417     2635    1928     2726    19   113 5/14/2020 
AAA1     1 US_California_San_Bernardino Confirmed cc1=  .997314 cc2=  .823236 lx=  7.87671 if=  66 il=  98 4/29/2020  n=  32 now=    6417 end=       2635      1928      2726 U=    13.17 T=   82.7 p1= -58.9 p2=   243.5 ed=   113 5/14/2020   x1=  66. x2=  98. y1=  1.27 y2= -1.16 BEST
AAA2     1 US_California_San_Bernardino Confirmed cc1=  .997315 cc2=  .823236 lx=  7.88171 if=  66 il=  98 4/29/2020  n=  32 now=    6417 end=       2635      1928      2726 U=    13.17 T=   82.7 p1= -58.9 p2=   243.5 ed=   113 5/14/2020   x1=  66. x2=  98. y1=  1.27 y2= -1.16 BEST
GP: Confirmed US_California_San_Bernardino 4/29/2020        98    6417     2635    1928     2726    19   113 5/14/2020 
AAA1     1 US_California_San_Bernardino Confirmed cc1=  .997063 cc2=  .820287 lx=  7.87671 if=  67 il=  98 4/29/2020  n=  31 now=    6417 end=       2635      1928      2726 U=    12.76 T=   83.2 p1= -58.9 p2=   243.5 ed=   113 5/14/2020   x1=  67. x2=  98. y1=  1.27 y2= -1.16 BEST
AAA2     1 US_California_San_Bernardino Confirmed cc1=  .997063 cc2=  .820287 lx=  7.87771 if=  67 il=  98 4/29/2020  n=  31 now=    6417 end=       2635      1928      2726 U=    12.76 T=   83.2 p1= -58.9 p2=   243.5 ed=   113 5/14/2020   x1=  67. x2=  98. y1=  1.27 y2= -1.16 BEST
GP: Confirmed US_California_San_Bernardino 4/29/2020        98    6417     2635    1928     2726    19   113 5/14/2020 
AAA1     1 US_California_San_Bernardino Confirmed cc1=  .996921 cc2=  .817316 lx=  7.89671 if=  68 il=  98 4/29/2020  n=  30 now=    6417 end=       2688      1928      2726 U=    13.27 T=   83.4 p1= -58.1 p2=   238.7 ed=   114 5/15/2020   x1=  68. x2=  98. y1=  1.16 y2= -1.10 BEST
AAA2     1 US_California_San_Bernardino Confirmed cc1=  .996921 cc2=  .817316 lx=  7.89571 if=  68 il=  98 4/29/2020  n=  30 now=    6417 end=       2688      1928      2726 U=    13.27 T=   83.4 p1= -58.1 p2=   238.7 ed=   114 5/15/2020   x1=  68. x2=  98. y1=  1.16 y2= -1.10 BEST
GP: Confirmed US_California_San_Bernardino 4/29/2020        98    6417     2688    1928     2726    19   114 5/15/2020 
AAA1     1 US_California_San_Bernardino Confirmed cc1=  .996660 cc2=  .814086 lx=  7.90671 if=  69 il=  98 4/29/2020  n=  29 now=    6417 end=       2715      1928      2726 U=    13.21 T=   83.8 p1= -57.7 p2=   236.4 ed=   115 5/16/2020   x1=  69. x2=  98. y1=  1.12 y2= -1.07 BEST
AAA2     1 US_California_San_Bernardino Confirmed cc1=  .996660 cc2=  .814086 lx=  7.90671 if=  69 il=  98 4/29/2020  n=  29 now=    6417 end=       2715      1928      2726 U=    13.21 T=   83.8 p1= -57.7 p2=   236.4 ed=   115 5/16/2020   x1=  69. x2=  98. y1=  1.12 y2= -1.07 BEST
GP: Confirmed US_California_San_Bernardino 4/29/2020        98    6417     2715    1928     2726    19   115 5/16/2020 
AAA1     1 US_California_San_Bernardino Confirmed cc1=  .996681 cc2=  .810986 lx=  7.94671 if=  70 il=  98 4/29/2020  n=  28 now=    6417 end=       2826      1928      2726 U=    14.23 T=   84.3 p1= -56.0 p2=   227.1 ed=   117 5/18/2020   x1=  70. x2=  98. y1=  1.01 y2=  -.96 BEST
AAA2     1 US_California_San_Bernardino Confirmed cc1=  .996681 cc2=  .810986 lx=  7.94471 if=  70 il=  98 4/29/2020  n=  28 now=    6417 end=       2826      1928      2726 U=    14.23 T=   84.3 p1= -56.0 p2=   227.1 ed=   117 5/18/2020   x1=  70. x2=  98. y1=  1.01 y2=  -.96 BEST
GP: Confirmed US_California_San_Bernardino 4/29/2020        98    6417     2826    1928     2726    19   117 5/18/2020 
AAA2     1 US_California_San_Bernardino Confirmed cc1=  .996424 cc2=  .807442 lx=  7.96671 if=  71 il=  98 4/29/2020  n=  27 now=    6417 end=       2883      1928      2726 U=    15.02 T=   84.3 p1= -55.1 p2=   222.6 ed=   119 5/20/2020   x1=  71. x2=  98. y1=   .89 y2=  -.91     
GP: Confirmed US_California_San_Bernardino 4/29/2020        98    6417     2883    1928     2726    19   119 5/20/2020 
AAA2     1 US_California_San_Bernardino Confirmed cc1=  .996020 cc2=  .803570 lx=  7.95671 if=  72 il=  98 4/29/2020  n=  26 now=    6417 end=       2854      1928      2726 U=    14.93 T=   84.0 p1= -55.5 p2=   224.8 ed=   119 5/20/2020   x1=  72. x2=  98. y1=   .81 y2=  -.94     
GP: Confirmed US_California_San_Bernardino 4/29/2020        98    6417     2854    1928     2726    19   119 5/20/2020 
AAA1     1 US_California_San_Bernardino Confirmed cc1=  .995600 cc2=  .799484 lx=  7.94671 if=  73 il=  98 4/29/2020  n=  25 now=    6417 end=       2826      1928      2726 U=    14.76 T=   83.8 p1= -56.0 p2=   227.1 ed=   118 5/19/2020   x1=  73. x2=  98. y1=   .73 y2=  -.96 BEST
