TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       16302.00000        9.69904
TAB:  US_New_Jersey_Union Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Confirmed US_New_Jersey_Union 5/3/2020        102   16302    15352   13225    15358    32   107 5/8/2020  
AAA1     1 US_New_Jersey_Union Confirmed cc1=  .998768 cc2=  .798768 lx=  9.62904 if=  78 il= 102 5/3/2020   n=  24 now=   16302 end=      15199     13225     15358 U=    11.76 T=   78.8 p1=  -6.8 p2=   107.3 ed=   106 5/7/2020    x1=  78. x2= 102. y1=   .07 y2= -1.97 BEST
AAA2     1 US_New_Jersey_Union Confirmed cc1=  .998774 cc2=  .798768 lx=  9.62404 if=  78 il= 102 5/3/2020   n=  24 now=   16302 end=      15199     13225     15358 U=    11.76 T=   78.8 p1=  -6.8 p2=   107.3 ed=   106 5/7/2020    x1=  78. x2= 102. y1=   .07 y2= -1.97 BEST
GP: Confirmed US_New_Jersey_Union 5/3/2020        102   16302    15199   13225    15358    32   106 5/7/2020  
AAA2     1 US_New_Jersey_Union Confirmed cc1=  .998897 cc2=  .794773 lx=  9.61904 if=  79 il= 102 5/3/2020   n=  23 now=   16302 end=      15048     13225     15358 U=    11.28 T=   78.9 p1=  -7.7 p2=   108.3 ed=   105 5/6/2020    x1=  79. x2= 102. y1=  -.01 y2= -2.05     
GP: Confirmed US_New_Jersey_Union 5/3/2020        102   16302    15048   13225    15358    32   105 5/6/2020  
AAA2     1 US_New_Jersey_Union Confirmed cc1=  .999028 cc2=  .790514 lx=  9.60904 if=  80 il= 102 5/3/2020   n=  22 now=   16302 end=      14898     13225     15358 U=    10.70 T=   79.3 p1=  -8.6 p2=   109.4 ed=   104 5/5/2020    x1=  80. x2= 102. y1=  -.07 y2= -2.13     
GP: Confirmed US_New_Jersey_Union 5/3/2020        102   16302    14898   13225    15358    32   104 5/5/2020  
AAA2     1 US_New_Jersey_Union Confirmed cc1=  .999012 cc2=  .785811 lx=  9.59904 if=  81 il= 102 5/3/2020   n=  21 now=   16302 end=      14750     13225     15358 U=    10.12 T=   79.6 p1=  -9.5 p2=   110.5 ed=   103 5/4/2020    x1=  81. x2= 102. y1=  -.14 y2= -2.21     
GP: Confirmed US_New_Jersey_Union 5/3/2020        102   16302    14750   13225    15358    32   103 5/4/2020  
AAA2     1 US_New_Jersey_Union Confirmed cc1=  .998887 cc2=  .780669 lx=  9.59904 if=  82 il= 102 5/3/2020   n=  20 now=   16302 end=      14750     13225     15358 U=    10.05 T=   79.7 p1=  -9.5 p2=   110.5 ed=   103 5/4/2020    x1=  82. x2= 102. y1=  -.22 y2= -2.21     
GP: Confirmed US_New_Jersey_Union 5/3/2020        102   16302    14750   13225    15358    32   103 5/4/2020  
AAA2     1 US_New_Jersey_Union Confirmed cc1=  .998718 cc2=  .775111 lx=  9.59904 if=  83 il= 102 5/3/2020   n=  19 now=   16302 end=      14750     13225     15358 U=    10.16 T=   79.5 p1=  -9.5 p2=   110.5 ed=   103 5/4/2020    x1=  83. x2= 102. y1=  -.35 y2= -2.21     
GP: Confirmed US_New_Jersey_Union 5/3/2020        102   16302    14750   13225    15358    32   103 5/4/2020  
AAA2     1 US_New_Jersey_Union Confirmed cc1=  .998626 cc2=  .769210 lx=  9.59904 if=  84 il= 102 5/3/2020   n=  18 now=   16302 end=      14750     13225     15358 U=     9.80 T=   80.3 p1=  -9.5 p2=   110.5 ed=   103 5/4/2020    x1=  84. x2= 102. y1=  -.38 y2= -2.21     
GP: Confirmed US_New_Jersey_Union 5/3/2020        102   16302    14750   13225    15358    32   103 5/4/2020  
AAA2     1 US_New_Jersey_Union Confirmed cc1=  .998462 cc2=  .762759 lx=  9.59904 if=  85 il= 102 5/3/2020   n=  17 now=   16302 end=      14750     13225     15358 U=     9.75 T=   80.4 p1=  -9.5 p2=   110.5 ed=   103 5/4/2020    x1=  85. x2= 102. y1=  -.47 y2= -2.21     
GP: Confirmed US_New_Jersey_Union 5/3/2020        102   16302    14750   13225    15358    32   103 5/4/2020  
AAA2     1 US_New_Jersey_Union Confirmed cc1=  .998404 cc2=  .755868 lx=  9.60904 if=  86 il= 102 5/3/2020   n=  16 now=   16302 end=      14898     13225     15358 U=    10.23 T=   80.2 p1=  -8.6 p2=   109.4 ed=   104 5/5/2020    x1=  86. x2= 102. y1=  -.56 y2= -2.13     
GP: Confirmed US_New_Jersey_Union 5/3/2020        102   16302    14898   13225    15358    32   104 5/5/2020  
AAA2     1 US_New_Jersey_Union Confirmed cc1=  .998470 cc2=  .748470 lx=  9.61904 if=  87 il= 102 5/3/2020   n=  15 now=   16302 end=      15048     13225     15358 U=    10.79 T=   79.9 p1=  -7.7 p2=   108.3 ed=   105 5/6/2020    x1=  87. x2= 102. y1=  -.66 y2= -2.05     
GP: Confirmed US_New_Jersey_Union 5/3/2020        102   16302    15048   13225    15358    32   105 5/6/2020  
AAA1     1 US_New_Jersey_Union Confirmed cc1=  .998630 cc2=  .740431 lx=  9.64904 if=  88 il= 102 5/3/2020   n=  14 now=   16302 end=      15506     13225     15358 U=    12.72 T=   78.6 p1=  -4.9 p2=   105.1 ed=   108 5/9/2020    x1=  88. x2= 102. y1=  -.74 y2= -1.84 BEST
AAA2     1 US_New_Jersey_Union Confirmed cc1=  .998632 cc2=  .740431 lx=  9.64504 if=  88 il= 102 5/3/2020   n=  14 now=   16302 end=      15506     13225     15358 U=    12.72 T=   78.6 p1=  -4.9 p2=   105.1 ed=   108 5/9/2020    x1=  88. x2= 102. y1=  -.74 y2= -1.84 BEST
GP: Confirmed US_New_Jersey_Union 5/3/2020        102   16302    15506   13225    15358    32   108 5/9/2020  
AAA1     1 US_New_Jersey_Union Confirmed cc1=  .998326 cc2=  .731065 lx=  9.63904 if=  89 il= 102 5/3/2020   n=  13 now=   16302 end=      15352     13225     15358 U=    12.24 T=   78.7 p1=  -5.8 p2=   106.2 ed=   107 5/8/2020    x1=  89. x2= 102. y1=  -.84 y2= -1.90 BEST
AAA2     1 US_New_Jersey_Union Confirmed cc1=  .998327 cc2=  .731065 lx=  9.64204 if=  89 il= 102 5/3/2020   n=  13 now=   16302 end=      15352     13225     15358 U=    12.24 T=   78.7 p1=  -5.8 p2=   106.2 ed=   107 5/8/2020    x1=  89. x2= 102. y1=  -.84 y2= -1.90 BEST
GP: Confirmed US_New_Jersey_Union 5/3/2020        102   16302    15352   13225    15358    32   107 5/8/2020  
AAA1     1 US_New_Jersey_Union Confirmed cc1=  .997966 cc2=  .720616 lx=  9.63904 if=  90 il= 102 5/3/2020   n=  12 now=   16302 end=      15352     13225     15358 U=    11.98 T=   79.2 p1=  -5.8 p2=   106.2 ed=   107 5/8/2020    x1=  90. x2= 102. y1=  -.90 y2= -1.90 BEST
AAA2     1 US_New_Jersey_Union Confirmed cc1=  .997971 cc2=  .720616 lx=  9.63404 if=  90 il= 102 5/3/2020   n=  12 now=   16302 end=      15352     13225     15358 U=    11.98 T=   79.2 p1=  -5.8 p2=   106.2 ed=   107 5/8/2020    x1=  90. x2= 102. y1=  -.90 y2= -1.90 BEST
GP: Confirmed US_New_Jersey_Union 5/3/2020        102   16302    15352   13225    15358    32   107 5/8/2020  
AAA1     1 US_New_Jersey_Union Confirmed cc1=  .997444 cc2=  .708769 lx=  9.63904 if=  91 il= 102 5/3/2020   n=  11 now=   16302 end=      15352     13225     15358 U=    11.72 T=   79.7 p1=  -5.8 p2=   106.2 ed=   107 5/8/2020    x1=  91. x2= 102. y1=  -.96 y2= -1.90 BEST
AAA2     1 US_New_Jersey_Union Confirmed cc1=  .997444 cc2=  .708769 lx=  9.64004 if=  91 il= 102 5/3/2020   n=  11 now=   16302 end=      15352     13225     15358 U=    11.72 T=   79.7 p1=  -5.8 p2=   106.2 ed=   107 5/8/2020    x1=  91. x2= 102. y1=  -.96 y2= -1.90 BEST
GP: Confirmed US_New_Jersey_Union 5/3/2020        102   16302    15352   13225    15358    32   107 5/8/2020  
AAA2     1 US_New_Jersey_Union Confirmed cc1=  .997835 cc2=  .696323 lx=  9.69904 if=  92 il= 102 5/3/2020   n=  10 now=   16302 end=      16301     13225     15358 U=    15.47 T=   77.8 p1=    .0 p2=   100.0 ed=   114 5/15/2020   x1=  92. x2= 102. y1=  -.92 y2= -1.56     
GP: Confirmed US_New_Jersey_Union 5/3/2020        102   16302    16301   13225    15358    32   114 5/15/2020 
AAA2     1 US_New_Jersey_Union Confirmed cc1=  .997419 cc2=  .681191 lx=  9.74904 if=  93 il= 102 5/3/2020   n=   9 now=   16302 end=      17137     13225     15358 U=    18.23 T=   77.4 p1=   5.1 p2=    95.1 ed=   120 5/21/2020   x1=  93. x2= 102. y1=  -.86 y2= -1.35     
GP: Confirmed US_New_Jersey_Union 5/3/2020        102   16302    17137   13225    15358    32   120 5/21/2020 
AAA2     1 US_New_Jersey_Union Confirmed cc1=  .997989 cc2=  .664656 lx= 10.15904 if=  94 il= 102 5/3/2020   n=   8 now=   16302 end=      25823     13225     15358 U=    42.73 T=   84.8 p1=  58.4 p2=    63.1 ed=   185 7/25/2020   x1=  94. x2= 102. y1=  -.21 y2=  -.40     
GP: Confirmed US_New_Jersey_Union 5/3/2020        102   16302    25823   13225    15358    32   185 7/25/2020 
AAA2     1 US_New_Jersey_Union Confirmed cc1=  .999029 cc2=  .645476 lx= 11.69904 if=  95 il= 102 5/3/2020   n=   7 now=   16302 end=     120456     13225     15358 U=   144.66 T=  216.7 p1= 638.9 p2=    13.5 ed=   558 8/2/2021    x1=  95. x2= 102. y1=   .84 y2=   .79     
GP: Confirmed US_New_Jersey_Union 5/3/2020        102   16302    -       13225    15358    32   558 8/2/2021  
AAA2     1 US_New_Jersey_Union Confirmed cc1=  .999471 cc2=  .621507 lx= 11.69904 if=  96 il= 102 5/3/2020   n=   6 now=   16302 end=     120456     13225     15358 U=   140.64 T=  213.5 p1= 638.9 p2=    13.5 ed=   545 7/20/2021   x1=  96. x2= 102. y1=   .84 y2=   .79     
GP: Confirmed US_New_Jersey_Union 5/3/2020        102   16302    -       13225    15358    32   545 7/20/2021 
AAA2     1 US_New_Jersey_Union Confirmed cc1=  .999636 cc2=  .591388 lx= 11.69904 if=  97 il= 102 5/3/2020   n=   5 now=   16302 end=     120456     13225     15358 U=   137.76 T=  211.2 p1= 638.9 p2=    13.5 ed=   536 7/11/2021   x1=  97. x2= 102. y1=   .83 y2=   .79     
GP: Confirmed US_New_Jersey_Union 5/3/2020        102   16302    -       13225    15358    32   536 7/11/2021 
AAA2     1 US_New_Jersey_Union Confirmed cc1=  .999153 cc2=  .865523 lx=  9.66904 if=  48 il= 103 5/4/2020   n=  55 now=   16302 end=      15820     13357     15358 U=    13.60 T=   78.8 p1=  -3.0 p2=   103.0 ed=   110 5/11/2020   x1=  48. x2= 103. y1=  2.27 y2= -1.78     
GP: Confirmed US_New_Jersey_Union 5/4/2020        103   16302    15820   13357    15358    33   110 5/11/2020 
AAA2     1 US_New_Jersey_Union Confirmed cc1=  .999443 cc2=  .864603 lx=  9.65904 if=  49 il= 103 5/4/2020   n=  54 now=   16302 end=      15662     13357     15358 U=    13.15 T=   78.8 p1=  -3.9 p2=   104.1 ed=   109 5/10/2020   x1=  49. x2= 103. y1=  2.27 y2= -1.84     
GP: Confirmed US_New_Jersey_Union 5/4/2020        103   16302    15662   13357    15358    33   109 5/10/2020 
AAA2     1 US_New_Jersey_Union Confirmed cc1=  .999612 cc2=  .863529 lx=  9.65904 if=  50 il= 103 5/4/2020   n=  53 now=   16302 end=      15662     13357     15358 U=    12.91 T=   79.3 p1=  -3.9 p2=   104.1 ed=   109 5/10/2020   x1=  50. x2= 103. y1=  2.27 y2= -1.84     
GP: Confirmed US_New_Jersey_Union 5/4/2020        103   16302    15662   13357    15358    33   109 5/10/2020 
AAA1     1 US_New_Jersey_Union Confirmed cc1=  .999679 cc2=  .862318 lx=  9.64904 if=  51 il= 103 5/4/2020   n=  52 now=   16302 end=      15506     13357     15358 U=    12.47 T=   79.3 p1=  -4.9 p2=   105.1 ed=   108 5/9/2020    x1=  51. x2= 103. y1=  2.27 y2= -1.90 BEST
AAA2     1 US_New_Jersey_Union Confirmed cc1=  .999680 cc2=  .862318 lx=  9.65204 if=  51 il= 103 5/4/2020   n=  52 now=   16302 end=      15506     13357     15358 U=    12.47 T=   79.3 p1=  -4.9 p2=   105.1 ed=   108 5/9/2020    x1=  51. x2= 103. y1=  2.27 y2= -1.90 BEST
GP: Confirmed US_New_Jersey_Union 5/4/2020        103   16302    15506   13357    15358    33   108 5/9/2020  
AAA1     1 US_New_Jersey_Union Confirmed cc1=  .999676 cc2=  .861001 lx=  9.64904 if=  52 il= 103 5/4/2020   n=  51 now=   16302 end=      15506     13357     15358 U=    12.23 T=   79.7 p1=  -4.9 p2=   105.1 ed=   108 5/9/2020    x1=  52. x2= 103. y1=  2.27 y2= -1.90 BEST
AAA2     1 US_New_Jersey_Union Confirmed cc1=  .999677 cc2=  .861001 lx=  9.65004 if=  52 il= 103 5/4/2020   n=  51 now=   16302 end=      15506     13357     15358 U=    12.23 T=   79.7 p1=  -4.9 p2=   105.1 ed=   108 5/9/2020    x1=  52. x2= 103. y1=  2.27 y2= -1.90 BEST
GP: Confirmed US_New_Jersey_Union 5/4/2020        103   16302    15506   13357    15358    33   108 5/9/2020  
AAA1     1 US_New_Jersey_Union Confirmed cc1=  .999663 cc2=  .859635 lx=  9.64904 if=  53 il= 103 5/4/2020   n=  50 now=   16302 end=      15506     13357     15358 U=    12.35 T=   79.5 p1=  -4.9 p2=   105.1 ed=   108 5/9/2020    x1=  53. x2= 103. y1=  2.15 y2= -1.90 BEST
AAA2     1 US_New_Jersey_Union Confirmed cc1=  .999664 cc2=  .859635 lx=  9.65104 if=  53 il= 103 5/4/2020   n=  50 now=   16302 end=      15506     13357     15358 U=    12.35 T=   79.5 p1=  -4.9 p2=   105.1 ed=   108 5/9/2020    x1=  53. x2= 103. y1=  2.15 y2= -1.90 BEST
GP: Confirmed US_New_Jersey_Union 5/4/2020        103   16302    15506   13357    15358    33   108 5/9/2020  
AAA1     1 US_New_Jersey_Union Confirmed cc1=  .999643 cc2=  .858222 lx=  9.64904 if=  54 il= 103 5/4/2020   n=  49 now=   16302 end=      15506     13357     15358 U=    12.48 T=   79.3 p1=  -4.9 p2=   105.1 ed=   108 5/9/2020    x1=  54. x2= 103. y1=  2.02 y2= -1.90 BEST
AAA2     1 US_New_Jersey_Union Confirmed cc1=  .999644 cc2=  .858222 lx=  9.65104 if=  54 il= 103 5/4/2020   n=  49 now=   16302 end=      15506     13357     15358 U=    12.48 T=   79.3 p1=  -4.9 p2=   105.1 ed=   108 5/9/2020    x1=  54. x2= 103. y1=  2.02 y2= -1.90 BEST
GP: Confirmed US_New_Jersey_Union 5/4/2020        103   16302    15506   13357    15358    33   108 5/9/2020  
AAA1     1 US_New_Jersey_Union Confirmed cc1=  .999641 cc2=  .856784 lx=  9.64904 if=  55 il= 103 5/4/2020   n=  48 now=   16302 end=      15506     13357     15358 U=    12.50 T=   79.2 p1=  -4.9 p2=   105.1 ed=   108 5/9/2020    x1=  55. x2= 103. y1=  1.94 y2= -1.90 BEST
AAA2     1 US_New_Jersey_Union Confirmed cc1=  .999641 cc2=  .856784 lx=  9.64904 if=  55 il= 103 5/4/2020   n=  48 now=   16302 end=      15506     13357     15358 U=    12.50 T=   79.2 p1=  -4.9 p2=   105.1 ed=   108 5/9/2020    x1=  55. x2= 103. y1=  1.94 y2= -1.90 BEST
GP: Confirmed US_New_Jersey_Union 5/4/2020        103   16302    15506   13357    15358    33   108 5/9/2020  
AAA1     1 US_New_Jersey_Union Confirmed cc1=  .999649 cc2=  .855311 lx=  9.64904 if=  56 il= 103 5/4/2020   n=  47 now=   16302 end=      15506     13357     15358 U=    12.51 T=   79.2 p1=  -4.9 p2=   105.1 ed=   108 5/9/2020    x1=  56. x2= 103. y1=  1.85 y2= -1.90 BEST
AAA2     1 US_New_Jersey_Union Confirmed cc1=  .999650 cc2=  .855311 lx=  9.64704 if=  56 il= 103 5/4/2020   n=  47 now=   16302 end=      15506     13357     15358 U=    12.51 T=   79.2 p1=  -4.9 p2=   105.1 ed=   108 5/9/2020    x1=  56. x2= 103. y1=  1.85 y2= -1.90 BEST
GP: Confirmed US_New_Jersey_Union 5/4/2020        103   16302    15506   13357    15358    33   108 5/9/2020  
AAA1     1 US_New_Jersey_Union Confirmed cc1=  .999665 cc2=  .853800 lx=  9.64904 if=  57 il= 103 5/4/2020   n=  46 now=   16302 end=      15506     13357     15358 U=    12.30 T=   79.6 p1=  -4.9 p2=   105.1 ed=   108 5/9/2020    x1=  57. x2= 103. y1=  1.84 y2= -1.90 BEST
AAA2     1 US_New_Jersey_Union Confirmed cc1=  .999671 cc2=  .853800 lx=  9.64404 if=  57 il= 103 5/4/2020   n=  46 now=   16302 end=      15506     13357     15358 U=    12.30 T=   79.6 p1=  -4.9 p2=   105.1 ed=   108 5/9/2020    x1=  57. x2= 103. y1=  1.84 y2= -1.90 BEST
GP: Confirmed US_New_Jersey_Union 5/4/2020        103   16302    15506   13357    15358    33   108 5/9/2020  
AAA1     1 US_New_Jersey_Union Confirmed cc1=  .999645 cc2=  .852203 lx=  9.63904 if=  58 il= 103 5/4/2020   n=  45 now=   16302 end=      15352     13357     15358 U=    12.02 T=   79.3 p1=  -5.8 p2=   106.2 ed=   107 5/8/2020    x1=  58. x2= 103. y1=  1.77 y2= -1.97 BEST
AAA2     1 US_New_Jersey_Union Confirmed cc1=  .999650 cc2=  .852203 lx=  9.64304 if=  58 il= 103 5/4/2020   n=  45 now=   16302 end=      15352     13357     15358 U=    12.02 T=   79.3 p1=  -5.8 p2=   106.2 ed=   107 5/8/2020    x1=  58. x2= 103. y1=  1.77 y2= -1.97 BEST
GP: Confirmed US_New_Jersey_Union 5/4/2020        103   16302    15352   13357    15358    33   107 5/8/2020  
AAA1     1 US_New_Jersey_Union Confirmed cc1=  .999621 cc2=  .850550 lx=  9.63904 if=  59 il= 103 5/4/2020   n=  44 now=   16302 end=      15352     13357     15358 U=    12.13 T=   79.1 p1=  -5.8 p2=   106.2 ed=   107 5/8/2020    x1=  59. x2= 103. y1=  1.66 y2= -1.97 BEST
AAA2     1 US_New_Jersey_Union Confirmed cc1=  .999626 cc2=  .850550 lx=  9.64404 if=  59 il= 103 5/4/2020   n=  44 now=   16302 end=      15352     13357     15358 U=    12.13 T=   79.1 p1=  -5.8 p2=   106.2 ed=   107 5/8/2020    x1=  59. x2= 103. y1=  1.66 y2= -1.97 BEST
GP: Confirmed US_New_Jersey_Union 5/4/2020        103   16302    15352   13357    15358    33   107 5/8/2020  
AAA1     1 US_New_Jersey_Union Confirmed cc1=  .999605 cc2=  .848850 lx=  9.63904 if=  60 il= 103 5/4/2020   n=  43 now=   16302 end=      15352     13357     15358 U=    12.13 T=   79.1 p1=  -5.8 p2=   106.2 ed=   107 5/8/2020    x1=  60. x2= 103. y1=  1.57 y2= -1.97 BEST
AAA2     1 US_New_Jersey_Union Confirmed cc1=  .999608 cc2=  .848850 lx=  9.64204 if=  60 il= 103 5/4/2020   n=  43 now=   16302 end=      15352     13357     15358 U=    12.13 T=   79.1 p1=  -5.8 p2=   106.2 ed=   107 5/8/2020    x1=  60. x2= 103. y1=  1.57 y2= -1.97 BEST
GP: Confirmed US_New_Jersey_Union 5/4/2020        103   16302    15352   13357    15358    33   107 5/8/2020  
AAA1     1 US_New_Jersey_Union Confirmed cc1=  .999592 cc2=  .847094 lx=  9.63904 if=  61 il= 103 5/4/2020   n=  42 now=   16302 end=      15352     13357     15358 U=    12.17 T=   79.0 p1=  -5.8 p2=   106.2 ed=   107 5/8/2020    x1=  61. x2= 103. y1=  1.48 y2= -1.97 BEST
AAA2     1 US_New_Jersey_Union Confirmed cc1=  .999593 cc2=  .847094 lx=  9.64104 if=  61 il= 103 5/4/2020   n=  42 now=   16302 end=      15352     13357     15358 U=    12.17 T=   79.0 p1=  -5.8 p2=   106.2 ed=   107 5/8/2020    x1=  61. x2= 103. y1=  1.48 y2= -1.97 BEST
GP: Confirmed US_New_Jersey_Union 5/4/2020        103   16302    15352   13357    15358    33   107 5/8/2020  
AAA1     1 US_New_Jersey_Union Confirmed cc1=  .999591 cc2=  .845287 lx=  9.63904 if=  62 il= 103 5/4/2020   n=  41 now=   16302 end=      15352     13357     15358 U=    12.09 T=   79.2 p1=  -5.8 p2=   106.2 ed=   107 5/8/2020    x1=  62. x2= 103. y1=  1.42 y2= -1.97 BEST
AAA2     1 US_New_Jersey_Union Confirmed cc1=  .999591 cc2=  .845287 lx=  9.63904 if=  62 il= 103 5/4/2020   n=  41 now=   16302 end=      15352     13357     15358 U=    12.09 T=   79.2 p1=  -5.8 p2=   106.2 ed=   107 5/8/2020    x1=  62. x2= 103. y1=  1.42 y2= -1.97 BEST
GP: Confirmed US_New_Jersey_Union 5/4/2020        103   16302    15352   13357    15358    33   107 5/8/2020  
AAA1     1 US_New_Jersey_Union Confirmed cc1=  .999573 cc2=  .843399 lx=  9.63904 if=  63 il= 103 5/4/2020   n=  40 now=   16302 end=      15352     13357     15358 U=    11.85 T=   79.6 p1=  -5.8 p2=   106.2 ed=   107 5/8/2020    x1=  63. x2= 103. y1=  1.40 y2= -1.97 BEST
AAA2     1 US_New_Jersey_Union Confirmed cc1=  .999574 cc2=  .843399 lx=  9.63704 if=  63 il= 103 5/4/2020   n=  40 now=   16302 end=      15352     13357     15358 U=    11.85 T=   79.6 p1=  -5.8 p2=   106.2 ed=   107 5/8/2020    x1=  63. x2= 103. y1=  1.40 y2= -1.97 BEST
GP: Confirmed US_New_Jersey_Union 5/4/2020        103   16302    15352   13357    15358    33   107 5/8/2020  
AAA1     1 US_New_Jersey_Union Confirmed cc1=  .999558 cc2=  .841444 lx=  9.63904 if=  64 il= 103 5/4/2020   n=  39 now=   16302 end=      15352     13357     15358 U=    12.02 T=   79.3 p1=  -5.8 p2=   106.2 ed=   107 5/8/2020    x1=  64. x2= 103. y1=  1.27 y2= -1.97 BEST
AAA2     1 US_New_Jersey_Union Confirmed cc1=  .999558 cc2=  .841444 lx=  9.63904 if=  64 il= 103 5/4/2020   n=  39 now=   16302 end=      15352     13357     15358 U=    12.02 T=   79.3 p1=  -5.8 p2=   106.2 ed=   107 5/8/2020    x1=  64. x2= 103. y1=  1.27 y2= -1.97 BEST
GP: Confirmed US_New_Jersey_Union 5/4/2020        103   16302    15352   13357    15358    33   107 5/8/2020  
AAA1     1 US_New_Jersey_Union Confirmed cc1=  .999524 cc2=  .839396 lx=  9.63904 if=  65 il= 103 5/4/2020   n=  38 now=   16302 end=      15352     13357     15358 U=    11.91 T=   79.5 p1=  -5.8 p2=   106.2 ed=   107 5/8/2020    x1=  65. x2= 103. y1=  1.22 y2= -1.97 BEST
AAA2     1 US_New_Jersey_Union Confirmed cc1=  .999524 cc2=  .839396 lx=  9.63804 if=  65 il= 103 5/4/2020   n=  38 now=   16302 end=      15352     13357     15358 U=    11.91 T=   79.5 p1=  -5.8 p2=   106.2 ed=   107 5/8/2020    x1=  65. x2= 103. y1=  1.22 y2= -1.97 BEST
GP: Confirmed US_New_Jersey_Union 5/4/2020        103   16302    15352   13357    15358    33   107 5/8/2020  
AAA1     1 US_New_Jersey_Union Confirmed cc1=  .999493 cc2=  .837272 lx=  9.63904 if=  66 il= 103 5/4/2020   n=  37 now=   16302 end=      15352     13357     15358 U=    12.01 T=   79.3 p1=  -5.8 p2=   106.2 ed=   107 5/8/2020    x1=  66. x2= 103. y1=  1.11 y2= -1.97 BEST
AAA2     1 US_New_Jersey_Union Confirmed cc1=  .999494 cc2=  .837272 lx=  9.64004 if=  66 il= 103 5/4/2020   n=  37 now=   16302 end=      15352     13357     15358 U=    12.01 T=   79.3 p1=  -5.8 p2=   106.2 ed=   107 5/8/2020    x1=  66. x2= 103. y1=  1.11 y2= -1.97 BEST
GP: Confirmed US_New_Jersey_Union 5/4/2020        103   16302    15352   13357    15358    33   107 5/8/2020  
AAA1     1 US_New_Jersey_Union Confirmed cc1=  .999452 cc2=  .835053 lx=  9.63904 if=  67 il= 103 5/4/2020   n=  36 now=   16302 end=      15352     13357     15358 U=    11.94 T=   79.5 p1=  -5.8 p2=   106.2 ed=   107 5/8/2020    x1=  67. x2= 103. y1=  1.04 y2= -1.97 BEST
AAA2     1 US_New_Jersey_Union Confirmed cc1=  .999452 cc2=  .835053 lx=  9.64004 if=  67 il= 103 5/4/2020   n=  36 now=   16302 end=      15352     13357     15358 U=    11.94 T=   79.5 p1=  -5.8 p2=   106.2 ed=   107 5/8/2020    x1=  67. x2= 103. y1=  1.04 y2= -1.97 BEST
GP: Confirmed US_New_Jersey_Union 5/4/2020        103   16302    15352   13357    15358    33   107 5/8/2020  
AAA1     1 US_New_Jersey_Union Confirmed cc1=  .999408 cc2=  .832742 lx=  9.63904 if=  68 il= 103 5/4/2020   n=  35 now=   16302 end=      15352     13357     15358 U=    12.06 T=   79.2 p1=  -5.8 p2=   106.2 ed=   107 5/8/2020    x1=  68. x2= 103. y1=   .93 y2= -1.97 BEST
AAA2     1 US_New_Jersey_Union Confirmed cc1=  .999409 cc2=  .832742 lx=  9.64104 if=  68 il= 103 5/4/2020   n=  35 now=   16302 end=      15352     13357     15358 U=    12.06 T=   79.2 p1=  -5.8 p2=   106.2 ed=   107 5/8/2020    x1=  68. x2= 103. y1=   .93 y2= -1.97 BEST
GP: Confirmed US_New_Jersey_Union 5/4/2020        103   16302    15352   13357    15358    33   107 5/8/2020  
AAA1     1 US_New_Jersey_Union Confirmed cc1=  .999361 cc2=  .830330 lx=  9.63904 if=  69 il= 103 5/4/2020   n=  34 now=   16302 end=      15352     13357     15358 U=    11.97 T=   79.4 p1=  -5.8 p2=   106.2 ed=   107 5/8/2020    x1=  69. x2= 103. y1=   .87 y2= -1.97 BEST
AAA2     1 US_New_Jersey_Union Confirmed cc1=  .999361 cc2=  .830330 lx=  9.64004 if=  69 il= 103 5/4/2020   n=  34 now=   16302 end=      15352     13357     15358 U=    11.97 T=   79.4 p1=  -5.8 p2=   106.2 ed=   107 5/8/2020    x1=  69. x2= 103. y1=   .87 y2= -1.97 BEST
GP: Confirmed US_New_Jersey_Union 5/4/2020        103   16302    15352   13357    15358    33   107 5/8/2020  
AAA1     1 US_New_Jersey_Union Confirmed cc1=  .999303 cc2=  .827805 lx=  9.63904 if=  70 il= 103 5/4/2020   n=  33 now=   16302 end=      15352     13357     15358 U=    11.91 T=   79.5 p1=  -5.8 p2=   106.2 ed=   107 5/8/2020    x1=  70. x2= 103. y1=   .80 y2= -1.97 BEST
AAA2     1 US_New_Jersey_Union Confirmed cc1=  .999303 cc2=  .827805 lx=  9.64004 if=  70 il= 103 5/4/2020   n=  33 now=   16302 end=      15352     13357     15358 U=    11.91 T=   79.5 p1=  -5.8 p2=   106.2 ed=   107 5/8/2020    x1=  70. x2= 103. y1=   .80 y2= -1.97 BEST
GP: Confirmed US_New_Jersey_Union 5/4/2020        103   16302    15352   13357    15358    33   107 5/8/2020  
AAA1     1 US_New_Jersey_Union Confirmed cc1=  .999248 cc2=  .825170 lx=  9.63904 if=  71 il= 103 5/4/2020   n=  32 now=   16302 end=      15352     13357     15358 U=    11.94 T=   79.5 p1=  -5.8 p2=   106.2 ed=   107 5/8/2020    x1=  71. x2= 103. y1=   .71 y2= -1.97 BEST
