TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        8404.00000        9.03646
TAB:  US_Massachusetts_Plymouth Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Confirmed US_Massachusetts_Plymouth 4/22/2020        91    8404     4848    3253     4812    15   108 5/9/2020  
AAA1     1 US_Massachusetts_Plymouth Confirmed cc1=  .998460 cc2=  .774853 lx=  8.49646 if=  72 il=  91 4/22/2020  n=  19 now=    8404 end=       4897      3253      4812 U=    12.45 T=   79.9 p1= -41.7 p2=   171.6 ed=   109 5/10/2020   x1=  72. x2=  91. y1=   .63 y2=  -.89 BEST
AAA2     1 US_Massachusetts_Plymouth Confirmed cc1=  .998461 cc2=  .774853 lx=  8.49246 if=  72 il=  91 4/22/2020  n=  19 now=    8404 end=       4897      3253      4812 U=    12.45 T=   79.9 p1= -41.7 p2=   171.6 ed=   109 5/10/2020   x1=  72. x2=  91. y1=   .63 y2=  -.89 BEST
GP: Confirmed US_Massachusetts_Plymouth 4/22/2020        91    8404     4897    3253     4812    15   109 5/10/2020 
AAA1     1 US_Massachusetts_Plymouth Confirmed cc1=  .998203 cc2=  .768788 lx=  8.49646 if=  73 il=  91 4/22/2020  n=  18 now=    8404 end=       4897      3253      4812 U=    12.66 T=   79.7 p1= -41.7 p2=   171.6 ed=   109 5/10/2020   x1=  73. x2=  91. y1=   .53 y2=  -.89 BEST
AAA2     1 US_Massachusetts_Plymouth Confirmed cc1=  .998204 cc2=  .768788 lx=  8.49246 if=  73 il=  91 4/22/2020  n=  18 now=    8404 end=       4897      3253      4812 U=    12.66 T=   79.7 p1= -41.7 p2=   171.6 ed=   109 5/10/2020   x1=  73. x2=  91. y1=   .53 y2=  -.89 BEST
GP: Confirmed US_Massachusetts_Plymouth 4/22/2020        91    8404     4897    3253     4812    15   109 5/10/2020 
AAA1     1 US_Massachusetts_Plymouth Confirmed cc1=  .998060 cc2=  .762358 lx=  8.46646 if=  74 il=  91 4/22/2020  n=  17 now=    8404 end=       4752      3253      4812 U=    11.82 T=   79.5 p1= -43.5 p2=   176.9 ed=   107 5/8/2020    x1=  74. x2=  91. y1=   .47 y2=  -.97 BEST
AAA2     1 US_Massachusetts_Plymouth Confirmed cc1=  .998060 cc2=  .762358 lx=  8.46846 if=  74 il=  91 4/22/2020  n=  17 now=    8404 end=       4752      3253      4812 U=    11.82 T=   79.5 p1= -43.5 p2=   176.9 ed=   107 5/8/2020    x1=  74. x2=  91. y1=   .47 y2=  -.97 BEST
GP: Confirmed US_Massachusetts_Plymouth 4/22/2020        91    8404     4752    3253     4812    15   107 5/8/2020  
AAA1     1 US_Massachusetts_Plymouth Confirmed cc1=  .997696 cc2=  .755161 lx=  8.46646 if=  75 il=  91 4/22/2020  n=  16 now=    8404 end=       4752      3253      4812 U=    11.67 T=   79.7 p1= -43.5 p2=   176.9 ed=   107 5/8/2020    x1=  75. x2=  91. y1=   .40 y2=  -.97 BEST
AAA2     1 US_Massachusetts_Plymouth Confirmed cc1=  .997696 cc2=  .755161 lx=  8.46746 if=  75 il=  91 4/22/2020  n=  16 now=    8404 end=       4752      3253      4812 U=    11.67 T=   79.7 p1= -43.5 p2=   176.9 ed=   107 5/8/2020    x1=  75. x2=  91. y1=   .40 y2=  -.97 BEST
GP: Confirmed US_Massachusetts_Plymouth 4/22/2020        91    8404     4752    3253     4812    15   107 5/8/2020  
AAA1     1 US_Massachusetts_Plymouth Confirmed cc1=  .997303 cc2=  .747303 lx=  8.48646 if=  76 il=  91 4/22/2020  n=  15 now=    8404 end=       4848      3253      4812 U=    11.94 T=   80.0 p1= -42.3 p2=   173.3 ed=   108 5/9/2020    x1=  76. x2=  91. y1=   .34 y2=  -.92 BEST
AAA2     1 US_Massachusetts_Plymouth Confirmed cc1=  .997303 cc2=  .747303 lx=  8.48546 if=  76 il=  91 4/22/2020  n=  15 now=    8404 end=       4848      3253      4812 U=    11.94 T=   80.0 p1= -42.3 p2=   173.3 ed=   108 5/9/2020    x1=  76. x2=  91. y1=   .34 y2=  -.92 BEST
GP: Confirmed US_Massachusetts_Plymouth 4/22/2020        91    8404     4848    3253     4812    15   108 5/9/2020  
AAA2     1 US_Massachusetts_Plymouth Confirmed cc1=  .996973 cc2=  .738774 lx=  8.52646 if=  77 il=  91 4/22/2020  n=  14 now=    8404 end=       5046      3253      4812 U=    12.58 T=   80.6 p1= -40.0 p2=   166.5 ed=   110 5/11/2020   x1=  77. x2=  91. y1=   .29 y2=  -.82     
GP: Confirmed US_Massachusetts_Plymouth 4/22/2020        91    8404     5046    3253     4812    15   110 5/11/2020 
AAA2     1 US_Massachusetts_Plymouth Confirmed cc1=  .997100 cc2=  .729838 lx=  8.63646 if=  78 il=  91 4/22/2020  n=  13 now=    8404 end=       5633      3253      4812 U=    14.84 T=   82.1 p1= -33.0 p2=   149.2 ed=   117 5/18/2020   x1=  78. x2=  91. y1=   .28 y2=  -.60     
GP: Confirmed US_Massachusetts_Plymouth 4/22/2020        91    8404     5633    3253     4812    15   117 5/18/2020 
AAA2     1 US_Massachusetts_Plymouth Confirmed cc1=  .997147 cc2=  .719797 lx=  8.79646 if=  79 il=  91 4/22/2020  n=  12 now=    8404 end=       6610      3253      4812 U=    18.19 T=   84.7 p1= -21.3 p2=   127.1 ed=   127 5/28/2020   x1=  79. x2=  91. y1=   .32 y2=  -.34     
GP: Confirmed US_Massachusetts_Plymouth 4/22/2020        91    8404     6610    3253     4812    15   127 5/28/2020 
AAA2     1 US_Massachusetts_Plymouth Confirmed cc1=  .998525 cc2=  .697014 lx= 11.03646 if=  81 il=  91 4/22/2020  n=  10 now=    8404 end=      62097      3253      4812 U=    67.03 T=  163.5 p1= 638.9 p2=    13.5 ed=   321 12/8/2020   x1=  81. x2=  91. y1=  1.23 y2=  1.08     
GP: Confirmed US_Massachusetts_Plymouth 4/22/2020        91    8404    -        3253     4812    15   321 12/8/2020 
AAA2     1 US_Massachusetts_Plymouth Confirmed cc1=  .998091 cc2=  .681863 lx= 11.03646 if=  82 il=  91 4/22/2020  n=   9 now=    8404 end=      62097      3253      4812 U=    67.85 T=  164.4 p1= 638.9 p2=    13.5 ed=   324 12/11/2020  x1=  82. x2=  91. y1=  1.21 y2=  1.08     
GP: Confirmed US_Massachusetts_Plymouth 4/22/2020        91    8404    -        3253     4812    15   324 12/11/2020
AAA2     1 US_Massachusetts_Plymouth Confirmed cc1=  .998094 cc2=  .664761 lx= 10.25646 if=  83 il=  91 4/22/2020  n=   8 now=    8404 end=      28465      3253      4812 U=    48.62 T=  128.6 p1= 238.7 p2=    29.5 ed=   243 9/21/2020   x1=  83. x2=  91. y1=   .94 y2=   .77     
GP: Confirmed US_Massachusetts_Plymouth 4/22/2020        91    8404    -        3253     4812    15   243 9/21/2020 
AAA2     1 US_Massachusetts_Plymouth Confirmed cc1=  .997293 cc2=  .643740 lx= 10.66646 if=  84 il=  91 4/22/2020  n=   7 now=    8404 end=      42892      3253      4812 U=    56.03 T=  144.1 p1= 410.4 p2=    19.6 ed=   276 10/24/2020  x1=  84. x2=  91. y1=  1.07 y2=   .95     
GP: Confirmed US_Massachusetts_Plymouth 4/22/2020        91    8404    -        3253     4812    15   276 10/24/2020
AAA2     1 US_Massachusetts_Plymouth Confirmed cc1=  .996908 cc2=  .618943 lx= 11.03646 if=  85 il=  91 4/22/2020  n=   6 now=    8404 end=      62097      3253      4812 U=    66.84 T=  163.3 p1= 638.9 p2=    13.5 ed=   321 12/8/2020   x1=  85. x2=  91. y1=  1.17 y2=  1.08     
GP: Confirmed US_Massachusetts_Plymouth 4/22/2020        91    8404    -        3253     4812    15   321 12/8/2020 
AAA2     1 US_Massachusetts_Plymouth Confirmed cc1=  .995391 cc2=  .587143 lx= 11.03646 if=  86 il=  91 4/22/2020  n=   5 now=    8404 end=      62097      3253      4812 U=    65.77 T=  162.1 p1= 638.9 p2=    13.5 ed=   317 12/4/2020   x1=  86. x2=  91. y1=  1.16 y2=  1.08     
GP: Confirmed US_Massachusetts_Plymouth 4/22/2020        91    8404    -        3253     4812    15   317 12/4/2020 
AAA1     1 US_Massachusetts_Plymouth Confirmed cc1=  .998676 cc2=  .838548 lx=  8.52646 if=  54 il=  92 4/23/2020  n=  38 now=    8404 end=       5046      3529      5123 U=    12.53 T=   79.1 p1= -40.0 p2=   166.5 ed=   108 5/9/2020    x1=  54. x2=  92. y1=  2.01 y2= -1.03 BEST
AAA2     1 US_Massachusetts_Plymouth Confirmed cc1=  .998677 cc2=  .838548 lx=  8.52246 if=  54 il=  92 4/23/2020  n=  38 now=    8404 end=       5046      3529      5123 U=    12.53 T=   79.1 p1= -40.0 p2=   166.5 ed=   108 5/9/2020    x1=  54. x2=  92. y1=  2.01 y2= -1.03 BEST
GP: Confirmed US_Massachusetts_Plymouth 4/23/2020        92    8404     5046    3529     5123     6   108 5/9/2020  
AAA1     1 US_Massachusetts_Plymouth Confirmed cc1=  .998689 cc2=  .836467 lx=  8.51646 if=  55 il=  92 4/23/2020  n=  37 now=    8404 end=       4996      3529      5123 U=    12.38 T=   78.9 p1= -40.6 p2=   168.2 ed=   108 5/9/2020    x1=  55. x2=  92. y1=  1.93 y2= -1.06 BEST
AAA2     1 US_Massachusetts_Plymouth Confirmed cc1=  .998690 cc2=  .836467 lx=  8.51146 if=  55 il=  92 4/23/2020  n=  37 now=    8404 end=       4996      3529      5123 U=    12.38 T=   78.9 p1= -40.6 p2=   168.2 ed=   108 5/9/2020    x1=  55. x2=  92. y1=  1.93 y2= -1.06 BEST
GP: Confirmed US_Massachusetts_Plymouth 4/23/2020        92    8404     4996    3529     5123     6   108 5/9/2020  
AAA2     1 US_Massachusetts_Plymouth Confirmed cc1=  .998721 cc2=  .834322 lx=  8.49646 if=  56 il=  92 4/23/2020  n=  36 now=    8404 end=       4897      3529      5123 U=    11.82 T=   78.8 p1= -41.7 p2=   171.6 ed=   106 5/7/2020    x1=  56. x2=  92. y1=  1.93 y2= -1.12     
GP: Confirmed US_Massachusetts_Plymouth 4/23/2020        92    8404     4897    3529     5123     6   106 5/7/2020  
AAA2     1 US_Massachusetts_Plymouth Confirmed cc1=  .998616 cc2=  .831949 lx=  8.49646 if=  57 il=  92 4/23/2020  n=  35 now=    8404 end=       4897      3529      5123 U=    11.49 T=   79.2 p1= -41.7 p2=   171.6 ed=   106 5/7/2020    x1=  57. x2=  92. y1=  1.93 y2= -1.12     
GP: Confirmed US_Massachusetts_Plymouth 4/23/2020        92    8404     4897    3529     5123     6   106 5/7/2020  
AAA2     1 US_Massachusetts_Plymouth Confirmed cc1=  .998602 cc2=  .829571 lx=  8.50646 if=  58 il=  92 4/23/2020  n=  34 now=    8404 end=       4946      3529      5123 U=    11.74 T=   79.3 p1= -41.1 p2=   169.9 ed=   106 5/7/2020    x1=  58. x2=  92. y1=  1.81 y2= -1.09     
GP: Confirmed US_Massachusetts_Plymouth 4/23/2020        92    8404     4946    3529     5123     6   106 5/7/2020  
AAA1     1 US_Massachusetts_Plymouth Confirmed cc1=  .998514 cc2=  .827015 lx=  8.51646 if=  59 il=  92 4/23/2020  n=  33 now=    8404 end=       4996      3529      5123 U=    11.94 T=   79.4 p1= -40.6 p2=   168.2 ed=   107 5/8/2020    x1=  59. x2=  92. y1=  1.71 y2= -1.06 BEST
AAA2     1 US_Massachusetts_Plymouth Confirmed cc1=  .998514 cc2=  .827015 lx=  8.51746 if=  59 il=  92 4/23/2020  n=  33 now=    8404 end=       4996      3529      5123 U=    11.94 T=   79.4 p1= -40.6 p2=   168.2 ed=   107 5/8/2020    x1=  59. x2=  92. y1=  1.71 y2= -1.06 BEST
GP: Confirmed US_Massachusetts_Plymouth 4/23/2020        92    8404     4996    3529     5123     6   107 5/8/2020  
AAA1     1 US_Massachusetts_Plymouth Confirmed cc1=  .998386 cc2=  .824308 lx=  8.52646 if=  60 il=  92 4/23/2020  n=  32 now=    8404 end=       5046      3529      5123 U=    11.86 T=   79.8 p1= -40.0 p2=   166.5 ed=   107 5/8/2020    x1=  60. x2=  92. y1=  1.67 y2= -1.03 BEST
AAA2     1 US_Massachusetts_Plymouth Confirmed cc1=  .998387 cc2=  .824308 lx=  8.52146 if=  60 il=  92 4/23/2020  n=  32 now=    8404 end=       5046      3529      5123 U=    11.86 T=   79.8 p1= -40.0 p2=   166.5 ed=   107 5/8/2020    x1=  60. x2=  92. y1=  1.67 y2= -1.03 BEST
GP: Confirmed US_Massachusetts_Plymouth 4/23/2020        92    8404     5046    3529     5123     6   107 5/8/2020  
AAA1     1 US_Massachusetts_Plymouth Confirmed cc1=  .998368 cc2=  .821591 lx=  8.53646 if=  61 il=  92 4/23/2020  n=  31 now=    8404 end=       5097      3529      5123 U=    11.81 T=   80.2 p1= -39.4 p2=   164.9 ed=   108 5/9/2020    x1=  61. x2=  92. y1=  1.62 y2= -1.00 BEST
AAA2     1 US_Massachusetts_Plymouth Confirmed cc1=  .998368 cc2=  .821591 lx=  8.53646 if=  61 il=  92 4/23/2020  n=  31 now=    8404 end=       5097      3529      5123 U=    11.81 T=   80.2 p1= -39.4 p2=   164.9 ed=   108 5/9/2020    x1=  61. x2=  92. y1=  1.62 y2= -1.00 BEST
GP: Confirmed US_Massachusetts_Plymouth 4/23/2020        92    8404     5097    3529     5123     6   108 5/9/2020  
AAA1     1 US_Massachusetts_Plymouth Confirmed cc1=  .998681 cc2=  .819076 lx=  8.56646 if=  62 il=  92 4/23/2020  n=  30 now=    8404 end=       5252      3529      5123 U=    12.47 T=   80.5 p1= -37.5 p2=   160.0 ed=   109 5/10/2020   x1=  62. x2=  92. y1=  1.48 y2=  -.92 BEST
AAA2     1 US_Massachusetts_Plymouth Confirmed cc1=  .998682 cc2=  .819076 lx=  8.57146 if=  62 il=  92 4/23/2020  n=  30 now=    8404 end=       5252      3529      5123 U=    12.47 T=   80.5 p1= -37.5 p2=   160.0 ed=   109 5/10/2020   x1=  62. x2=  92. y1=  1.48 y2=  -.92 BEST
GP: Confirmed US_Massachusetts_Plymouth 4/23/2020        92    8404     5252    3529     5123     6   109 5/10/2020 
AAA2     1 US_Massachusetts_Plymouth Confirmed cc1=  .998724 cc2=  .816150 lx=  8.59646 if=  63 il=  92 4/23/2020  n=  29 now=    8404 end=       5412      3529      5123 U=    13.00 T=   81.0 p1= -35.6 p2=   155.3 ed=   111 5/12/2020   x1=  63. x2=  92. y1=  1.38 y2=  -.85     
GP: Confirmed US_Massachusetts_Plymouth 4/23/2020        92    8404     5412    3529     5123     6   111 5/12/2020 
AAA2     1 US_Massachusetts_Plymouth Confirmed cc1=  .998673 cc2=  .812977 lx=  8.60646 if=  64 il=  92 4/23/2020  n=  28 now=    8404 end=       5466      3529      5123 U=    13.15 T=   81.1 p1= -35.0 p2=   153.8 ed=   112 5/13/2020   x1=  64. x2=  92. y1=  1.30 y2=  -.83     
GP: Confirmed US_Massachusetts_Plymouth 4/23/2020        92    8404     5466    3529     5123     6   112 5/13/2020 
AAA2     1 US_Massachusetts_Plymouth Confirmed cc1=  .998625 cc2=  .809643 lx=  8.62646 if=  65 il=  92 4/23/2020  n=  27 now=    8404 end=       5577      3529      5123 U=    13.47 T=   81.5 p1= -33.6 p2=   150.7 ed=   113 5/14/2020   x1=  65. x2=  92. y1=  1.22 y2=  -.78     
GP: Confirmed US_Massachusetts_Plymouth 4/23/2020        92    8404     5577    3529     5123     6   113 5/14/2020 
AAA2     1 US_Massachusetts_Plymouth Confirmed cc1=  .998552 cc2=  .806101 lx=  8.64646 if=  66 il=  92 4/23/2020  n=  26 now=    8404 end=       5689      3529      5123 U=    14.05 T=   81.6 p1= -32.3 p2=   147.7 ed=   114 5/15/2020   x1=  66. x2=  92. y1=  1.11 y2=  -.74     
GP: Confirmed US_Massachusetts_Plymouth 4/23/2020        92    8404     5689    3529     5123     6   114 5/15/2020 
AAA2     1 US_Massachusetts_Plymouth Confirmed cc1=  .998381 cc2=  .802265 lx=  8.64646 if=  67 il=  92 4/23/2020  n=  25 now=    8404 end=       5689      3529      5123 U=    13.96 T=   81.7 p1= -32.3 p2=   147.7 ed=   114 5/15/2020   x1=  67. x2=  92. y1=  1.05 y2=  -.74     
GP: Confirmed US_Massachusetts_Plymouth 4/23/2020        92    8404     5689    3529     5123     6   114 5/15/2020 
AAA2     1 US_Massachusetts_Plymouth Confirmed cc1=  .998179 cc2=  .798179 lx=  8.64646 if=  68 il=  92 4/23/2020  n=  24 now=    8404 end=       5689      3529      5123 U=    13.84 T=   81.8 p1= -32.3 p2=   147.7 ed=   114 5/15/2020   x1=  68. x2=  92. y1=  1.00 y2=  -.74     
GP: Confirmed US_Massachusetts_Plymouth 4/23/2020        92    8404     5689    3529     5123     6   114 5/15/2020 
AAA2     1 US_Massachusetts_Plymouth Confirmed cc1=  .997961 cc2=  .793837 lx=  8.65646 if=  69 il=  92 4/23/2020  n=  23 now=    8404 end=       5747      3529      5123 U=    13.98 T=   82.0 p1= -31.6 p2=   146.2 ed=   114 5/15/2020   x1=  69. x2=  92. y1=   .93 y2=  -.72     
GP: Confirmed US_Massachusetts_Plymouth 4/23/2020        92    8404     5747    3529     5123     6   114 5/15/2020 
AAA2     1 US_Massachusetts_Plymouth Confirmed cc1=  .997706 cc2=  .789192 lx=  8.66646 if=  70 il=  92 4/23/2020  n=  22 now=    8404 end=       5804      3529      5123 U=    14.23 T=   82.1 p1= -30.9 p2=   144.8 ed=   115 5/16/2020   x1=  70. x2=  92. y1=   .85 y2=  -.70     
GP: Confirmed US_Massachusetts_Plymouth 4/23/2020        92    8404     5804    3529     5123     6   115 5/16/2020 
AAA2     1 US_Massachusetts_Plymouth Confirmed cc1=  .997379 cc2=  .784178 lx=  8.66646 if=  71 il=  92 4/23/2020  n=  21 now=    8404 end=       5804      3529      5123 U=    13.98 T=   82.2 p1= -30.9 p2=   144.8 ed=   115 5/16/2020   x1=  71. x2=  92. y1=   .80 y2=  -.70     
GP: Confirmed US_Massachusetts_Plymouth 4/23/2020        92    8404     5804    3529     5123     6   115 5/16/2020 
AAA2     1 US_Massachusetts_Plymouth Confirmed cc1=  .997110 cc2=  .778892 lx=  8.69646 if=  72 il=  92 4/23/2020  n=  20 now=    8404 end=       5981      3529      5123 U=    14.57 T=   82.7 p1= -28.8 p2=   140.5 ed=   117 5/18/2020   x1=  72. x2=  92. y1=   .73 y2=  -.64     
GP: Confirmed US_Massachusetts_Plymouth 4/23/2020        92    8404     5981    3529     5123     6   117 5/18/2020 
AAA2     1 US_Massachusetts_Plymouth Confirmed cc1=  .996709 cc2=  .773102 lx=  8.71646 if=  73 il=  92 4/23/2020  n=  19 now=    8404 end=       6102      3529      5123 U=    15.17 T=   82.9 p1= -27.4 p2=   137.7 ed=   118 5/19/2020   x1=  73. x2=  92. y1=   .65 y2=  -.60     
GP: Confirmed US_Massachusetts_Plymouth 4/23/2020        92    8404     6102    3529     5123     6   118 5/19/2020 
AAA2     1 US_Massachusetts_Plymouth Confirmed cc1=  .996186 cc2=  .766770 lx=  8.70646 if=  74 il=  92 4/23/2020  n=  18 now=    8404 end=       6041      3529      5123 U=    14.65 T=   82.9 p1= -28.1 p2=   139.1 ed=   117 5/18/2020   x1=  74. x2=  92. y1=   .61 y2=  -.62     
GP: Confirmed US_Massachusetts_Plymouth 4/23/2020        92    8404     6041    3529     5123     6   117 5/18/2020 
AAA2     1 US_Massachusetts_Plymouth Confirmed cc1=  .995579 cc2=  .759877 lx=  8.72646 if=  75 il=  92 4/23/2020  n=  17 now=    8404 end=       6163      3529      5123 U=    14.84 T=   83.3 p1= -26.7 p2=   136.4 ed=   118 5/19/2020   x1=  75. x2=  92. y1=   .56 y2=  -.58     
GP: Confirmed US_Massachusetts_Plymouth 4/23/2020        92    8404     6163    3529     5123     6   118 5/19/2020 
AAA2     1 US_Massachusetts_Plymouth Confirmed cc1=  .995049 cc2=  .752514 lx=  8.77646 if=  76 il=  92 4/23/2020  n=  16 now=    8404 end=       6479      3529      5123 U=    15.63 T=   84.2 p1= -22.9 p2=   129.7 ed=   121 5/22/2020   x1=  76. x2=  92. y1=   .53 y2=  -.50     
GP: Confirmed US_Massachusetts_Plymouth 4/23/2020        92    8404     6479    3529     5123     6   121 5/22/2020 
AAA2     1 US_Massachusetts_Plymouth Confirmed cc1=  .995060 cc2=  .736861 lx=  9.18646 if=  78 il=  92 4/23/2020  n=  14 now=    8404 end=       9764      3529      5123 U=    23.04 T=   92.4 p1=  16.2 p2=    86.1 ed=   146 6/16/2020   x1=  78. x2=  92. y1=   .63 y2=   .02     
GP: Confirmed US_Massachusetts_Plymouth 4/23/2020        92    8404     9764    3529     5123     6   146 6/16/2020 
AAA2     1 US_Massachusetts_Plymouth Confirmed cc1=  .995360 cc2=  .728098 lx=  9.80646 if=  79 il=  92 4/23/2020  n=  13 now=    8404 end=      18150      3529      5123 U=    34.71 T=  109.1 p1= 116.0 p2=    46.3 ed=   191 7/31/2020   x1=  79. x2=  92. y1=   .87 y2=   .49     
GP: Confirmed US_Massachusetts_Plymouth 4/23/2020        92    8404    18150    3529     5123     6   191 7/31/2020 
AAA2     1 US_Massachusetts_Plymouth Confirmed cc1=  .995915 cc2=  .707240 lx= 11.03646 if=  81 il=  92 4/23/2020  n=  11 now=    8404 end=      62097      3529      5123 U=    62.08 T=  157.4 p1= 638.9 p2=    13.5 ed=   303 11/20/2020  x1=  81. x2=  92. y1=  1.23 y2=  1.05     
GP: Confirmed US_Massachusetts_Plymouth 4/23/2020        92    8404    -        3529     5123     6   303 11/20/2020
AAA2     1 US_Massachusetts_Plymouth Confirmed cc1=  .995081 cc2=  .693570 lx= 11.03646 if=  82 il=  92 4/23/2020  n=  10 now=    8404 end=      62097      3529      5123 U=    62.25 T=  157.6 p1= 638.9 p2=    13.5 ed=   304 11/21/2020  x1=  82. x2=  92. y1=  1.21 y2=  1.05     
GP: Confirmed US_Massachusetts_Plymouth 4/23/2020        92    8404    -        3529     5123     6   304 11/21/2020
AAA2     1 US_Massachusetts_Plymouth Confirmed cc1=  .994835 cc2=  .678607 lx= 11.03646 if=  83 il=  92 4/23/2020  n=   9 now=    8404 end=      62097      3529      5123 U=    59.37 T=  154.5 p1= 638.9 p2=    13.5 ed=   294 11/11/2020  x1=  83. x2=  92. y1=  1.21 y2=  1.05     
GP: Confirmed US_Massachusetts_Plymouth 4/23/2020        92    8404    -        3529     5123     6   294 11/11/2020
AAA2     1 US_Massachusetts_Plymouth Confirmed cc1=  .990162 cc2=  .636609 lx= 11.03646 if=  85 il=  92 4/23/2020  n=   7 now=    8404 end=      62097      3529      5123 U=    59.44 T=  154.6 p1= 638.9 p2=    13.5 ed=   294 11/11/2020  x1=  85. x2=  92. y1=  1.17 y2=  1.05     
GP: Confirmed US_Massachusetts_Plymouth 4/23/2020        92    8404    -        3529     5123     6   294 11/11/2020
AAA1     1 US_Massachusetts_Plymouth Confirmed cc1=  .996425 cc2=  .838311 lx=  8.73646 if=  54 il=  93 4/24/2020  n=  39 now=    8404 end=       6225      4160      6186 U=    13.26 T=   81.0 p1= -25.9 p2=   135.0 ed=   112 5/13/2020   x1=  54. x2=  93. y1=  2.03 y2=  -.91 BEST
AAA2     1 US_Massachusetts_Plymouth Confirmed cc1=  .996426 cc2=  .838311 lx=  8.73246 if=  54 il=  93 4/24/2020  n=  39 now=    8404 end=       6225      4160      6186 U=    13.26 T=   81.0 p1= -25.9 p2=   135.0 ed=   112 5/13/2020   x1=  54. x2=  93. y1=  2.03 y2=  -.91 BEST
GP: Confirmed US_Massachusetts_Plymouth 4/24/2020        93    8404     6225    4160     6186     4   112 5/13/2020 
AAA1     1 US_Massachusetts_Plymouth Confirmed cc1=  .996171 cc2=  .836043 lx=  8.72646 if=  55 il=  93 4/24/2020  n=  38 now=    8404 end=       6163      4160      6186 U=    13.12 T=   80.8 p1= -26.7 p2=   136.4 ed=   111 5/12/2020   x1=  55. x2=  93. y1=  1.96 y2=  -.93 BEST
AAA2     1 US_Massachusetts_Plymouth Confirmed cc1=  .996171 cc2=  .836043 lx=  8.72746 if=  55 il=  93 4/24/2020  n=  38 now=    8404 end=       6163      4160      6186 U=    13.12 T=   80.8 p1= -26.7 p2=   136.4 ed=   111 5/12/2020   x1=  55. x2=  93. y1=  1.96 y2=  -.93 BEST
GP: Confirmed US_Massachusetts_Plymouth 4/24/2020        93    8404     6163    4160     6186     4   111 5/12/2020 
AAA1     1 US_Massachusetts_Plymouth Confirmed cc1=  .995896 cc2=  .833675 lx=  8.72646 if=  56 il=  93 4/24/2020  n=  37 now=    8404 end=       6163      4160      6186 U=    12.78 T=   81.1 p1= -26.7 p2=   136.4 ed=   111 5/12/2020   x1=  56. x2=  93. y1=  1.96 y2=  -.93 BEST
AAA2     1 US_Massachusetts_Plymouth Confirmed cc1=  .995897 cc2=  .833675 lx=  8.72146 if=  56 il=  93 4/24/2020  n=  37 now=    8404 end=       6163      4160      6186 U=    12.78 T=   81.1 p1= -26.7 p2=   136.4 ed=   111 5/12/2020   x1=  56. x2=  93. y1=  1.96 y2=  -.93 BEST
GP: Confirmed US_Massachusetts_Plymouth 4/24/2020        93    8404     6163    4160     6186     4   111 5/12/2020 
AAA1     1 US_Massachusetts_Plymouth Confirmed cc1=  .995575 cc2=  .831176 lx=  8.72646 if=  57 il=  93 4/24/2020  n=  36 now=    8404 end=       6163      4160      6186 U=    12.43 T=   81.4 p1= -26.7 p2=   136.4 ed=   110 5/11/2020   x1=  57. x2=  93. y1=  1.96 y2=  -.93 BEST
AAA2     1 US_Massachusetts_Plymouth Confirmed cc1=  .995575 cc2=  .831176 lx=  8.72646 if=  57 il=  93 4/24/2020  n=  36 now=    8404 end=       6163      4160      6186 U=    12.43 T=   81.4 p1= -26.7 p2=   136.4 ed=   110 5/11/2020   x1=  57. x2=  93. y1=  1.96 y2=  -.93 BEST
GP: Confirmed US_Massachusetts_Plymouth 4/24/2020        93    8404     6163    4160     6186     4   110 5/11/2020 
AAA2     1 US_Massachusetts_Plymouth Confirmed cc1=  .995520 cc2=  .828853 lx=  8.74646 if=  58 il=  93 4/24/2020  n=  35 now=    8404 end=       6288      4160      6186 U=    12.81 T=   81.7 p1= -25.2 p2=   133.7 ed=   111 5/12/2020   x1=  58. x2=  93. y1=  1.85 y2=  -.88     
GP: Confirmed US_Massachusetts_Plymouth 4/24/2020        93    8404     6288    4160     6186     4   111 5/12/2020 
AAA2     1 US_Massachusetts_Plymouth Confirmed cc1=  .995311 cc2=  .826281 lx=  8.76646 if=  59 il=  93 4/24/2020  n=  34 now=    8404 end=       6415      4160      6186 U=    13.13 T=   82.0 p1= -23.7 p2=   131.0 ed=   113 5/14/2020   x1=  59. x2=  93. y1=  1.75 y2=  -.84     
GP: Confirmed US_Massachusetts_Plymouth 4/24/2020        93    8404     6415    4160     6186     4   113 5/14/2020 
AAA2     1 US_Massachusetts_Plymouth Confirmed cc1=  .995010 cc2=  .823512 lx=  8.77646 if=  60 il=  93 4/24/2020  n=  33 now=    8404 end=       6479      4160      6186 U=    13.05 T=   82.4 p1= -22.9 p2=   129.7 ed=   113 5/14/2020   x1=  60. x2=  93. y1=  1.72 y2=  -.81     
GP: Confirmed US_Massachusetts_Plymouth 4/24/2020        93    8404     6479    4160     6186     4   113 5/14/2020 
AAA2     1 US_Massachusetts_Plymouth Confirmed cc1=  .995456 cc2=  .818679 lx=  8.86646 if=  62 il=  93 4/24/2020  n=  31 now=    8404 end=       7090      4160      6186 U=    14.23 T=   84.0 p1= -15.6 p2=   118.5 ed=   117 5/18/2020   x1=  62. x2=  93. y1=  1.55 y2=  -.63     
