TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        4236.00000        8.35137
TAB:  US_Pennsylvania_Berks Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Confirmed US_Pennsylvania_Berks 5/2/2020        101    4236     3233    2810     3208    16   104 5/5/2020  
AAA1     1 US_Pennsylvania_Berks Confirmed cc1=  .998696 cc2=  .806246 lx=  8.07137 if=  75 il= 101 5/2/2020   n=  26 now=    4236 end=       3201      2810      3208 U=     9.08 T=   82.5 p1= -24.4 p2=   132.3 ed=   103 5/4/2020    x1=  75. x2= 101. y1=   .83 y2= -2.04 BEST
AAA2     1 US_Pennsylvania_Berks Confirmed cc1=  .998697 cc2=  .806246 lx=  8.07037 if=  75 il= 101 5/2/2020   n=  26 now=    4236 end=       3201      2810      3208 U=     9.08 T=   82.5 p1= -24.4 p2=   132.3 ed=   103 5/4/2020    x1=  75. x2= 101. y1=   .83 y2= -2.04 BEST
GP: Confirmed US_Pennsylvania_Berks 5/2/2020        101    4236     3201    2810     3208    16   103 5/4/2020  
AAA1     1 US_Pennsylvania_Berks Confirmed cc1=  .998548 cc2=  .802431 lx=  8.07137 if=  76 il= 101 5/2/2020   n=  25 now=    4236 end=       3201      2810      3208 U=     8.91 T=   82.9 p1= -24.4 p2=   132.3 ed=   103 5/4/2020    x1=  76. x2= 101. y1=   .77 y2= -2.04 BEST
AAA2     1 US_Pennsylvania_Berks Confirmed cc1=  .998550 cc2=  .802431 lx=  8.06837 if=  76 il= 101 5/2/2020   n=  25 now=    4236 end=       3201      2810      3208 U=     8.91 T=   82.9 p1= -24.4 p2=   132.3 ed=   103 5/4/2020    x1=  76. x2= 101. y1=   .77 y2= -2.04 BEST
GP: Confirmed US_Pennsylvania_Berks 5/2/2020        101    4236     3201    2810     3208    16   103 5/4/2020  
AAA1     1 US_Pennsylvania_Berks Confirmed cc1=  .998415 cc2=  .798415 lx=  8.07137 if=  77 il= 101 5/2/2020   n=  24 now=    4236 end=       3201      2810      3208 U=     8.73 T=   83.2 p1= -24.4 p2=   132.3 ed=   103 5/4/2020    x1=  77. x2= 101. y1=   .71 y2= -2.04 BEST
AAA2     1 US_Pennsylvania_Berks Confirmed cc1=  .998416 cc2=  .798415 lx=  8.07237 if=  77 il= 101 5/2/2020   n=  24 now=    4236 end=       3201      2810      3208 U=     8.73 T=   83.2 p1= -24.4 p2=   132.3 ed=   103 5/4/2020    x1=  77. x2= 101. y1=   .71 y2= -2.04 BEST
GP: Confirmed US_Pennsylvania_Berks 5/2/2020        101    4236     3201    2810     3208    16   103 5/4/2020  
AAA1     1 US_Pennsylvania_Berks Confirmed cc1=  .998686 cc2=  .794562 lx=  8.09137 if=  78 il= 101 5/2/2020   n=  23 now=    4236 end=       3266      2810      3208 U=     9.56 T=   82.9 p1= -22.9 p2=   129.7 ed=   105 5/6/2020    x1=  78. x2= 101. y1=   .51 y2= -1.89 BEST
AAA2     1 US_Pennsylvania_Berks Confirmed cc1=  .998688 cc2=  .794562 lx=  8.08837 if=  78 il= 101 5/2/2020   n=  23 now=    4236 end=       3266      2810      3208 U=     9.56 T=   82.9 p1= -22.9 p2=   129.7 ed=   105 5/6/2020    x1=  78. x2= 101. y1=   .51 y2= -1.89 BEST
GP: Confirmed US_Pennsylvania_Berks 5/2/2020        101    4236     3266    2810     3208    16   105 5/6/2020  
AAA1     1 US_Pennsylvania_Berks Confirmed cc1=  .998540 cc2=  .790026 lx=  8.09137 if=  79 il= 101 5/2/2020   n=  22 now=    4236 end=       3266      2810      3208 U=     9.53 T=   82.9 p1= -22.9 p2=   129.7 ed=   105 5/6/2020    x1=  79. x2= 101. y1=   .41 y2= -1.89 BEST
AAA2     1 US_Pennsylvania_Berks Confirmed cc1=  .998541 cc2=  .790026 lx=  8.09237 if=  79 il= 101 5/2/2020   n=  22 now=    4236 end=       3266      2810      3208 U=     9.53 T=   82.9 p1= -22.9 p2=   129.7 ed=   105 5/6/2020    x1=  79. x2= 101. y1=   .41 y2= -1.89 BEST
GP: Confirmed US_Pennsylvania_Berks 5/2/2020        101    4236     3266    2810     3208    16   105 5/6/2020  
AAA2     1 US_Pennsylvania_Berks Confirmed cc1=  .998426 cc2=  .785225 lx=  8.10137 if=  80 il= 101 5/2/2020   n=  21 now=    4236 end=       3298      2810      3208 U=    10.17 T=   82.4 p1= -22.1 p2=   128.4 ed=   106 5/7/2020    x1=  80. x2= 101. y1=   .24 y2= -1.83     
GP: Confirmed US_Pennsylvania_Berks 5/2/2020        101    4236     3298    2810     3208    16   106 5/7/2020  
AAA1     1 US_Pennsylvania_Berks Confirmed cc1=  .998301 cc2=  .780084 lx=  8.09137 if=  81 il= 101 5/2/2020   n=  20 now=    4236 end=       3266      2810      3208 U=     9.84 T=   82.4 p1= -22.9 p2=   129.7 ed=   105 5/6/2020    x1=  81. x2= 101. y1=   .14 y2= -1.89 BEST
AAA2     1 US_Pennsylvania_Berks Confirmed cc1=  .998302 cc2=  .780084 lx=  8.09337 if=  81 il= 101 5/2/2020   n=  20 now=    4236 end=       3266      2810      3208 U=     9.84 T=   82.4 p1= -22.9 p2=   129.7 ed=   105 5/6/2020    x1=  81. x2= 101. y1=   .14 y2= -1.89 BEST
GP: Confirmed US_Pennsylvania_Berks 5/2/2020        101    4236     3266    2810     3208    16   105 5/6/2020  
AAA1     1 US_Pennsylvania_Berks Confirmed cc1=  .998161 cc2=  .774554 lx=  8.08137 if=  82 il= 101 5/2/2020   n=  19 now=    4236 end=       3233      2810      3208 U=     9.52 T=   82.3 p1= -23.7 p2=   131.0 ed=   104 5/5/2020    x1=  82. x2= 101. y1=   .03 y2= -1.96 BEST
AAA2     1 US_Pennsylvania_Berks Confirmed cc1=  .998164 cc2=  .774554 lx=  8.08437 if=  82 il= 101 5/2/2020   n=  19 now=    4236 end=       3233      2810      3208 U=     9.52 T=   82.3 p1= -23.7 p2=   131.0 ed=   104 5/5/2020    x1=  82. x2= 101. y1=   .03 y2= -1.96 BEST
GP: Confirmed US_Pennsylvania_Berks 5/2/2020        101    4236     3233    2810     3208    16   104 5/5/2020  
AAA1     1 US_Pennsylvania_Berks Confirmed cc1=  .998055 cc2=  .768639 lx=  8.07137 if=  83 il= 101 5/2/2020   n=  18 now=    4236 end=       3201      2810      3208 U=     9.10 T=   82.5 p1= -24.4 p2=   132.3 ed=   103 5/4/2020    x1=  83. x2= 101. y1=  -.06 y2= -2.04 BEST
AAA2     1 US_Pennsylvania_Berks Confirmed cc1=  .998061 cc2=  .768639 lx=  8.07537 if=  83 il= 101 5/2/2020   n=  18 now=    4236 end=       3201      2810      3208 U=     9.10 T=   82.5 p1= -24.4 p2=   132.3 ed=   103 5/4/2020    x1=  83. x2= 101. y1=  -.06 y2= -2.04 BEST
GP: Confirmed US_Pennsylvania_Berks 5/2/2020        101    4236     3201    2810     3208    16   103 5/4/2020  
AAA1     1 US_Pennsylvania_Berks Confirmed cc1=  .997862 cc2=  .762159 lx=  8.07137 if=  84 il= 101 5/2/2020   n=  17 now=    4236 end=       3201      2810      3208 U=     8.93 T=   82.8 p1= -24.4 p2=   132.3 ed=   103 5/4/2020    x1=  84. x2= 101. y1=  -.13 y2= -2.04 BEST
AAA2     1 US_Pennsylvania_Berks Confirmed cc1=  .997865 cc2=  .762159 lx=  8.06837 if=  84 il= 101 5/2/2020   n=  17 now=    4236 end=       3201      2810      3208 U=     8.93 T=   82.8 p1= -24.4 p2=   132.3 ed=   103 5/4/2020    x1=  84. x2= 101. y1=  -.13 y2= -2.04 BEST
GP: Confirmed US_Pennsylvania_Berks 5/2/2020        101    4236     3201    2810     3208    16   103 5/4/2020  
AAA1     1 US_Pennsylvania_Berks Confirmed cc1=  .997486 cc2=  .754950 lx=  8.06137 if=  85 il= 101 5/2/2020   n=  16 now=    4236 end=       3169      2810      3208 U=     8.43 T=   83.2 p1= -25.2 p2=   133.7 ed=   103 5/4/2020    x1=  85. x2= 101. y1=  -.22 y2= -2.12 BEST
AAA2     1 US_Pennsylvania_Berks Confirmed cc1=  .997491 cc2=  .754950 lx=  8.06537 if=  85 il= 101 5/2/2020   n=  16 now=    4236 end=       3169      2810      3208 U=     8.43 T=   83.2 p1= -25.2 p2=   133.7 ed=   103 5/4/2020    x1=  85. x2= 101. y1=  -.22 y2= -2.12 BEST
GP: Confirmed US_Pennsylvania_Berks 5/2/2020        101    4236     3169    2810     3208    16   103 5/4/2020  
AAA1     1 US_Pennsylvania_Berks Confirmed cc1=  .996852 cc2=  .738653 lx=  8.09137 if=  87 il= 101 5/2/2020   n=  14 now=    4236 end=       3266      2810      3208 U=     9.83 T=   82.4 p1= -22.9 p2=   129.7 ed=   105 5/6/2020    x1=  87. x2= 101. y1=  -.47 y2= -1.89 BEST
AAA2     1 US_Pennsylvania_Berks Confirmed cc1=  .996853 cc2=  .738653 lx=  8.09237 if=  87 il= 101 5/2/2020   n=  14 now=    4236 end=       3266      2810      3208 U=     9.83 T=   82.4 p1= -22.9 p2=   129.7 ed=   105 5/6/2020    x1=  87. x2= 101. y1=  -.47 y2= -1.89 BEST
GP: Confirmed US_Pennsylvania_Berks 5/2/2020        101    4236     3266    2810     3208    16   105 5/6/2020  
AAA1     1 US_Pennsylvania_Berks Confirmed cc1=  .996255 cc2=  .728993 lx=  8.08137 if=  88 il= 101 5/2/2020   n=  13 now=    4236 end=       3233      2810      3208 U=     9.75 T=   81.9 p1= -23.7 p2=   131.0 ed=   104 5/5/2020    x1=  88. x2= 101. y1=  -.63 y2= -1.96 BEST
AAA2     1 US_Pennsylvania_Berks Confirmed cc1=  .996255 cc2=  .728993 lx=  8.08237 if=  88 il= 101 5/2/2020   n=  13 now=    4236 end=       3233      2810      3208 U=     9.75 T=   81.9 p1= -23.7 p2=   131.0 ed=   104 5/5/2020    x1=  88. x2= 101. y1=  -.63 y2= -1.96 BEST
GP: Confirmed US_Pennsylvania_Berks 5/2/2020        101    4236     3233    2810     3208    16   104 5/5/2020  
AAA1     1 US_Pennsylvania_Berks Confirmed cc1=  .997075 cc2=  .719725 lx=  8.06137 if=  89 il= 101 5/2/2020   n=  12 now=    4236 end=       3169      2810      3208 U=     8.57 T=   82.9 p1= -25.2 p2=   133.7 ed=   103 5/4/2020    x1=  89. x2= 101. y1=  -.72 y2= -2.12 BEST
AAA2     1 US_Pennsylvania_Berks Confirmed cc1=  .997083 cc2=  .719725 lx=  8.05737 if=  89 il= 101 5/2/2020   n=  12 now=    4236 end=       3169      2810      3208 U=     8.57 T=   82.9 p1= -25.2 p2=   133.7 ed=   103 5/4/2020    x1=  89. x2= 101. y1=  -.72 y2= -2.12 BEST
GP: Confirmed US_Pennsylvania_Berks 5/2/2020        101    4236     3169    2810     3208    16   103 5/4/2020  
AAA2     1 US_Pennsylvania_Berks Confirmed cc1=  .997051 cc2=  .708376 lx=  8.04137 if=  90 il= 101 5/2/2020   n=  11 now=    4236 end=       3106      2810      3208 U=     7.37 T=   84.1 p1= -26.7 p2=   136.4 ed=   101 5/2/2020    x1=  90. x2= 101. y1=  -.81 y2= -2.30     
GP: Confirmed US_Pennsylvania_Berks 5/2/2020        101    4236     3106    2810     3208    16   101 5/2/2020  
AAA2     1 US_Pennsylvania_Berks Confirmed cc1=  .996176 cc2=  .694665 lx=  8.04137 if=  91 il= 101 5/2/2020   n=  10 now=    4236 end=       3106      2810      3208 U=     7.15 T=   84.6 p1= -26.7 p2=   136.4 ed=   101 5/2/2020    x1=  91. x2= 101. y1=  -.90 y2= -2.30     
GP: Confirmed US_Pennsylvania_Berks 5/2/2020        101    4236     3106    2810     3208    16   101 5/2/2020  
AAA1     1 US_Pennsylvania_Berks Confirmed cc1=  .996870 cc2=  .680642 lx=  8.09137 if=  92 il= 101 5/2/2020   n=   9 now=    4236 end=       3266      2810      3208 U=     9.45 T=   83.1 p1= -22.9 p2=   129.7 ed=   105 5/6/2020    x1=  92. x2= 101. y1=  -.94 y2= -1.89 BEST
AAA2     1 US_Pennsylvania_Berks Confirmed cc1=  .996870 cc2=  .680642 lx=  8.09037 if=  92 il= 101 5/2/2020   n=   9 now=    4236 end=       3266      2810      3208 U=     9.45 T=   83.1 p1= -22.9 p2=   129.7 ed=   105 5/6/2020    x1=  92. x2= 101. y1=  -.94 y2= -1.89 BEST
GP: Confirmed US_Pennsylvania_Berks 5/2/2020        101    4236     3266    2810     3208    16   105 5/6/2020  
AAA2     1 US_Pennsylvania_Berks Confirmed cc1=  .997959 cc2=  .664626 lx=  8.22137 if=  93 il= 101 5/2/2020   n=   8 now=    4236 end=       3719      2810      3208 U=    15.89 T=   80.8 p1= -12.2 p2=   113.9 ed=   118 5/19/2020   x1=  93. x2= 101. y1=  -.77 y2= -1.27     
GP: Confirmed US_Pennsylvania_Berks 5/2/2020        101    4236     3719    2810     3208    16   118 5/19/2020 
AAA2     1 US_Pennsylvania_Berks Confirmed cc1=  .997261 cc2=  .643708 lx=  8.29137 if=  94 il= 101 5/2/2020   n=   7 now=    4236 end=       3989      2810      3208 U=    19.09 T=   81.0 p1=  -5.8 p2=   106.2 ed=   126 5/27/2020   x1=  94. x2= 101. y1=  -.68 y2= -1.05     
GP: Confirmed US_Pennsylvania_Berks 5/2/2020        101    4236     3989    2810     3208    16   126 5/27/2020 
AAA2     1 US_Pennsylvania_Berks Confirmed cc1=  .997134 cc2=  .619170 lx= 10.35137 if=  95 il= 101 5/2/2020   n=   6 now=    4236 end=      31300      2810      3208 U=   123.00 T=  209.2 p1= 638.9 p2=    13.5 ed=   499 6/4/2021    x1=  95. x2= 101. y1=   .93 y2=   .88     
GP: Confirmed US_Pennsylvania_Berks 5/2/2020        101    4236    -        2810     3208    16   499 6/4/2021  
AAA2     1 US_Pennsylvania_Berks Confirmed cc1=  .996303 cc2=  .588055 lx=  8.42137 if=  96 il= 101 5/2/2020   n=   5 now=    4236 end=       4543      2810      3208 U=    24.96 T=   82.7 p1=   7.2 p2=    93.2 ed=   141 6/11/2020   x1=  96. x2= 101. y1=  -.53 y2=  -.73     
GP: Confirmed US_Pennsylvania_Berks 5/2/2020        101    4236     4543    2810     3208    16   141 6/11/2020 
AAA2     1 US_Pennsylvania_Berks Confirmed cc1=  .996896 cc2=  .851031 lx=  8.30137 if=  56 il= 102 5/3/2020   n=  46 now=    4236 end=       4029      2886      3364 U=    14.31 T=   86.3 p1=  -4.9 p2=   105.1 ed=   120 5/21/2020   x1=  56. x2= 102. y1=  2.12 y2= -1.10     
GP: Confirmed US_Pennsylvania_Berks 5/3/2020        102    4236     4029    2886     3364    17   120 5/21/2020 
AAA2     1 US_Pennsylvania_Berks Confirmed cc1=  .996726 cc2=  .849284 lx=  8.29137 if=  57 il= 102 5/3/2020   n=  45 now=    4236 end=       3989      2886      3364 U=    13.88 T=   86.4 p1=  -5.8 p2=   106.2 ed=   119 5/20/2020   x1=  57. x2= 102. y1=  2.12 y2= -1.13     
GP: Confirmed US_Pennsylvania_Berks 5/3/2020        102    4236     3989    2886     3364    17   119 5/20/2020 
AAA2     1 US_Pennsylvania_Berks Confirmed cc1=  .996504 cc2=  .847433 lx=  8.30137 if=  58 il= 102 5/3/2020   n=  44 now=    4236 end=       4029      2886      3364 U=    14.68 T=   85.9 p1=  -4.9 p2=   105.1 ed=   120 5/21/2020   x1=  58. x2= 102. y1=  1.90 y2= -1.10     
GP: Confirmed US_Pennsylvania_Berks 5/3/2020        102    4236     4029    2886     3364    17   120 5/21/2020 
AAA2     1 US_Pennsylvania_Berks Confirmed cc1=  .996510 cc2=  .845754 lx=  8.28137 if=  59 il= 102 5/3/2020   n=  43 now=    4236 end=       3949      2886      3364 U=    14.31 T=   85.4 p1=  -6.8 p2=   107.3 ed=   119 5/20/2020   x1=  59. x2= 102. y1=  1.85 y2= -1.16     
GP: Confirmed US_Pennsylvania_Berks 5/3/2020        102    4236     3949    2886     3364    17   119 5/20/2020 
AAA2     1 US_Pennsylvania_Berks Confirmed cc1=  .996516 cc2=  .844018 lx=  8.26137 if=  60 il= 102 5/3/2020   n=  42 now=    4236 end=       3871      2886      3364 U=    14.17 T=   84.6 p1=  -8.6 p2=   109.4 ed=   118 5/19/2020   x1=  60. x2= 102. y1=  1.74 y2= -1.23     
GP: Confirmed US_Pennsylvania_Berks 5/3/2020        102    4236     3871    2886     3364    17   118 5/19/2020 
AAA2     1 US_Pennsylvania_Berks Confirmed cc1=  .996760 cc2=  .842457 lx=  8.24137 if=  61 il= 102 5/3/2020   n=  41 now=    4236 end=       3794      2886      3364 U=    13.58 T=   84.4 p1= -10.4 p2=   111.6 ed=   116 5/17/2020   x1=  61. x2= 102. y1=  1.72 y2= -1.30     
GP: Confirmed US_Pennsylvania_Berks 5/3/2020        102    4236     3794    2886     3364    17   116 5/17/2020 
AAA2     1 US_Pennsylvania_Berks Confirmed cc1=  .996850 cc2=  .840676 lx=  8.22137 if=  62 il= 102 5/3/2020   n=  40 now=    4236 end=       3719      2886      3364 U=    13.04 T=   84.1 p1= -12.2 p2=   113.9 ed=   114 5/15/2020   x1=  62. x2= 102. y1=  1.70 y2= -1.37     
GP: Confirmed US_Pennsylvania_Berks 5/3/2020        102    4236     3719    2886     3364    17   114 5/15/2020 
AAA2     1 US_Pennsylvania_Berks Confirmed cc1=  .996818 cc2=  .838704 lx=  8.20137 if=  63 il= 102 5/3/2020   n=  39 now=    4236 end=       3645      2886      3364 U=    12.57 T=   83.7 p1= -14.0 p2=   116.2 ed=   113 5/14/2020   x1=  63. x2= 102. y1=  1.65 y2= -1.45     
GP: Confirmed US_Pennsylvania_Berks 5/3/2020        102    4236     3645    2886     3364    17   113 5/14/2020 
AAA2     1 US_Pennsylvania_Berks Confirmed cc1=  .996720 cc2=  .836592 lx=  8.19137 if=  64 il= 102 5/3/2020   n=  38 now=    4236 end=       3609      2886      3364 U=    12.56 T=   83.2 p1= -14.8 p2=   117.4 ed=   112 5/13/2020   x1=  64. x2= 102. y1=  1.53 y2= -1.50     
GP: Confirmed US_Pennsylvania_Berks 5/3/2020        102    4236     3609    2886     3364    17   112 5/13/2020 
AAA2     1 US_Pennsylvania_Berks Confirmed cc1=  .996848 cc2=  .834627 lx=  8.18137 if=  65 il= 102 5/3/2020   n=  37 now=    4236 end=       3573      2886      3364 U=    12.62 T=   82.5 p1= -15.7 p2=   118.6 ed=   112 5/13/2020   x1=  65. x2= 102. y1=  1.39 y2= -1.54     
GP: Confirmed US_Pennsylvania_Berks 5/3/2020        102    4236     3573    2886     3364    17   112 5/13/2020 
AAA2     1 US_Pennsylvania_Berks Confirmed cc1=  .997524 cc2=  .833125 lx=  8.16137 if=  66 il= 102 5/3/2020   n=  36 now=    4236 end=       3502      2886      3364 U=    11.90 T=   82.5 p1= -17.3 p2=   121.0 ed=   110 5/11/2020   x1=  66. x2= 102. y1=  1.38 y2= -1.64     
GP: Confirmed US_Pennsylvania_Berks 5/3/2020        102    4236     3502    2886     3364    17   110 5/11/2020 
AAA2     1 US_Pennsylvania_Berks Confirmed cc1=  .997896 cc2=  .831230 lx=  8.15137 if=  67 il= 102 5/3/2020   n=  35 now=    4236 end=       3468      2886      3364 U=    11.43 T=   82.6 p1= -18.1 p2=   122.1 ed=   109 5/10/2020   x1=  67. x2= 102. y1=  1.37 y2= -1.69     
GP: Confirmed US_Pennsylvania_Berks 5/3/2020        102    4236     3468    2886     3364    17   109 5/10/2020 
AAA1     1 US_Pennsylvania_Berks Confirmed cc1=  .998038 cc2=  .829007 lx=  8.13137 if=  68 il= 102 5/3/2020   n=  34 now=    4236 end=       3399      2886      3364 U=    10.88 T=   82.3 p1= -19.8 p2=   124.6 ed=   107 5/8/2020    x1=  68. x2= 102. y1=  1.31 y2= -1.81 BEST
AAA2     1 US_Pennsylvania_Berks Confirmed cc1=  .998042 cc2=  .829007 lx=  8.13637 if=  68 il= 102 5/3/2020   n=  34 now=    4236 end=       3399      2886      3364 U=    10.88 T=   82.3 p1= -19.8 p2=   124.6 ed=   107 5/8/2020    x1=  68. x2= 102. y1=  1.31 y2= -1.81 BEST
GP: Confirmed US_Pennsylvania_Berks 5/3/2020        102    4236     3399    2886     3364    17   107 5/8/2020  
AAA1     1 US_Pennsylvania_Berks Confirmed cc1=  .998108 cc2=  .826610 lx=  8.13137 if=  69 il= 102 5/3/2020   n=  33 now=    4236 end=       3399      2886      3364 U=    10.85 T=   82.4 p1= -19.8 p2=   124.6 ed=   107 5/8/2020    x1=  69. x2= 102. y1=  1.23 y2= -1.81 BEST
AAA2     1 US_Pennsylvania_Berks Confirmed cc1=  .998111 cc2=  .826610 lx=  8.12737 if=  69 il= 102 5/3/2020   n=  33 now=    4236 end=       3399      2886      3364 U=    10.85 T=   82.4 p1= -19.8 p2=   124.6 ed=   107 5/8/2020    x1=  69. x2= 102. y1=  1.23 y2= -1.81 BEST
GP: Confirmed US_Pennsylvania_Berks 5/3/2020        102    4236     3399    2886     3364    17   107 5/8/2020  
AAA1     1 US_Pennsylvania_Berks Confirmed cc1=  .998236 cc2=  .824158 lx=  8.12137 if=  70 il= 102 5/3/2020   n=  32 now=    4236 end=       3365      2886      3364 U=    10.65 T=   82.1 p1= -20.6 p2=   125.9 ed=   107 5/8/2020    x1=  70. x2= 102. y1=  1.13 y2= -1.87 BEST
AAA2     1 US_Pennsylvania_Berks Confirmed cc1=  .998238 cc2=  .824158 lx=  8.11837 if=  70 il= 102 5/3/2020   n=  32 now=    4236 end=       3365      2886      3364 U=    10.65 T=   82.1 p1= -20.6 p2=   125.9 ed=   107 5/8/2020    x1=  70. x2= 102. y1=  1.13 y2= -1.87 BEST
GP: Confirmed US_Pennsylvania_Berks 5/3/2020        102    4236     3365    2886     3364    17   107 5/8/2020  
AAA1     1 US_Pennsylvania_Berks Confirmed cc1=  .998522 cc2=  .821745 lx=  8.11137 if=  71 il= 102 5/3/2020   n=  31 now=    4236 end=       3332      2886      3364 U=    10.22 T=   82.2 p1= -21.3 p2=   127.1 ed=   106 5/7/2020    x1=  71. x2= 102. y1=  1.09 y2= -1.94 BEST
AAA2     1 US_Pennsylvania_Berks Confirmed cc1=  .998523 cc2=  .821745 lx=  8.10937 if=  71 il= 102 5/3/2020   n=  31 now=    4236 end=       3332      2886      3364 U=    10.22 T=   82.2 p1= -21.3 p2=   127.1 ed=   106 5/7/2020    x1=  71. x2= 102. y1=  1.09 y2= -1.94 BEST
GP: Confirmed US_Pennsylvania_Berks 5/3/2020        102    4236     3332    2886     3364    17   106 5/7/2020  
AAA1     1 US_Pennsylvania_Berks Confirmed cc1=  .998641 cc2=  .819036 lx=  8.10137 if=  72 il= 102 5/3/2020   n=  30 now=    4236 end=       3298      2886      3364 U=     9.87 T=   82.2 p1= -22.1 p2=   128.4 ed=   105 5/6/2020    x1=  72. x2= 102. y1=  1.03 y2= -2.01 BEST
AAA2     1 US_Pennsylvania_Berks Confirmed cc1=  .998642 cc2=  .819036 lx=  8.10237 if=  72 il= 102 5/3/2020   n=  30 now=    4236 end=       3298      2886      3364 U=     9.87 T=   82.2 p1= -22.1 p2=   128.4 ed=   105 5/6/2020    x1=  72. x2= 102. y1=  1.03 y2= -2.01 BEST
GP: Confirmed US_Pennsylvania_Berks 5/3/2020        102    4236     3298    2886     3364    17   105 5/6/2020  
AAA2     1 US_Pennsylvania_Berks Confirmed cc1=  .998689 cc2=  .816115 lx=  8.09137 if=  73 il= 102 5/3/2020   n=  29 now=    4236 end=       3266      2886      3364 U=     9.49 T=   82.2 p1= -22.9 p2=   129.7 ed=   104 5/5/2020    x1=  73. x2= 102. y1=   .97 y2= -2.09     
GP: Confirmed US_Pennsylvania_Berks 5/3/2020        102    4236     3266    2886     3364    17   104 5/5/2020  
AAA2     1 US_Pennsylvania_Berks Confirmed cc1=  .998542 cc2=  .809560 lx=  8.09137 if=  75 il= 102 5/3/2020   n=  27 now=    4236 end=       3266      2886      3364 U=     9.23 T=   82.7 p1= -22.9 p2=   129.7 ed=   104 5/5/2020    x1=  75. x2= 102. y1=   .83 y2= -2.09     
GP: Confirmed US_Pennsylvania_Berks 5/3/2020        102    4236     3266    2886     3364    17   104 5/5/2020  
AAA2     1 US_Pennsylvania_Berks Confirmed cc1=  .998374 cc2=  .805924 lx=  8.09137 if=  76 il= 102 5/3/2020   n=  26 now=    4236 end=       3266      2886      3364 U=     9.06 T=   83.1 p1= -22.9 p2=   129.7 ed=   104 5/5/2020    x1=  76. x2= 102. y1=   .78 y2= -2.09     
GP: Confirmed US_Pennsylvania_Berks 5/3/2020        102    4236     3266    2886     3364    17   104 5/5/2020  
AAA2     1 US_Pennsylvania_Berks Confirmed cc1=  .998261 cc2=  .802145 lx=  8.09137 if=  77 il= 102 5/3/2020   n=  25 now=    4236 end=       3266      2886      3364 U=     8.89 T=   83.4 p1= -22.9 p2=   129.7 ed=   104 5/5/2020    x1=  77. x2= 102. y1=   .72 y2= -2.09     
GP: Confirmed US_Pennsylvania_Berks 5/3/2020        102    4236     3266    2886     3364    17   104 5/5/2020  
AAA1     1 US_Pennsylvania_Berks Confirmed cc1=  .998606 cc2=  .798606 lx=  8.11137 if=  78 il= 102 5/3/2020   n=  24 now=    4236 end=       3332      2886      3364 U=     9.74 T=   83.1 p1= -21.3 p2=   127.1 ed=   106 5/7/2020    x1=  78. x2= 102. y1=   .52 y2= -1.94 BEST
AAA2     1 US_Pennsylvania_Berks Confirmed cc1=  .998608 cc2=  .798606 lx=  8.10937 if=  78 il= 102 5/3/2020   n=  24 now=    4236 end=       3332      2886      3364 U=     9.74 T=   83.1 p1= -21.3 p2=   127.1 ed=   106 5/7/2020    x1=  78. x2= 102. y1=   .52 y2= -1.94 BEST
GP: Confirmed US_Pennsylvania_Berks 5/3/2020        102    4236     3332    2886     3364    17   106 5/7/2020  
AAA1     1 US_Pennsylvania_Berks Confirmed cc1=  .998486 cc2=  .794362 lx=  8.11137 if=  79 il= 102 5/3/2020   n=  23 now=    4236 end=       3332      2886      3364 U=     9.72 T=   83.1 p1= -21.3 p2=   127.1 ed=   106 5/7/2020    x1=  79. x2= 102. y1=   .43 y2= -1.94 BEST
AAA2     1 US_Pennsylvania_Berks Confirmed cc1=  .998489 cc2=  .794362 lx=  8.11437 if=  79 il= 102 5/3/2020   n=  23 now=    4236 end=       3332      2886      3364 U=     9.72 T=   83.1 p1= -21.3 p2=   127.1 ed=   106 5/7/2020    x1=  79. x2= 102. y1=   .43 y2= -1.94 BEST
GP: Confirmed US_Pennsylvania_Berks 5/3/2020        102    4236     3332    2886     3364    17   106 5/7/2020  
AAA1     1 US_Pennsylvania_Berks Confirmed cc1=  .998424 cc2=  .789910 lx=  8.12137 if=  80 il= 102 5/3/2020   n=  22 now=    4236 end=       3365      2886      3364 U=    10.36 T=   82.6 p1= -20.6 p2=   125.9 ed=   107 5/8/2020    x1=  80. x2= 102. y1=   .25 y2= -1.87 BEST
AAA2     1 US_Pennsylvania_Berks Confirmed cc1=  .998425 cc2=  .789910 lx=  8.12337 if=  80 il= 102 5/3/2020   n=  22 now=    4236 end=       3365      2886      3364 U=    10.36 T=   82.6 p1= -20.6 p2=   125.9 ed=   107 5/8/2020    x1=  80. x2= 102. y1=   .25 y2= -1.87 BEST
GP: Confirmed US_Pennsylvania_Berks 5/3/2020        102    4236     3365    2886     3364    17   107 5/8/2020  
AAA1     1 US_Pennsylvania_Berks Confirmed cc1=  .998251 cc2=  .785050 lx=  8.12137 if=  81 il= 102 5/3/2020   n=  21 now=    4236 end=       3365      2886      3364 U=    10.31 T=   82.7 p1= -20.6 p2=   125.9 ed=   107 5/8/2020    x1=  81. x2= 102. y1=   .16 y2= -1.87 BEST
