TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        5682.00000        8.64506
TAB:  US_North_Carolina_Mecklenburg Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Confirmed US_North_Carolina_Mecklenburg 4/30/2020        99    5682     1853    1627     1894     4   102 5/3/2020  
AAA1     1 US_North_Carolina_Mecklenburg Confirmed cc1=  .995467 cc2=  .849602 lx=  7.53506 if=  53 il=  99 4/30/2020  n=  46 now=    5682 end=       1872      1627      1894 U=    12.17 T=   75.1 p1= -67.1 p2=   303.5 ed=   103 5/4/2020    x1=  53. x2=  99. y1=  1.82 y2= -1.96 BEST
AAA2     1 US_North_Carolina_Mecklenburg Confirmed cc1=  .995468 cc2=  .849602 lx=  7.53406 if=  53 il=  99 4/30/2020  n=  46 now=    5682 end=       1872      1627      1894 U=    12.17 T=   75.1 p1= -67.1 p2=   303.5 ed=   103 5/4/2020    x1=  53. x2=  99. y1=  1.82 y2= -1.96 BEST
GP: Confirmed US_North_Carolina_Mecklenburg 4/30/2020        99    5682     1872    1627     1894     4   103 5/4/2020  
AAA1     1 US_North_Carolina_Mecklenburg Confirmed cc1=  .995423 cc2=  .847981 lx=  7.53506 if=  54 il=  99 4/30/2020  n=  45 now=    5682 end=       1872      1627      1894 U=    12.22 T=   75.0 p1= -67.1 p2=   303.5 ed=   103 5/4/2020    x1=  54. x2=  99. y1=  1.72 y2= -1.96 BEST
AAA2     1 US_North_Carolina_Mecklenburg Confirmed cc1=  .995431 cc2=  .847981 lx=  7.54006 if=  54 il=  99 4/30/2020  n=  45 now=    5682 end=       1872      1627      1894 U=    12.22 T=   75.0 p1= -67.1 p2=   303.5 ed=   103 5/4/2020    x1=  54. x2=  99. y1=  1.72 y2= -1.96 BEST
GP: Confirmed US_North_Carolina_Mecklenburg 4/30/2020        99    5682     1872    1627     1894     4   103 5/4/2020  
AAA1     1 US_North_Carolina_Mecklenburg Confirmed cc1=  .995403 cc2=  .846332 lx=  7.54506 if=  55 il=  99 4/30/2020  n=  44 now=    5682 end=       1891      1627      1894 U=    12.46 T=   75.4 p1= -66.7 p2=   300.5 ed=   104 5/5/2020    x1=  55. x2=  99. y1=  1.64 y2= -1.89 BEST
AAA2     1 US_North_Carolina_Mecklenburg Confirmed cc1=  .995404 cc2=  .846332 lx=  7.54706 if=  55 il=  99 4/30/2020  n=  44 now=    5682 end=       1891      1627      1894 U=    12.46 T=   75.4 p1= -66.7 p2=   300.5 ed=   104 5/5/2020    x1=  55. x2=  99. y1=  1.64 y2= -1.89 BEST
GP: Confirmed US_North_Carolina_Mecklenburg 4/30/2020        99    5682     1891    1627     1894     4   104 5/5/2020  
AAA1     1 US_North_Carolina_Mecklenburg Confirmed cc1=  .995439 cc2=  .844683 lx=  7.55506 if=  56 il=  99 4/30/2020  n=  43 now=    5682 end=       1910      1627      1894 U=    12.57 T=   76.0 p1= -66.4 p2=   297.5 ed=   105 5/6/2020    x1=  56. x2=  99. y1=  1.59 y2= -1.83 BEST
AAA2     1 US_North_Carolina_Mecklenburg Confirmed cc1=  .995439 cc2=  .844683 lx=  7.55506 if=  56 il=  99 4/30/2020  n=  43 now=    5682 end=       1910      1627      1894 U=    12.57 T=   76.0 p1= -66.4 p2=   297.5 ed=   105 5/6/2020    x1=  56. x2=  99. y1=  1.59 y2= -1.83 BEST
GP: Confirmed US_North_Carolina_Mecklenburg 4/30/2020        99    5682     1910    1627     1894     4   105 5/6/2020  
AAA2     1 US_North_Carolina_Mecklenburg Confirmed cc1=  .995797 cc2=  .843299 lx=  7.56506 if=  57 il=  99 4/30/2020  n=  42 now=    5682 end=       1929      1627      1894 U=    13.15 T=   75.8 p1= -66.1 p2=   294.6 ed=   106 5/7/2020    x1=  57. x2=  99. y1=  1.43 y2= -1.77     
GP: Confirmed US_North_Carolina_Mecklenburg 4/30/2020        99    5682     1929    1627     1894     4   106 5/7/2020  
AAA2     1 US_North_Carolina_Mecklenburg Confirmed cc1=  .995821 cc2=  .841517 lx=  7.57506 if=  58 il=  99 4/30/2020  n=  41 now=    5682 end=       1948      1627      1894 U=    13.44 T=   76.0 p1= -65.7 p2=   291.7 ed=   107 5/8/2020    x1=  58. x2=  99. y1=  1.34 y2= -1.71     
GP: Confirmed US_North_Carolina_Mecklenburg 4/30/2020        99    5682     1948    1627     1894     4   107 5/8/2020  
AAA2     1 US_North_Carolina_Mecklenburg Confirmed cc1=  .995866 cc2=  .839692 lx=  7.58506 if=  59 il=  99 4/30/2020  n=  40 now=    5682 end=       1968      1627      1894 U=    14.12 T=   75.6 p1= -65.4 p2=   288.7 ed=   108 5/9/2020    x1=  59. x2=  99. y1=  1.18 y2= -1.66     
GP: Confirmed US_North_Carolina_Mecklenburg 4/30/2020        99    5682     1968    1627     1894     4   108 5/9/2020  
AAA2     1 US_North_Carolina_Mecklenburg Confirmed cc1=  .995603 cc2=  .837490 lx=  7.59506 if=  60 il=  99 4/30/2020  n=  39 now=    5682 end=       1988      1627      1894 U=    14.00 T=   76.5 p1= -65.0 p2=   285.8 ed=   109 5/10/2020   x1=  60. x2=  99. y1=  1.18 y2= -1.61     
GP: Confirmed US_North_Carolina_Mecklenburg 4/30/2020        99    5682     1988    1627     1894     4   109 5/10/2020 
AAA2     1 US_North_Carolina_Mecklenburg Confirmed cc1=  .995896 cc2=  .833674 lx=  7.62506 if=  62 il=  99 4/30/2020  n=  37 now=    5682 end=       2048      1627      1894 U=    15.11 T=   76.8 p1= -64.0 p2=   277.4 ed=   112 5/13/2020   x1=  62. x2=  99. y1=   .98 y2= -1.47     
GP: Confirmed US_North_Carolina_Mecklenburg 4/30/2020        99    5682     2048    1627     1894     4   112 5/13/2020 
AAA2     1 US_North_Carolina_Mecklenburg Confirmed cc1=  .996724 cc2=  .807742 lx=  8.02506 if=  72 il=  99 4/30/2020  n=  27 now=    5682 end=       3056      1627      1894 U=    28.49 T=   85.9 p1= -46.2 p2=   185.9 ed=   153 6/23/2020   x1=  72. x2=  99. y1=   .49 y2=  -.46     
GP: Confirmed US_North_Carolina_Mecklenburg 4/30/2020        99    5682     3056    1627     1894     4   153 6/23/2020 
AAA2     1 US_North_Carolina_Mecklenburg Confirmed cc1=  .996615 cc2=  .804165 lx=  8.11506 if=  73 il=  99 4/30/2020  n=  26 now=    5682 end=       3344      1627      1894 U=    31.66 T=   88.6 p1= -41.1 p2=   169.9 ed=   163 7/3/2020    x1=  73. x2=  99. y1=   .49 y2=  -.33     
GP: Confirmed US_North_Carolina_Mecklenburg 4/30/2020        99    5682     3344    1627     1894     4   163 7/3/2020  
AAA2     1 US_North_Carolina_Mecklenburg Confirmed cc1=  .997264 cc2=  .793140 lx=  9.49506 if=  76 il=  99 4/30/2020  n=  23 now=    5682 end=      13293      1627      1894 U=    80.22 T=  158.5 p1= 133.9 p2=    42.7 ed=   347 1/3/2021    x1=  76. x2=  99. y1=  1.03 y2=   .74     
GP: Confirmed US_North_Carolina_Mecklenburg 4/30/2020        99    5682    13293    1627     1894     4   347 1/3/2021  
AAA2     1 US_North_Carolina_Mecklenburg Confirmed cc1=  .996922 cc2=  .788407 lx=  9.25506 if=  77 il=  99 4/30/2020  n=  22 now=    5682 end=      10457      1627      1894 U=    73.27 T=  144.5 p1=  84.0 p2=    54.3 ed=   317 12/4/2020   x1=  77. x2=  99. y1=   .92 y2=   .62     
GP: Confirmed US_North_Carolina_Mecklenburg 4/30/2020        99    5682    10457    1627     1894     4   317 12/4/2020 
AAA2     1 US_North_Carolina_Mecklenburg Confirmed cc1=  .996340 cc2=  .778122 lx=  8.58506 if=  79 il=  99 4/30/2020  n=  20 now=    5682 end=       5351      1627      1894 U=    50.01 T=  107.7 p1=  -5.8 p2=   106.2 ed=   225 9/3/2020    x1=  79. x2=  99. y1=   .57 y2=   .17     
GP: Confirmed US_North_Carolina_Mecklenburg 4/30/2020        99    5682     5351    1627     1894     4   225 9/3/2020  
AAA2     1 US_North_Carolina_Mecklenburg Confirmed cc1=  .996363 cc2=  .772756 lx=  8.26506 if=  80 il=  99 4/30/2020  n=  19 now=    5682 end=       3885      1627      1894 U=    38.58 T=   93.7 p1= -31.6 p2=   146.3 ed=   184 7/24/2020   x1=  80. x2=  99. y1=   .35 y2=  -.14     
GP: Confirmed US_North_Carolina_Mecklenburg 4/30/2020        99    5682     3885    1627     1894     4   184 7/24/2020 
AAA2     1 US_North_Carolina_Mecklenburg Confirmed cc1=  .996675 cc2=  .767260 lx=  8.03506 if=  81 il=  99 4/30/2020  n=  18 now=    5682 end=       3087      1627      1894 U=    29.70 T=   85.8 p1= -45.7 p2=   184.1 ed=   155 6/25/2020   x1=  81. x2=  99. y1=   .16 y2=  -.45     
GP: Confirmed US_North_Carolina_Mecklenburg 4/30/2020        99    5682     3087    1627     1894     4   155 6/25/2020 
AAA2     1 US_North_Carolina_Mecklenburg Confirmed cc1=  .996782 cc2=  .761080 lx=  7.90506 if=  82 il=  99 4/30/2020  n=  17 now=    5682 end=       2710      1627      1894 U=    24.30 T=   82.7 p1= -52.3 p2=   209.7 ed=   140 6/10/2020   x1=  82. x2=  99. y1=   .03 y2=  -.67     
GP: Confirmed US_North_Carolina_Mecklenburg 4/30/2020        99    5682     2710    1627     1894     4   140 6/10/2020 
AAA2     1 US_North_Carolina_Mecklenburg Confirmed cc1=  .996415 cc2=  .753879 lx=  7.84506 if=  83 il=  99 4/30/2020  n=  16 now=    5682 end=       2553      1627      1894 U=    21.62 T=   81.8 p1= -55.1 p2=   222.6 ed=   132 6/2/2020    x1=  83. x2=  99. y1=  -.06 y2=  -.80     
GP: Confirmed US_North_Carolina_Mecklenburg 4/30/2020        99    5682     2553    1627     1894     4   132 6/2/2020  
AAA2     1 US_North_Carolina_Mecklenburg Confirmed cc1=  .995254 cc2=  .737055 lx=  7.98506 if=  85 il=  99 4/30/2020  n=  14 now=    5682 end=       2936      1627      1894 U=    27.43 T=   84.6 p1= -48.3 p2=   193.5 ed=   149 6/19/2020   x1=  85. x2=  99. y1=  -.02 y2=  -.53     
GP: Confirmed US_North_Carolina_Mecklenburg 4/30/2020        99    5682     2936    1627     1894     4   149 6/19/2020 
AAA2     1 US_North_Carolina_Mecklenburg Confirmed cc1=  .994661 cc2=  .727399 lx=  7.85506 if=  86 il=  99 4/30/2020  n=  13 now=    5682 end=       2578      1627      1894 U=    22.55 T=   81.5 p1= -54.6 p2=   220.4 ed=   134 6/4/2020    x1=  86. x2=  99. y1=  -.20 y2=  -.78     
GP: Confirmed US_North_Carolina_Mecklenburg 4/30/2020        99    5682     2578    1627     1894     4   134 6/4/2020  
AAA2     1 US_North_Carolina_Mecklenburg Confirmed cc1=  .994421 cc2=  .717071 lx=  7.74506 if=  87 il=  99 4/30/2020  n=  12 now=    5682 end=       2310      1627      1894 U=    17.54 T=   80.6 p1= -59.3 p2=   246.0 ed=   122 5/23/2020   x1=  87. x2=  99. y1=  -.36 y2= -1.05     
GP: Confirmed US_North_Carolina_Mecklenburg 4/30/2020        99    5682     2310    1627     1894     4   122 5/23/2020 
AAA2     1 US_North_Carolina_Mecklenburg Confirmed cc1=  .993040 cc2=  .704365 lx=  7.71506 if=  88 il=  99 4/30/2020  n=  11 now=    5682 end=       2241      1627      1894 U=    15.94 T=   80.9 p1= -60.6 p2=   253.5 ed=   118 5/19/2020   x1=  88. x2=  99. y1=  -.45 y2= -1.14     
GP: Confirmed US_North_Carolina_Mecklenburg 4/30/2020        99    5682     2241    1627     1894     4   118 5/19/2020 
AAA1     1 US_North_Carolina_Mecklenburg Confirmed cc1=  .995593 cc2=  .855565 lx=  7.54506 if=  50 il= 100 5/1/2020   n=  50 now=    5682 end=       1891      1651      1994 U=    12.75 T=   74.5 p1= -66.7 p2=   300.5 ed=   104 5/5/2020    x1=  50. x2= 100. y1=  1.92 y2= -2.00 BEST
AAA2     1 US_North_Carolina_Mecklenburg Confirmed cc1=  .995596 cc2=  .855565 lx=  7.54206 if=  50 il= 100 5/1/2020   n=  50 now=    5682 end=       1891      1651      1994 U=    12.75 T=   74.5 p1= -66.7 p2=   300.5 ed=   104 5/5/2020    x1=  50. x2= 100. y1=  1.92 y2= -2.00 BEST
GP: Confirmed US_North_Carolina_Mecklenburg 5/1/2020        100    5682     1891    1651     1994    12   104 5/5/2020  
AAA1     1 US_North_Carolina_Mecklenburg Confirmed cc1=  .995322 cc2=  .853901 lx=  7.54506 if=  51 il= 100 5/1/2020   n=  49 now=    5682 end=       1891      1651      1994 U=    12.20 T=   75.7 p1= -66.7 p2=   300.5 ed=   104 5/5/2020    x1=  51. x2= 100. y1=  2.02 y2= -2.00 BEST
AAA2     1 US_North_Carolina_Mecklenburg Confirmed cc1=  .995326 cc2=  .853901 lx=  7.54206 if=  51 il= 100 5/1/2020   n=  49 now=    5682 end=       1891      1651      1994 U=    12.20 T=   75.7 p1= -66.7 p2=   300.5 ed=   104 5/5/2020    x1=  51. x2= 100. y1=  2.02 y2= -2.00 BEST
GP: Confirmed US_North_Carolina_Mecklenburg 5/1/2020        100    5682     1891    1651     1994    12   104 5/5/2020  
AAA1     1 US_North_Carolina_Mecklenburg Confirmed cc1=  .995312 cc2=  .852454 lx=  7.54506 if=  52 il= 100 5/1/2020   n=  48 now=    5682 end=       1891      1651      1994 U=    12.24 T=   75.6 p1= -66.7 p2=   300.5 ed=   104 5/5/2020    x1=  52. x2= 100. y1=  1.92 y2= -2.00 BEST
AAA2     1 US_North_Carolina_Mecklenburg Confirmed cc1=  .995313 cc2=  .852454 lx=  7.54706 if=  52 il= 100 5/1/2020   n=  48 now=    5682 end=       1891      1651      1994 U=    12.24 T=   75.6 p1= -66.7 p2=   300.5 ed=   104 5/5/2020    x1=  52. x2= 100. y1=  1.92 y2= -2.00 BEST
GP: Confirmed US_North_Carolina_Mecklenburg 5/1/2020        100    5682     1891    1651     1994    12   104 5/5/2020  
AAA1     1 US_North_Carolina_Mecklenburg Confirmed cc1=  .995315 cc2=  .850977 lx=  7.55506 if=  53 il= 100 5/1/2020   n=  47 now=    5682 end=       1910      1651      1994 U=    12.55 T=   75.8 p1= -66.4 p2=   297.5 ed=   105 5/6/2020    x1=  53. x2= 100. y1=  1.82 y2= -1.92 BEST
AAA2     1 US_North_Carolina_Mecklenburg Confirmed cc1=  .995316 cc2=  .850977 lx=  7.55306 if=  53 il= 100 5/1/2020   n=  47 now=    5682 end=       1910      1651      1994 U=    12.55 T=   75.8 p1= -66.4 p2=   297.5 ed=   105 5/6/2020    x1=  53. x2= 100. y1=  1.82 y2= -1.92 BEST
GP: Confirmed US_North_Carolina_Mecklenburg 5/1/2020        100    5682     1910    1651     1994    12   105 5/6/2020  
AAA1     1 US_North_Carolina_Mecklenburg Confirmed cc1=  .995290 cc2=  .849425 lx=  7.55506 if=  54 il= 100 5/1/2020   n=  46 now=    5682 end=       1910      1651      1994 U=    12.61 T=   75.7 p1= -66.4 p2=   297.5 ed=   105 5/6/2020    x1=  54. x2= 100. y1=  1.72 y2= -1.92 BEST
AAA2     1 US_North_Carolina_Mecklenburg Confirmed cc1=  .995297 cc2=  .849425 lx=  7.55906 if=  54 il= 100 5/1/2020   n=  46 now=    5682 end=       1910      1651      1994 U=    12.61 T=   75.7 p1= -66.4 p2=   297.5 ed=   105 5/6/2020    x1=  54. x2= 100. y1=  1.72 y2= -1.92 BEST
GP: Confirmed US_North_Carolina_Mecklenburg 5/1/2020        100    5682     1910    1651     1994    12   105 5/6/2020  
AAA1     1 US_North_Carolina_Mecklenburg Confirmed cc1=  .995288 cc2=  .847846 lx=  7.56506 if=  55 il= 100 5/1/2020   n=  45 now=    5682 end=       1929      1651      1994 U=    12.85 T=   76.1 p1= -66.1 p2=   294.6 ed=   106 5/7/2020    x1=  55. x2= 100. y1=  1.64 y2= -1.86 BEST
AAA2     1 US_North_Carolina_Mecklenburg Confirmed cc1=  .995289 cc2=  .847846 lx=  7.56606 if=  55 il= 100 5/1/2020   n=  45 now=    5682 end=       1929      1651      1994 U=    12.85 T=   76.1 p1= -66.1 p2=   294.6 ed=   106 5/7/2020    x1=  55. x2= 100. y1=  1.64 y2= -1.86 BEST
GP: Confirmed US_North_Carolina_Mecklenburg 5/1/2020        100    5682     1929    1651     1994    12   106 5/7/2020  
AAA1     1 US_North_Carolina_Mecklenburg Confirmed cc1=  .995345 cc2=  .846274 lx=  7.57506 if=  56 il= 100 5/1/2020   n=  44 now=    5682 end=       1948      1651      1994 U=    12.97 T=   76.7 p1= -65.7 p2=   291.7 ed=   107 5/8/2020    x1=  56. x2= 100. y1=  1.60 y2= -1.80 BEST
AAA2     1 US_North_Carolina_Mecklenburg Confirmed cc1=  .995345 cc2=  .846274 lx=  7.57506 if=  56 il= 100 5/1/2020   n=  44 now=    5682 end=       1948      1651      1994 U=    12.97 T=   76.7 p1= -65.7 p2=   291.7 ed=   107 5/8/2020    x1=  56. x2= 100. y1=  1.60 y2= -1.80 BEST
GP: Confirmed US_North_Carolina_Mecklenburg 5/1/2020        100    5682     1948    1651     1994    12   107 5/8/2020  
AAA1     1 US_North_Carolina_Mecklenburg Confirmed cc1=  .995728 cc2=  .844972 lx=  7.58506 if=  57 il= 100 5/1/2020   n=  43 now=    5682 end=       1968      1651      1994 U=    13.57 T=   76.4 p1= -65.4 p2=   288.7 ed=   108 5/9/2020    x1=  57. x2= 100. y1=  1.43 y2= -1.74 BEST
AAA2     1 US_North_Carolina_Mecklenburg Confirmed cc1=  .995730 cc2=  .844972 lx=  7.58806 if=  57 il= 100 5/1/2020   n=  43 now=    5682 end=       1968      1651      1994 U=    13.57 T=   76.4 p1= -65.4 p2=   288.7 ed=   108 5/9/2020    x1=  57. x2= 100. y1=  1.43 y2= -1.74 BEST
GP: Confirmed US_North_Carolina_Mecklenburg 5/1/2020        100    5682     1968    1651     1994    12   108 5/9/2020  
AAA1     1 US_North_Carolina_Mecklenburg Confirmed cc1=  .995774 cc2=  .843275 lx=  7.59506 if=  58 il= 100 5/1/2020   n=  42 now=    5682 end=       1988      1651      1994 U=    13.88 T=   76.7 p1= -65.0 p2=   285.8 ed=   109 5/10/2020   x1=  58. x2= 100. y1=  1.34 y2= -1.68 BEST
AAA2     1 US_North_Carolina_Mecklenburg Confirmed cc1=  .995776 cc2=  .843275 lx=  7.59806 if=  58 il= 100 5/1/2020   n=  42 now=    5682 end=       1988      1651      1994 U=    13.88 T=   76.7 p1= -65.0 p2=   285.8 ed=   109 5/10/2020   x1=  58. x2= 100. y1=  1.34 y2= -1.68 BEST
GP: Confirmed US_North_Carolina_Mecklenburg 5/1/2020        100    5682     1988    1651     1994    12   109 5/10/2020 
AAA1     1 US_North_Carolina_Mecklenburg Confirmed cc1=  .995843 cc2=  .841540 lx=  7.60506 if=  59 il= 100 5/1/2020   n=  41 now=    5682 end=       2008      1651      1994 U=    14.58 T=   76.2 p1= -64.7 p2=   283.0 ed=   110 5/11/2020   x1=  59. x2= 100. y1=  1.18 y2= -1.63 BEST
AAA2     1 US_North_Carolina_Mecklenburg Confirmed cc1=  .995846 cc2=  .841540 lx=  7.60906 if=  59 il= 100 5/1/2020   n=  41 now=    5682 end=       2008      1651      1994 U=    14.58 T=   76.2 p1= -64.7 p2=   283.0 ed=   110 5/11/2020   x1=  59. x2= 100. y1=  1.18 y2= -1.63 BEST
GP: Confirmed US_North_Carolina_Mecklenburg 5/1/2020        100    5682     2008    1651     1994    12   110 5/11/2020 
AAA1     1 US_North_Carolina_Mecklenburg Confirmed cc1=  .995600 cc2=  .839426 lx=  7.61506 if=  60 il= 100 5/1/2020   n=  40 now=    5682 end=       2028      1651      1994 U=    14.46 T=   77.1 p1= -64.3 p2=   280.2 ed=   111 5/12/2020   x1=  60. x2= 100. y1=  1.19 y2= -1.58 BEST
AAA2     1 US_North_Carolina_Mecklenburg Confirmed cc1=  .995601 cc2=  .839426 lx=  7.61306 if=  60 il= 100 5/1/2020   n=  40 now=    5682 end=       2028      1651      1994 U=    14.46 T=   77.1 p1= -64.3 p2=   280.2 ed=   111 5/12/2020   x1=  60. x2= 100. y1=  1.19 y2= -1.58 BEST
GP: Confirmed US_North_Carolina_Mecklenburg 5/1/2020        100    5682     2028    1651     1994    12   111 5/12/2020 
AAA1     1 US_North_Carolina_Mecklenburg Confirmed cc1=  .995948 cc2=  .835820 lx=  7.64506 if=  62 il= 100 5/1/2020   n=  38 now=    5682 end=       2090      1651      1994 U=    15.62 T=   77.4 p1= -63.2 p2=   271.9 ed=   114 5/15/2020   x1=  62. x2= 100. y1=   .99 y2= -1.44 BEST
AAA2     1 US_North_Carolina_Mecklenburg Confirmed cc1=  .995948 cc2=  .835820 lx=  7.64506 if=  62 il= 100 5/1/2020   n=  38 now=    5682 end=       2090      1651      1994 U=    15.62 T=   77.4 p1= -63.2 p2=   271.9 ed=   114 5/15/2020   x1=  62. x2= 100. y1=   .99 y2= -1.44 BEST
GP: Confirmed US_North_Carolina_Mecklenburg 5/1/2020        100    5682     2090    1651     1994    12   114 5/15/2020 
AAA2     1 US_North_Carolina_Mecklenburg Confirmed cc1=  .997045 cc2=  .811350 lx=  8.04506 if=  72 il= 100 5/1/2020   n=  28 now=    5682 end=       3118      1651      1994 U=    29.43 T=   86.7 p1= -45.1 p2=   182.2 ed=   156 6/26/2020   x1=  72. x2= 100. y1=   .50 y2=  -.45     
GP: Confirmed US_North_Carolina_Mecklenburg 5/1/2020        100    5682     3118    1651     1994    12   156 6/26/2020 
AAA2     1 US_North_Carolina_Mecklenburg Confirmed cc1=  .996965 cc2=  .807983 lx=  8.11506 if=  73 il= 100 5/1/2020   n=  27 now=    5682 end=       3344      1651      1994 U=    32.07 T=   88.8 p1= -41.1 p2=   169.9 ed=   164 7/4/2020    x1=  73. x2= 100. y1=   .49 y2=  -.35     
GP: Confirmed US_North_Carolina_Mecklenburg 5/1/2020        100    5682     3344    1651     1994    12   164 7/4/2020  
AAA2     1 US_North_Carolina_Mecklenburg Confirmed cc1=  .996767 cc2=  .804316 lx=  8.19506 if=  74 il= 100 5/1/2020   n=  26 now=    5682 end=       3623      1651      1994 U=    33.78 T=   91.9 p1= -36.2 p2=   156.8 ed=   171 7/11/2020   x1=  74. x2= 100. y1=   .53 y2=  -.24     
GP: Confirmed US_North_Carolina_Mecklenburg 5/1/2020        100    5682     3623    1651     1994    12   171 7/11/2020 
AAA2     1 US_North_Carolina_Mecklenburg Confirmed cc1=  .997482 cc2=  .797482 lx=  9.09506 if=  76 il= 100 5/1/2020   n=  24 now=    5682 end=       8911      1651      1994 U=    68.12 T=  135.6 p1=  56.8 p2=    63.8 ed=   296 11/13/2020  x1=  76. x2= 100. y1=   .87 y2=   .52     
GP: Confirmed US_North_Carolina_Mecklenburg 5/1/2020        100    5682     8911    1651     1994    12   296 11/13/2020
AAA2     1 US_North_Carolina_Mecklenburg Confirmed cc1=  .997199 cc2=  .793075 lx=  8.90506 if=  77 il= 100 5/1/2020   n=  23 now=    5682 end=       7369      1651      1994 U=    62.44 T=  125.1 p1=  29.7 p2=    77.1 ed=   272 10/20/2020  x1=  77. x2= 100. y1=   .77 y2=   .40     
GP: Confirmed US_North_Carolina_Mecklenburg 5/1/2020        100    5682     7369    1651     1994    12   272 10/20/2020
AAA2     1 US_North_Carolina_Mecklenburg Confirmed cc1=  .997105 cc2=  .788591 lx=  8.58506 if=  78 il= 100 5/1/2020   n=  22 now=    5682 end=       5351      1651      1994 U=    49.93 T=  108.1 p1=  -5.8 p2=   106.2 ed=   225 9/3/2020    x1=  78. x2= 100. y1=   .60 y2=   .16     
GP: Confirmed US_North_Carolina_Mecklenburg 5/1/2020        100    5682     5351    1651     1994    12   225 9/3/2020  
AAA2     1 US_North_Carolina_Mecklenburg Confirmed cc1=  .996768 cc2=  .783567 lx=  8.44506 if=  79 il= 100 5/1/2020   n=  21 now=    5682 end=       4652      1651      1994 U=    45.95 T=  101.6 p1= -18.1 p2=   122.1 ed=   210 8/19/2020   x1=  79. x2= 100. y1=   .49 y2=   .04     
GP: Confirmed US_North_Carolina_Mecklenburg 5/1/2020        100    5682     4652    1651     1994    12   210 8/19/2020 
AAA2     1 US_North_Carolina_Mecklenburg Confirmed cc1=  .996841 cc2=  .778623 lx=  8.20506 if=  80 il= 100 5/1/2020   n=  20 now=    5682 end=       3659      1651      1994 U=    37.10 T=   91.5 p1= -35.6 p2=   155.3 ed=   179 7/19/2020   x1=  80. x2= 100. y1=   .31 y2=  -.23     
GP: Confirmed US_North_Carolina_Mecklenburg 5/1/2020        100    5682     3659    1651     1994    12   179 7/19/2020 
AAA2     1 US_North_Carolina_Mecklenburg Confirmed cc1=  .997150 cc2=  .773543 lx=  8.02506 if=  81 il= 100 5/1/2020   n=  19 now=    5682 end=       3056      1651      1994 U=    29.83 T=   85.5 p1= -46.2 p2=   185.9 ed=   155 6/25/2020   x1=  81. x2= 100. y1=   .15 y2=  -.48     
GP: Confirmed US_North_Carolina_Mecklenburg 5/1/2020        100    5682     3056    1651     1994    12   155 6/25/2020 
AAA2     1 US_North_Carolina_Mecklenburg Confirmed cc1=  .997262 cc2=  .767846 lx=  7.92506 if=  82 il= 100 5/1/2020   n=  18 now=    5682 end=       2765      1651      1994 U=    25.41 T=   83.2 p1= -51.3 p2=   205.5 ed=   143 6/13/2020   x1=  82. x2= 100. y1=   .05 y2=  -.66     
GP: Confirmed US_North_Carolina_Mecklenburg 5/1/2020        100    5682     2765    1651     1994    12   143 6/13/2020 
AAA2     1 US_North_Carolina_Mecklenburg Confirmed cc1=  .996966 cc2=  .761264 lx=  7.86506 if=  83 il= 100 5/1/2020   n=  17 now=    5682 end=       2604      1651      1994 U=    22.69 T=   82.2 p1= -54.2 p2=   218.2 ed=   135 6/5/2020    x1=  83. x2= 100. y1=  -.04 y2=  -.79     
GP: Confirmed US_North_Carolina_Mecklenburg 5/1/2020        100    5682     2604    1651     1994    12   135 6/5/2020  
AAA2     1 US_North_Carolina_Mecklenburg Confirmed cc1=  .996093 cc2=  .746093 lx=  7.99506 if=  85 il= 100 5/1/2020   n=  15 now=    5682 end=       2966      1651      1994 U=    28.39 T=   84.8 p1= -47.8 p2=   191.6 ed=   151 6/21/2020   x1=  85. x2= 100. y1=  -.01 y2=  -.53     
GP: Confirmed US_North_Carolina_Mecklenburg 5/1/2020        100    5682     2966    1651     1994    12   151 6/21/2020 
AAA2     1 US_North_Carolina_Mecklenburg Confirmed cc1=  .995649 cc2=  .737450 lx=  7.88506 if=  86 il= 100 5/1/2020   n=  14 now=    5682 end=       2657      1651      1994 U=    24.15 T=   82.1 p1= -53.2 p2=   213.9 ed=   139 6/9/2020    x1=  86. x2= 100. y1=  -.16 y2=  -.74     
GP: Confirmed US_North_Carolina_Mecklenburg 5/1/2020        100    5682     2657    1651     1994    12   139 6/9/2020  
AAA2     1 US_North_Carolina_Mecklenburg Confirmed cc1=  .995477 cc2=  .728216 lx=  7.78506 if=  87 il= 100 5/1/2020   n=  13 now=    5682 end=       2404      1651      1994 U=    19.39 T=   81.0 p1= -57.7 p2=   236.4 ed=   126 5/27/2020   x1=  87. x2= 100. y1=  -.31 y2=  -.98     
GP: Confirmed US_North_Carolina_Mecklenburg 5/1/2020        100    5682     2404    1651     1994    12   126 5/27/2020 
AAA2     1 US_North_Carolina_Mecklenburg Confirmed cc1=  .994432 cc2=  .717081 lx=  7.75506 if=  88 il= 100 5/1/2020   n=  12 now=    5682 end=       2333      1651      1994 U=    17.78 T=   81.1 p1= -58.9 p2=   243.5 ed=   123 5/24/2020   x1=  88. x2= 100. y1=  -.39 y2= -1.06     
GP: Confirmed US_North_Carolina_Mecklenburg 5/1/2020        100    5682     2333    1651     1994    12   123 5/24/2020 
