TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       22845.00000       10.03649
TAB:  US_Massachusetts_Middlesex Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA1     1 US_Massachusetts_Middlesex Deaths    cc1=  .906289 cc2=  .528324 lx=  6.62008 if=  90 il=  96 4/27/2020  n=   6 now=    1720 end=        750       700       730 U=     2.86 T=   88.3 p1= -56.4 p2=   229.3 ed=    95 4/26/2020   x1=  90. x2=  96. y1=  -.58 y2= -2.67 BEST
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .906303 cc2=  .528324 lx=  6.62408 if=  90 il=  96 4/27/2020  n=   6 now=    1720 end=        750       700       730 U=     2.86 T=   88.3 p1= -56.4 p2=   229.3 ed=    95 4/26/2020   x1=  90. x2=  96. y1=  -.58 y2= -2.67 BEST
GP: Deaths    US_Massachusetts_Middlesex 4/27/2020        96    1720      750     700      730     2    95 4/26/2020 
AAA1     1 US_Massachusetts_Middlesex Deaths    cc1=  .940850 cc2=  .532602 lx=  6.60008 if=  91 il=  96 4/27/2020  n=   5 now=    1720 end=        735       700       730 U=     2.08 T=   89.7 p1= -57.3 p2=   234.0 ed=    94 4/25/2020   x1=  91. x2=  96. y1=  -.61 y2= -3.02 BEST
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .940857 cc2=  .532602 lx=  6.59808 if=  91 il=  96 4/27/2020  n=   5 now=    1720 end=        735       700       730 U=     2.08 T=   89.7 p1= -57.3 p2=   234.0 ed=    94 4/25/2020   x1=  91. x2=  96. y1=  -.61 y2= -3.02 BEST
GP: Deaths    US_Massachusetts_Middlesex 4/27/2020        96    1720      735     700      730     2    94 4/25/2020 
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .996155 cc2=  .833933 lx=  8.03008 if=  60 il=  97 4/28/2020  n=  37 now=    1720 end=       3071       731       794 U=    21.49 T=  104.8 p1=  78.5 p2=    56.0 ed=   155 6/25/2020   x1=  60. x2=  97. y1=  2.08 y2=   .36     
GP: Deaths    US_Massachusetts_Middlesex 4/28/2020        97    1720     3071     731      794     2   155 6/25/2020 
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .995969 cc2=  .831570 lx=  7.98008 if=  61 il=  97 4/28/2020  n=  36 now=    1720 end=       2922       731       794 U=    20.56 T=  103.7 p1=  69.9 p2=    58.9 ed=   152 6/22/2020   x1=  61. x2=  97. y1=  2.08 y2=   .33     
GP: Deaths    US_Massachusetts_Middlesex 4/28/2020        97    1720     2922     731      794     2   152 6/22/2020 
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .995626 cc2=  .828959 lx=  7.97008 if=  62 il=  97 4/28/2020  n=  35 now=    1720 end=       2893       731       794 U=    19.92 T=  103.4 p1=  68.2 p2=    59.5 ed=   150 6/20/2020   x1=  62. x2=  97. y1=  2.08 y2=   .32     
GP: Deaths    US_Massachusetts_Middlesex 4/28/2020        97    1720     2893     731      794     2   150 6/20/2020 
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .995357 cc2=  .826326 lx=  8.03008 if=  63 il=  97 4/28/2020  n=  34 now=    1720 end=       3071       731       794 U=    19.75 T=  104.1 p1=  78.5 p2=    56.0 ed=   150 6/20/2020   x1=  63. x2=  97. y1=  2.08 y2=   .36     
GP: Deaths    US_Massachusetts_Middlesex 4/28/2020        97    1720     3071     731      794     2   150 6/20/2020 
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .995788 cc2=  .824289 lx=  8.27008 if=  64 il=  97 4/28/2020  n=  33 now=    1720 end=       3905       731       794 U=    23.36 T=  109.1 p1= 127.0 p2=    44.0 ed=   164 7/4/2020    x1=  64. x2=  97. y1=  1.93 y2=   .52     
GP: Deaths    US_Massachusetts_Middlesex 4/28/2020        97    1720     3905     731      794     2   164 7/4/2020  
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .995433 cc2=  .821355 lx=  8.23008 if=  65 il=  97 4/28/2020  n=  32 now=    1720 end=       3752       731       794 U=    22.89 T=  108.3 p1= 118.1 p2=    45.8 ed=   162 7/2/2020    x1=  65. x2=  97. y1=  1.89 y2=   .49     
GP: Deaths    US_Massachusetts_Middlesex 4/28/2020        97    1720     3752     731      794     2   162 7/2/2020  
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .995009 cc2=  .818232 lx=  8.20008 if=  66 il=  97 4/28/2020  n=  31 now=    1720 end=       3641       731       794 U=    21.95 T=  107.4 p1= 111.7 p2=    47.2 ed=   159 6/29/2020   x1=  66. x2=  97. y1=  1.89 y2=   .47     
GP: Deaths    US_Massachusetts_Middlesex 4/28/2020        97    1720     3641     731      794     2   159 6/29/2020 
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .994617 cc2=  .815011 lx=  8.28008 if=  67 il=  97 4/28/2020  n=  30 now=    1720 end=       3944       731       794 U=    22.26 T=  108.6 p1= 129.3 p2=    43.6 ed=   161 7/1/2020    x1=  67. x2=  97. y1=  1.87 y2=   .52     
GP: Deaths    US_Massachusetts_Middlesex 4/28/2020        97    1720     3944     731      794     2   161 7/1/2020  
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .994501 cc2=  .811926 lx=  8.50008 if=  68 il=  97 4/28/2020  n=  29 now=    1720 end=       4915       731       794 U=    23.87 T=  112.4 p1= 185.8 p2=    35.0 ed=   168 7/8/2020    x1=  68. x2=  97. y1=  1.86 y2=   .64     
GP: Deaths    US_Massachusetts_Middlesex 4/28/2020        97    1720     4915     731      794     2   168 7/8/2020  
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .994816 cc2=  .809120 lx=  9.01008 if=  69 il=  97 4/28/2020  n=  28 now=    1720 end=       8185       731       794 U=    29.82 T=  123.3 p1= 375.9 p2=    21.0 ed=   193 8/2/2020    x1=  69. x2=  97. y1=  1.82 y2=   .88     
GP: Deaths    US_Massachusetts_Middlesex 4/28/2020        97    1720    -         731      794     2   193 8/2/2020  
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .994238 cc2=  .805256 lx=  9.01008 if=  70 il=  97 4/28/2020  n=  27 now=    1720 end=       8185       731       794 U=    29.60 T=  123.1 p1= 375.9 p2=    21.0 ed=   192 8/1/2020    x1=  70. x2=  97. y1=  1.79 y2=   .88     
GP: Deaths    US_Massachusetts_Middlesex 4/28/2020        97    1720    -         731      794     2   192 8/1/2020  
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .993589 cc2=  .801139 lx=  9.08008 if=  71 il=  97 4/28/2020  n=  26 now=    1720 end=       8778       731       794 U=    31.02 T=  125.2 p1= 410.3 p2=    19.6 ed=   198 8/7/2020    x1=  71. x2=  97. y1=  1.75 y2=   .91     
GP: Deaths    US_Massachusetts_Middlesex 4/28/2020        97    1720    -         731      794     2   198 8/7/2020  
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .992897 cc2=  .796780 lx=  8.94008 if=  72 il=  97 4/28/2020  n=  25 now=    1720 end=       7631       731       794 U=    30.65 T=  123.1 p1= 343.7 p2=    22.5 ed=   195 8/4/2020    x1=  72. x2=  97. y1=  1.67 y2=   .85     
GP: Deaths    US_Massachusetts_Middlesex 4/28/2020        97    1720    -         731      794     2   195 8/4/2020  
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .992657 cc2=  .792657 lx=  8.65008 if=  73 il=  97 4/28/2020  n=  24 now=    1720 end=       5710       731       794 U=    26.93 T=  116.4 p1= 232.0 p2=    30.1 ed=   179 7/19/2020   x1=  73. x2=  97. y1=  1.61 y2=   .72     
GP: Deaths    US_Massachusetts_Middlesex 4/28/2020        97    1720    -         731      794     2   179 7/19/2020 
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .991813 cc2=  .787688 lx=  8.52008 if=  74 il=  97 4/28/2020  n=  23 now=    1720 end=       5014       731       794 U=    25.14 T=  113.5 p1= 191.5 p2=    34.3 ed=   172 7/12/2020   x1=  74. x2=  97. y1=  1.57 y2=   .66     
GP: Deaths    US_Massachusetts_Middlesex 4/28/2020        97    1720     5014     731      794     2   172 7/12/2020 
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .990691 cc2=  .782177 lx=  8.52008 if=  75 il=  97 4/28/2020  n=  22 now=    1720 end=       5014       731       794 U=    24.83 T=  113.3 p1= 191.5 p2=    34.3 ed=   171 7/11/2020   x1=  75. x2=  97. y1=  1.54 y2=   .66     
GP: Deaths    US_Massachusetts_Middlesex 4/28/2020        97    1720     5014     731      794     2   171 7/11/2020 
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .989435 cc2=  .776234 lx=  8.67008 if=  76 il=  97 4/28/2020  n=  21 now=    1720 end=       5825       731       794 U=    27.53 T=  117.1 p1= 238.7 p2=    29.5 ed=   182 7/22/2020   x1=  76. x2=  97. y1=  1.49 y2=   .73     
GP: Deaths    US_Massachusetts_Middlesex 4/28/2020        97    1720    -         731      794     2   182 7/22/2020 
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .988186 cc2=  .769969 lx=  8.44008 if=  77 il=  97 4/28/2020  n=  20 now=    1720 end=       4628       731       794 U=    25.39 T=  112.6 p1= 169.1 p2=    37.2 ed=   172 7/12/2020   x1=  77. x2=  97. y1=  1.40 y2=   .61     
GP: Deaths    US_Massachusetts_Middlesex 4/28/2020        97    1720     4628     731      794     2   172 7/12/2020 
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .986923 cc2=  .763316 lx=  8.22008 if=  78 il=  97 4/28/2020  n=  19 now=    1720 end=       3714       731       794 U=    22.12 T=  107.7 p1= 115.9 p2=    46.3 ed=   159 6/29/2020   x1=  78. x2=  97. y1=  1.34 y2=   .49     
GP: Deaths    US_Massachusetts_Middlesex 4/28/2020        97    1720     3714     731      794     2   159 6/29/2020 
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .984728 cc2=  .755312 lx=  8.21008 if=  79 il=  97 4/28/2020  n=  18 now=    1720 end=       3677       731       794 U=    20.87 T=  107.0 p1= 113.8 p2=    46.8 ed=   156 6/26/2020   x1=  79. x2=  97. y1=  1.34 y2=   .48     
GP: Deaths    US_Massachusetts_Middlesex 4/28/2020        97    1720     3677     731      794     2   156 6/26/2020 
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .983866 cc2=  .748164 lx=  9.34008 if=  80 il=  97 4/28/2020  n=  17 now=    1720 end=      11385       731       794 U=    35.70 T=  133.1 p1= 561.9 p2=    15.1 ed=   217 8/26/2020   x1=  80. x2=  97. y1=  1.49 y2=  1.01     
GP: Deaths    US_Massachusetts_Middlesex 4/28/2020        97    1720    -         731      794     2   217 8/26/2020 
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .982098 cc2=  .739562 lx=  8.70008 if=  81 il=  97 4/28/2020  n=  16 now=    1720 end=       6003       731       794 U=    28.44 T=  118.2 p1= 249.0 p2=    28.7 ed=   185 7/25/2020   x1=  81. x2=  97. y1=  1.31 y2=   .74     
GP: Deaths    US_Massachusetts_Middlesex 4/28/2020        97    1720    -         731      794     2   185 7/25/2020 
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .979726 cc2=  .729726 lx=  8.28008 if=  82 il=  97 4/28/2020  n=  15 now=    1720 end=       3944       731       794 U=    22.57 T=  108.8 p1= 129.3 p2=    43.6 ed=   162 7/2/2020    x1=  82. x2=  97. y1=  1.19 y2=   .52     
GP: Deaths    US_Massachusetts_Middlesex 4/28/2020        97    1720     3944     731      794     2   162 7/2/2020  
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .973710 cc2=  .706449 lx=  9.45008 if=  84 il=  97 4/28/2020  n=  13 now=    1720 end=      12709       731       794 U=    37.16 T=  136.0 p1= 638.9 p2=    13.5 ed=   223 9/1/2020    x1=  84. x2=  97. y1=  1.40 y2=  1.05     
GP: Deaths    US_Massachusetts_Middlesex 4/28/2020        97    1720    -         731      794     2   223 9/1/2020  
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .967695 cc2=  .690345 lx=  9.45008 if=  85 il=  97 4/28/2020  n=  12 now=    1720 end=      12709       731       794 U=    36.32 T=  135.1 p1= 638.9 p2=    13.5 ed=   220 8/29/2020   x1=  85. x2=  97. y1=  1.38 y2=  1.05     
GP: Deaths    US_Massachusetts_Middlesex 4/28/2020        97    1720    -         731      794     2   220 8/29/2020 
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .946299 cc2=  .644788 lx=  9.45008 if=  87 il=  97 4/28/2020  n=  10 now=    1720 end=      12709       731       794 U=    36.12 T=  134.9 p1= 638.9 p2=    13.5 ed=   220 8/29/2020   x1=  87. x2=  97. y1=  1.33 y2=  1.05     
GP: Deaths    US_Massachusetts_Middlesex 4/28/2020        97    1720    -         731      794     2   220 8/29/2020 
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .927841 cc2=  .611613 lx=  9.45008 if=  88 il=  97 4/28/2020  n=   9 now=    1720 end=      12709       731       794 U=    42.39 T=  141.5 p1= 638.9 p2=    13.5 ed=   241 9/19/2020   x1=  88. x2=  97. y1=  1.26 y2=  1.05     
GP: Deaths    US_Massachusetts_Middlesex 4/28/2020        97    1720    -         731      794     2   241 9/19/2020 
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .924308 cc2=  .590974 lx=  6.75008 if=  89 il=  97 4/28/2020  n=   8 now=    1720 end=        854       731       794 U=     5.05 T=   87.6 p1= -50.3 p2=   201.4 ed=    99 4/30/2020   x1=  89. x2=  97. y1=  -.28 y2= -1.86     
GP: Deaths    US_Massachusetts_Middlesex 4/28/2020        97    1720      854     731      794     2    99 4/30/2020 
AAA1     1 US_Massachusetts_Middlesex Deaths    cc1=  .938005 cc2=  .584452 lx=  6.67008 if=  90 il=  97 4/28/2020  n=   7 now=    1720 end=        788       731       794 U=     3.35 T=   88.3 p1= -54.2 p2=   218.3 ed=    96 4/27/2020   x1=  90. x2=  97. y1=  -.49 y2= -2.58 BEST
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .938008 cc2=  .584452 lx=  6.66808 if=  90 il=  97 4/28/2020  n=   7 now=    1720 end=        788       731       794 U=     3.35 T=   88.3 p1= -54.2 p2=   218.3 ed=    96 4/27/2020   x1=  90. x2=  97. y1=  -.49 y2= -2.58 BEST
GP: Deaths    US_Massachusetts_Middlesex 4/28/2020        97    1720      788     731      794     2    96 4/27/2020 
AAA1     1 US_Massachusetts_Middlesex Deaths    cc1=  .961828 cc2=  .583864 lx=  6.65008 if=  91 il=  97 4/28/2020  n=   6 now=    1720 end=        772       731       794 U=     2.54 T=   89.7 p1= -55.1 p2=   222.8 ed=    95 4/26/2020   x1=  91. x2=  97. y1=  -.53 y2= -2.89 BEST
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .961872 cc2=  .583864 lx=  6.64608 if=  91 il=  97 4/28/2020  n=   6 now=    1720 end=        772       731       794 U=     2.54 T=   89.7 p1= -55.1 p2=   222.8 ed=    95 4/26/2020   x1=  91. x2=  97. y1=  -.53 y2= -2.89 BEST
GP: Deaths    US_Massachusetts_Middlesex 4/28/2020        97    1720      772     731      794     2    95 4/26/2020 
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .980485 cc2=  .572236 lx=  6.63008 if=  92 il=  97 4/28/2020  n=   5 now=    1720 end=        757       731       794 U=     1.80 T=   91.0 p1= -56.0 p2=   227.2 ed=    95 4/26/2020   x1=  92. x2=  97. y1=  -.56 y2= -3.33     
GP: Deaths    US_Massachusetts_Middlesex 4/28/2020        97    1720      757     731      794     2    95 4/26/2020 
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .996430 cc2=  .836302 lx=  8.06008 if=  60 il=  98 4/29/2020  n=  38 now=    1720 end=       3165       802      3653 U=    21.47 T=  104.8 p1=  84.0 p2=    54.3 ed=   155 6/25/2020   x1=  60. x2=  98. y1=  2.09 y2=   .32     
GP: Deaths    US_Massachusetts_Middlesex 4/29/2020        98    1720     3165     802     3653     3   155 6/25/2020 
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .996260 cc2=  .834038 lx=  8.02008 if=  61 il=  98 4/29/2020  n=  37 now=    1720 end=       3041       802      3653 U=    20.62 T=  103.9 p1=  76.8 p2=    56.6 ed=   152 6/22/2020   x1=  61. x2=  98. y1=  2.08 y2=   .29     
GP: Deaths    US_Massachusetts_Middlesex 4/29/2020        98    1720     3041     802     3653     3   152 6/22/2020 
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .995950 cc2=  .831551 lx=  8.01008 if=  62 il=  98 4/29/2020  n=  36 now=    1720 end=       3011       802      3653 U=    19.99 T=  103.6 p1=  75.1 p2=    57.1 ed=   150 6/20/2020   x1=  62. x2=  98. y1=  2.08 y2=   .28     
GP: Deaths    US_Massachusetts_Middlesex 4/29/2020        98    1720     3011     802     3653     3   150 6/20/2020 
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .995717 cc2=  .829051 lx=  8.07008 if=  63 il=  98 4/29/2020  n=  35 now=    1720 end=       3197       802      3653 U=    19.84 T=  104.4 p1=  85.9 p2=    53.8 ed=   151 6/21/2020   x1=  63. x2=  98. y1=  2.09 y2=   .32     
GP: Deaths    US_Massachusetts_Middlesex 4/29/2020        98    1720     3197     802     3653     3   151 6/21/2020 
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .996138 cc2=  .827107 lx=  8.28008 if=  64 il=  98 4/29/2020  n=  34 now=    1720 end=       3944       802      3653 U=    23.21 T=  108.8 p1= 129.3 p2=    43.6 ed=   163 7/3/2020    x1=  64. x2=  98. y1=  1.93 y2=   .47     
GP: Deaths    US_Massachusetts_Middlesex 4/29/2020        98    1720     3944     802     3653     3   163 7/3/2020  
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .995822 cc2=  .824323 lx=  8.25008 if=  65 il=  98 4/29/2020  n=  33 now=    1720 end=       3827       802      3653 U=    22.81 T=  108.2 p1= 122.5 p2=    44.9 ed=   162 7/2/2020    x1=  65. x2=  98. y1=  1.89 y2=   .45     
GP: Deaths    US_Massachusetts_Middlesex 4/29/2020        98    1720     3827     802     3653     3   162 7/2/2020  
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .995446 cc2=  .821368 lx=  8.22008 if=  66 il=  98 4/29/2020  n=  32 now=    1720 end=       3714       802      3653 U=    21.90 T=  107.4 p1= 115.9 p2=    46.3 ed=   159 6/29/2020   x1=  66. x2=  98. y1=  1.89 y2=   .43     
GP: Deaths    US_Massachusetts_Middlesex 4/29/2020        98    1720     3714     802     3653     3   159 6/29/2020 
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .995105 cc2=  .818329 lx=  8.30008 if=  67 il=  98 4/29/2020  n=  31 now=    1720 end=       4024       802      3653 U=    22.22 T=  108.6 p1= 134.0 p2=    42.7 ed=   161 7/1/2020    x1=  67. x2=  98. y1=  1.87 y2=   .48     
GP: Deaths    US_Massachusetts_Middlesex 4/29/2020        98    1720     4024     802     3653     3   161 7/1/2020  
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .995017 cc2=  .815412 lx=  8.50008 if=  68 il=  98 4/29/2020  n=  30 now=    1720 end=       4915       802      3653 U=    23.72 T=  112.1 p1= 185.8 p2=    35.0 ed=   168 7/8/2020    x1=  68. x2=  98. y1=  1.86 y2=   .59     
GP: Deaths    US_Massachusetts_Middlesex 4/29/2020        98    1720     4915     802     3653     3   168 7/8/2020  
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .995299 cc2=  .812725 lx=  8.93008 if=  69 il=  98 4/29/2020  n=  29 now=    1720 end=       7555       802      3653 U=    29.00 T=  121.4 p1= 339.2 p2=    22.8 ed=   189 7/29/2020   x1=  69. x2=  98. y1=  1.81 y2=   .81     
GP: Deaths    US_Massachusetts_Middlesex 4/29/2020        98    1720    -         802     3653     3   189 7/29/2020 
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .994794 cc2=  .809099 lx=  8.92008 if=  70 il=  98 4/29/2020  n=  28 now=    1720 end=       7480       802      3653 U=    28.70 T=  121.1 p1= 334.9 p2=    23.0 ed=   188 7/28/2020   x1=  70. x2=  98. y1=  1.78 y2=   .80     
GP: Deaths    US_Massachusetts_Middlesex 4/29/2020        98    1720    -         802     3653     3   188 7/28/2020 
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .994226 cc2=  .805243 lx=  8.97008 if=  71 il=  98 4/29/2020  n=  27 now=    1720 end=       7864       802      3653 U=    29.87 T=  122.7 p1= 357.2 p2=    21.9 ed=   193 8/2/2020    x1=  71. x2=  98. y1=  1.73 y2=   .83     
GP: Deaths    US_Massachusetts_Middlesex 4/29/2020        98    1720    -         802     3653     3   193 8/2/2020  
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .993638 cc2=  .801187 lx=  8.84008 if=  72 il=  98 4/29/2020  n=  26 now=    1720 end=       6905       802      3653 U=    29.47 T=  120.6 p1= 301.5 p2=    24.9 ed=   190 7/30/2020   x1=  72. x2=  98. y1=  1.65 y2=   .77     
GP: Deaths    US_Massachusetts_Middlesex 4/29/2020        98    1720    -         802     3653     3   190 7/30/2020 
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .993465 cc2=  .797349 lx=  8.59008 if=  73 il=  98 4/29/2020  n=  25 now=    1720 end=       5378       802      3653 U=    26.14 T=  114.8 p1= 212.7 p2=    32.0 ed=   176 7/16/2020   x1=  73. x2=  98. y1=  1.60 y2=   .64     
GP: Deaths    US_Massachusetts_Middlesex 4/29/2020        98    1720    -         802     3653     3   176 7/16/2020 
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .992755 cc2=  .792755 lx=  8.48008 if=  74 il=  98 4/29/2020  n=  24 now=    1720 end=       4817       802      3653 U=    24.55 T=  112.3 p1= 180.1 p2=    35.7 ed=   170 7/10/2020   x1=  74. x2=  98. y1=  1.56 y2=   .58     
GP: Deaths    US_Massachusetts_Middlesex 4/29/2020        98    1720     4817     802     3653     3   170 7/10/2020 
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .991806 cc2=  .787682 lx=  8.48008 if=  75 il=  98 4/29/2020  n=  23 now=    1720 end=       4817       802      3653 U=    24.24 T=  112.2 p1= 180.1 p2=    35.7 ed=   169 7/9/2020    x1=  75. x2=  98. y1=  1.53 y2=   .58     
GP: Deaths    US_Massachusetts_Middlesex 4/29/2020        98    1720     4817     802     3653     3   169 7/9/2020  
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .990746 cc2=  .782232 lx=  8.60008 if=  76 il=  98 4/29/2020  n=  22 now=    1720 end=       5432       802      3653 U=    26.55 T=  115.2 p1= 215.8 p2=    31.7 ed=   177 7/17/2020   x1=  76. x2=  98. y1=  1.48 y2=   .65     
GP: Deaths    US_Massachusetts_Middlesex 4/29/2020        98    1720    -         802     3653     3   177 7/17/2020 
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .989729 cc2=  .776528 lx=  8.40008 if=  77 il=  98 4/29/2020  n=  21 now=    1720 end=       4447       802      3653 U=    24.63 T=  111.3 p1= 158.5 p2=    38.7 ed=   169 7/9/2020    x1=  77. x2=  98. y1=  1.39 y2=   .54     
GP: Deaths    US_Massachusetts_Middlesex 4/29/2020        98    1720     4447     802     3653     3   169 7/9/2020  
AAA1     1 US_Massachusetts_Middlesex Deaths    cc1=  .988715 cc2=  .770497 lx=  8.21008 if=  78 il=  98 4/29/2020  n=  20 now=    1720 end=       3677       802      3653 U=    21.70 T=  107.1 p1= 113.8 p2=    46.8 ed=   158 6/28/2020   x1=  78. x2=  98. y1=  1.34 y2=   .42 BEST
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .988715 cc2=  .770497 lx=  8.20708 if=  78 il=  98 4/29/2020  n=  20 now=    1720 end=       3677       802      3653 U=    21.70 T=  107.1 p1= 113.8 p2=    46.8 ed=   158 6/28/2020   x1=  78. x2=  98. y1=  1.34 y2=   .42 BEST
GP: Deaths    US_Massachusetts_Middlesex 4/29/2020        98    1720     3677     802     3653     3   158 6/28/2020 
AAA1     1 US_Massachusetts_Middlesex Deaths    cc1=  .986923 cc2=  .763316 lx=  8.20008 if=  79 il=  98 4/29/2020  n=  19 now=    1720 end=       3641       802      3653 U=    20.53 T=  106.5 p1= 111.7 p2=    47.2 ed=   154 6/24/2020   x1=  79. x2=  98. y1=  1.34 y2=   .41 BEST
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .986923 cc2=  .763316 lx=  8.19608 if=  79 il=  98 4/29/2020  n=  19 now=    1720 end=       3641       802      3653 U=    20.53 T=  106.5 p1= 111.7 p2=    47.2 ed=   154 6/24/2020   x1=  79. x2=  98. y1=  1.34 y2=   .41 BEST
GP: Deaths    US_Massachusetts_Middlesex 4/29/2020        98    1720     3641     802     3653     3   154 6/24/2020 
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .986231 cc2=  .756815 lx=  9.06008 if=  80 il=  98 4/29/2020  n=  18 now=    1720 end=       8604       802      3653 U=    32.34 T=  125.9 p1= 400.2 p2=    20.0 ed=   202 8/11/2020   x1=  80. x2=  98. y1=  1.42 y2=   .86     
GP: Deaths    US_Massachusetts_Middlesex 4/29/2020        98    1720    -         802     3653     3   202 8/11/2020 
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .984904 cc2=  .749202 lx=  8.56008 if=  81 il=  98 4/29/2020  n=  17 now=    1720 end=       5219       802      3653 U=    26.51 T=  114.6 p1= 203.4 p2=    33.0 ed=   177 7/17/2020   x1=  81. x2=  98. y1=  1.27 y2=   .63     
GP: Deaths    US_Massachusetts_Middlesex 4/29/2020        98    1720    -         802     3653     3   177 7/17/2020 
AAA1     1 US_Massachusetts_Middlesex Deaths    cc1=  .983112 cc2=  .740577 lx=  8.21008 if=  82 il=  98 4/29/2020  n=  16 now=    1720 end=       3677       802      3653 U=    21.49 T=  107.0 p1= 113.8 p2=    46.8 ed=   157 6/27/2020   x1=  82. x2=  98. y1=  1.17 y2=   .42 BEST
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .983112 cc2=  .740577 lx=  8.20908 if=  82 il=  98 4/29/2020  n=  16 now=    1720 end=       3677       802      3653 U=    21.49 T=  107.0 p1= 113.8 p2=    46.8 ed=   157 6/27/2020   x1=  82. x2=  98. y1=  1.17 y2=   .42 BEST
GP: Deaths    US_Massachusetts_Middlesex 4/29/2020        98    1720     3677     802     3653     3   157 6/27/2020 
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .978612 cc2=  .720413 lx=  9.45008 if=  84 il=  98 4/29/2020  n=  14 now=    1720 end=      12709       802      3653 U=    36.56 T=  135.2 p1= 638.9 p2=    13.5 ed=   221 8/30/2020   x1=  84. x2=  98. y1=  1.40 y2=  1.02     
GP: Deaths    US_Massachusetts_Middlesex 4/29/2020        98    1720    -         802     3653     3   221 8/30/2020 
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .974074 cc2=  .706813 lx=  9.45008 if=  85 il=  98 4/29/2020  n=  13 now=    1720 end=      12709       802      3653 U=    35.78 T=  134.4 p1= 638.9 p2=    13.5 ed=   218 8/27/2020   x1=  85. x2=  98. y1=  1.38 y2=  1.02     
GP: Deaths    US_Massachusetts_Middlesex 4/29/2020        98    1720    -         802     3653     3   218 8/27/2020 
