TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        6369.00000        8.75920
TAB:  US_Texas_Tarrant Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Deaths    US_Texas_Tarrant 4/28/2020        97     178       76      53       69     7   118 5/19/2020 
AAA2     1 US_Texas_Tarrant Deaths    cc1=  .984167 cc2=  .826053 lx=  4.30178 if=  58 il=  97 4/28/2020  n=  39 now=     178 end=         73        53        69 U=    15.22 T=   80.2 p1= -59.0 p2=   243.8 ed=   116 5/17/2020   x1=  58. x2=  97. y1=  1.46 y2= -1.10     
GP: Deaths    US_Texas_Tarrant 4/28/2020        97     178       73      53       69     7   116 5/17/2020 
AAA1     1 US_Texas_Tarrant Deaths    cc1=  .986414 cc2=  .826286 lx=  4.28178 if=  59 il=  97 4/28/2020  n=  38 now=     178 end=         72        53        69 U=    14.50 T=   80.1 p1= -59.6 p2=   247.2 ed=   114 5/15/2020   x1=  59. x2=  97. y1=  1.45 y2= -1.17 BEST
AAA2     1 US_Texas_Tarrant Deaths    cc1=  .986415 cc2=  .826286 lx=  4.27878 if=  59 il=  97 4/28/2020  n=  38 now=     178 end=         72        53        69 U=    14.50 T=   80.1 p1= -59.6 p2=   247.2 ed=   114 5/15/2020   x1=  59. x2=  97. y1=  1.45 y2= -1.17 BEST
GP: Deaths    US_Texas_Tarrant 4/28/2020        97     178       72      53       69     7   114 5/15/2020 
AAA1     1 US_Texas_Tarrant Deaths    cc1=  .988391 cc2=  .826169 lx=  4.26178 if=  60 il=  97 4/28/2020  n=  37 now=     178 end=         70        53        69 U=    13.79 T=   80.0 p1= -60.7 p2=   254.3 ed=   112 5/13/2020   x1=  60. x2=  97. y1=  1.45 y2= -1.23 BEST
AAA2     1 US_Texas_Tarrant Deaths    cc1=  .988393 cc2=  .826169 lx=  4.25678 if=  60 il=  97 4/28/2020  n=  37 now=     178 end=         70        53        69 U=    13.79 T=   80.0 p1= -60.7 p2=   254.3 ed=   112 5/13/2020   x1=  60. x2=  97. y1=  1.45 y2= -1.23 BEST
GP: Deaths    US_Texas_Tarrant 4/28/2020        97     178       70      53       69     7   112 5/13/2020 
AAA1     1 US_Texas_Tarrant Deaths    cc1=  .990062 cc2=  .825663 lx=  4.24178 if=  61 il=  97 4/28/2020  n=  36 now=     178 end=         69        53        69 U=    13.10 T=   79.9 p1= -61.2 p2=   258.0 ed=   110 5/11/2020   x1=  61. x2=  97. y1=  1.44 y2= -1.30 BEST
AAA2     1 US_Texas_Tarrant Deaths    cc1=  .990064 cc2=  .825663 lx=  4.23678 if=  61 il=  97 4/28/2020  n=  36 now=     178 end=         69        53        69 U=    13.10 T=   79.9 p1= -61.2 p2=   258.0 ed=   110 5/11/2020   x1=  61. x2=  97. y1=  1.44 y2= -1.30 BEST
GP: Deaths    US_Texas_Tarrant 4/28/2020        97     178       69      53       69     7   110 5/11/2020 
AAA1     1 US_Texas_Tarrant Deaths    cc1=  .991389 cc2=  .824722 lx=  4.22178 if=  62 il=  97 4/28/2020  n=  35 now=     178 end=         68        53        69 U=    12.41 T=   79.9 p1= -61.8 p2=   261.8 ed=   109 5/10/2020   x1=  62. x2=  97. y1=  1.44 y2= -1.38 BEST
AAA2     1 US_Texas_Tarrant Deaths    cc1=  .991390 cc2=  .824722 lx=  4.21878 if=  62 il=  97 4/28/2020  n=  35 now=     178 end=         68        53        69 U=    12.41 T=   79.9 p1= -61.8 p2=   261.8 ed=   109 5/10/2020   x1=  62. x2=  97. y1=  1.44 y2= -1.38 BEST
GP: Deaths    US_Texas_Tarrant 4/28/2020        97     178       68      53       69     7   109 5/10/2020 
AAA1     1 US_Texas_Tarrant Deaths    cc1=  .992330 cc2=  .823299 lx=  4.20178 if=  63 il=  97 4/28/2020  n=  34 now=     178 end=         66        53        69 U=    11.73 T=   79.8 p1= -62.9 p2=   269.7 ed=   107 5/8/2020    x1=  63. x2=  97. y1=  1.44 y2= -1.46 BEST
AAA2     1 US_Texas_Tarrant Deaths    cc1=  .992331 cc2=  .823299 lx=  4.20378 if=  63 il=  97 4/28/2020  n=  34 now=     178 end=         66        53        69 U=    11.73 T=   79.8 p1= -62.9 p2=   269.7 ed=   107 5/8/2020    x1=  63. x2=  97. y1=  1.44 y2= -1.46 BEST
GP: Deaths    US_Texas_Tarrant 4/28/2020        97     178       66      53       69     7   107 5/8/2020  
AAA1     1 US_Texas_Tarrant Deaths    cc1=  .992852 cc2=  .821354 lx=  4.19178 if=  64 il=  97 4/28/2020  n=  33 now=     178 end=         66        53        69 U=    11.22 T=   80.1 p1= -62.9 p2=   269.7 ed=   106 5/7/2020    x1=  64. x2=  97. y1=  1.43 y2= -1.51 BEST
AAA2     1 US_Texas_Tarrant Deaths    cc1=  .992853 cc2=  .821354 lx=  4.19078 if=  64 il=  97 4/28/2020  n=  33 now=     178 end=         66        53        69 U=    11.22 T=   80.1 p1= -62.9 p2=   269.7 ed=   106 5/7/2020    x1=  64. x2=  97. y1=  1.43 y2= -1.51 BEST
GP: Deaths    US_Texas_Tarrant 4/28/2020        97     178       66      53       69     7   106 5/7/2020  
AAA2     1 US_Texas_Tarrant Deaths    cc1=  .992934 cc2=  .818856 lx=  4.18178 if=  65 il=  97 4/28/2020  n=  32 now=     178 end=         65        53        69 U=    10.72 T=   80.3 p1= -63.5 p2=   273.8 ed=   105 5/6/2020    x1=  65. x2=  97. y1=  1.43 y2= -1.55     
GP: Deaths    US_Texas_Tarrant 4/28/2020        97     178       65      53       69     7   105 5/6/2020  
AAA2     1 US_Texas_Tarrant Deaths    cc1=  .992587 cc2=  .815810 lx=  4.17178 if=  66 il=  97 4/28/2020  n=  31 now=     178 end=         64        53        69 U=    10.23 T=   80.6 p1= -64.0 p2=   278.1 ed=   104 5/5/2020    x1=  66. x2=  97. y1=  1.43 y2= -1.60     
GP: Deaths    US_Texas_Tarrant 4/28/2020        97     178       64      53       69     7   104 5/5/2020  
AAA2     1 US_Texas_Tarrant Deaths    cc1=  .991892 cc2=  .812287 lx=  4.17178 if=  67 il=  97 4/28/2020  n=  30 now=     178 end=         64        53        69 U=     9.90 T=   81.1 p1= -64.0 p2=   278.1 ed=   104 5/5/2020    x1=  67. x2=  97. y1=  1.43 y2= -1.60     
GP: Deaths    US_Texas_Tarrant 4/28/2020        97     178       64      53       69     7   104 5/5/2020  
AAA1     1 US_Texas_Tarrant Deaths    cc1=  .993695 cc2=  .804713 lx=  4.26178 if=  70 il=  97 4/28/2020  n=  27 now=     178 end=         70        53        69 U=    11.32 T=   83.0 p1= -60.7 p2=   254.3 ed=   109 5/10/2020   x1=  70. x2=  97. y1=  1.15 y2= -1.23 BEST
AAA2     1 US_Texas_Tarrant Deaths    cc1=  .993696 cc2=  .804713 lx=  4.25778 if=  70 il=  97 4/28/2020  n=  27 now=     178 end=         70        53        69 U=    11.32 T=   83.0 p1= -60.7 p2=   254.3 ed=   109 5/10/2020   x1=  70. x2=  97. y1=  1.15 y2= -1.23 BEST
GP: Deaths    US_Texas_Tarrant 4/28/2020        97     178       70      53       69     7   109 5/10/2020 
AAA2     1 US_Texas_Tarrant Deaths    cc1=  .994725 cc2=  .802275 lx=  4.31178 if=  71 il=  97 4/28/2020  n=  26 now=     178 end=         74        53        69 U=    13.01 T=   83.0 p1= -58.4 p2=   240.5 ed=   113 5/14/2020   x1=  71. x2=  97. y1=   .92 y2= -1.07     
GP: Deaths    US_Texas_Tarrant 4/28/2020        97     178       74      53       69     7   113 5/14/2020 
AAA2     1 US_Texas_Tarrant Deaths    cc1=  .994319 cc2=  .794319 lx=  4.38178 if=  73 il=  97 4/28/2020  n=  24 now=     178 end=         79        53        69 U=    14.38 T=   84.2 p1= -55.6 p2=   225.3 ed=   118 5/19/2020   x1=  73. x2=  97. y1=   .78 y2=  -.89     
GP: Deaths    US_Texas_Tarrant 4/28/2020        97     178       79      53       69     7   118 5/19/2020 
AAA2     1 US_Texas_Tarrant Deaths    cc1=  .994261 cc2=  .790137 lx=  4.44178 if=  74 il=  97 4/28/2020  n=  23 now=     178 end=         84        53        69 U=    15.68 T=   85.2 p1= -52.8 p2=   211.9 ed=   122 5/23/2020   x1=  74. x2=  97. y1=   .71 y2=  -.75     
GP: Deaths    US_Texas_Tarrant 4/28/2020        97     178       84      53       69     7   122 5/23/2020 
AAA2     1 US_Texas_Tarrant Deaths    cc1=  .994312 cc2=  .785798 lx=  4.53178 if=  75 il=  97 4/28/2020  n=  22 now=     178 end=         92        53        69 U=    17.55 T=   86.9 p1= -48.3 p2=   193.5 ed=   128 5/29/2020   x1=  75. x2=  97. y1=   .68 y2=  -.58     
GP: Deaths    US_Texas_Tarrant 4/28/2020        97     178       92      53       69     7   128 5/29/2020 
AAA2     1 US_Texas_Tarrant Deaths    cc1=  .994320 cc2=  .776102 lx=  4.67178 if=  77 il=  97 4/28/2020  n=  20 now=     178 end=        106        53        69 U=    22.19 T=   89.1 p1= -40.4 p2=   167.9 ed=   141 6/11/2020   x1=  77. x2=  97. y1=   .55 y2=  -.35     
GP: Deaths    US_Texas_Tarrant 4/28/2020        97     178      106      53       69     7   141 6/11/2020 
AAA2     1 US_Texas_Tarrant Deaths    cc1=  .993559 cc2=  .769952 lx=  4.62178 if=  78 il=  97 4/28/2020  n=  19 now=     178 end=        101        53        69 U=    20.77 T=   88.1 p1= -43.3 p2=   176.2 ed=   137 6/7/2020    x1=  78. x2=  97. y1=   .49 y2=  -.43     
GP: Deaths    US_Texas_Tarrant 4/28/2020        97     178      101      53       69     7   137 6/7/2020  
AAA2     1 US_Texas_Tarrant Deaths    cc1=  .992498 cc2=  .763083 lx=  4.60178 if=  79 il=  97 4/28/2020  n=  18 now=     178 end=         99        53        69 U=    19.94 T=   87.8 p1= -44.4 p2=   179.8 ed=   134 6/4/2020    x1=  79. x2=  97. y1=   .44 y2=  -.46     
GP: Deaths    US_Texas_Tarrant 4/28/2020        97     178       99      53       69     7   134 6/4/2020  
AAA2     1 US_Texas_Tarrant Deaths    cc1=  .991273 cc2=  .755570 lx=  4.66178 if=  80 il=  97 4/28/2020  n=  17 now=     178 end=        105        53        69 U=    23.11 T=   88.5 p1= -41.0 p2=   169.5 ed=   143 6/13/2020   x1=  80. x2=  97. y1=   .37 y2=  -.37     
GP: Deaths    US_Texas_Tarrant 4/28/2020        97     178      105      53       69     7   143 6/13/2020 
AAA2     1 US_Texas_Tarrant Deaths    cc1=  .991029 cc2=  .748494 lx=  4.53178 if=  81 il=  97 4/28/2020  n=  16 now=     178 end=         92        53        69 U=    18.84 T=   86.1 p1= -48.3 p2=   193.5 ed=   130 5/31/2020   x1=  81. x2=  97. y1=   .27 y2=  -.58     
GP: Deaths    US_Texas_Tarrant 4/28/2020        97     178       92      53       69     7   130 5/31/2020 
AAA2     1 US_Texas_Tarrant Deaths    cc1=  .989353 cc2=  .739353 lx=  4.49178 if=  82 il=  97 4/28/2020  n=  15 now=     178 end=         89        53        69 U=    16.81 T=   86.1 p1= -50.0 p2=   200.0 ed=   125 5/26/2020   x1=  82. x2=  97. y1=   .24 y2=  -.65     
GP: Deaths    US_Texas_Tarrant 4/28/2020        97     178       89      53       69     7   125 5/26/2020 
AAA2     1 US_Texas_Tarrant Deaths    cc1=  .988665 cc2=  .730466 lx=  4.84178 if=  83 il=  97 4/28/2020  n=  14 now=     178 end=        126        53        69 U=    26.62 T=   93.3 p1= -29.2 p2=   141.3 ed=   156 6/26/2020   x1=  83. x2=  97. y1=   .39 y2=  -.14     
GP: Deaths    US_Texas_Tarrant 4/28/2020        97     178      126      53       69     7   156 6/26/2020 
AAA2     1 US_Texas_Tarrant Deaths    cc1=  .986051 cc2=  .718789 lx=  4.89178 if=  84 il=  97 4/28/2020  n=  13 now=     178 end=        133        53        69 U=    27.03 T=   94.8 p1= -25.3 p2=   133.8 ed=   158 6/28/2020   x1=  84. x2=  97. y1=   .40 y2=  -.08     
GP: Deaths    US_Texas_Tarrant 4/28/2020        97     178      133      53       69     7   158 6/28/2020 
AAA2     1 US_Texas_Tarrant Deaths    cc1=  .985046 cc2=  .707695 lx=  7.18178 if=  85 il=  97 4/28/2020  n=  12 now=     178 end=       1315        53        69 U=    92.68 T=  205.1 p1= 638.8 p2=    13.5 ed=   423 3/20/2021   x1=  85. x2=  97. y1=  1.30 y2=  1.17     
GP: Deaths    US_Texas_Tarrant 4/28/2020        97     178    -          53       69     7   423 3/20/2021 
AAA2     1 US_Texas_Tarrant Deaths    cc1=  .981371 cc2=  .692696 lx=  7.18178 if=  86 il=  97 4/28/2020  n=  11 now=     178 end=       1315        53        69 U=    90.52 T=  202.6 p1= 638.8 p2=    13.5 ed=   416 3/13/2021   x1=  86. x2=  97. y1=  1.29 y2=  1.17     
GP: Deaths    US_Texas_Tarrant 4/28/2020        97     178    -          53       69     7   416 3/13/2021 
AAA2     1 US_Texas_Tarrant Deaths    cc1=  .975729 cc2=  .674218 lx=  7.18178 if=  87 il=  97 4/28/2020  n=  10 now=     178 end=       1315        53        69 U=   101.44 T=  215.4 p1= 638.8 p2=    13.5 ed=   454 4/20/2021   x1=  87. x2=  97. y1=  1.27 y2=  1.17     
GP: Deaths    US_Texas_Tarrant 4/28/2020        97     178    -          53       69     7   454 4/20/2021 
AAA2     1 US_Texas_Tarrant Deaths    cc1=  .975183 cc2=  .658955 lx=  4.43178 if=  88 il=  97 4/28/2020  n=   9 now=     178 end=         84        53        69 U=    16.58 T=   84.2 p1= -52.8 p2=   211.9 ed=   123 5/24/2020   x1=  88. x2=  97. y1=  -.23 y2=  -.77     
GP: Deaths    US_Texas_Tarrant 4/28/2020        97     178       84      53       69     7   123 5/24/2020 
AAA2     1 US_Texas_Tarrant Deaths    cc1=  .970565 cc2=  .637232 lx=  4.04178 if=  89 il=  97 4/28/2020  n=   8 now=     178 end=         56        53        69 U=     4.80 T=   84.3 p1= -68.5 p2=   317.9 ed=    95 4/26/2020   x1=  89. x2=  97. y1=  -.97 y2= -2.64     
GP: Deaths    US_Texas_Tarrant 4/28/2020        97     178       56      53       69     7    95 4/26/2020 
AAA2     1 US_Texas_Tarrant Deaths    cc1=  .968940 cc2=  .615386 lx=  3.98178 if=  90 il=  97 4/28/2020  n=   7 now=     178 end=         53        53        69 U=     2.29 T=   86.8 p1= -70.2 p2=   335.8 ed=    92 4/23/2020   x1=  90. x2=  97. y1= -1.41 y2= -4.47     
GP: Deaths    US_Texas_Tarrant 4/28/2020        97     178       53      53       69     7    92 4/23/2020 
AAA2     1 US_Texas_Tarrant Deaths    cc1=  .974366 cc2=  .596401 lx=  3.98178 if=  91 il=  97 4/28/2020  n=   6 now=     178 end=         53        53        69 U=     1.96 T=   88.2 p1= -70.2 p2=   335.8 ed=    92 4/23/2020   x1=  91. x2=  97. y1= -1.41 y2= -4.47     
GP: Deaths    US_Texas_Tarrant 4/28/2020        97     178       53      53       69     7    92 4/23/2020 
AAA2     1 US_Texas_Tarrant Deaths    cc1=  .962664 cc2=  .554416 lx=  3.98178 if=  92 il=  97 4/28/2020  n=   5 now=     178 end=         53        53        69 U=     1.84 T=   88.8 p1= -70.2 p2=   335.8 ed=    93 4/24/2020   x1=  92. x2=  97. y1= -1.74 y2= -4.47     
GP: Deaths    US_Texas_Tarrant 4/28/2020        97     178       53      53       69     7    93 4/24/2020 
AAA2     1 US_Texas_Tarrant Deaths    cc1=  .980293 cc2=  .827795 lx=  4.40178 if=  56 il=  98 4/29/2020  n=  42 now=     178 end=         81        58        69 U=    16.43 T=   80.3 p1= -54.5 p2=   219.8 ed=   119 5/20/2020   x1=  56. x2=  98. y1=  1.48 y2= -1.07     
GP: Deaths    US_Texas_Tarrant 4/29/2020        98     178       81      58       69     6   119 5/20/2020 
AAA2     1 US_Texas_Tarrant Deaths    cc1=  .982769 cc2=  .828466 lx=  4.37178 if=  57 il=  98 4/29/2020  n=  41 now=     178 end=         79        58        69 U=    15.52 T=   79.9 p1= -55.6 p2=   225.3 ed=   116 5/17/2020   x1=  57. x2=  98. y1=  1.48 y2= -1.17     
GP: Deaths    US_Texas_Tarrant 4/29/2020        98     178       79      58       69     6   116 5/17/2020 
AAA2     1 US_Texas_Tarrant Deaths    cc1=  .985033 cc2=  .828859 lx=  4.34178 if=  58 il=  98 4/29/2020  n=  40 now=     178 end=         76        58        69 U=    14.62 T=   79.5 p1= -57.3 p2=   234.2 ed=   113 5/14/2020   x1=  58. x2=  98. y1=  1.47 y2= -1.27     
GP: Deaths    US_Texas_Tarrant 4/29/2020        98     178       76      58       69     6   113 5/14/2020 
AAA2     1 US_Texas_Tarrant Deaths    cc1=  .987057 cc2=  .828943 lx=  4.32178 if=  59 il=  98 4/29/2020  n=  39 now=     178 end=         75        58        69 U=    13.90 T=   79.3 p1= -57.9 p2=   237.3 ed=   112 5/13/2020   x1=  59. x2=  98. y1=  1.46 y2= -1.34     
GP: Deaths    US_Texas_Tarrant 4/29/2020        98     178       75      58       69     6   112 5/13/2020 
AAA2     1 US_Texas_Tarrant Deaths    cc1=  .988806 cc2=  .828678 lx=  4.30178 if=  60 il=  98 4/29/2020  n=  38 now=     178 end=         73        58        69 U=    13.19 T=   79.2 p1= -59.0 p2=   243.8 ed=   110 5/11/2020   x1=  60. x2=  98. y1=  1.46 y2= -1.42     
GP: Deaths    US_Texas_Tarrant 4/29/2020        98     178       73      58       69     6   110 5/11/2020 
AAA2     1 US_Texas_Tarrant Deaths    cc1=  .990245 cc2=  .828023 lx=  4.29178 if=  61 il=  98 4/29/2020  n=  37 now=     178 end=         73        58        69 U=    12.67 T=   79.5 p1= -59.0 p2=   243.8 ed=   109 5/10/2020   x1=  61. x2=  98. y1=  1.46 y2= -1.46     
GP: Deaths    US_Texas_Tarrant 4/29/2020        98     178       73      58       69     6   109 5/10/2020 
AAA1     1 US_Texas_Tarrant Deaths    cc1=  .991341 cc2=  .826942 lx=  4.27178 if=  62 il=  98 4/29/2020  n=  36 now=     178 end=         71        58        69 U=    11.97 T=   79.4 p1= -60.1 p2=   250.7 ed=   107 5/8/2020    x1=  62. x2=  98. y1=  1.45 y2= -1.55 BEST
AAA2     1 US_Texas_Tarrant Deaths    cc1=  .991341 cc2=  .826942 lx=  4.27278 if=  62 il=  98 4/29/2020  n=  36 now=     178 end=         71        58        69 U=    11.97 T=   79.4 p1= -60.1 p2=   250.7 ed=   107 5/8/2020    x1=  62. x2=  98. y1=  1.45 y2= -1.55 BEST
GP: Deaths    US_Texas_Tarrant 4/29/2020        98     178       71      58       69     6   107 5/8/2020  
AAA1     1 US_Texas_Tarrant Deaths    cc1=  .992053 cc2=  .825386 lx=  4.26178 if=  63 il=  98 4/29/2020  n=  35 now=     178 end=         70        58        69 U=    11.47 T=   79.6 p1= -60.7 p2=   254.3 ed=   106 5/7/2020    x1=  63. x2=  98. y1=  1.45 y2= -1.60 BEST
AAA2     1 US_Texas_Tarrant Deaths    cc1=  .992054 cc2=  .825386 lx=  4.25878 if=  63 il=  98 4/29/2020  n=  35 now=     178 end=         70        58        69 U=    11.47 T=   79.6 p1= -60.7 p2=   254.3 ed=   106 5/7/2020    x1=  63. x2=  98. y1=  1.45 y2= -1.60 BEST
GP: Deaths    US_Texas_Tarrant 4/29/2020        98     178       70      58       69     6   106 5/7/2020  
AAA1     1 US_Texas_Tarrant Deaths    cc1=  .992356 cc2=  .823325 lx=  4.25178 if=  64 il=  98 4/29/2020  n=  34 now=     178 end=         70        58        69 U=    10.96 T=   79.9 p1= -60.7 p2=   254.3 ed=   105 5/6/2020    x1=  64. x2=  98. y1=  1.45 y2= -1.65 BEST
AAA2     1 US_Texas_Tarrant Deaths    cc1=  .992358 cc2=  .823325 lx=  4.24778 if=  64 il=  98 4/29/2020  n=  34 now=     178 end=         70        58        69 U=    10.96 T=   79.9 p1= -60.7 p2=   254.3 ed=   105 5/6/2020    x1=  64. x2=  98. y1=  1.45 y2= -1.65 BEST
GP: Deaths    US_Texas_Tarrant 4/29/2020        98     178       70      58       69     6   105 5/6/2020  
AAA1     1 US_Texas_Tarrant Deaths    cc1=  .992242 cc2=  .820743 lx=  4.24178 if=  65 il=  98 4/29/2020  n=  33 now=     178 end=         69        58        69 U=    10.47 T=   80.1 p1= -61.2 p2=   258.0 ed=   104 5/5/2020    x1=  65. x2=  98. y1=  1.44 y2= -1.71 BEST
AAA2     1 US_Texas_Tarrant Deaths    cc1=  .992243 cc2=  .820743 lx=  4.23978 if=  65 il=  98 4/29/2020  n=  33 now=     178 end=         69        58        69 U=    10.47 T=   80.1 p1= -61.2 p2=   258.0 ed=   104 5/5/2020    x1=  65. x2=  98. y1=  1.44 y2= -1.71 BEST
GP: Deaths    US_Texas_Tarrant 4/29/2020        98     178       69      58       69     6   104 5/5/2020  
AAA1     1 US_Texas_Tarrant Deaths    cc1=  .991733 cc2=  .817655 lx=  4.23178 if=  66 il=  98 4/29/2020  n=  32 now=     178 end=         68        58        69 U=     9.98 T=   80.4 p1= -61.8 p2=   261.8 ed=   103 5/4/2020    x1=  66. x2=  98. y1=  1.44 y2= -1.76 BEST
AAA2     1 US_Texas_Tarrant Deaths    cc1=  .991734 cc2=  .817655 lx=  4.23378 if=  66 il=  98 4/29/2020  n=  32 now=     178 end=         68        58        69 U=     9.98 T=   80.4 p1= -61.8 p2=   261.8 ed=   103 5/4/2020    x1=  66. x2=  98. y1=  1.44 y2= -1.76 BEST
GP: Deaths    US_Texas_Tarrant 4/29/2020        98     178       68      58       69     6   103 5/4/2020  
AAA1     1 US_Texas_Tarrant Deaths    cc1=  .990942 cc2=  .814165 lx=  4.23178 if=  67 il=  98 4/29/2020  n=  31 now=     178 end=         68        58        69 U=     9.67 T=   80.9 p1= -61.8 p2=   261.8 ed=   103 5/4/2020    x1=  67. x2=  98. y1=  1.44 y2= -1.76 BEST
AAA2     1 US_Texas_Tarrant Deaths    cc1=  .990942 cc2=  .814165 lx=  4.23278 if=  67 il=  98 4/29/2020  n=  31 now=     178 end=         68        58        69 U=     9.67 T=   80.9 p1= -61.8 p2=   261.8 ed=   103 5/4/2020    x1=  67. x2=  98. y1=  1.44 y2= -1.76 BEST
GP: Deaths    US_Texas_Tarrant 4/29/2020        98     178       68      58       69     6   103 5/4/2020  
AAA2     1 US_Texas_Tarrant Deaths    cc1=  .993309 cc2=  .807613 lx=  4.32178 if=  70 il=  98 4/29/2020  n=  28 now=     178 end=         75        58        69 U=    11.15 T=   83.0 p1= -57.9 p2=   237.3 ed=   109 5/10/2020   x1=  70. x2=  98. y1=  1.17 y2= -1.34     
GP: Deaths    US_Texas_Tarrant 4/29/2020        98     178       75      58       69     6   109 5/10/2020 
AAA2     1 US_Texas_Tarrant Deaths    cc1=  .994555 cc2=  .805573 lx=  4.38178 if=  71 il=  98 4/29/2020  n=  27 now=     178 end=         79        58        69 U=    12.94 T=   83.3 p1= -55.6 p2=   225.3 ed=   113 5/14/2020   x1=  71. x2=  98. y1=   .95 y2= -1.14     
GP: Deaths    US_Texas_Tarrant 4/29/2020        98     178       79      58       69     6   113 5/14/2020 
AAA2     1 US_Texas_Tarrant Deaths    cc1=  .994395 cc2=  .798279 lx=  4.46178 if=  73 il=  98 4/29/2020  n=  25 now=     178 end=         86        58        69 U=    14.45 T=   84.8 p1= -51.7 p2=   207.0 ed=   118 5/19/2020   x1=  73. x2=  98. y1=   .82 y2=  -.91     
GP: Deaths    US_Texas_Tarrant 4/29/2020        98     178       86      58       69     6   118 5/19/2020 
AAA2     1 US_Texas_Tarrant Deaths    cc1=  .994494 cc2=  .794494 lx=  4.52178 if=  74 il=  98 4/29/2020  n=  24 now=     178 end=         91        58        69 U=    15.72 T=   85.8 p1= -48.9 p2=   195.6 ed=   122 5/23/2020   x1=  74. x2=  98. y1=   .75 y2=  -.77     
GP: Deaths    US_Texas_Tarrant 4/29/2020        98     178       91      58       69     6   122 5/23/2020 
AAA2     1 US_Texas_Tarrant Deaths    cc1=  .994712 cc2=  .790587 lx=  4.62178 if=  75 il=  98 4/29/2020  n=  23 now=     178 end=        101        58        69 U=    17.71 T=   87.8 p1= -43.3 p2=   176.2 ed=   129 5/30/2020   x1=  75. x2=  98. y1=   .72 y2=  -.58     
GP: Deaths    US_Texas_Tarrant 4/29/2020        98     178      101      58       69     6   129 5/30/2020 
AAA2     1 US_Texas_Tarrant Deaths    cc1=  .994906 cc2=  .781705 lx=  4.77178 if=  77 il=  98 4/29/2020  n=  21 now=     178 end=        118        58        69 U=    22.26 T=   90.4 p1= -33.7 p2=   150.8 ed=   142 6/12/2020   x1=  77. x2=  98. y1=   .60 y2=  -.34     
GP: Deaths    US_Texas_Tarrant 4/29/2020        98     178      118      58       69     6   142 6/12/2020 
AAA2     1 US_Texas_Tarrant Deaths    cc1=  .994218 cc2=  .776000 lx=  4.73178 if=  78 il=  98 4/29/2020  n=  20 now=     178 end=        113        58        69 U=    21.05 T=   89.6 p1= -36.5 p2=   157.5 ed=   139 6/9/2020    x1=  78. x2=  98. y1=   .55 y2=  -.40     
GP: Deaths    US_Texas_Tarrant 4/29/2020        98     178      113      58       69     6   139 6/9/2020  
AAA2     1 US_Texas_Tarrant Deaths    cc1=  .993303 cc2=  .769696 lx=  4.72178 if=  79 il=  98 4/29/2020  n=  19 now=     178 end=        112        58        69 U=    20.42 T=   89.6 p1= -37.1 p2=   158.9 ed=   137 6/7/2020    x1=  79. x2=  98. y1=   .52 y2=  -.41     
GP: Deaths    US_Texas_Tarrant 4/29/2020        98     178      112      58       69     6   137 6/7/2020  
AAA2     1 US_Texas_Tarrant Deaths    cc1=  .992349 cc2=  .762934 lx=  4.80178 if=  80 il=  98 4/29/2020  n=  18 now=     178 end=        121        58        69 U=    23.73 T=   90.9 p1= -32.0 p2=   147.1 ed=   146 6/16/2020   x1=  80. x2=  98. y1=   .46 y2=  -.30     
GP: Deaths    US_Texas_Tarrant 4/29/2020        98     178      121      58       69     6   146 6/16/2020 
AAA2     1 US_Texas_Tarrant Deaths    cc1=  .992026 cc2=  .756324 lx=  4.68178 if=  81 il=  98 4/29/2020  n=  17 now=     178 end=        107        58        69 U=    19.85 T=   88.6 p1= -39.9 p2=   166.4 ed=   135 6/5/2020    x1=  81. x2=  98. y1=   .38 y2=  -.48     
GP: Deaths    US_Texas_Tarrant 4/29/2020        98     178      107      58       69     6   135 6/5/2020  
AAA2     1 US_Texas_Tarrant Deaths    cc1=  .990564 cc2=  .748029 lx=  4.66178 if=  82 il=  98 4/29/2020  n=  16 now=     178 end=        105        58        69 U=    18.28 T=   88.7 p1= -41.0 p2=   169.5 ed=   131 6/1/2020    x1=  82. x2=  98. y1=   .37 y2=  -.51     
GP: Deaths    US_Texas_Tarrant 4/29/2020        98     178      105      58       69     6   131 6/1/2020  
AAA2     1 US_Texas_Tarrant Deaths    cc1=  .990476 cc2=  .740476 lx=  5.08178 if=  83 il=  98 4/29/2020  n=  15 now=     178 end=        161        58        69 U=    28.96 T=   98.6 p1=  -9.6 p2=   110.6 ed=   166 7/6/2020    x1=  83. x2=  98. y1=   .54 y2=   .02     
GP: Deaths    US_Texas_Tarrant 4/29/2020        98     178      161      58       69     6   166 7/6/2020  
AAA2     1 US_Texas_Tarrant Deaths    cc1=  .988483 cc2=  .730284 lx=  5.19178 if=  84 il=  98 4/29/2020  n=  14 now=     178 end=        179        58        69 U=    30.49 T=  101.8 p1=    .6 p2=    99.4 ed=   173 7/13/2020   x1=  84. x2=  98. y1=   .58 y2=   .12     
GP: Deaths    US_Texas_Tarrant 4/29/2020        98     178      179      58       69     6   173 7/13/2020 
