TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        8753.00000        9.07715
TAB:  US_Massachusetts_Norfolk Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Confirmed US_Massachusetts_Norfolk 4/14/2020        83    8753    -        2969     4365     2   190 7/30/2020 
AAA2     1 US_Massachusetts_Norfolk Confirmed cc1=  .994494 cc2=  .840190 lx= 10.73715 if=  42 il=  83 4/14/2020  n=  41 now=    8753 end=      46034      2969      4365 U=    30.03 T=  113.3 p1= 425.9 p2=    19.0 ed=   184 7/24/2020   x1=  42. x2=  83. y1=  2.37 y2=  1.01     
GP: Confirmed US_Massachusetts_Norfolk 4/14/2020        83    8753    -        2969     4365     2   184 7/24/2020 
AAA2     1 US_Massachusetts_Norfolk Confirmed cc1=  .994082 cc2=  .837909 lx= 10.71715 if=  43 il=  83 4/14/2020  n=  40 now=    8753 end=      45123      2969      4365 U=    29.18 T=  112.2 p1= 415.5 p2=    19.4 ed=   181 7/21/2020   x1=  43. x2=  83. y1=  2.37 y2=  1.00     
GP: Confirmed US_Massachusetts_Norfolk 4/14/2020        83    8753    -        2969     4365     2   181 7/21/2020 
AAA2     1 US_Massachusetts_Norfolk Confirmed cc1=  .993704 cc2=  .835590 lx= 10.87715 if=  44 il=  83 4/14/2020  n=  39 now=    8753 end=      52952      2969      4365 U=    30.89 T=  115.7 p1= 505.0 p2=    16.5 ed=   188 7/28/2020   x1=  44. x2=  83. y1=  2.32 y2=  1.06     
GP: Confirmed US_Massachusetts_Norfolk 4/14/2020        83    8753    -        2969     4365     2   188 7/28/2020 
AAA2     1 US_Massachusetts_Norfolk Confirmed cc1=  .993206 cc2=  .833078 lx= 10.89715 if=  45 il=  83 4/14/2020  n=  38 now=    8753 end=      54022      2969      4365 U=    30.21 T=  115.2 p1= 517.2 p2=    16.2 ed=   186 7/26/2020   x1=  45. x2=  83. y1=  2.32 y2=  1.07     
GP: Confirmed US_Massachusetts_Norfolk 4/14/2020        83    8753    -        2969     4365     2   186 7/26/2020 
AAA2     1 US_Massachusetts_Norfolk Confirmed cc1=  .992827 cc2=  .830605 lx= 11.07715 if=  46 il=  83 4/14/2020  n=  37 now=    8753 end=      64676      2969      4365 U=    33.54 T=  120.7 p1= 638.9 p2=    13.5 ed=   199 8/8/2020    x1=  46. x2=  83. y1=  2.23 y2=  1.13     
GP: Confirmed US_Massachusetts_Norfolk 4/14/2020        83    8753    -        2969     4365     2   199 8/8/2020  
AAA2     1 US_Massachusetts_Norfolk Confirmed cc1=  .992401 cc2=  .828002 lx= 10.97715 if=  47 il=  83 4/14/2020  n=  36 now=    8753 end=      58521      2969      4365 U=    31.99 T=  117.9 p1= 568.6 p2=    15.0 ed=   193 8/2/2020    x1=  47. x2=  83. y1=  2.22 y2=  1.09     
GP: Confirmed US_Massachusetts_Norfolk 4/14/2020        83    8753    -        2969     4365     2   193 8/2/2020  
AAA2     1 US_Massachusetts_Norfolk Confirmed cc1=  .991764 cc2=  .825097 lx= 10.87715 if=  48 il=  83 4/14/2020  n=  35 now=    8753 end=      52952      2969      4365 U=    32.09 T=  117.0 p1= 505.0 p2=    16.5 ed=   192 8/1/2020    x1=  48. x2=  83. y1=  2.15 y2=  1.06     
GP: Confirmed US_Massachusetts_Norfolk 4/14/2020        83    8753    -        2969     4365     2   192 8/1/2020  
AAA2     1 US_Massachusetts_Norfolk Confirmed cc1=  .991278 cc2=  .822247 lx= 10.55715 if=  49 il=  83 4/14/2020  n=  34 now=    8753 end=      38451      2969      4365 U=    31.78 T=  112.9 p1= 339.3 p2=    22.8 ed=   187 7/27/2020   x1=  49. x2=  83. y1=  2.01 y2=   .94     
GP: Confirmed US_Massachusetts_Norfolk 4/14/2020        83    8753    -        2969     4365     2   187 7/27/2020 
AAA2     1 US_Massachusetts_Norfolk Confirmed cc1=  .992378 cc2=  .820879 lx= 10.11715 if=  50 il=  83 4/14/2020  n=  33 now=    8753 end=      24764      2969      4365 U=    27.84 T=  103.9 p1= 182.9 p2=    35.3 ed=   169 7/9/2020    x1=  50. x2=  83. y1=  1.94 y2=   .75     
GP: Confirmed US_Massachusetts_Norfolk 4/14/2020        83    8753    24764    2969     4365     2   169 7/9/2020  
AAA2     1 US_Massachusetts_Norfolk Confirmed cc1=  .993477 cc2=  .819399 lx=  9.79715 if=  51 il=  83 4/14/2020  n=  32 now=    8753 end=      17982      2969      4365 U=    24.59 T=   97.5 p1= 105.4 p2=    48.7 ed=   155 6/25/2020   x1=  51. x2=  83. y1=  1.89 y2=   .59     
GP: Confirmed US_Massachusetts_Norfolk 4/14/2020        83    8753    17982    2969     4365     2   155 6/25/2020 
AAA2     1 US_Massachusetts_Norfolk Confirmed cc1=  .994209 cc2=  .817432 lx=  9.56715 if=  52 il=  83 4/14/2020  n=  31 now=    8753 end=      14287      2969      4365 U=    22.49 T=   93.2 p1=  63.2 p2=    61.3 ed=   146 6/16/2020   x1=  52. x2=  83. y1=  1.83 y2=   .45     
GP: Confirmed US_Massachusetts_Norfolk 4/14/2020        83    8753    14287    2969     4365     2   146 6/16/2020 
AAA2     1 US_Massachusetts_Norfolk Confirmed cc1=  .995027 cc2=  .815421 lx=  9.37715 if=  53 il=  83 4/14/2020  n=  30 now=    8753 end=      11815      2969      4365 U=    20.32 T=   89.6 p1=  35.0 p2=    74.1 ed=   137 6/7/2020    x1=  53. x2=  83. y1=  1.80 y2=   .32     
GP: Confirmed US_Massachusetts_Norfolk 4/14/2020        83    8753    11815    2969     4365     2   137 6/7/2020  
AAA2     1 US_Massachusetts_Norfolk Confirmed cc1=  .995402 cc2=  .812828 lx=  9.23715 if=  54 il=  83 4/14/2020  n=  29 now=    8753 end=      10271      2969      4365 U=    19.13 T=   87.1 p1=  17.3 p2=    85.2 ed=   132 6/2/2020    x1=  54. x2=  83. y1=  1.73 y2=   .22     
GP: Confirmed US_Massachusetts_Norfolk 4/14/2020        83    8753    10271    2969     4365     2   132 6/2/2020  
AAA2     1 US_Massachusetts_Norfolk Confirmed cc1=  .996013 cc2=  .810318 lx=  9.10715 if=  55 il=  83 4/14/2020  n=  28 now=    8753 end=       9019      2969      4365 U=    17.82 T=   84.9 p1=   3.0 p2=    97.1 ed=   126 5/27/2020   x1=  55. x2=  83. y1=  1.68 y2=   .11     
GP: Confirmed US_Massachusetts_Norfolk 4/14/2020        83    8753     9019    2969     4365     2   126 5/27/2020 
AAA2     1 US_Massachusetts_Norfolk Confirmed cc1=  .996666 cc2=  .807684 lx=  9.00715 if=  56 il=  83 4/14/2020  n=  27 now=    8753 end=       8161      2969      4365 U=    16.49 T=   83.2 p1=  -6.8 p2=   107.3 ed=   122 5/23/2020   x1=  56. x2=  83. y1=  1.65 y2=   .01     
GP: Confirmed US_Massachusetts_Norfolk 4/14/2020        83    8753     8161    2969     4365     2   122 5/23/2020 
AAA2     1 US_Massachusetts_Norfolk Confirmed cc1=  .996912 cc2=  .804462 lx=  8.92715 if=  57 il=  83 4/14/2020  n=  26 now=    8753 end=       7533      2969      4365 U=    15.51 T=   81.9 p1= -13.9 p2=   116.2 ed=   118 5/19/2020   x1=  57. x2=  83. y1=  1.60 y2=  -.07     
GP: Confirmed US_Massachusetts_Norfolk 4/14/2020        83    8753     7533    2969     4365     2   118 5/19/2020 
AAA2     1 US_Massachusetts_Norfolk Confirmed cc1=  .996968 cc2=  .800852 lx=  8.86715 if=  58 il=  83 4/14/2020  n=  25 now=    8753 end=       7095      2969      4365 U=    14.82 T=   81.0 p1= -18.9 p2=   123.4 ed=   115 5/16/2020   x1=  58. x2=  83. y1=  1.55 y2=  -.14     
GP: Confirmed US_Massachusetts_Norfolk 4/14/2020        83    8753     7095    2969     4365     2   115 5/16/2020 
AAA2     1 US_Massachusetts_Norfolk Confirmed cc1=  .996939 cc2=  .796939 lx=  8.81715 if=  59 il=  83 4/14/2020  n=  24 now=    8753 end=       6749      2969      4365 U=    13.96 T=   80.2 p1= -22.9 p2=   129.7 ed=   113 5/14/2020   x1=  59. x2=  83. y1=  1.52 y2=  -.20     
GP: Confirmed US_Massachusetts_Norfolk 4/14/2020        83    8753     6749    2969     4365     2   113 5/14/2020 
AAA2     1 US_Massachusetts_Norfolk Confirmed cc1=  .996585 cc2=  .792461 lx=  8.79715 if=  60 il=  83 4/14/2020  n=  23 now=    8753 end=       6615      2969      4365 U=    13.36 T=   80.0 p1= -24.4 p2=   132.3 ed=   111 5/12/2020   x1=  60. x2=  83. y1=  1.50 y2=  -.22     
GP: Confirmed US_Massachusetts_Norfolk 4/14/2020        83    8753     6615    2969     4365     2   111 5/12/2020 
AAA2     1 US_Massachusetts_Norfolk Confirmed cc1=  .996216 cc2=  .787701 lx=  8.83715 if=  61 il=  83 4/14/2020  n=  22 now=    8753 end=       6885      2969      4365 U=    13.24 T=   80.7 p1= -21.3 p2=   127.1 ed=   111 5/12/2020   x1=  61. x2=  83. y1=  1.49 y2=  -.17     
GP: Confirmed US_Massachusetts_Norfolk 4/14/2020        83    8753     6885    2969     4365     2   111 5/12/2020 
AAA2     1 US_Massachusetts_Norfolk Confirmed cc1=  .997025 cc2=  .783824 lx=  9.02715 if=  62 il=  83 4/14/2020  n=  21 now=    8753 end=       8326      2969      4365 U=    15.04 T=   83.5 p1=  -4.9 p2=   105.1 ed=   118 5/19/2020   x1=  62. x2=  83. y1=  1.43 y2=   .03     
GP: Confirmed US_Massachusetts_Norfolk 4/14/2020        83    8753     8326    2969     4365     2   118 5/19/2020 
AAA2     1 US_Massachusetts_Norfolk Confirmed cc1=  .998405 cc2=  .780187 lx=  9.41715 if=  63 il=  83 4/14/2020  n=  20 now=    8753 end=      12297      2969      4365 U=    19.26 T=   89.8 p1=  40.5 p2=    71.2 ed=   135 6/5/2020    x1=  63. x2=  83. y1=  1.39 y2=   .35     
GP: Confirmed US_Massachusetts_Norfolk 4/14/2020        83    8753    12297    2969     4365     2   135 6/5/2020  
AAA2     1 US_Massachusetts_Norfolk Confirmed cc1=  .998755 cc2=  .775148 lx=  9.73715 if=  64 il=  83 4/14/2020  n=  19 now=    8753 end=      16935      2969      4365 U=    22.44 T=   95.4 p1=  93.5 p2=    51.7 ed=   148 6/18/2020   x1=  64. x2=  83. y1=  1.40 y2=   .55     
GP: Confirmed US_Massachusetts_Norfolk 4/14/2020        83    8753    16935    2969     4365     2   148 6/18/2020 
AAA2     1 US_Massachusetts_Norfolk Confirmed cc1=  .999206 cc2=  .769791 lx= 10.30715 if=  65 il=  83 4/14/2020  n=  18 now=    8753 end=      29946      2969      4365 U=    28.64 T=  107.0 p1= 242.1 p2=    29.2 ed=   174 7/14/2020   x1=  65. x2=  83. y1=  1.47 y2=   .84     
GP: Confirmed US_Massachusetts_Norfolk 4/14/2020        83    8753    -        2969     4365     2   174 7/14/2020 
AAA2     1 US_Massachusetts_Norfolk Confirmed cc1=  .999194 cc2=  .763491 lx= 10.65715 if=  66 il=  83 4/14/2020  n=  17 now=    8753 end=      42495      2969      4365 U=    32.88 T=  115.2 p1= 385.5 p2=    20.6 ed=   192 8/1/2020    x1=  66. x2=  83. y1=  1.50 y2=   .98     
GP: Confirmed US_Massachusetts_Norfolk 4/14/2020        83    8753    -        2969     4365     2   192 8/1/2020  
AAA2     1 US_Massachusetts_Norfolk Confirmed cc1=  .999055 cc2=  .756520 lx= 10.53715 if=  67 il=  83 4/14/2020  n=  16 now=    8753 end=      37690      2969      4365 U=    31.39 T=  112.3 p1= 330.6 p2=    23.2 ed=   186 7/26/2020   x1=  67. x2=  83. y1=  1.44 y2=   .93     
GP: Confirmed US_Massachusetts_Norfolk 4/14/2020        83    8753    -        2969     4365     2   186 7/26/2020 
AAA2     1 US_Massachusetts_Norfolk Confirmed cc1=  .998878 cc2=  .748878 lx= 10.67715 if=  68 il=  83 4/14/2020  n=  15 now=    8753 end=      43353      2969      4365 U=    32.82 T=  115.4 p1= 395.3 p2=    20.2 ed=   192 8/1/2020    x1=  68. x2=  83. y1=  1.44 y2=   .99     
GP: Confirmed US_Massachusetts_Norfolk 4/14/2020        83    8753    -        2969     4365     2   192 8/1/2020  
AAA2     1 US_Massachusetts_Norfolk Confirmed cc1=  .998673 cc2=  .740474 lx= 10.99715 if=  69 il=  83 4/14/2020  n=  14 now=    8753 end=      59703      2969      4365 U=    36.74 T=  123.4 p1= 582.1 p2=    14.7 ed=   210 8/19/2020   x1=  69. x2=  83. y1=  1.48 y2=  1.10     
GP: Confirmed US_Massachusetts_Norfolk 4/14/2020        83    8753    -        2969     4365     2   210 8/19/2020 
AAA2     1 US_Massachusetts_Norfolk Confirmed cc1=  .998394 cc2=  .731133 lx= 10.69715 if=  70 il=  83 4/14/2020  n=  13 now=    8753 end=      44229      2969      4365 U=    33.61 T=  116.4 p1= 405.3 p2=    19.8 ed=   195 8/4/2020    x1=  70. x2=  83. y1=  1.38 y2=   .99     
GP: Confirmed US_Massachusetts_Norfolk 4/14/2020        83    8753    -        2969     4365     2   195 8/4/2020  
AAA2     1 US_Massachusetts_Norfolk Confirmed cc1=  .998032 cc2=  .720682 lx= 10.34715 if=  71 il=  83 4/14/2020  n=  12 now=    8753 end=      31168      2969      4365 U=    30.09 T=  108.7 p1= 256.1 p2=    28.1 ed=   179 7/19/2020   x1=  71. x2=  83. y1=  1.25 y2=   .85     
GP: Confirmed US_Massachusetts_Norfolk 4/14/2020        83    8753    -        2969     4365     2   179 7/19/2020 
AAA2     1 US_Massachusetts_Norfolk Confirmed cc1=  .997695 cc2=  .709020 lx=  9.76715 if=  72 il=  83 4/14/2020  n=  11 now=    8753 end=      17450      2969      4365 U=    23.73 T=   96.6 p1=  99.4 p2=    50.2 ed=   152 6/22/2020   x1=  72. x2=  83. y1=  1.04 y2=   .57     
GP: Confirmed US_Massachusetts_Norfolk 4/14/2020        83    8753    17450    2969     4365     2   152 6/22/2020 
AAA2     1 US_Massachusetts_Norfolk Confirmed cc1=  .997363 cc2=  .695852 lx=  9.24715 if=  73 il=  83 4/14/2020  n=  10 now=    8753 end=      10374      2969      4365 U=    18.35 T=   87.1 p1=  18.5 p2=    84.4 ed=   130 5/31/2020   x1=  73. x2=  83. y1=   .77 y2=   .22     
GP: Confirmed US_Massachusetts_Norfolk 4/14/2020        83    8753    10374    2969     4365     2   130 5/31/2020 
AAA2     1 US_Massachusetts_Norfolk Confirmed cc1=  .998806 cc2=  .682578 lx=  8.71715 if=  74 il=  83 4/14/2020  n=   9 now=    8753 end=       6106      2969      4365 U=    11.57 T=   79.2 p1= -30.2 p2=   143.4 ed=   106 5/7/2020    x1=  74. x2=  83. y1=   .45 y2=  -.33     
GP: Confirmed US_Massachusetts_Norfolk 4/14/2020        83    8753     6106    2969     4365     2   106 5/7/2020  
AAA2     1 US_Massachusetts_Norfolk Confirmed cc1=  .999280 cc2=  .665947 lx=  8.52715 if=  75 il=  83 4/14/2020  n=   8 now=    8753 end=       5050      2969      4365 U=     8.97 T=   77.3 p1= -42.3 p2=   173.3 ed=    98 4/29/2020   x1=  75. x2=  83. y1=   .26 y2=  -.63     
GP: Confirmed US_Massachusetts_Norfolk 4/14/2020        83    8753     5050    2969     4365     2    98 4/29/2020 
AAA2     1 US_Massachusetts_Norfolk Confirmed cc1=  .998995 cc2=  .645441 lx=  8.49715 if=  76 il=  83 4/14/2020  n=   7 now=    8753 end=       4900      2969      4365 U=     8.66 T=   77.0 p1= -44.0 p2=   178.6 ed=    97 4/28/2020   x1=  76. x2=  83. y1=   .12 y2=  -.69     
GP: Confirmed US_Massachusetts_Norfolk 4/14/2020        83    8753     4900    2969     4365     2    97 4/28/2020 
AAA1     1 US_Massachusetts_Norfolk Confirmed cc1=  .998746 cc2=  .620782 lx=  8.39715 if=  77 il=  83 4/14/2020  n=   6 now=    8753 end=       4434      2969      4365 U=     7.29 T=   76.3 p1= -49.3 p2=   197.4 ed=    93 4/24/2020   x1=  77. x2=  83. y1=  -.09 y2=  -.91 BEST
AAA2     1 US_Massachusetts_Norfolk Confirmed cc1=  .998746 cc2=  .620782 lx=  8.39715 if=  77 il=  83 4/14/2020  n=   6 now=    8753 end=       4434      2969      4365 U=     7.29 T=   76.3 p1= -49.3 p2=   197.4 ed=    93 4/24/2020   x1=  77. x2=  83. y1=  -.09 y2=  -.91 BEST
GP: Confirmed US_Massachusetts_Norfolk 4/14/2020        83    8753     4434    2969     4365     2    93 4/24/2020 
AAA1     1 US_Massachusetts_Norfolk Confirmed cc1=  .998040 cc2=  .589792 lx=  8.35715 if=  78 il=  83 4/14/2020  n=   5 now=    8753 end=       4260      2969      4365 U=     6.81 T=   76.1 p1= -51.3 p2=   205.5 ed=    92 4/23/2020   x1=  78. x2=  83. y1=  -.28 y2= -1.02 BEST
AAA2     1 US_Massachusetts_Norfolk Confirmed cc1=  .998040 cc2=  .589792 lx=  8.35315 if=  78 il=  83 4/14/2020  n=   5 now=    8753 end=       4260      2969      4365 U=     6.81 T=   76.1 p1= -51.3 p2=   205.5 ed=    92 4/23/2020   x1=  78. x2=  83. y1=  -.28 y2= -1.02 BEST
GP: Confirmed US_Massachusetts_Norfolk 4/14/2020        83    8753     4260    2969     4365     2    92 4/23/2020 
AAA2     1 US_Massachusetts_Norfolk Confirmed cc1=  .994992 cc2=  .844236 lx= 10.67715 if=  41 il=  84 4/15/2020  n=  43 now=    8753 end=      43353      3122      6819 U=    30.70 T=  113.7 p1= 395.3 p2=    20.2 ed=   186 7/26/2020   x1=  41. x2=  84. y1=  2.37 y2=   .97     
GP: Confirmed US_Massachusetts_Norfolk 4/15/2020        84    8753    -        3122     6819     3   186 7/26/2020 
AAA2     1 US_Massachusetts_Norfolk Confirmed cc1=  .994734 cc2=  .842236 lx= 10.56715 if=  42 il=  84 4/15/2020  n=  42 now=    8753 end=      38837      3122      6819 U=    29.31 T=  111.1 p1= 343.7 p2=    22.5 ed=   180 7/20/2020   x1=  42. x2=  84. y1=  2.36 y2=   .92     
GP: Confirmed US_Massachusetts_Norfolk 4/15/2020        84    8753    -        3122     6819     3   180 7/20/2020 
AAA2     1 US_Massachusetts_Norfolk Confirmed cc1=  .994354 cc2=  .840051 lx= 10.52715 if=  43 il=  84 4/15/2020  n=  41 now=    8753 end=      37315      3122      6819 U=    28.37 T=  109.8 p1= 326.3 p2=    23.5 ed=   176 7/16/2020   x1=  43. x2=  84. y1=  2.35 y2=   .91     
GP: Confirmed US_Massachusetts_Norfolk 4/15/2020        84    8753    -        3122     6819     3   176 7/16/2020 
AAA2     1 US_Massachusetts_Norfolk Confirmed cc1=  .993983 cc2=  .837809 lx= 10.64715 if=  44 il=  84 4/15/2020  n=  40 now=    8753 end=      42072      3122      6819 U=    29.80 T=  112.5 p1= 380.7 p2=    20.8 ed=   182 7/22/2020   x1=  44. x2=  84. y1=  2.30 y2=   .96     
GP: Confirmed US_Massachusetts_Norfolk 4/15/2020        84    8753    -        3122     6819     3   182 7/22/2020 
AAA2     1 US_Massachusetts_Norfolk Confirmed cc1=  .993519 cc2=  .835405 lx= 10.63715 if=  45 il=  84 4/15/2020  n=  39 now=    8753 end=      41653      3122      6819 U=    29.00 T=  111.6 p1= 375.9 p2=    21.0 ed=   180 7/20/2020   x1=  45. x2=  84. y1=  2.30 y2=   .95     
GP: Confirmed US_Massachusetts_Norfolk 4/15/2020        84    8753    -        3122     6819     3   180 7/20/2020 
AAA2     1 US_Massachusetts_Norfolk Confirmed cc1=  .993127 cc2=  .832999 lx= 10.88715 if=  46 il=  84 4/15/2020  n=  38 now=    8753 end=      53484      3122      6819 U=    32.66 T=  118.1 p1= 511.0 p2=    16.4 ed=   195 8/4/2020    x1=  46. x2=  84. y1=  2.21 y2=  1.04     
GP: Confirmed US_Massachusetts_Norfolk 4/15/2020        84    8753    -        3122     6819     3   195 8/4/2020  
AAA2     1 US_Massachusetts_Norfolk Confirmed cc1=  .992761 cc2=  .830540 lx= 10.63715 if=  47 il=  84 4/15/2020  n=  37 now=    8753 end=      41653      3122      6819 U=    30.13 T=  112.7 p1= 375.9 p2=    21.0 ed=   183 7/23/2020   x1=  47. x2=  84. y1=  2.18 y2=   .95     
GP: Confirmed US_Massachusetts_Norfolk 4/15/2020        84    8753    -        3122     6819     3   183 7/23/2020 
AAA2     1 US_Massachusetts_Norfolk Confirmed cc1=  .992190 cc2=  .827791 lx= 10.52715 if=  48 il=  84 4/15/2020  n=  36 now=    8753 end=      37315      3122      6819 U=    30.04 T=  111.3 p1= 326.3 p2=    23.5 ed=   182 7/22/2020   x1=  48. x2=  84. y1=  2.11 y2=   .91     
GP: Confirmed US_Massachusetts_Norfolk 4/15/2020        84    8753    -        3122     6819     3   182 7/22/2020 
AAA2     1 US_Massachusetts_Norfolk Confirmed cc1=  .991793 cc2=  .825127 lx= 10.26715 if=  49 il=  84 4/15/2020  n=  35 now=    8753 end=      28771      3122      6819 U=    29.84 T=  107.8 p1= 228.7 p2=    30.4 ed=   178 7/18/2020   x1=  49. x2=  84. y1=  1.97 y2=   .80     
GP: Confirmed US_Massachusetts_Norfolk 4/15/2020        84    8753    -        3122     6819     3   178 7/18/2020 
AAA2     1 US_Massachusetts_Norfolk Confirmed cc1=  .992872 cc2=  .823841 lx=  9.92715 if=  50 il=  84 4/15/2020  n=  34 now=    8753 end=      20478      3122      6819 U=    26.61 T=  100.8 p1= 134.0 p2=    42.7 ed=   163 7/3/2020    x1=  50. x2=  84. y1=  1.91 y2=   .63     
GP: Confirmed US_Massachusetts_Norfolk 4/15/2020        84    8753    20478    3122     6819     3   163 7/3/2020  
AAA2     1 US_Massachusetts_Norfolk Confirmed cc1=  .993935 cc2=  .822437 lx=  9.66715 if=  51 il=  84 4/15/2020  n=  33 now=    8753 end=      15790      3122      6819 U=    23.79 T=   95.5 p1=  80.4 p2=    55.4 ed=   151 6/21/2020   x1=  51. x2=  84. y1=  1.87 y2=   .48     
GP: Confirmed US_Massachusetts_Norfolk 4/15/2020        84    8753    15790    3122     6819     3   151 6/21/2020 
AAA2     1 US_Massachusetts_Norfolk Confirmed cc1=  .994651 cc2=  .820573 lx=  9.47715 if=  52 il=  84 4/15/2020  n=  32 now=    8753 end=      13057      3122      6819 U=    21.96 T=   91.9 p1=  49.2 p2=    67.0 ed=   143 6/13/2020   x1=  52. x2=  84. y1=  1.82 y2=   .36     
GP: Confirmed US_Massachusetts_Norfolk 4/15/2020        84    8753    13057    3122     6819     3   143 6/13/2020 
AAA2     1 US_Massachusetts_Norfolk Confirmed cc1=  .995434 cc2=  .818657 lx=  9.31715 if=  53 il=  84 4/15/2020  n=  31 now=    8753 end=      11127      3122      6819 U=    20.01 T=   88.8 p1=  27.1 p2=    78.7 ed=   136 6/6/2020    x1=  53. x2=  84. y1=  1.79 y2=   .24     
GP: Confirmed US_Massachusetts_Norfolk 4/15/2020        84    8753    11127    3122     6819     3   136 6/6/2020  
AAA2     1 US_Massachusetts_Norfolk Confirmed cc1=  .995806 cc2=  .816200 lx=  9.19715 if=  54 il=  84 4/15/2020  n=  30 now=    8753 end=       9868      3122      6819 U=    18.93 T=   86.7 p1=  12.7 p2=    88.7 ed=   131 6/1/2020    x1=  54. x2=  84. y1=  1.73 y2=   .14     
GP: Confirmed US_Massachusetts_Norfolk 4/15/2020        84    8753     9868    3122     6819     3   131 6/1/2020  
AAA2     1 US_Massachusetts_Norfolk Confirmed cc1=  .996385 cc2=  .813811 lx=  9.08715 if=  55 il=  84 4/15/2020  n=  29 now=    8753 end=       8840      3122      6819 U=    17.76 T=   84.7 p1=   1.0 p2=    99.0 ed=   126 5/27/2020   x1=  55. x2=  84. y1=  1.67 y2=   .04     
GP: Confirmed US_Massachusetts_Norfolk 4/15/2020        84    8753     8840    3122     6819     3   126 5/27/2020 
AAA2     1 US_Massachusetts_Norfolk Confirmed cc1=  .996993 cc2=  .811298 lx=  8.99715 if=  56 il=  84 4/15/2020  n=  28 now=    8753 end=       8080      3122      6819 U=    16.50 T=   83.2 p1=  -7.7 p2=   108.3 ed=   122 5/23/2020   x1=  56. x2=  84. y1=  1.65 y2=  -.05     
GP: Confirmed US_Massachusetts_Norfolk 4/15/2020        84    8753     8080    3122     6819     3   122 5/23/2020 
AAA2     1 US_Massachusetts_Norfolk Confirmed cc1=  .997231 cc2=  .808248 lx=  8.92715 if=  57 il=  84 4/15/2020  n=  27 now=    8753 end=       7533      3122      6819 U=    15.59 T=   82.0 p1= -13.9 p2=   116.2 ed=   118 5/19/2020   x1=  57. x2=  84. y1=  1.60 y2=  -.13     
GP: Confirmed US_Massachusetts_Norfolk 4/15/2020        84    8753     7533    3122     6819     3   118 5/19/2020 
AAA2     1 US_Massachusetts_Norfolk Confirmed cc1=  .997293 cc2=  .804843 lx=  8.86715 if=  58 il=  84 4/15/2020  n=  26 now=    8753 end=       7095      3122      6819 U=    14.89 T=   81.1 p1= -18.9 p2=   123.4 ed=   116 5/17/2020   x1=  58. x2=  84. y1=  1.55 y2=  -.20     
GP: Confirmed US_Massachusetts_Norfolk 4/15/2020        84    8753     7095    3122     6819     3   116 5/17/2020 
AAA1     1 US_Massachusetts_Norfolk Confirmed cc1=  .997279 cc2=  .801163 lx=  8.82715 if=  59 il=  84 4/15/2020  n=  25 now=    8753 end=       6816      3122      6819 U=    14.11 T=   80.5 p1= -22.1 p2=   128.4 ed=   113 5/14/2020   x1=  59. x2=  84. y1=  1.52 y2=  -.25 BEST
AAA2     1 US_Massachusetts_Norfolk Confirmed cc1=  .997279 cc2=  .801163 lx=  8.82515 if=  59 il=  84 4/15/2020  n=  25 now=    8753 end=       6816      3122      6819 U=    14.11 T=   80.5 p1= -22.1 p2=   128.4 ed=   113 5/14/2020   x1=  59. x2=  84. y1=  1.52 y2=  -.25 BEST
GP: Confirmed US_Massachusetts_Norfolk 4/15/2020        84    8753     6816    3122     6819     3   113 5/14/2020 
AAA2     1 US_Massachusetts_Norfolk Confirmed cc1=  .996978 cc2=  .796978 lx=  8.80715 if=  60 il=  84 4/15/2020  n=  24 now=    8753 end=       6681      3122      6819 U=    13.52 T=   80.3 p1= -23.7 p2=   131.0 ed=   112 5/13/2020   x1=  60. x2=  84. y1=  1.50 y2=  -.27     
GP: Confirmed US_Massachusetts_Norfolk 4/15/2020        84    8753     6681    3122     6819     3   112 5/13/2020 
AAA1     1 US_Massachusetts_Norfolk Confirmed cc1=  .996670 cc2=  .792546 lx=  8.83715 if=  61 il=  84 4/15/2020  n=  23 now=    8753 end=       6885      3122      6819 U=    13.35 T=   80.9 p1= -21.3 p2=   127.1 ed=   112 5/13/2020   x1=  61. x2=  84. y1=  1.49 y2=  -.23 BEST
AAA2     1 US_Massachusetts_Norfolk Confirmed cc1=  .996670 cc2=  .792546 lx=  8.83815 if=  61 il=  84 4/15/2020  n=  23 now=    8753 end=       6885      3122      6819 U=    13.35 T=   80.9 p1= -21.3 p2=   127.1 ed=   112 5/13/2020   x1=  61. x2=  84. y1=  1.49 y2=  -.23 BEST
GP: Confirmed US_Massachusetts_Norfolk 4/15/2020        84    8753     6885    3122     6819     3   112 5/13/2020 
AAA2     1 US_Massachusetts_Norfolk Confirmed cc1=  .997386 cc2=  .788872 lx=  9.00715 if=  62 il=  84 4/15/2020  n=  22 now=    8753 end=       8161      3122      6819 U=    15.04 T=   83.4 p1=  -6.8 p2=   107.3 ed=   118 5/19/2020   x1=  62. x2=  84. y1=  1.42 y2=  -.04     
GP: Confirmed US_Massachusetts_Norfolk 4/15/2020        84    8753     8161    3122     6819     3   118 5/19/2020 
