TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       10444.00000        9.25378
TAB:  US_Indiana_Marion Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Confirmed US_Indiana_Marion 3/28/2020        66   10444    -         584    12926     1   147 6/17/2020 
AAA2     1 US_Indiana_Marion Confirmed cc1=  .992624 cc2=  .742624 lx= 11.25378 if=  51 il=  66 3/28/2020  n=  15 now=   10444 end=      77171       584     12926 U=    19.45 T=   96.8 p1= 638.9 p2=    13.5 ed=   142 6/12/2020   x1=  51. x2=  66. y1=  2.36 y2=  1.59     
GP: Confirmed US_Indiana_Marion 3/28/2020        66   10444    -         584    12926     1   142 6/12/2020 
AAA2     1 US_Indiana_Marion Confirmed cc1=  .992542 cc2=  .734343 lx= 11.25378 if=  52 il=  66 3/28/2020  n=  14 now=   10444 end=      77171       584     12926 U=    19.12 T=   96.3 p1= 638.9 p2=    13.5 ed=   141 6/11/2020   x1=  52. x2=  66. y1=  2.32 y2=  1.59     
GP: Confirmed US_Indiana_Marion 3/28/2020        66   10444    -         584    12926     1   141 6/11/2020 
AAA2     1 US_Indiana_Marion Confirmed cc1=  .992358 cc2=  .725096 lx= 11.25378 if=  53 il=  66 3/28/2020  n=  13 now=   10444 end=      77171       584     12926 U=    19.66 T=   97.2 p1= 638.9 p2=    13.5 ed=   143 6/13/2020   x1=  53. x2=  66. y1=  2.25 y2=  1.59     
GP: Confirmed US_Indiana_Marion 3/28/2020        66   10444    -         584    12926     1   143 6/13/2020 
AAA2     1 US_Indiana_Marion Confirmed cc1=  .995528 cc2=  .718178 lx= 11.25378 if=  54 il=  66 3/28/2020  n=  12 now=   10444 end=      77171       584     12926 U=    18.61 T=   95.5 p1= 638.9 p2=    13.5 ed=   139 6/9/2020    x1=  54. x2=  66. y1=  2.23 y2=  1.59     
GP: Confirmed US_Indiana_Marion 3/28/2020        66   10444    -         584    12926     1   139 6/9/2020  
AAA2     1 US_Indiana_Marion Confirmed cc1=  .997206 cc2=  .708531 lx= 11.25378 if=  55 il=  66 3/28/2020  n=  11 now=   10444 end=      77171       584     12926 U=    17.81 T=   94.2 p1= 638.9 p2=    13.5 ed=   136 6/6/2020    x1=  55. x2=  66. y1=  2.20 y2=  1.59     
GP: Confirmed US_Indiana_Marion 3/28/2020        66   10444    -         584    12926     1   136 6/6/2020  
AAA2     1 US_Indiana_Marion Confirmed cc1=  .997927 cc2=  .696416 lx= 10.60378 if=  56 il=  66 3/28/2020  n=  10 now=   10444 end=      40286       584     12926 U=    15.11 T=   87.8 p1= 285.7 p2=    25.9 ed=   123 5/24/2020   x1=  56. x2=  66. y1=  2.10 y2=  1.44     
GP: Confirmed US_Indiana_Marion 3/28/2020        66   10444    -         584    12926     1   123 5/24/2020 
AAA2     1 US_Indiana_Marion Confirmed cc1=  .997327 cc2=  .681100 lx= 10.17378 if=  57 il=  66 3/28/2020  n=   9 now=   10444 end=      26207       584     12926 U=    14.02 T=   84.7 p1= 150.9 p2=    39.9 ed=   117 5/18/2020   x1=  57. x2=  66. y1=  1.98 y2=  1.34     
GP: Confirmed US_Indiana_Marion 3/28/2020        66   10444    26207     584    12926     1   117 5/18/2020 
AAA1     1 US_Indiana_Marion Confirmed cc1=  .996810 cc2=  .663477 lx=  9.46378 if=  58 il=  66 3/28/2020  n=   8 now=   10444 end=      12884       584     12926 U=    11.39 T=   78.9 p1=  23.4 p2=    81.1 ed=   105 5/6/2020    x1=  58. x2=  66. y1=  1.83 y2=  1.13 BEST
AAA2     1 US_Indiana_Marion Confirmed cc1=  .996810 cc2=  .663477 lx=  9.45978 if=  58 il=  66 3/28/2020  n=   8 now=   10444 end=      12884       584     12926 U=    11.39 T=   78.9 p1=  23.4 p2=    81.1 ed=   105 5/6/2020    x1=  58. x2=  66. y1=  1.83 y2=  1.13 BEST
GP: Confirmed US_Indiana_Marion 3/28/2020        66   10444    12884     584    12926     1   105 5/6/2020  
AAA2     1 US_Indiana_Marion Confirmed cc1=  .995495 cc2=  .617530 lx= 11.25378 if=  60 il=  66 3/28/2020  n=   6 now=   10444 end=      77171       584     12926 U=    17.76 T=   94.2 p1= 638.9 p2=    13.5 ed=   136 6/6/2020    x1=  60. x2=  66. y1=  1.92 y2=  1.59     
GP: Confirmed US_Indiana_Marion 3/28/2020        66   10444    -         584    12926     1   136 6/6/2020  
AAA2     1 US_Indiana_Marion Confirmed cc1=  .993393 cc2=  .585144 lx= 11.25378 if=  61 il=  66 3/28/2020  n=   5 now=   10444 end=      77171       584     12926 U=    17.90 T=   94.4 p1= 638.9 p2=    13.5 ed=   136 6/6/2020    x1=  61. x2=  66. y1=  1.87 y2=  1.59     
GP: Confirmed US_Indiana_Marion 3/28/2020        66   10444    -         584    12926     1   136 6/6/2020  
AAA2     1 US_Indiana_Marion Confirmed cc1=  .971361 cc2=  .767237 lx= 11.25378 if=  44 il=  67 3/29/2020  n=  23 now=   10444 end=      77171       676      1736 U=    26.58 T=  108.4 p1= 638.9 p2=    13.5 ed=   171 7/11/2020   x1=  44. x2=  67. y1=  2.42 y2=  1.56     
GP: Confirmed US_Indiana_Marion 3/29/2020        67   10444    -         676     1736     1   171 7/11/2020 
AAA2     1 US_Indiana_Marion Confirmed cc1=  .977435 cc2=  .768921 lx= 11.25378 if=  45 il=  67 3/29/2020  n=  22 now=   10444 end=      77171       676      1736 U=    25.43 T=  106.6 p1= 638.9 p2=    13.5 ed=   166 7/6/2020    x1=  45. x2=  67. y1=  2.42 y2=  1.56     
GP: Confirmed US_Indiana_Marion 3/29/2020        67   10444    -         676     1736     1   166 7/6/2020  
AAA2     1 US_Indiana_Marion Confirmed cc1=  .982757 cc2=  .769557 lx= 11.25378 if=  46 il=  67 3/29/2020  n=  21 now=   10444 end=      77171       676      1736 U=    24.27 T=  104.8 p1= 638.9 p2=    13.5 ed=   162 7/2/2020    x1=  46. x2=  67. y1=  2.42 y2=  1.56     
GP: Confirmed US_Indiana_Marion 3/29/2020        67   10444    -         676     1736     1   162 7/2/2020  
AAA2     1 US_Indiana_Marion Confirmed cc1=  .987112 cc2=  .768894 lx= 11.25378 if=  47 il=  67 3/29/2020  n=  20 now=   10444 end=      77171       676      1736 U=    23.12 T=  103.0 p1= 638.9 p2=    13.5 ed=   157 6/27/2020   x1=  47. x2=  67. y1=  2.42 y2=  1.56     
GP: Confirmed US_Indiana_Marion 3/29/2020        67   10444    -         676     1736     1   157 6/27/2020 
AAA2     1 US_Indiana_Marion Confirmed cc1=  .990250 cc2=  .766643 lx= 11.25378 if=  48 il=  67 3/29/2020  n=  19 now=   10444 end=      77171       676      1736 U=    21.96 T=  101.2 p1= 638.9 p2=    13.5 ed=   152 6/22/2020   x1=  48. x2=  67. y1=  2.42 y2=  1.56     
GP: Confirmed US_Indiana_Marion 3/29/2020        67   10444    -         676     1736     1   152 6/22/2020 
AAA2     1 US_Indiana_Marion Confirmed cc1=  .991916 cc2=  .762501 lx= 11.25378 if=  49 il=  67 3/29/2020  n=  18 now=   10444 end=      77171       676      1736 U=    20.81 T=   99.4 p1= 638.9 p2=    13.5 ed=   148 6/18/2020   x1=  49. x2=  67. y1=  2.42 y2=  1.56     
GP: Confirmed US_Indiana_Marion 3/29/2020        67   10444    -         676     1736     1   148 6/18/2020 
AAA2     1 US_Indiana_Marion Confirmed cc1=  .991944 cc2=  .756242 lx= 11.25378 if=  50 il=  67 3/29/2020  n=  17 now=   10444 end=      77171       676      1736 U=    21.21 T=  100.0 p1= 638.9 p2=    13.5 ed=   150 6/20/2020   x1=  50. x2=  67. y1=  2.36 y2=  1.56     
GP: Confirmed US_Indiana_Marion 3/29/2020        67   10444    -         676     1736     1   150 6/20/2020 
AAA2     1 US_Indiana_Marion Confirmed cc1=  .993852 cc2=  .751317 lx= 11.25378 if=  51 il=  67 3/29/2020  n=  16 now=   10444 end=      77171       676      1736 U=    19.96 T=   98.0 p1= 638.9 p2=    13.5 ed=   145 6/15/2020   x1=  51. x2=  67. y1=  2.36 y2=  1.56     
GP: Confirmed US_Indiana_Marion 3/29/2020        67   10444    -         676     1736     1   145 6/15/2020 
AAA2     1 US_Indiana_Marion Confirmed cc1=  .993826 cc2=  .743826 lx= 11.25378 if=  52 il=  67 3/29/2020  n=  15 now=   10444 end=      77171       676      1736 U=    19.67 T=   97.6 p1= 638.9 p2=    13.5 ed=   144 6/14/2020   x1=  52. x2=  67. y1=  2.32 y2=  1.56     
GP: Confirmed US_Indiana_Marion 3/29/2020        67   10444    -         676     1736     1   144 6/14/2020 
AAA2     1 US_Indiana_Marion Confirmed cc1=  .993686 cc2=  .735487 lx= 11.25378 if=  53 il=  67 3/29/2020  n=  14 now=   10444 end=      77171       676      1736 U=    20.24 T=   98.5 p1= 638.9 p2=    13.5 ed=   146 6/16/2020   x1=  53. x2=  67. y1=  2.25 y2=  1.56     
GP: Confirmed US_Indiana_Marion 3/29/2020        67   10444    -         676     1736     1   146 6/16/2020 
AAA2     1 US_Indiana_Marion Confirmed cc1=  .996114 cc2=  .728852 lx= 11.25378 if=  54 il=  67 3/29/2020  n=  13 now=   10444 end=      77171       676      1736 U=    19.25 T=   96.9 p1= 638.9 p2=    13.5 ed=   142 6/12/2020   x1=  54. x2=  67. y1=  2.23 y2=  1.56     
GP: Confirmed US_Indiana_Marion 3/29/2020        67   10444    -         676     1736     1   142 6/12/2020 
AAA2     1 US_Indiana_Marion Confirmed cc1=  .997217 cc2=  .719867 lx= 10.71378 if=  55 il=  67 3/29/2020  n=  12 now=   10444 end=      44971       676      1736 U=    16.96 T=   91.3 p1= 330.6 p2=    23.2 ed=   131 6/1/2020    x1=  55. x2=  67. y1=  2.14 y2=  1.43     
GP: Confirmed US_Indiana_Marion 3/29/2020        67   10444    -         676     1736     1   131 6/1/2020  
AAA2     1 US_Indiana_Marion Confirmed cc1=  .997829 cc2=  .709153 lx=  9.56378 if=  56 il=  67 3/29/2020  n=  11 now=   10444 end=      14239       676      1736 U=    12.87 T=   81.3 p1=  36.3 p2=    73.3 ed=   111 5/12/2020   x1=  56. x2=  67. y1=  1.97 y2=  1.11     
GP: Confirmed US_Indiana_Marion 3/29/2020        67   10444    14239     676     1736     1   111 5/12/2020 
AAA2     1 US_Indiana_Marion Confirmed cc1=  .997351 cc2=  .695839 lx=  9.19378 if=  57 il=  67 3/29/2020  n=  10 now=   10444 end=       9835       676      1736 U=    11.80 T=   78.6 p1=  -5.8 p2=   106.2 ed=   106 5/7/2020    x1=  57. x2=  67. y1=  1.83 y2=   .98     
GP: Confirmed US_Indiana_Marion 3/29/2020        67   10444     9835     676     1736     1   106 5/7/2020  
AAA2     1 US_Indiana_Marion Confirmed cc1=  .997004 cc2=  .680776 lx=  8.70378 if=  58 il=  67 3/29/2020  n=   9 now=   10444 end=       6025       676      1736 U=     9.79 T=   74.7 p1= -42.3 p2=   173.3 ed=    97 4/28/2020   x1=  58. x2=  67. y1=  1.70 y2=   .78     
GP: Confirmed US_Indiana_Marion 3/29/2020        67   10444     6025     676     1736     1    97 4/28/2020 
AAA2     1 US_Indiana_Marion Confirmed cc1=  .995112 cc2=  .641559 lx= 11.25378 if=  60 il=  67 3/29/2020  n=   7 now=   10444 end=      77171       676      1736 U=    19.01 T=   96.6 p1= 638.9 p2=    13.5 ed=   141 6/11/2020   x1=  60. x2=  67. y1=  1.92 y2=  1.56     
GP: Confirmed US_Indiana_Marion 3/29/2020        67   10444    -         676     1736     1   141 6/11/2020 
AAA2     1 US_Indiana_Marion Confirmed cc1=  .992752 cc2=  .614787 lx= 10.00378 if=  61 il=  67 3/29/2020  n=   6 now=   10444 end=      22109       676      1736 U=    14.96 T=   85.7 p1= 111.7 p2=    47.2 ed=   121 5/22/2020   x1=  61. x2=  67. y1=  1.65 y2=  1.25     
GP: Confirmed US_Indiana_Marion 3/29/2020        67   10444    22109     676     1736     1   121 5/22/2020 
AAA1     1 US_Indiana_Marion Confirmed cc1=  .991475 cc2=  .583227 lx=  7.34378 if=  62 il=  67 3/29/2020  n=   5 now=   10444 end=       1546       676      1736 U=     4.97 T=   66.1 p1= -85.2 p2=   675.5 ed=    77 4/8/2020    x1=  62. x2=  67. y1=   .82 y2=  -.19 BEST
AAA2     1 US_Indiana_Marion Confirmed cc1=  .991475 cc2=  .583227 lx=  7.34478 if=  62 il=  67 3/29/2020  n=   5 now=   10444 end=       1546       676      1736 U=     4.97 T=   66.1 p1= -85.2 p2=   675.5 ed=    77 4/8/2020    x1=  62. x2=  67. y1=   .82 y2=  -.19 BEST
GP: Confirmed US_Indiana_Marion 3/29/2020        67   10444     1546     676     1736     1    77 4/8/2020  
AAA2     1 US_Indiana_Marion Confirmed cc1=  .974452 cc2=  .774452 lx= 11.25378 if=  44 il=  68 3/30/2020  n=  24 now=   10444 end=      77171       804      1350 U=    26.59 T=  108.4 p1= 638.9 p2=    13.5 ed=   171 7/11/2020   x1=  44. x2=  68. y1=  2.42 y2=  1.52     
GP: Confirmed US_Indiana_Marion 3/30/2020        68   10444    -         804     1350     2   171 7/11/2020 
AAA2     1 US_Indiana_Marion Confirmed cc1=  .980009 cc2=  .775885 lx= 11.25378 if=  45 il=  68 3/30/2020  n=  23 now=   10444 end=      77171       804      1350 U=    25.49 T=  106.7 p1= 638.9 p2=    13.5 ed=   166 7/6/2020    x1=  45. x2=  68. y1=  2.42 y2=  1.52     
GP: Confirmed US_Indiana_Marion 3/30/2020        68   10444    -         804     1350     2   166 7/6/2020  
AAA2     1 US_Indiana_Marion Confirmed cc1=  .984846 cc2=  .776331 lx= 11.25378 if=  46 il=  68 3/30/2020  n=  22 now=   10444 end=      77171       804      1350 U=    24.38 T=  105.0 p1= 638.9 p2=    13.5 ed=   162 7/2/2020    x1=  46. x2=  68. y1=  2.42 y2=  1.52     
GP: Confirmed US_Indiana_Marion 3/30/2020        68   10444    -         804     1350     2   162 7/2/2020  
AAA2     1 US_Indiana_Marion Confirmed cc1=  .988774 cc2=  .775573 lx= 11.25378 if=  47 il=  68 3/30/2020  n=  21 now=   10444 end=      77171       804      1350 U=    23.27 T=  103.3 p1= 638.9 p2=    13.5 ed=   158 6/28/2020   x1=  47. x2=  68. y1=  2.42 y2=  1.52     
GP: Confirmed US_Indiana_Marion 3/30/2020        68   10444    -         804     1350     2   158 6/28/2020 
AAA2     1 US_Indiana_Marion Confirmed cc1=  .991583 cc2=  .773365 lx= 11.25378 if=  48 il=  68 3/30/2020  n=  20 now=   10444 end=      77171       804      1350 U=    22.16 T=  101.6 p1= 638.9 p2=    13.5 ed=   153 6/23/2020   x1=  48. x2=  68. y1=  2.42 y2=  1.52     
GP: Confirmed US_Indiana_Marion 3/30/2020        68   10444    -         804     1350     2   153 6/23/2020 
AAA2     1 US_Indiana_Marion Confirmed cc1=  .993070 cc2=  .769463 lx= 11.25378 if=  49 il=  68 3/30/2020  n=  19 now=   10444 end=      77171       804      1350 U=    21.05 T=  100.0 p1= 638.9 p2=    13.5 ed=   149 6/19/2020   x1=  49. x2=  68. y1=  2.42 y2=  1.52     
GP: Confirmed US_Indiana_Marion 3/30/2020        68   10444    -         804     1350     2   149 6/19/2020 
AAA2     1 US_Indiana_Marion Confirmed cc1=  .993127 cc2=  .763711 lx= 11.25378 if=  50 il=  68 3/30/2020  n=  18 now=   10444 end=      77171       804      1350 U=    21.46 T=  100.6 p1= 638.9 p2=    13.5 ed=   151 6/21/2020   x1=  50. x2=  68. y1=  2.36 y2=  1.52     
GP: Confirmed US_Indiana_Marion 3/30/2020        68   10444    -         804     1350     2   151 6/21/2020 
AAA2     1 US_Indiana_Marion Confirmed cc1=  .994723 cc2=  .759021 lx= 11.25378 if=  51 il=  68 3/30/2020  n=  17 now=   10444 end=      77171       804      1350 U=    20.26 T=   98.8 p1= 638.9 p2=    13.5 ed=   146 6/16/2020   x1=  51. x2=  68. y1=  2.36 y2=  1.52     
GP: Confirmed US_Indiana_Marion 3/30/2020        68   10444    -         804     1350     2   146 6/16/2020 
AAA2     1 US_Indiana_Marion Confirmed cc1=  .994663 cc2=  .752127 lx= 11.25378 if=  52 il=  68 3/30/2020  n=  16 now=   10444 end=      77171       804      1350 U=    20.01 T=   98.4 p1= 638.9 p2=    13.5 ed=   145 6/15/2020   x1=  52. x2=  68. y1=  2.32 y2=  1.52     
GP: Confirmed US_Indiana_Marion 3/30/2020        68   10444    -         804     1350     2   145 6/15/2020 
AAA2     1 US_Indiana_Marion Confirmed cc1=  .994467 cc2=  .744467 lx= 11.25378 if=  53 il=  68 3/30/2020  n=  15 now=   10444 end=      77171       804      1350 U=    20.57 T=   99.2 p1= 638.9 p2=    13.5 ed=   147 6/17/2020   x1=  53. x2=  68. y1=  2.25 y2=  1.52     
GP: Confirmed US_Indiana_Marion 3/30/2020        68   10444    -         804     1350     2   147 6/17/2020 
AAA2     1 US_Indiana_Marion Confirmed cc1=  .996226 cc2=  .738027 lx= 10.92378 if=  54 il=  68 3/30/2020  n=  14 now=   10444 end=      55480       804      1350 U=    18.63 T=   94.9 p1= 431.2 p2=    18.8 ed=   138 6/8/2020    x1=  54. x2=  68. y1=  2.19 y2=  1.44     
GP: Confirmed US_Indiana_Marion 3/30/2020        68   10444    -         804     1350     2   138 6/8/2020  
AAA2     1 US_Indiana_Marion Confirmed cc1=  .997191 cc2=  .729930 lx=  9.64378 if=  55 il=  68 3/30/2020  n=  13 now=   10444 end=      15425       804      1350 U=    14.06 T=   83.2 p1=  47.7 p2=    67.7 ed=   116 5/17/2020   x1=  55. x2=  68. y1=  2.01 y2=  1.08     
GP: Confirmed US_Indiana_Marion 3/30/2020        68   10444    15425     804     1350     2   116 5/17/2020 
AAA2     1 US_Indiana_Marion Confirmed cc1=  .997838 cc2=  .720488 lx=  8.91378 if=  56 il=  68 3/30/2020  n=  12 now=   10444 end=       7433       804      1350 U=    11.16 T=   76.9 p1= -28.8 p2=   140.5 ed=   103 5/4/2020    x1=  56. x2=  68. y1=  1.87 y2=   .80     
GP: Confirmed US_Indiana_Marion 3/30/2020        68   10444     7433     804     1350     2   103 5/4/2020  
AAA2     1 US_Indiana_Marion Confirmed cc1=  .997518 cc2=  .708843 lx=  8.61378 if=  57 il=  68 3/30/2020  n=  11 now=   10444 end=       5507       804      1350 U=    10.18 T=   74.7 p1= -47.3 p2=   189.6 ed=    98 4/29/2020   x1=  57. x2=  68. y1=  1.74 y2=   .65     
GP: Confirmed US_Indiana_Marion 3/30/2020        68   10444     5507     804     1350     2    98 4/29/2020 
AAA2     1 US_Indiana_Marion Confirmed cc1=  .997379 cc2=  .695867 lx=  8.26378 if=  58 il=  68 3/30/2020  n=  10 now=   10444 end=       3880       804      1350 U=     8.59 T=   71.9 p1= -62.8 p2=   269.2 ed=    92 4/23/2020   x1=  58. x2=  68. y1=  1.62 y2=   .45     
GP: Confirmed US_Indiana_Marion 3/30/2020        68   10444     3880     804     1350     2    92 4/23/2020 
AAA2     1 US_Indiana_Marion Confirmed cc1=  .995275 cc2=  .661942 lx=  8.51378 if=  60 il=  68 3/30/2020  n=   8 now=   10444 end=       4982       804      1350 U=     9.86 T=   73.9 p1= -52.3 p2=   209.6 ed=    97 4/28/2020   x1=  60. x2=  68. y1=  1.41 y2=   .60     
GP: Confirmed US_Indiana_Marion 3/30/2020        68   10444     4982     804     1350     2    97 4/28/2020 
AAA2     1 US_Indiana_Marion Confirmed cc1=  .994178 cc2=  .640624 lx=  7.80378 if=  61 il=  68 3/30/2020  n=   7 now=   10444 end=       2449       804      1350 U=     7.05 T=   68.8 p1= -76.6 p2=   426.5 ed=    85 4/16/2020   x1=  61. x2=  68. y1=  1.10 y2=   .11     
GP: Confirmed US_Indiana_Marion 3/30/2020        68   10444     2449     804     1350     2    85 4/16/2020 
AAA1     1 US_Indiana_Marion Confirmed cc1=  .994675 cc2=  .616710 lx=  7.29378 if=  62 il=  68 3/30/2020  n=   6 now=   10444 end=       1471       804      1350 U=     4.62 T=   65.7 p1= -85.9 p2=   710.0 ed=    76 4/7/2020    x1=  62. x2=  68. y1=   .79 y2=  -.50 BEST
AAA2     1 US_Indiana_Marion Confirmed cc1=  .994675 cc2=  .616710 lx=  7.29378 if=  62 il=  68 3/30/2020  n=   6 now=   10444 end=       1471       804      1350 U=     4.62 T=   65.7 p1= -85.9 p2=   710.0 ed=    76 4/7/2020    x1=  62. x2=  68. y1=   .79 y2=  -.50 BEST
GP: Confirmed US_Indiana_Marion 3/30/2020        68   10444     1471     804     1350     2    76 4/7/2020  
AAA1     1 US_Indiana_Marion Confirmed cc1=  .994529 cc2=  .586280 lx=  7.08378 if=  63 il=  68 3/30/2020  n=   5 now=   10444 end=       1192       804      1350 U=     3.47 T=   64.8 p1= -88.6 p2=   876.2 ed=    72 4/3/2020    x1=  63. x2=  68. y1=   .51 y2=  -.93 BEST
AAA2     1 US_Indiana_Marion Confirmed cc1=  .994530 cc2=  .586280 lx=  7.08878 if=  63 il=  68 3/30/2020  n=   5 now=   10444 end=       1192       804      1350 U=     3.47 T=   64.8 p1= -88.6 p2=   876.2 ed=    72 4/3/2020    x1=  63. x2=  68. y1=   .51 y2=  -.93 BEST
GP: Confirmed US_Indiana_Marion 3/30/2020        68   10444     1192     804     1350     2    72 4/3/2020  
AAA2     1 US_Indiana_Marion Confirmed cc1=  .977198 cc2=  .781082 lx= 11.25378 if=  44 il=  69 3/31/2020  n=  25 now=   10444 end=      77171       964      3665 U=    26.51 T=  108.2 p1= 638.9 p2=    13.5 ed=   170 7/10/2020   x1=  44. x2=  69. y1=  2.42 y2=  1.48     
GP: Confirmed US_Indiana_Marion 3/31/2020        69   10444    -         964     3665     3   170 7/10/2020 
AAA2     1 US_Indiana_Marion Confirmed cc1=  .982273 cc2=  .782273 lx= 11.25378 if=  45 il=  69 3/31/2020  n=  24 now=   10444 end=      77171       964      3665 U=    25.45 T=  106.6 p1= 638.9 p2=    13.5 ed=   166 7/6/2020    x1=  45. x2=  69. y1=  2.42 y2=  1.48     
GP: Confirmed US_Indiana_Marion 3/31/2020        69   10444    -         964     3665     3   166 7/6/2020  
AAA2     1 US_Indiana_Marion Confirmed cc1=  .986656 cc2=  .782532 lx= 11.25378 if=  46 il=  69 3/31/2020  n=  23 now=   10444 end=      77171       964      3665 U=    24.39 T=  105.0 p1= 638.9 p2=    13.5 ed=   162 7/2/2020    x1=  46. x2=  69. y1=  2.42 y2=  1.48     
GP: Confirmed US_Indiana_Marion 3/31/2020        69   10444    -         964     3665     3   162 7/2/2020  
AAA2     1 US_Indiana_Marion Confirmed cc1=  .990183 cc2=  .781669 lx= 11.25378 if=  47 il=  69 3/31/2020  n=  22 now=   10444 end=      77171       964      3665 U=    23.33 T=  103.5 p1= 638.9 p2=    13.5 ed=   158 6/28/2020   x1=  47. x2=  69. y1=  2.42 y2=  1.48     
GP: Confirmed US_Indiana_Marion 3/31/2020        69   10444    -         964     3665     3   158 6/28/2020 
AAA2     1 US_Indiana_Marion Confirmed cc1=  .992678 cc2=  .779477 lx= 11.25378 if=  48 il=  69 3/31/2020  n=  21 now=   10444 end=      77171       964      3665 U=    22.27 T=  101.9 p1= 638.9 p2=    13.5 ed=   154 6/24/2020   x1=  48. x2=  69. y1=  2.42 y2=  1.48     
GP: Confirmed US_Indiana_Marion 3/31/2020        69   10444    -         964     3665     3   154 6/24/2020 
AAA2     1 US_Indiana_Marion Confirmed cc1=  .993978 cc2=  .775760 lx= 11.25378 if=  49 il=  69 3/31/2020  n=  20 now=   10444 end=      77171       964      3665 U=    21.21 T=  100.3 p1= 638.9 p2=    13.5 ed=   150 6/20/2020   x1=  49. x2=  69. y1=  2.42 y2=  1.48     
GP: Confirmed US_Indiana_Marion 3/31/2020        69   10444    -         964     3665     3   150 6/20/2020 
AAA2     1 US_Indiana_Marion Confirmed cc1=  .994024 cc2=  .770417 lx= 11.25378 if=  50 il=  69 3/31/2020  n=  19 now=   10444 end=      77171       964      3665 U=    21.60 T=  100.9 p1= 638.9 p2=    13.5 ed=   151 6/21/2020   x1=  50. x2=  69. y1=  2.36 y2=  1.48     
GP: Confirmed US_Indiana_Marion 3/31/2020        69   10444    -         964     3665     3   151 6/21/2020 
AAA2     1 US_Indiana_Marion Confirmed cc1=  .995328 cc2=  .765913 lx= 11.25378 if=  51 il=  69 3/31/2020  n=  18 now=   10444 end=      77171       964      3665 U=    20.47 T=   99.2 p1= 638.9 p2=    13.5 ed=   147 6/17/2020   x1=  51. x2=  69. y1=  2.36 y2=  1.48     
GP: Confirmed US_Indiana_Marion 3/31/2020        69   10444    -         964     3665     3   147 6/17/2020 
AAA2     1 US_Indiana_Marion Confirmed cc1=  .995208 cc2=  .759506 lx= 11.25378 if=  52 il=  69 3/31/2020  n=  17 now=   10444 end=      77171       964      3665 U=    20.23 T=   98.9 p1= 638.9 p2=    13.5 ed=   146 6/16/2020   x1=  52. x2=  69. y1=  2.32 y2=  1.48     
GP: Confirmed US_Indiana_Marion 3/31/2020        69   10444    -         964     3665     3   146 6/16/2020 
AAA2     1 US_Indiana_Marion Confirmed cc1=  .994939 cc2=  .752403 lx= 11.25378 if=  53 il=  69 3/31/2020  n=  16 now=   10444 end=      77171       964      3665 U=    20.79 T=   99.7 p1= 638.9 p2=    13.5 ed=   148 6/18/2020   x1=  53. x2=  69. y1=  2.25 y2=  1.48     
GP: Confirmed US_Indiana_Marion 3/31/2020        69   10444    -         964     3665     3   148 6/18/2020 
AAA2     1 US_Indiana_Marion Confirmed cc1=  .996443 cc2=  .746443 lx=  9.90378 if=  54 il=  69 3/31/2020  n=  15 now=   10444 end=      20005       964      3665 U=    15.55 T=   86.3 p1=  91.5 p2=    52.2 ed=   122 5/23/2020   x1=  54. x2=  69. y1=  2.07 y2=  1.11     
GP: Confirmed US_Indiana_Marion 3/31/2020        69   10444    20005     964     3665     3   122 5/23/2020 
AAA2     1 US_Indiana_Marion Confirmed cc1=  .997441 cc2=  .739242 lx=  9.11378 if=  55 il=  69 3/31/2020  n=  14 now=   10444 end=       9079       964      3665 U=    12.43 T=   79.0 p1= -13.1 p2=   115.0 ed=   108 5/9/2020    x1=  55. x2=  69. y1=  1.93 y2=   .81     
GP: Confirmed US_Indiana_Marion 3/31/2020        69   10444     9079     964     3665     3   108 5/9/2020  
AAA2     1 US_Indiana_Marion Confirmed cc1=  .998122 cc2=  .730860 lx=  8.62378 if=  56 il=  69 3/31/2020  n=  13 now=   10444 end=       5562       964      3665 U=    10.26 T=   74.8 p1= -46.7 p2=   187.8 ed=    98 4/29/2020   x1=  56. x2=  69. y1=  1.83 y2=   .56     
GP: Confirmed US_Indiana_Marion 3/31/2020        69   10444     5562     964     3665     3    98 4/29/2020 
AAA2     1 US_Indiana_Marion Confirmed cc1=  .997954 cc2=  .720604 lx=  8.40378 if=  57 il=  69 3/31/2020  n=  12 now=   10444 end=       4463       964      3665 U=     9.45 T=   73.0 p1= -57.3 p2=   234.0 ed=    95 4/26/2020   x1=  57. x2=  69. y1=  1.70 y2=   .43     
GP: Confirmed US_Indiana_Marion 3/31/2020        69   10444     4463     964     3665     3    95 4/26/2020 
AAA1     1 US_Indiana_Marion Confirmed cc1=  .997954 cc2=  .709279 lx=  8.16378 if=  58 il=  69 3/31/2020  n=  11 now=   10444 end=       3511       964      3665 U=     8.20 T=   71.1 p1= -66.4 p2=   297.5 ed=    90 4/21/2020   x1=  58. x2=  69. y1=  1.60 y2=   .26 BEST
