TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        3284.00000        8.09682
TAB:  Italy_Friuli_Venezia_Giulia Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .998487 cc2=  .876840 lx=  8.10282 if=  60 il= 127 5/28/2020  n=  67 now=    3284 end=       3317      3262      3336 U=    15.30 T=   64.4 p1=   1.0 p2=    99.0 ed=   100 5/1/2020    x1=  60. x2= 127. y1=   .29 y2= -4.09 BEST
GP: Confirmed Italy_Friuli_Venezia_Giulia 5/28/2020       127    3284     3317    3262     3336    50   100 5/1/2020  
AAA1     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .998084 cc2=  .875914 lx=  8.10682 if=  61 il= 127 5/28/2020  n=  66 now=    3284 end=       3317      3262      3336 U=    15.24 T=   64.7 p1=   1.0 p2=    99.0 ed=   100 5/1/2020    x1=  61. x2= 127. y1=   .24 y2= -4.09 BEST
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .998442 cc2=  .875914 lx=  8.10282 if=  61 il= 127 5/28/2020  n=  66 now=    3284 end=       3317      3262      3336 U=    15.24 T=   64.7 p1=   1.0 p2=    99.0 ed=   100 5/1/2020    x1=  61. x2= 127. y1=   .24 y2= -4.09 BEST
GP: Confirmed Italy_Friuli_Venezia_Giulia 5/28/2020       127    3284     3317    3262     3336    50   100 5/1/2020  
AAA1     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .998090 cc2=  .874998 lx=  8.10682 if=  62 il= 127 5/28/2020  n=  65 now=    3284 end=       3317      3262      3336 U=    15.19 T=   64.9 p1=   1.0 p2=    99.0 ed=   100 5/1/2020    x1=  62. x2= 127. y1=   .19 y2= -4.09 BEST
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .998413 cc2=  .874998 lx=  8.10282 if=  62 il= 127 5/28/2020  n=  65 now=    3284 end=       3317      3262      3336 U=    15.19 T=   64.9 p1=   1.0 p2=    99.0 ed=   100 5/1/2020    x1=  62. x2= 127. y1=   .19 y2= -4.09 BEST
GP: Confirmed Italy_Friuli_Venezia_Giulia 5/28/2020       127    3284     3317    3262     3336    50   100 5/1/2020  
AAA1     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .998131 cc2=  .874096 lx=  8.10682 if=  63 il= 127 5/28/2020  n=  64 now=    3284 end=       3317      3262      3336 U=    15.39 T=   64.0 p1=   1.0 p2=    99.0 ed=   100 5/1/2020    x1=  63. x2= 127. y1=   .07 y2= -4.09 BEST
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .998406 cc2=  .874096 lx=  8.10382 if=  63 il= 127 5/28/2020  n=  64 now=    3284 end=       3317      3262      3336 U=    15.39 T=   64.0 p1=   1.0 p2=    99.0 ed=   100 5/1/2020    x1=  63. x2= 127. y1=   .07 y2= -4.09 BEST
GP: Confirmed Italy_Friuli_Venezia_Giulia 5/28/2020       127    3284     3317    3262     3336    50   100 5/1/2020  
AAA1     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .998103 cc2=  .873103 lx=  8.10682 if=  64 il= 127 5/28/2020  n=  63 now=    3284 end=       3317      3262      3336 U=    15.41 T=   64.0 p1=   1.0 p2=    99.0 ed=   100 5/1/2020    x1=  64. x2= 127. y1=   .00 y2= -4.09 BEST
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .998359 cc2=  .873103 lx=  8.10382 if=  64 il= 127 5/28/2020  n=  63 now=    3284 end=       3317      3262      3336 U=    15.41 T=   64.0 p1=   1.0 p2=    99.0 ed=   100 5/1/2020    x1=  64. x2= 127. y1=   .00 y2= -4.09 BEST
GP: Confirmed Italy_Friuli_Venezia_Giulia 5/28/2020       127    3284     3317    3262     3336    50   100 5/1/2020  
AAA1     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .998037 cc2=  .871037 lx=  8.10682 if=  66 il= 127 5/28/2020  n=  61 now=    3284 end=       3317      3262      3336 U=    15.59 T=   63.2 p1=   1.0 p2=    99.0 ed=   100 5/1/2020    x1=  66. x2= 127. y1=  -.18 y2= -4.09 BEST
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .998253 cc2=  .871037 lx=  8.10382 if=  66 il= 127 5/28/2020  n=  61 now=    3284 end=       3317      3262      3336 U=    15.59 T=   63.2 p1=   1.0 p2=    99.0 ed=   100 5/1/2020    x1=  66. x2= 127. y1=  -.18 y2= -4.09 BEST
GP: Confirmed Italy_Friuli_Venezia_Giulia 5/28/2020       127    3284     3317    3262     3336    50   100 5/1/2020  
AAA1     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .997964 cc2=  .869927 lx=  8.10682 if=  67 il= 127 5/28/2020  n=  60 now=    3284 end=       3317      3262      3336 U=    15.48 T=   63.7 p1=   1.0 p2=    99.0 ed=   100 5/1/2020    x1=  67. x2= 127. y1=  -.21 y2= -4.09 BEST
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .998172 cc2=  .869927 lx=  8.10382 if=  67 il= 127 5/28/2020  n=  60 now=    3284 end=       3317      3262      3336 U=    15.48 T=   63.7 p1=   1.0 p2=    99.0 ed=   100 5/1/2020    x1=  67. x2= 127. y1=  -.21 y2= -4.09 BEST
GP: Confirmed Italy_Friuli_Venezia_Giulia 5/28/2020       127    3284     3317    3262     3336    50   100 5/1/2020  
AAA1     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .997921 cc2=  .868822 lx=  8.10682 if=  68 il= 127 5/28/2020  n=  59 now=    3284 end=       3317      3262      3336 U=    15.29 T=   64.5 p1=   1.0 p2=    99.0 ed=   100 5/1/2020    x1=  68. x2= 127. y1=  -.23 y2= -4.09 BEST
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .998106 cc2=  .868822 lx=  8.10382 if=  68 il= 127 5/28/2020  n=  59 now=    3284 end=       3317      3262      3336 U=    15.29 T=   64.5 p1=   1.0 p2=    99.0 ed=   100 5/1/2020    x1=  68. x2= 127. y1=  -.23 y2= -4.09 BEST
GP: Confirmed Italy_Friuli_Venezia_Giulia 5/28/2020       127    3284     3317    3262     3336    50   100 5/1/2020  
AAA1     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .997973 cc2=  .867784 lx=  8.10682 if=  69 il= 127 5/28/2020  n=  58 now=    3284 end=       3317      3262      3336 U=    15.34 T=   64.2 p1=   1.0 p2=    99.0 ed=   100 5/1/2020    x1=  69. x2= 127. y1=  -.31 y2= -4.09 BEST
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .998109 cc2=  .867784 lx=  8.10482 if=  69 il= 127 5/28/2020  n=  58 now=    3284 end=       3317      3262      3336 U=    15.34 T=   64.2 p1=   1.0 p2=    99.0 ed=   100 5/1/2020    x1=  69. x2= 127. y1=  -.31 y2= -4.09 BEST
GP: Confirmed Italy_Friuli_Venezia_Giulia 5/28/2020       127    3284     3317    3262     3336    50   100 5/1/2020  
AAA1     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .998020 cc2=  .866713 lx=  8.10682 if=  70 il= 127 5/28/2020  n=  57 now=    3284 end=       3317      3262      3336 U=    15.40 T=   64.0 p1=   1.0 p2=    99.0 ed=   100 5/1/2020    x1=  70. x2= 127. y1=  -.39 y2= -4.09 BEST
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .998120 cc2=  .866713 lx=  8.10482 if=  70 il= 127 5/28/2020  n=  57 now=    3284 end=       3317      3262      3336 U=    15.40 T=   64.0 p1=   1.0 p2=    99.0 ed=   100 5/1/2020    x1=  70. x2= 127. y1=  -.39 y2= -4.09 BEST
GP: Confirmed Italy_Friuli_Venezia_Giulia 5/28/2020       127    3284     3317    3262     3336    50   100 5/1/2020  
AAA1     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .998056 cc2=  .865603 lx=  8.10682 if=  71 il= 127 5/28/2020  n=  56 now=    3284 end=       3317      3262      3336 U=    15.56 T=   63.4 p1=   1.0 p2=    99.0 ed=   100 5/1/2020    x1=  71. x2= 127. y1=  -.49 y2= -4.09 BEST
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .998119 cc2=  .865603 lx=  8.10482 if=  71 il= 127 5/28/2020  n=  56 now=    3284 end=       3317      3262      3336 U=    15.56 T=   63.4 p1=   1.0 p2=    99.0 ed=   100 5/1/2020    x1=  71. x2= 127. y1=  -.49 y2= -4.09 BEST
GP: Confirmed Italy_Friuli_Venezia_Giulia 5/28/2020       127    3284     3317    3262     3336    50   100 5/1/2020  
AAA1     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .998033 cc2=  .864403 lx=  8.10682 if=  72 il= 127 5/28/2020  n=  55 now=    3284 end=       3317      3262      3336 U=    15.60 T=   63.2 p1=   1.0 p2=    99.0 ed=    99 4/30/2020   x1=  72. x2= 127. y1=  -.57 y2= -4.09 BEST
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .998075 cc2=  .864403 lx=  8.10582 if=  72 il= 127 5/28/2020  n=  55 now=    3284 end=       3317      3262      3336 U=    15.60 T=   63.2 p1=   1.0 p2=    99.0 ed=    99 4/30/2020   x1=  72. x2= 127. y1=  -.57 y2= -4.09 BEST
GP: Confirmed Italy_Friuli_Venezia_Giulia 5/28/2020       127    3284     3317    3262     3336    50    99 4/30/2020 
AAA1     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .998001 cc2=  .863161 lx=  8.10682 if=  73 il= 127 5/28/2020  n=  54 now=    3284 end=       3317      3262      3336 U=    15.77 T=   62.5 p1=   1.0 p2=    99.0 ed=    99 4/30/2020   x1=  73. x2= 127. y1=  -.67 y2= -4.09 BEST
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .998029 cc2=  .863161 lx=  8.10582 if=  73 il= 127 5/28/2020  n=  54 now=    3284 end=       3317      3262      3336 U=    15.77 T=   62.5 p1=   1.0 p2=    99.0 ed=    99 4/30/2020   x1=  73. x2= 127. y1=  -.67 y2= -4.09 BEST
GP: Confirmed Italy_Friuli_Venezia_Giulia 5/28/2020       127    3284     3317    3262     3336    50    99 4/30/2020 
AAA1     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .997916 cc2=  .861833 lx=  8.10682 if=  74 il= 127 5/28/2020  n=  53 now=    3284 end=       3317      3262      3336 U=    15.77 T=   62.5 p1=   1.0 p2=    99.0 ed=    99 4/30/2020   x1=  74. x2= 127. y1=  -.73 y2= -4.09 BEST
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .997936 cc2=  .861833 lx=  8.10582 if=  74 il= 127 5/28/2020  n=  53 now=    3284 end=       3317      3262      3336 U=    15.77 T=   62.5 p1=   1.0 p2=    99.0 ed=    99 4/30/2020   x1=  74. x2= 127. y1=  -.73 y2= -4.09 BEST
GP: Confirmed Italy_Friuli_Venezia_Giulia 5/28/2020       127    3284     3317    3262     3336    50    99 4/30/2020 
AAA1     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .997828 cc2=  .860467 lx=  8.10682 if=  75 il= 127 5/28/2020  n=  52 now=    3284 end=       3317      3262      3336 U=    15.73 T=   62.6 p1=   1.0 p2=    99.0 ed=    99 4/30/2020   x1=  75. x2= 127. y1=  -.79 y2= -4.09 BEST
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .997839 cc2=  .860467 lx=  8.10582 if=  75 il= 127 5/28/2020  n=  52 now=    3284 end=       3317      3262      3336 U=    15.73 T=   62.6 p1=   1.0 p2=    99.0 ed=    99 4/30/2020   x1=  75. x2= 127. y1=  -.79 y2= -4.09 BEST
GP: Confirmed Italy_Friuli_Venezia_Giulia 5/28/2020       127    3284     3317    3262     3336    50    99 4/30/2020 
AAA1     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .997745 cc2=  .859070 lx=  8.10682 if=  76 il= 127 5/28/2020  n=  51 now=    3284 end=       3317      3262      3336 U=    15.68 T=   62.8 p1=   1.0 p2=    99.0 ed=    99 4/30/2020   x1=  76. x2= 127. y1=  -.84 y2= -4.09 BEST
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .997745 cc2=  .859070 lx=  8.10682 if=  76 il= 127 5/28/2020  n=  51 now=    3284 end=       3317      3262      3336 U=    15.68 T=   62.8 p1=   1.0 p2=    99.0 ed=    99 4/30/2020   x1=  76. x2= 127. y1=  -.84 y2= -4.09 BEST
GP: Confirmed Italy_Friuli_Venezia_Giulia 5/28/2020       127    3284     3317    3262     3336    50    99 4/30/2020 
AAA1     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .997680 cc2=  .857652 lx=  8.10682 if=  77 il= 127 5/28/2020  n=  50 now=    3284 end=       3317      3262      3336 U=    15.72 T=   62.7 p1=   1.0 p2=    99.0 ed=    99 4/30/2020   x1=  77. x2= 127. y1=  -.91 y2= -4.09 BEST
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .997680 cc2=  .857652 lx=  8.10682 if=  77 il= 127 5/28/2020  n=  50 now=    3284 end=       3317      3262      3336 U=    15.72 T=   62.7 p1=   1.0 p2=    99.0 ed=    99 4/30/2020   x1=  77. x2= 127. y1=  -.91 y2= -4.09 BEST
GP: Confirmed Italy_Friuli_Venezia_Giulia 5/28/2020       127    3284     3317    3262     3336    50    99 4/30/2020 
AAA1     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .997602 cc2=  .856180 lx=  8.10682 if=  78 il= 127 5/28/2020  n=  49 now=    3284 end=       3317      3262      3336 U=    15.87 T=   62.1 p1=   1.0 p2=    99.0 ed=    99 4/30/2020   x1=  78. x2= 127. y1= -1.00 y2= -4.09 BEST
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .997602 cc2=  .856180 lx=  8.10682 if=  78 il= 127 5/28/2020  n=  49 now=    3284 end=       3317      3262      3336 U=    15.87 T=   62.1 p1=   1.0 p2=    99.0 ed=    99 4/30/2020   x1=  78. x2= 127. y1= -1.00 y2= -4.09 BEST
GP: Confirmed Italy_Friuli_Venezia_Giulia 5/28/2020       127    3284     3317    3262     3336    50    99 4/30/2020 
AAA1     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .997474 cc2=  .854617 lx=  8.10682 if=  79 il= 127 5/28/2020  n=  48 now=    3284 end=       3317      3262      3336 U=    15.86 T=   62.1 p1=   1.0 p2=    99.0 ed=    99 4/30/2020   x1=  79. x2= 127. y1= -1.06 y2= -4.09 BEST
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .997474 cc2=  .854617 lx=  8.10682 if=  79 il= 127 5/28/2020  n=  48 now=    3284 end=       3317      3262      3336 U=    15.86 T=   62.1 p1=   1.0 p2=    99.0 ed=    99 4/30/2020   x1=  79. x2= 127. y1= -1.06 y2= -4.09 BEST
GP: Confirmed Italy_Friuli_Venezia_Giulia 5/28/2020       127    3284     3317    3262     3336    50    99 4/30/2020 
AAA1     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .997340 cc2=  .853003 lx=  8.10682 if=  80 il= 127 5/28/2020  n=  47 now=    3284 end=       3317      3262      3336 U=    15.82 T=   62.3 p1=   1.0 p2=    99.0 ed=    99 4/30/2020   x1=  80. x2= 127. y1= -1.12 y2= -4.09 BEST
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .997348 cc2=  .853003 lx=  8.10782 if=  80 il= 127 5/28/2020  n=  47 now=    3284 end=       3317      3262      3336 U=    15.82 T=   62.3 p1=   1.0 p2=    99.0 ed=    99 4/30/2020   x1=  80. x2= 127. y1= -1.12 y2= -4.09 BEST
GP: Confirmed Italy_Friuli_Venezia_Giulia 5/28/2020       127    3284     3317    3262     3336    50    99 4/30/2020 
AAA1     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .997097 cc2=  .849655 lx=  8.10682 if=  82 il= 127 5/28/2020  n=  45 now=    3284 end=       3317      3262      3336 U=    15.77 T=   62.5 p1=   1.0 p2=    99.0 ed=    99 4/30/2020   x1=  82. x2= 127. y1= -1.24 y2= -4.09 BEST
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .997143 cc2=  .849655 lx=  8.10782 if=  82 il= 127 5/28/2020  n=  45 now=    3284 end=       3317      3262      3336 U=    15.77 T=   62.5 p1=   1.0 p2=    99.0 ed=    99 4/30/2020   x1=  82. x2= 127. y1= -1.24 y2= -4.09 BEST
GP: Confirmed Italy_Friuli_Venezia_Giulia 5/28/2020       127    3284     3317    3262     3336    50    99 4/30/2020 
AAA1     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .996969 cc2=  .847898 lx=  8.10682 if=  83 il= 127 5/28/2020  n=  44 now=    3284 end=       3317      3262      3336 U=    15.72 T=   62.7 p1=   1.0 p2=    99.0 ed=    99 4/30/2020   x1=  83. x2= 127. y1= -1.29 y2= -4.09 BEST
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .997061 cc2=  .847898 lx=  8.10882 if=  83 il= 127 5/28/2020  n=  44 now=    3284 end=       3317      3262      3336 U=    15.72 T=   62.7 p1=   1.0 p2=    99.0 ed=    99 4/30/2020   x1=  83. x2= 127. y1= -1.29 y2= -4.09 BEST
GP: Confirmed Italy_Friuli_Venezia_Giulia 5/28/2020       127    3284     3317    3262     3336    50    99 4/30/2020 
AAA1     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .996864 cc2=  .846108 lx=  8.10682 if=  84 il= 127 5/28/2020  n=  43 now=    3284 end=       3317      3262      3336 U=    15.56 T=   63.4 p1=   1.0 p2=    99.0 ed=   100 5/1/2020    x1=  84. x2= 127. y1= -1.33 y2= -4.09 BEST
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .997027 cc2=  .846108 lx=  8.10982 if=  84 il= 127 5/28/2020  n=  43 now=    3284 end=       3317      3262      3336 U=    15.56 T=   63.4 p1=   1.0 p2=    99.0 ed=   100 5/1/2020    x1=  84. x2= 127. y1= -1.33 y2= -4.09 BEST
GP: Confirmed Italy_Friuli_Venezia_Giulia 5/28/2020       127    3284     3317    3262     3336    50   100 5/1/2020  
AAA1     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .996880 cc2=  .844381 lx=  8.10682 if=  85 il= 127 5/28/2020  n=  42 now=    3284 end=       3317      3262      3336 U=    15.83 T=   62.2 p1=   1.0 p2=    99.0 ed=    99 4/30/2020   x1=  85. x2= 127. y1= -1.44 y2= -4.09 BEST
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .997208 cc2=  .844381 lx=  8.11082 if=  85 il= 127 5/28/2020  n=  42 now=    3284 end=       3317      3262      3336 U=    15.83 T=   62.2 p1=   1.0 p2=    99.0 ed=    99 4/30/2020   x1=  85. x2= 127. y1= -1.44 y2= -4.09 BEST
GP: Confirmed Italy_Friuli_Venezia_Giulia 5/28/2020       127    3284     3317    3262     3336    50    99 4/30/2020 
AAA1     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .996905 cc2=  .842602 lx=  8.11682 if=  86 il= 127 5/28/2020  n=  41 now=    3284 end=       3350      3262      3336 U=    19.24 T=   57.3 p1=   2.0 p2=    98.0 ed=   102 5/3/2020    x1=  86. x2= 127. y1= -1.49 y2= -3.62 BEST
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .997219 cc2=  .842602 lx=  8.11182 if=  86 il= 127 5/28/2020  n=  41 now=    3284 end=       3350      3262      3336 U=    19.24 T=   57.3 p1=   2.0 p2=    98.0 ed=   102 5/3/2020    x1=  86. x2= 127. y1= -1.49 y2= -3.62 BEST
GP: Confirmed Italy_Friuli_Venezia_Giulia 5/28/2020       127    3284     3350    3262     3336    50   102 5/3/2020  
AAA1     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .996877 cc2=  .840703 lx=  8.11682 if=  87 il= 127 5/28/2020  n=  40 now=    3284 end=       3350      3262      3336 U=    19.66 T=   55.8 p1=   2.0 p2=    98.0 ed=   102 5/3/2020    x1=  87. x2= 127. y1= -1.59 y2= -3.62 BEST
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .997105 cc2=  .840703 lx=  8.11282 if=  87 il= 127 5/28/2020  n=  40 now=    3284 end=       3350      3262      3336 U=    19.66 T=   55.8 p1=   2.0 p2=    98.0 ed=   102 5/3/2020    x1=  87. x2= 127. y1= -1.59 y2= -3.62 BEST
GP: Confirmed Italy_Friuli_Venezia_Giulia 5/28/2020       127    3284     3350    3262     3336    50   102 5/3/2020  
AAA1     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .996680 cc2=  .838566 lx=  8.11682 if=  88 il= 127 5/28/2020  n=  39 now=    3284 end=       3350      3262      3336 U=    19.41 T=   56.7 p1=   2.0 p2=    98.0 ed=   102 5/3/2020    x1=  88. x2= 127. y1= -1.61 y2= -3.62 BEST
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .996892 cc2=  .838566 lx=  8.11282 if=  88 il= 127 5/28/2020  n=  39 now=    3284 end=       3350      3262      3336 U=    19.41 T=   56.7 p1=   2.0 p2=    98.0 ed=   102 5/3/2020    x1=  88. x2= 127. y1= -1.61 y2= -3.62 BEST
GP: Confirmed Italy_Friuli_Venezia_Giulia 5/28/2020       127    3284     3350    3262     3336    50   102 5/3/2020  
AAA1     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .996582 cc2=  .836453 lx=  8.11682 if=  89 il= 127 5/28/2020  n=  38 now=    3284 end=       3350      3262      3336 U=    19.46 T=   56.5 p1=   2.0 p2=    98.0 ed=   102 5/3/2020    x1=  89. x2= 127. y1= -1.67 y2= -3.62 BEST
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .996728 cc2=  .836453 lx=  8.11282 if=  89 il= 127 5/28/2020  n=  38 now=    3284 end=       3350      3262      3336 U=    19.46 T=   56.5 p1=   2.0 p2=    98.0 ed=   102 5/3/2020    x1=  89. x2= 127. y1= -1.67 y2= -3.62 BEST
GP: Confirmed Italy_Friuli_Venezia_Giulia 5/28/2020       127    3284     3350    3262     3336    50   102 5/3/2020  
AAA1     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .996715 cc2=  .827685 lx=  8.11682 if=  93 il= 127 5/28/2020  n=  34 now=    3284 end=       3350      3262      3336 U=    19.66 T=   55.8 p1=   2.0 p2=    98.0 ed=   102 5/3/2020    x1=  93. x2= 127. y1= -1.89 y2= -3.62 BEST
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .996786 cc2=  .827685 lx=  8.11982 if=  93 il= 127 5/28/2020  n=  34 now=    3284 end=       3350      3262      3336 U=    19.66 T=   55.8 p1=   2.0 p2=    98.0 ed=   102 5/3/2020    x1=  93. x2= 127. y1= -1.89 y2= -3.62 BEST
GP: Confirmed Italy_Friuli_Venezia_Giulia 5/28/2020       127    3284     3350    3262     3336    50   102 5/3/2020  
AAA1     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .996846 cc2=  .825347 lx=  8.12682 if=  94 il= 127 5/28/2020  n=  33 now=    3284 end=       3384      3262      3336 U=    23.09 T=   50.7 p1=   3.0 p2=    97.0 ed=   105 5/6/2020    x1=  94. x2= 127. y1= -1.88 y2= -3.30 BEST
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .996939 cc2=  .825347 lx=  8.12282 if=  94 il= 127 5/28/2020  n=  33 now=    3284 end=       3384      3262      3336 U=    23.09 T=   50.7 p1=   3.0 p2=    97.0 ed=   105 5/6/2020    x1=  94. x2= 127. y1= -1.88 y2= -3.30 BEST
GP: Confirmed Italy_Friuli_Venezia_Giulia 5/28/2020       127    3284     3384    3262     3336    50   105 5/6/2020  
AAA1     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .997402 cc2=  .823324 lx=  8.12682 if=  95 il= 127 5/28/2020  n=  32 now=    3284 end=       3384      3262      3336 U=    22.90 T=   51.3 p1=   3.0 p2=    97.0 ed=   105 5/6/2020    x1=  95. x2= 127. y1= -1.91 y2= -3.30 BEST
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .997402 cc2=  .823324 lx=  8.12682 if=  95 il= 127 5/28/2020  n=  32 now=    3284 end=       3384      3262      3336 U=    22.90 T=   51.3 p1=   3.0 p2=    97.0 ed=   105 5/6/2020    x1=  95. x2= 127. y1= -1.91 y2= -3.30 BEST
GP: Confirmed Italy_Friuli_Venezia_Giulia 5/28/2020       127    3284     3384    3262     3336    50   105 5/6/2020  
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .999034 cc2=  .822258 lx=  8.13682 if=  96 il= 127 5/28/2020  n=  31 now=    3284 end=       3418      3262      3336 U=    28.60 T=   39.4 p1=   4.1 p2=    96.1 ed=   106 5/7/2020    x1=  96. x2= 127. y1= -1.98 y2= -3.06     
GP: Confirmed Italy_Friuli_Venezia_Giulia 5/28/2020       127    3284     3418    3262     3336    50   106 5/7/2020  
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .999134 cc2=  .819529 lx=  8.14682 if=  97 il= 127 5/28/2020  n=  30 now=    3284 end=       3452      3262      3336 U=    32.66 T=   33.3 p1=   5.1 p2=    95.1 ed=   110 5/11/2020   x1=  97. x2= 127. y1= -1.95 y2= -2.87     
GP: Confirmed Italy_Friuli_Venezia_Giulia 5/28/2020       127    3284     3452    3262     3336    50   110 5/11/2020 
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .999178 cc2=  .816604 lx=  8.14682 if=  98 il= 127 5/28/2020  n=  29 now=    3284 end=       3452      3262      3336 U=    32.85 T=   32.7 p1=   5.1 p2=    95.1 ed=   110 5/11/2020   x1=  98. x2= 127. y1= -1.99 y2= -2.87     
GP: Confirmed Italy_Friuli_Venezia_Giulia 5/28/2020       127    3284     3452    3262     3336    50   110 5/11/2020 
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .999262 cc2=  .813567 lx=  8.15682 if=  99 il= 127 5/28/2020  n=  28 now=    3284 end=       3487      3262      3336 U=    37.02 T=   26.8 p1=   6.2 p2=    94.2 ed=   114 5/15/2020   x1=  99. x2= 127. y1= -1.95 y2= -2.71     
GP: Confirmed Italy_Friuli_Venezia_Giulia 5/28/2020       127    3284     3487    3262     3336    50   114 5/15/2020 
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .999345 cc2=  .810363 lx=  8.16682 if= 100 il= 127 5/28/2020  n=  27 now=    3284 end=       3522      3262      3336 U=    41.58 T=   20.2 p1=   7.2 p2=    93.2 ed=   118 5/19/2020   x1= 100. x2= 127. y1= -1.92 y2= -2.57     
GP: Confirmed Italy_Friuli_Venezia_Giulia 5/28/2020       127    3284     3522    3262     3336    50   118 5/19/2020 
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .999353 cc2=  .806903 lx=  8.17682 if= 101 il= 127 5/28/2020  n=  26 now=    3284 end=       3557      3262      3336 U=    46.90 T=   12.3 p1=   8.3 p2=    92.3 ed=   123 5/24/2020   x1= 101. x2= 127. y1= -1.89 y2= -2.45     
GP: Confirmed Italy_Friuli_Venezia_Giulia 5/28/2020       127    3284     3557    3262     3336    50   123 5/24/2020 
