TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        7866.00000        8.97030
TAB:  Guatemala Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Guatemala Confirmed cc1=  .996986 cc2=  .708311 lx=  8.95930 if= 120 il= 131 6/1/2020   n=  11 now=    7866 end=       7787      5336      7701 U=    10.03 T=  121.2 p1=  -1.0 p2=   101.0 ed=   144 6/14/2020   x1= 120. x2= 131. y1=   .12 y2=  -.97 BEST
GP: Confirmed Guatemala 6/1/2020        131    7866     7787    5336     7701     2   144 6/14/2020 
AAA2     1 Guatemala Confirmed cc1=  .996104 cc2=  .694592 lx=  8.97030 if= 121 il= 131 6/1/2020   n=  10 now=    7866 end=       7865      5336      7701 U=    10.01 T=  121.5 p1=    .0 p2=   100.0 ed=   145 6/15/2020   x1= 121. x2= 131. y1=   .05 y2=  -.95     
GP: Confirmed Guatemala 6/1/2020        131    7866     7865    5336     7701     2   145 6/15/2020 
AAA2     1 Guatemala Confirmed cc1=  .995673 cc2=  .679445 lx=  9.09030 if= 122 il= 131 6/1/2020   n=   9 now=    7866 end=       8868      5336      7701 U=    12.14 T=  122.8 p1=  12.7 p2=    88.7 ed=   151 6/21/2020   x1= 122. x2= 131. y1=   .06 y2=  -.68     
GP: Confirmed Guatemala 6/1/2020        131    7866     8868    5336     7701     2   151 6/21/2020 
AAA2     1 Guatemala Confirmed cc1=  .996879 cc2=  .663545 lx=  9.78030 if= 123 il= 131 6/1/2020   n=   8 now=    7866 end=      17682      5336      7701 U=    25.39 T=  135.6 p1= 124.8 p2=    44.5 ed=   195 8/4/2020    x1= 123. x2= 131. y1=   .50 y2=   .18     
GP: Confirmed Guatemala 6/1/2020        131    7866    17682    5336     7701     2   195 8/4/2020  
AAA2     1 Guatemala Confirmed cc1=  .997761 cc2=  .644208 lx= 10.97030 if= 124 il= 131 6/1/2020   n=   7 now=    7866 end=      58122      5336      7701 U=    51.17 T=  175.5 p1= 638.9 p2=    13.5 ed=   296 11/13/2020  x1= 124. x2= 131. y1=  1.01 y2=   .87     
GP: Confirmed Guatemala 6/1/2020        131    7866    -        5336     7701     2   296 11/13/2020
AAA2     1 Guatemala Confirmed cc1=  .996986 cc2=  .619022 lx= 10.97030 if= 125 il= 131 6/1/2020   n=   6 now=    7866 end=      58122      5336      7701 U=    50.74 T=  175.2 p1= 638.9 p2=    13.5 ed=   294 11/11/2020  x1= 125. x2= 131. y1=   .99 y2=   .87     
GP: Confirmed Guatemala 6/1/2020        131    7866    -        5336     7701     2   294 11/11/2020
AAA2     1 Guatemala Confirmed cc1=  .995886 cc2=  .587638 lx= 10.97030 if= 126 il= 131 6/1/2020   n=   5 now=    7866 end=      58122      5336      7701 U=    49.73 T=  174.3 p1= 638.9 p2=    13.5 ed=   291 11/8/2020   x1= 126. x2= 131. y1=   .97 y2=   .87     
GP: Confirmed Guatemala 6/1/2020        131    7866    -        5336     7701     2   291 11/8/2020 
AAA2     1 Guatemala Confirmed cc1=  .993605 cc2=  .882494 lx= 10.97030 if=  52 il= 132 6/2/2020   n=  80 now=    7866 end=      58122      5586      8572 U=    51.81 T=  176.1 p1= 638.9 p2=    13.5 ed=   298 11/15/2020  x1=  52. x2= 132. y1=  2.40 y2=   .85     
GP: Confirmed Guatemala 6/2/2020        132    7866    -        5586     8572     3   298 11/15/2020
AAA2     1 Guatemala Confirmed cc1=  .993728 cc2=  .881924 lx= 10.97030 if=  53 il= 132 6/2/2020   n=  79 now=    7866 end=      58122      5586      8572 U=    51.16 T=  175.5 p1= 638.9 p2=    13.5 ed=   296 11/13/2020  x1=  53. x2= 132. y1=  2.40 y2=   .85     
GP: Confirmed Guatemala 6/2/2020        132    7866    -        5586     8572     3   296 11/13/2020
AAA2     1 Guatemala Confirmed cc1=  .994081 cc2=  .881572 lx= 10.97030 if=  54 il= 132 6/2/2020   n=  78 now=    7866 end=      58122      5586      8572 U=    52.75 T=  176.9 p1= 638.9 p2=    13.5 ed=   301 11/18/2020  x1=  54. x2= 132. y1=  2.33 y2=   .85     
GP: Confirmed Guatemala 6/2/2020        132    7866    -        5586     8572     3   301 11/18/2020
AAA2     1 Guatemala Confirmed cc1=  .994107 cc2=  .880880 lx= 10.97030 if=  55 il= 132 6/2/2020   n=  77 now=    7866 end=      58122      5586      8572 U=    56.38 T=  180.0 p1= 638.9 p2=    13.5 ed=   313 11/30/2020  x1=  55. x2= 132. y1=  2.22 y2=   .85     
GP: Confirmed Guatemala 6/2/2020        132    7866    -        5586     8572     3   313 11/30/2020
AAA2     1 Guatemala Confirmed cc1=  .993889 cc2=  .879929 lx= 10.97030 if=  56 il= 132 6/2/2020   n=  76 now=    7866 end=      58122      5586      8572 U=    55.65 T=  179.4 p1= 638.9 p2=    13.5 ed=   310 11/27/2020  x1=  56. x2= 132. y1=  2.22 y2=   .85     
GP: Confirmed Guatemala 6/2/2020        132    7866    -        5586     8572     3   310 11/27/2020
AAA2     1 Guatemala Confirmed cc1=  .993644 cc2=  .878936 lx= 10.97030 if=  57 il= 132 6/2/2020   n=  75 now=    7866 end=      58122      5586      8572 U=    56.79 T=  180.3 p1= 638.9 p2=    13.5 ed=   314 12/1/2020   x1=  57. x2= 132. y1=  2.17 y2=   .85     
GP: Confirmed Guatemala 6/2/2020        132    7866    -        5586     8572     3   314 12/1/2020 
AAA2     1 Guatemala Confirmed cc1=  .993434 cc2=  .877964 lx= 10.97030 if=  58 il= 132 6/2/2020   n=  74 now=    7866 end=      58122      5586      8572 U=    57.49 T=  180.9 p1= 638.9 p2=    13.5 ed=   316 12/3/2020   x1=  58. x2= 132. y1=  2.14 y2=   .85     
GP: Confirmed Guatemala 6/2/2020        132    7866    -        5586     8572     3   316 12/3/2020 
AAA2     1 Guatemala Confirmed cc1=  .993289 cc2=  .877041 lx= 10.97030 if=  59 il= 132 6/2/2020   n=  73 now=    7866 end=      58122      5586      8572 U=    58.62 T=  181.9 p1= 638.9 p2=    13.5 ed=   320 12/7/2020   x1=  59. x2= 132. y1=  2.10 y2=   .85     
GP: Confirmed Guatemala 6/2/2020        132    7866    -        5586     8572     3   320 12/7/2020 
AAA2     1 Guatemala Confirmed cc1=  .993329 cc2=  .876288 lx= 10.97030 if=  60 il= 132 6/2/2020   n=  72 now=    7866 end=      58122      5586      8572 U=    58.46 T=  181.8 p1= 638.9 p2=    13.5 ed=   319 12/6/2020   x1=  60. x2= 132. y1=  2.08 y2=   .85     
GP: Confirmed Guatemala 6/2/2020        132    7866    -        5586     8572     3   319 12/6/2020 
AAA2     1 Guatemala Confirmed cc1=  .993383 cc2=  .875532 lx= 10.97030 if=  61 il= 132 6/2/2020   n=  71 now=    7866 end=      58122      5586      8572 U=    57.95 T=  181.3 p1= 638.9 p2=    13.5 ed=   318 12/5/2020   x1=  61. x2= 132. y1=  2.08 y2=   .85     
GP: Confirmed Guatemala 6/2/2020        132    7866    -        5586     8572     3   318 12/5/2020 
AAA2     1 Guatemala Confirmed cc1=  .993388 cc2=  .874709 lx= 10.97030 if=  62 il= 132 6/2/2020   n=  70 now=    7866 end=      58122      5586      8572 U=    57.42 T=  180.9 p1= 638.9 p2=    13.5 ed=   316 12/3/2020   x1=  62. x2= 132. y1=  2.07 y2=   .85     
GP: Confirmed Guatemala 6/2/2020        132    7866    -        5586     8572     3   316 12/3/2020 
AAA2     1 Guatemala Confirmed cc1=  .993338 cc2=  .873815 lx= 10.97030 if=  63 il= 132 6/2/2020   n=  69 now=    7866 end=      58122      5586      8572 U=    57.40 T=  180.9 p1= 638.9 p2=    13.5 ed=   316 12/3/2020   x1=  63. x2= 132. y1=  2.05 y2=   .85     
GP: Confirmed Guatemala 6/2/2020        132    7866    -        5586     8572     3   316 12/3/2020 
AAA2     1 Guatemala Confirmed cc1=  .993315 cc2=  .872929 lx= 10.97030 if=  64 il= 132 6/2/2020   n=  68 now=    7866 end=      58122      5586      8572 U=    56.82 T=  180.4 p1= 638.9 p2=    13.5 ed=   314 12/1/2020   x1=  64. x2= 132. y1=  2.05 y2=   .85     
GP: Confirmed Guatemala 6/2/2020        132    7866    -        5586     8572     3   314 12/1/2020 
AAA2     1 Guatemala Confirmed cc1=  .993227 cc2=  .871959 lx= 10.97030 if=  65 il= 132 6/2/2020   n=  67 now=    7866 end=      58122      5586      8572 U=    56.68 T=  180.2 p1= 638.9 p2=    13.5 ed=   314 12/1/2020   x1=  65. x2= 132. y1=  2.03 y2=   .85     
GP: Confirmed Guatemala 6/2/2020        132    7866    -        5586     8572     3   314 12/1/2020 
AAA2     1 Guatemala Confirmed cc1=  .993142 cc2=  .870973 lx= 10.97030 if=  66 il= 132 6/2/2020   n=  66 now=    7866 end=      58122      5586      8572 U=    57.08 T=  180.6 p1= 638.9 p2=    13.5 ed=   315 12/2/2020   x1=  66. x2= 132. y1=  2.01 y2=   .85     
GP: Confirmed Guatemala 6/2/2020        132    7866    -        5586     8572     3   315 12/2/2020 
AAA2     1 Guatemala Confirmed cc1=  .993161 cc2=  .870069 lx= 10.97030 if=  67 il= 132 6/2/2020   n=  65 now=    7866 end=      58122      5586      8572 U=    56.22 T=  179.8 p1= 638.9 p2=    13.5 ed=   312 11/29/2020  x1=  67. x2= 132. y1=  2.01 y2=   .85     
GP: Confirmed Guatemala 6/2/2020        132    7866    -        5586     8572     3   312 11/29/2020
AAA2     1 Guatemala Confirmed cc1=  .993062 cc2=  .869027 lx= 10.97030 if=  68 il= 132 6/2/2020   n=  64 now=    7866 end=      58122      5586      8572 U=    55.72 T=  179.4 p1= 638.9 p2=    13.5 ed=   310 11/27/2020  x1=  68. x2= 132. y1=  2.00 y2=   .85     
GP: Confirmed Guatemala 6/2/2020        132    7866    -        5586     8572     3   310 11/27/2020
AAA2     1 Guatemala Confirmed cc1=  .992909 cc2=  .867909 lx= 10.97030 if=  69 il= 132 6/2/2020   n=  63 now=    7866 end=      58122      5586      8572 U=    55.20 T=  179.0 p1= 638.9 p2=    13.5 ed=   309 11/26/2020  x1=  69. x2= 132. y1=  1.99 y2=   .85     
GP: Confirmed Guatemala 6/2/2020        132    7866    -        5586     8572     3   309 11/26/2020
AAA2     1 Guatemala Confirmed cc1=  .992696 cc2=  .866708 lx= 10.97030 if=  70 il= 132 6/2/2020   n=  62 now=    7866 end=      58122      5586      8572 U=    54.50 T=  178.4 p1= 638.9 p2=    13.5 ed=   306 11/23/2020  x1=  70. x2= 132. y1=  1.99 y2=   .85     
GP: Confirmed Guatemala 6/2/2020        132    7866    -        5586     8572     3   306 11/23/2020
AAA2     1 Guatemala Confirmed cc1=  .992405 cc2=  .865405 lx= 10.97030 if=  71 il= 132 6/2/2020   n=  61 now=    7866 end=      58122      5586      8572 U=    54.87 T=  178.7 p1= 638.9 p2=    13.5 ed=   308 11/25/2020  x1=  71. x2= 132. y1=  1.96 y2=   .85     
GP: Confirmed Guatemala 6/2/2020        132    7866    -        5586     8572     3   308 11/25/2020
AAA2     1 Guatemala Confirmed cc1=  .992155 cc2=  .864118 lx= 10.97030 if=  72 il= 132 6/2/2020   n=  60 now=    7866 end=      58122      5586      8572 U=    54.39 T=  178.3 p1= 638.9 p2=    13.5 ed=   306 11/23/2020  x1=  72. x2= 132. y1=  1.95 y2=   .85     
GP: Confirmed Guatemala 6/2/2020        132    7866    -        5586     8572     3   306 11/23/2020
AAA2     1 Guatemala Confirmed cc1=  .991848 cc2=  .862748 lx= 10.97030 if=  73 il= 132 6/2/2020   n=  59 now=    7866 end=      58122      5586      8572 U=    54.91 T=  178.7 p1= 638.9 p2=    13.5 ed=   308 11/25/2020  x1=  73. x2= 132. y1=  1.93 y2=   .85     
GP: Confirmed Guatemala 6/2/2020        132    7866    -        5586     8572     3   308 11/25/2020
AAA2     1 Guatemala Confirmed cc1=  .991616 cc2=  .861427 lx= 10.97030 if=  74 il= 132 6/2/2020   n=  58 now=    7866 end=      58122      5586      8572 U=    53.98 T=  177.9 p1= 638.9 p2=    13.5 ed=   305 11/22/2020  x1=  74. x2= 132. y1=  1.93 y2=   .85     
GP: Confirmed Guatemala 6/2/2020        132    7866    -        5586     8572     3   305 11/22/2020
AAA2     1 Guatemala Confirmed cc1=  .991260 cc2=  .859954 lx= 10.97030 if=  75 il= 132 6/2/2020   n=  57 now=    7866 end=      58122      5586      8572 U=    54.07 T=  178.0 p1= 638.9 p2=    13.5 ed=   305 11/22/2020  x1=  75. x2= 132. y1=  1.91 y2=   .85     
GP: Confirmed Guatemala 6/2/2020        132    7866    -        5586     8572     3   305 11/22/2020
AAA2     1 Guatemala Confirmed cc1=  .990910 cc2=  .858457 lx= 10.97030 if=  76 il= 132 6/2/2020   n=  56 now=    7866 end=      58122      5586      8572 U=    53.85 T=  177.8 p1= 638.9 p2=    13.5 ed=   304 11/21/2020  x1=  76. x2= 132. y1=  1.89 y2=   .85     
GP: Confirmed Guatemala 6/2/2020        132    7866    -        5586     8572     3   304 11/21/2020
AAA2     1 Guatemala Confirmed cc1=  .990526 cc2=  .856896 lx= 10.97030 if=  77 il= 132 6/2/2020   n=  55 now=    7866 end=      58122      5586      8572 U=    53.85 T=  177.8 p1= 638.9 p2=    13.5 ed=   304 11/21/2020  x1=  77. x2= 132. y1=  1.87 y2=   .85     
GP: Confirmed Guatemala 6/2/2020        132    7866    -        5586     8572     3   304 11/21/2020
AAA2     1 Guatemala Confirmed cc1=  .990138 cc2=  .855299 lx= 10.97030 if=  78 il= 132 6/2/2020   n=  54 now=    7866 end=      58122      5586      8572 U=    53.59 T=  177.6 p1= 638.9 p2=    13.5 ed=   304 11/21/2020  x1=  78. x2= 132. y1=  1.86 y2=   .85     
GP: Confirmed Guatemala 6/2/2020        132    7866    -        5586     8572     3   304 11/21/2020
AAA2     1 Guatemala Confirmed cc1=  .989708 cc2=  .853625 lx= 10.97030 if=  79 il= 132 6/2/2020   n=  53 now=    7866 end=      58122      5586      8572 U=    55.05 T=  178.9 p1= 638.9 p2=    13.5 ed=   308 11/25/2020  x1=  79. x2= 132. y1=  1.81 y2=   .85     
GP: Confirmed Guatemala 6/2/2020        132    7866    -        5586     8572     3   308 11/25/2020
AAA2     1 Guatemala Confirmed cc1=  .989600 cc2=  .852240 lx= 10.97030 if=  80 il= 132 6/2/2020   n=  52 now=    7866 end=      58122      5586      8572 U=    54.80 T=  178.6 p1= 638.9 p2=    13.5 ed=   307 11/24/2020  x1=  80. x2= 132. y1=  1.80 y2=   .85     
GP: Confirmed Guatemala 6/2/2020        132    7866    -        5586     8572     3   307 11/24/2020
AAA2     1 Guatemala Confirmed cc1=  .989492 cc2=  .850817 lx= 10.97030 if=  81 il= 132 6/2/2020   n=  51 now=    7866 end=      58122      5586      8572 U=    54.93 T=  178.8 p1= 638.9 p2=    13.5 ed=   308 11/25/2020  x1=  81. x2= 132. y1=  1.78 y2=   .85     
GP: Confirmed Guatemala 6/2/2020        132    7866    -        5586     8572     3   308 11/25/2020
AAA2     1 Guatemala Confirmed cc1=  .989506 cc2=  .849478 lx= 10.97030 if=  82 il= 132 6/2/2020   n=  50 now=    7866 end=      58122      5586      8572 U=    53.92 T=  177.9 p1= 638.9 p2=    13.5 ed=   305 11/22/2020  x1=  82. x2= 132. y1=  1.78 y2=   .85     
GP: Confirmed Guatemala 6/2/2020        132    7866    -        5586     8572     3   305 11/22/2020
AAA2     1 Guatemala Confirmed cc1=  .989309 cc2=  .847888 lx= 10.97030 if=  83 il= 132 6/2/2020   n=  49 now=    7866 end=      58122      5586      8572 U=    53.51 T=  177.5 p1= 638.9 p2=    13.5 ed=   303 11/20/2020  x1=  83. x2= 132. y1=  1.77 y2=   .85     
GP: Confirmed Guatemala 6/2/2020        132    7866    -        5586     8572     3   303 11/20/2020
AAA2     1 Guatemala Confirmed cc1=  .988139 cc2=  .840697 lx= 10.97030 if=  87 il= 132 6/2/2020   n=  45 now=    7866 end=      58122      5586      8572 U=    52.60 T=  176.8 p1= 638.9 p2=    13.5 ed=   300 11/17/2020  x1=  87. x2= 132. y1=  1.71 y2=   .85     
GP: Confirmed Guatemala 6/2/2020        132    7866    -        5586     8572     3   300 11/17/2020
AAA2     1 Guatemala Confirmed cc1=  .987842 cc2=  .838771 lx= 10.97030 if=  88 il= 132 6/2/2020   n=  44 now=    7866 end=      58122      5586      8572 U=    52.43 T=  176.6 p1= 638.9 p2=    13.5 ed=   300 11/17/2020  x1=  88. x2= 132. y1=  1.69 y2=   .85     
GP: Confirmed Guatemala 6/2/2020        132    7866    -        5586     8572     3   300 11/17/2020
AAA2     1 Guatemala Confirmed cc1=  .986787 cc2=  .828673 lx= 10.97030 if=  93 il= 132 6/2/2020   n=  39 now=    7866 end=      58122      5586      8572 U=    52.74 T=  176.9 p1= 638.9 p2=    13.5 ed=   301 11/18/2020  x1=  93. x2= 132. y1=  1.59 y2=   .85     
GP: Confirmed Guatemala 6/2/2020        132    7866    -        5586     8572     3   301 11/18/2020
AAA2     1 Guatemala Confirmed cc1=  .987370 cc2=  .827242 lx= 10.97030 if=  94 il= 132 6/2/2020   n=  38 now=    7866 end=      58122      5586      8572 U=    52.79 T=  176.9 p1= 638.9 p2=    13.5 ed=   301 11/18/2020  x1=  94. x2= 132. y1=  1.57 y2=   .85     
GP: Confirmed Guatemala 6/2/2020        132    7866    -        5586     8572     3   301 11/18/2020
AAA2     1 Guatemala Confirmed cc1=  .988343 cc2=  .826122 lx= 10.97030 if=  95 il= 132 6/2/2020   n=  37 now=    7866 end=      58122      5586      8572 U=    52.24 T=  176.5 p1= 638.9 p2=    13.5 ed=   299 11/16/2020  x1=  95. x2= 132. y1=  1.56 y2=   .85     
GP: Confirmed Guatemala 6/2/2020        132    7866    -        5586     8572     3   299 11/16/2020
AAA2     1 Guatemala Confirmed cc1=  .989407 cc2=  .825008 lx= 10.97030 if=  96 il= 132 6/2/2020   n=  36 now=    7866 end=      58122      5586      8572 U=    51.73 T=  176.0 p1= 638.9 p2=    13.5 ed=   298 11/15/2020  x1=  96. x2= 132. y1=  1.55 y2=   .85     
GP: Confirmed Guatemala 6/2/2020        132    7866    -        5586     8572     3   298 11/15/2020
AAA2     1 Guatemala Confirmed cc1=  .990599 cc2=  .823932 lx= 10.97030 if=  97 il= 132 6/2/2020   n=  35 now=    7866 end=      58122      5586      8572 U=    50.30 T=  174.8 p1= 638.9 p2=    13.5 ed=   293 11/10/2020  x1=  97. x2= 132. y1=  1.55 y2=   .85     
GP: Confirmed Guatemala 6/2/2020        132    7866    -        5586     8572     3   293 11/10/2020
AAA2     1 Guatemala Confirmed cc1=  .991325 cc2=  .822295 lx= 10.97030 if=  98 il= 132 6/2/2020   n=  34 now=    7866 end=      58122      5586      8572 U=    49.62 T=  174.2 p1= 638.9 p2=    13.5 ed=   291 11/8/2020   x1=  98. x2= 132. y1=  1.54 y2=   .85     
GP: Confirmed Guatemala 6/2/2020        132    7866    -        5586     8572     3   291 11/8/2020 
AAA2     1 Guatemala Confirmed cc1=  .992851 cc2=  .818774 lx= 10.97030 if= 100 il= 132 6/2/2020   n=  32 now=    7866 end=      58122      5586      8572 U=    48.96 T=  173.7 p1= 638.9 p2=    13.5 ed=   289 11/6/2020   x1= 100. x2= 132. y1=  1.50 y2=   .85     
GP: Confirmed Guatemala 6/2/2020        132    7866    -        5586     8572     3   289 11/6/2020 
AAA2     1 Guatemala Confirmed cc1=  .993905 cc2=  .817128 lx= 10.97030 if= 101 il= 132 6/2/2020   n=  31 now=    7866 end=      58122      5586      8572 U=    48.53 T=  173.3 p1= 638.9 p2=    13.5 ed=   287 11/4/2020   x1= 101. x2= 132. y1=  1.49 y2=   .85     
GP: Confirmed Guatemala 6/2/2020        132    7866    -        5586     8572     3   287 11/4/2020 
AAA2     1 Guatemala Confirmed cc1=  .995136 cc2=  .815531 lx= 10.97030 if= 102 il= 132 6/2/2020   n=  30 now=    7866 end=      58122      5586      8572 U=    47.33 T=  172.3 p1= 638.9 p2=    13.5 ed=   283 10/31/2020  x1= 102. x2= 132. y1=  1.48 y2=   .85     
GP: Confirmed Guatemala 6/2/2020        132    7866    -        5586     8572     3   283 10/31/2020
AAA2     1 Guatemala Confirmed cc1=  .996026 cc2=  .813452 lx= 10.97030 if= 103 il= 132 6/2/2020   n=  29 now=    7866 end=      58122      5586      8572 U=    46.38 T=  171.5 p1= 638.9 p2=    13.5 ed=   280 10/28/2020  x1= 103. x2= 132. y1=  1.48 y2=   .85     
GP: Confirmed Guatemala 6/2/2020        132    7866    -        5586     8572     3   280 10/28/2020
AAA2     1 Guatemala Confirmed cc1=  .996699 cc2=  .811003 lx= 10.97030 if= 104 il= 132 6/2/2020   n=  28 now=    7866 end=      58122      5586      8572 U=    45.52 T=  170.7 p1= 638.9 p2=    13.5 ed=   278 10/26/2020  x1= 104. x2= 132. y1=  1.47 y2=   .85     
GP: Confirmed Guatemala 6/2/2020        132    7866    -        5586     8572     3   278 10/26/2020
AAA2     1 Guatemala Confirmed cc1=  .997178 cc2=  .808196 lx= 10.97030 if= 105 il= 132 6/2/2020   n=  27 now=    7866 end=      58122      5586      8572 U=    44.65 T=  170.0 p1= 638.9 p2=    13.5 ed=   275 10/23/2020  x1= 105. x2= 132. y1=  1.46 y2=   .85     
GP: Confirmed Guatemala 6/2/2020        132    7866    -        5586     8572     3   275 10/23/2020
AAA2     1 Guatemala Confirmed cc1=  .997436 cc2=  .804986 lx= 10.97030 if= 106 il= 132 6/2/2020   n=  26 now=    7866 end=      58122      5586      8572 U=    43.70 T=  169.2 p1= 638.9 p2=    13.5 ed=   272 10/20/2020  x1= 106. x2= 132. y1=  1.45 y2=   .85     
GP: Confirmed Guatemala 6/2/2020        132    7866    -        5586     8572     3   272 10/20/2020
AAA2     1 Guatemala Confirmed cc1=  .997429 cc2=  .801313 lx= 10.97030 if= 107 il= 132 6/2/2020   n=  25 now=    7866 end=      58122      5586      8572 U=    43.38 T=  168.9 p1= 638.9 p2=    13.5 ed=   271 10/19/2020  x1= 107. x2= 132. y1=  1.43 y2=   .85     
GP: Confirmed Guatemala 6/2/2020        132    7866    -        5586     8572     3   271 10/19/2020
AAA2     1 Guatemala Confirmed cc1=  .997373 cc2=  .797373 lx= 10.97030 if= 108 il= 132 6/2/2020   n=  24 now=    7866 end=      58122      5586      8572 U=    42.94 T=  168.5 p1= 638.9 p2=    13.5 ed=   269 10/17/2020  x1= 108. x2= 132. y1=  1.41 y2=   .85     
GP: Confirmed Guatemala 6/2/2020        132    7866    -        5586     8572     3   269 10/17/2020
AAA2     1 Guatemala Confirmed cc1=  .997213 cc2=  .793089 lx= 10.97030 if= 109 il= 132 6/2/2020   n=  23 now=    7866 end=      58122      5586      8572 U=    42.74 T=  168.4 p1= 638.9 p2=    13.5 ed=   269 10/17/2020  x1= 109. x2= 132. y1=  1.39 y2=   .85     
GP: Confirmed Guatemala 6/2/2020        132    7866    -        5586     8572     3   269 10/17/2020
AAA2     1 Guatemala Confirmed cc1=  .997039 cc2=  .788524 lx= 10.60030 if= 110 il= 132 6/2/2020   n=  22 now=    7866 end=      40147      5586      8572 U=    36.82 T=  157.0 p1= 410.4 p2=    19.6 ed=   243 9/21/2020   x1= 110. x2= 132. y1=  1.28 y2=   .68     
GP: Confirmed Guatemala 6/2/2020        132    7866    -        5586     8572     3   243 9/21/2020 
AAA2     1 Guatemala Confirmed cc1=  .996789 cc2=  .761087 lx=  9.37030 if= 115 il= 132 6/2/2020   n=  17 now=    7866 end=      11734      5586      8572 U=    18.13 T=  126.6 p1=  49.2 p2=    67.0 ed=   169 7/9/2020    x1= 115. x2= 132. y1=   .64 y2=  -.30     
GP: Confirmed Guatemala 6/2/2020        132    7866    11734    5586     8572     3   169 7/9/2020  
AAA2     1 Guatemala Confirmed cc1=  .997726 cc2=  .755190 lx=  9.21030 if= 116 il= 132 6/2/2020   n=  16 now=    7866 end=       9999      5586      8572 U=    14.98 T=  123.9 p1=  27.1 p2=    78.7 ed=   159 6/29/2020   x1= 116. x2= 132. y1=   .53 y2=  -.54     
GP: Confirmed Guatemala 6/2/2020        132    7866     9999    5586     8572     3   159 6/29/2020 
AAA2     1 Guatemala Confirmed cc1=  .998168 cc2=  .748168 lx=  9.12030 if= 117 il= 132 6/2/2020   n=  15 now=    7866 end=       9138      5586      8572 U=    12.97 T=  122.8 p1=  16.2 p2=    86.1 ed=   153 6/23/2020   x1= 117. x2= 132. y1=   .45 y2=  -.71     
GP: Confirmed Guatemala 6/2/2020        132    7866     9138    5586     8572     3   153 6/23/2020 
AAA2     1 Guatemala Confirmed cc1=  .997954 cc2=  .739755 lx=  9.08030 if= 118 il= 132 6/2/2020   n=  14 now=    7866 end=       8780      5586      8572 U=    12.27 T=  122.3 p1=  11.6 p2=    89.6 ed=   151 6/21/2020   x1= 118. x2= 132. y1=   .35 y2=  -.79     
GP: Confirmed Guatemala 6/2/2020        132    7866     8780    5586     8572     3   151 6/21/2020 
AAA1     1 Guatemala Confirmed cc1=  .997788 cc2=  .730527 lx=  9.04030 if= 119 il= 132 6/2/2020   n=  13 now=    7866 end=       8436      5586      8572 U=    11.21 T=  122.1 p1=   7.2 p2=    93.2 ed=   148 6/18/2020   x1= 119. x2= 132. y1=   .27 y2=  -.89 BEST
AAA2     1 Guatemala Confirmed cc1=  .997788 cc2=  .730527 lx=  9.04030 if= 119 il= 132 6/2/2020   n=  13 now=    7866 end=       8436      5586      8572 U=    11.21 T=  122.1 p1=   7.2 p2=    93.2 ed=   148 6/18/2020   x1= 119. x2= 132. y1=   .27 y2=  -.89 BEST
GP: Confirmed Guatemala 6/2/2020        132    7866     8436    5586     8572     3   148 6/18/2020 
AAA1     1 Guatemala Confirmed cc1=  .997238 cc2=  .719887 lx=  9.05030 if= 120 il= 132 6/2/2020   n=  12 now=    7866 end=       8521      5586      8572 U=    11.30 T=  122.3 p1=   8.3 p2=    92.3 ed=   148 6/18/2020   x1= 120. x2= 132. y1=   .20 y2=  -.86 BEST
AAA2     1 Guatemala Confirmed cc1=  .997238 cc2=  .719887 lx=  9.04530 if= 120 il= 132 6/2/2020   n=  12 now=    7866 end=       8521      5586      8572 U=    11.30 T=  122.3 p1=   8.3 p2=    92.3 ed=   148 6/18/2020   x1= 120. x2= 132. y1=   .20 y2=  -.86 BEST
GP: Confirmed Guatemala 6/2/2020        132    7866     8521    5586     8572     3   148 6/18/2020 
AAA1     1 Guatemala Confirmed cc1=  .996552 cc2=  .707877 lx=  9.07030 if= 121 il= 132 6/2/2020   n=  11 now=    7866 end=       8693      5586      8572 U=    11.48 T=  122.6 p1=  10.5 p2=    90.5 ed=   149 6/19/2020   x1= 121. x2= 132. y1=   .14 y2=  -.82 BEST
AAA2     1 Guatemala Confirmed cc1=  .996552 cc2=  .707877 lx=  9.07030 if= 121 il= 132 6/2/2020   n=  11 now=    7866 end=       8693      5586      8572 U=    11.48 T=  122.6 p1=  10.5 p2=    90.5 ed=   149 6/19/2020   x1= 121. x2= 132. y1=   .14 y2=  -.82 BEST
GP: Confirmed Guatemala 6/2/2020        132    7866     8693    5586     8572     3   149 6/19/2020 
AAA2     1 Guatemala Confirmed cc1=  .996433 cc2=  .694922 lx=  9.21030 if= 122 il= 132 6/2/2020   n=  10 now=    7866 end=       9999      5586      8572 U=    14.06 T=  124.4 p1=  27.1 p2=    78.7 ed=   157 6/27/2020   x1= 122. x2= 132. y1=   .17 y2=  -.54     
GP: Confirmed Guatemala 6/2/2020        132    7866     9999    5586     8572     3   157 6/27/2020 
