TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        4361.00000        8.38046
TAB:  US_Delaware_Sussex Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .994725 cc2=  .798609 lx=  8.58046 if=  99 il= 124 5/25/2020  n=  25 now=    4361 end=       5326      4118      5276 U=    20.39 T=   96.3 p1=  22.1 p2=    81.9 ed=   144 6/14/2020   x1=  99. x2= 124. y1=  -.13 y2= -1.36     
GP: Confirmed US_Delaware_Sussex 5/25/2020       124    4361     5326    4118     5276    14   144 6/14/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .994551 cc2=  .794551 lx=  8.54046 if= 100 il= 124 5/25/2020  n=  24 now=    4361 end=       5117      4118      5276 U=    18.36 T=   96.0 p1=  17.3 p2=    85.2 ed=   139 6/9/2020    x1= 100. x2= 124. y1=  -.22 y2= -1.53     
GP: Confirmed US_Delaware_Sussex 5/25/2020       124    4361     5117    4118     5276    14   139 6/9/2020  
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .994234 cc2=  .785719 lx=  8.48046 if= 102 il= 124 5/25/2020  n=  22 now=    4361 end=       4819      4118      5276 U=    15.15 T=   96.0 p1=  10.5 p2=    90.5 ed=   131 6/1/2020    x1= 102. x2= 124. y1=  -.40 y2= -1.85     
GP: Confirmed US_Delaware_Sussex 5/25/2020       124    4361     4819    4118     5276    14   131 6/1/2020  
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .994332 cc2=  .781132 lx=  8.45046 if= 103 il= 124 5/25/2020  n=  21 now=    4361 end=       4677      4118      5276 U=    13.17 T=   96.9 p1=   7.2 p2=    93.2 ed=   127 5/28/2020   x1= 103. x2= 124. y1=  -.47 y2= -2.06     
GP: Confirmed US_Delaware_Sussex 5/25/2020       124    4361     4677    4118     5276    14   127 5/28/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .994536 cc2=  .758834 lx=  8.38046 if= 107 il= 124 5/25/2020  n=  17 now=    4361 end=       4360      4118      5276 U=     8.80 T=   98.8 p1=    .0 p2=   100.0 ed=   119 5/20/2020   x1= 107. x2= 124. y1=  -.93 y2= -2.86     
GP: Confirmed US_Delaware_Sussex 5/25/2020       124    4361     4360    4118     5276    14   119 5/20/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .996064 cc2=  .753528 lx=  8.37046 if= 108 il= 124 5/25/2020  n=  16 now=    4361 end=       4317      4118      5276 U=     7.81 T=  100.2 p1=  -1.0 p2=   101.0 ed=   118 5/19/2020   x1= 108. x2= 124. y1= -1.00 y2= -3.05     
GP: Confirmed US_Delaware_Sussex 5/25/2020       124    4361     4317    4118     5276    14   118 5/19/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .997293 cc2=  .747293 lx=  8.36046 if= 109 il= 124 5/25/2020  n=  15 now=    4361 end=       4274      4118      5276 U=     6.78 T=  101.7 p1=  -2.0 p2=   102.0 ed=   117 5/18/2020   x1= 109. x2= 124. y1= -1.08 y2= -3.29     
GP: Confirmed US_Delaware_Sussex 5/25/2020       124    4361     4274    4118     5276    14   117 5/18/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .997760 cc2=  .739561 lx=  8.36046 if= 110 il= 124 5/25/2020  n=  14 now=    4361 end=       4274      4118      5276 U=     6.48 T=  102.7 p1=  -2.0 p2=   102.0 ed=   117 5/18/2020   x1= 110. x2= 124. y1= -1.13 y2= -3.29     
GP: Confirmed US_Delaware_Sussex 5/25/2020       124    4361     4274    4118     5276    14   117 5/18/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .997521 cc2=  .730259 lx=  8.35046 if= 111 il= 124 5/25/2020  n=  13 now=    4361 end=       4232      4118      5276 U=     5.60 T=  103.8 p1=  -3.0 p2=   103.0 ed=   117 5/18/2020   x1= 111. x2= 124. y1= -1.28 y2= -3.60     
GP: Confirmed US_Delaware_Sussex 5/25/2020       124    4361     4232    4118     5276    14   117 5/18/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .996997 cc2=  .719647 lx=  8.35046 if= 112 il= 124 5/25/2020  n=  12 now=    4361 end=       4232      4118      5276 U=     5.55 T=  104.0 p1=  -3.0 p2=   103.0 ed=   117 5/18/2020   x1= 112. x2= 124. y1= -1.44 y2= -3.60     
GP: Confirmed US_Delaware_Sussex 5/25/2020       124    4361     4232    4118     5276    14   117 5/18/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .996202 cc2=  .707527 lx=  8.35046 if= 113 il= 124 5/25/2020  n=  11 now=    4361 end=       4232      4118      5276 U=     5.69 T=  103.5 p1=  -3.0 p2=   103.0 ed=   116 5/17/2020   x1= 113. x2= 124. y1= -1.67 y2= -3.60     
GP: Confirmed US_Delaware_Sussex 5/25/2020       124    4361     4232    4118     5276    14   116 5/17/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .995854 cc2=  .694343 lx=  8.35046 if= 114 il= 124 5/25/2020  n=  10 now=    4361 end=       4232      4118      5276 U=     5.44 T=  104.4 p1=  -3.0 p2=   103.0 ed=   117 5/18/2020   x1= 114. x2= 124. y1= -1.76 y2= -3.60     
GP: Confirmed US_Delaware_Sussex 5/25/2020       124    4361     4232    4118     5276    14   117 5/18/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .994470 cc2=  .678242 lx=  8.35046 if= 115 il= 124 5/25/2020  n=   9 now=    4361 end=       4232      4118      5276 U=     5.38 T=  104.6 p1=  -3.0 p2=   103.0 ed=   117 5/18/2020   x1= 115. x2= 124. y1= -1.93 y2= -3.60     
GP: Confirmed US_Delaware_Sussex 5/25/2020       124    4361     4232    4118     5276    14   117 5/18/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .992542 cc2=  .659209 lx=  8.35046 if= 116 il= 124 5/25/2020  n=   8 now=    4361 end=       4232      4118      5276 U=     5.29 T=  104.9 p1=  -3.0 p2=   103.0 ed=   117 5/18/2020   x1= 116. x2= 124. y1= -2.09 y2= -3.60     
GP: Confirmed US_Delaware_Sussex 5/25/2020       124    4361     4232    4118     5276    14   117 5/18/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .991883 cc2=  .638329 lx=  8.37046 if= 117 il= 124 5/25/2020  n=   7 now=    4361 end=       4317      4118      5276 U=     8.15 T=   99.1 p1=  -1.0 p2=   101.0 ed=   118 5/19/2020   x1= 117. x2= 124. y1= -2.19 y2= -3.05     
GP: Confirmed US_Delaware_Sussex 5/25/2020       124    4361     4317    4118     5276    14   118 5/19/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .988026 cc2=  .610062 lx=  8.36046 if= 118 il= 124 5/25/2020  n=   6 now=    4361 end=       4274      4118      5276 U=     6.76 T=  101.8 p1=  -2.0 p2=   102.0 ed=   117 5/18/2020   x1= 118. x2= 124. y1= -2.40 y2= -3.29     
GP: Confirmed US_Delaware_Sussex 5/25/2020       124    4361     4274    4118     5276    14   117 5/18/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .981372 cc2=  .573124 lx=  8.38046 if= 119 il= 124 5/25/2020  n=   5 now=    4361 end=       4360      4118      5276 U=     9.61 T=   96.5 p1=    .0 p2=   100.0 ed=   119 5/20/2020   x1= 119. x2= 124. y1= -2.34 y2= -2.86     
GP: Confirmed US_Delaware_Sussex 5/25/2020       124    4361     4360    4118     5276    14   119 5/20/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .998546 cc2=  .879868 lx=  8.65046 if=  55 il= 125 5/26/2020  n=  70 now=    4361 end=       5712      4132      4226 U=    21.31 T=  101.0 p1=  31.0 p2=    76.3 ed=   151 6/21/2020   x1=  55. x2= 125. y1=  2.16 y2= -1.13     
GP: Confirmed US_Delaware_Sussex 5/26/2020       125    4361     5712    4132     4226    10   151 6/21/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .998489 cc2=  .878966 lx=  8.66046 if=  56 il= 125 5/26/2020  n=  69 now=    4361 end=       5770      4132      4226 U=    21.19 T=  101.8 p1=  32.3 p2=    75.6 ed=   151 6/21/2020   x1=  56. x2= 125. y1=  2.16 y2= -1.10     
GP: Confirmed US_Delaware_Sussex 5/26/2020       125    4361     5770    4132     4226    10   151 6/21/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .998479 cc2=  .878093 lx=  8.66046 if=  57 il= 125 5/26/2020  n=  68 now=    4361 end=       5770      4132      4226 U=    21.80 T=  101.1 p1=  32.3 p2=    75.6 ed=   152 6/22/2020   x1=  57. x2= 125. y1=  2.02 y2= -1.10     
GP: Confirmed US_Delaware_Sussex 5/26/2020       125    4361     5770    4132     4226    10   152 6/22/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .998410 cc2=  .877143 lx=  8.66046 if=  58 il= 125 5/26/2020  n=  67 now=    4361 end=       5770      4132      4226 U=    22.33 T=  100.5 p1=  32.3 p2=    75.6 ed=   153 6/23/2020   x1=  58. x2= 125. y1=  1.90 y2= -1.10     
GP: Confirmed US_Delaware_Sussex 5/26/2020       125    4361     5770    4132     4226    10   153 6/23/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .998387 cc2=  .876217 lx=  8.66046 if=  59 il= 125 5/26/2020  n=  66 now=    4361 end=       5770      4132      4226 U=    22.14 T=  100.7 p1=  32.3 p2=    75.6 ed=   152 6/22/2020   x1=  59. x2= 125. y1=  1.88 y2= -1.10     
GP: Confirmed US_Delaware_Sussex 5/26/2020       125    4361     5770    4132     4226    10   152 6/22/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .998338 cc2=  .875247 lx=  8.65046 if=  60 il= 125 5/26/2020  n=  65 now=    4361 end=       5712      4132      4226 U=    22.06 T=  100.1 p1=  31.0 p2=    76.3 ed=   152 6/22/2020   x1=  60. x2= 125. y1=  1.82 y2= -1.13     
GP: Confirmed US_Delaware_Sussex 5/26/2020       125    4361     5712    4132     4226    10   152 6/22/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .998313 cc2=  .874278 lx=  8.65046 if=  61 il= 125 5/26/2020  n=  64 now=    4361 end=       5712      4132      4226 U=    22.24 T=   99.9 p1=  31.0 p2=    76.3 ed=   152 6/22/2020   x1=  61. x2= 125. y1=  1.75 y2= -1.13     
GP: Confirmed US_Delaware_Sussex 5/26/2020       125    4361     5712    4132     4226    10   152 6/22/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .998337 cc2=  .873337 lx=  8.64046 if=  62 il= 125 5/26/2020  n=  63 now=    4361 end=       5655      4132      4226 U=    22.00 T=   99.5 p1=  29.7 p2=    77.1 ed=   151 6/21/2020   x1=  62. x2= 125. y1=  1.71 y2= -1.16     
GP: Confirmed US_Delaware_Sussex 5/26/2020       125    4361     5655    4132     4226    10   151 6/21/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .998376 cc2=  .872388 lx=  8.63046 if=  63 il= 125 5/26/2020  n=  62 now=    4361 end=       5599      4132      4226 U=    21.59 T=   99.3 p1=  28.4 p2=    77.9 ed=   150 6/20/2020   x1=  63. x2= 125. y1=  1.68 y2= -1.19     
GP: Confirmed US_Delaware_Sussex 5/26/2020       125    4361     5599    4132     4226    10   150 6/20/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .998384 cc2=  .871384 lx=  8.62046 if=  64 il= 125 5/26/2020  n=  61 now=    4361 end=       5543      4132      4226 U=    21.06 T=   99.2 p1=  27.1 p2=    78.7 ed=   148 6/18/2020   x1=  64. x2= 125. y1=  1.67 y2= -1.22     
GP: Confirmed US_Delaware_Sussex 5/26/2020       125    4361     5543    4132     4226    10   148 6/18/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .998339 cc2=  .870302 lx=  8.62046 if=  65 il= 125 5/26/2020  n=  60 now=    4361 end=       5543      4132      4226 U=    21.16 T=   99.1 p1=  27.1 p2=    78.7 ed=   149 6/19/2020   x1=  65. x2= 125. y1=  1.61 y2= -1.22     
GP: Confirmed US_Delaware_Sussex 5/26/2020       125    4361     5543    4132     4226    10   149 6/19/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .998319 cc2=  .869219 lx=  8.61046 if=  66 il= 125 5/26/2020  n=  59 now=    4361 end=       5488      4132      4226 U=    21.30 T=   98.2 p1=  25.8 p2=    79.5 ed=   148 6/18/2020   x1=  66. x2= 125. y1=  1.51 y2= -1.26     
GP: Confirmed US_Delaware_Sussex 5/26/2020       125    4361     5488    4132     4226    10   148 6/18/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .998434 cc2=  .868245 lx=  8.60046 if=  67 il= 125 5/26/2020  n=  58 now=    4361 end=       5434      4132      4226 U=    20.87 T=   98.0 p1=  24.6 p2=    80.3 ed=   147 6/17/2020   x1=  67. x2= 125. y1=  1.48 y2= -1.29     
GP: Confirmed US_Delaware_Sussex 5/26/2020       125    4361     5434    4132     4226    10   147 6/17/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .998522 cc2=  .867216 lx=  8.59046 if=  68 il= 125 5/26/2020  n=  57 now=    4361 end=       5380      4132      4226 U=    20.61 T=   97.6 p1=  23.4 p2=    81.1 ed=   146 6/16/2020   x1=  68. x2= 125. y1=  1.43 y2= -1.33     
GP: Confirmed US_Delaware_Sussex 5/26/2020       125    4361     5380    4132     4226    10   146 6/16/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .998644 cc2=  .866191 lx=  8.58046 if=  69 il= 125 5/26/2020  n=  56 now=    4361 end=       5326      4132      4226 U=    20.13 T=   97.4 p1=  22.1 p2=    81.9 ed=   144 6/14/2020   x1=  69. x2= 125. y1=  1.41 y2= -1.37     
GP: Confirmed US_Delaware_Sussex 5/26/2020       125    4361     5326    4132     4226    10   144 6/14/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .998721 cc2=  .865091 lx=  8.58046 if=  70 il= 125 5/26/2020  n=  55 now=    4361 end=       5326      4132      4226 U=    20.01 T=   97.6 p1=  22.1 p2=    81.9 ed=   144 6/14/2020   x1=  70. x2= 125. y1=  1.38 y2= -1.37     
GP: Confirmed US_Delaware_Sussex 5/26/2020       125    4361     5326    4132     4226    10   144 6/14/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .998787 cc2=  .863947 lx=  8.57046 if=  71 il= 125 5/26/2020  n=  54 now=    4361 end=       5273      4132      4226 U=    19.45 T=   97.6 p1=  20.9 p2=    82.7 ed=   143 6/13/2020   x1=  71. x2= 125. y1=  1.37 y2= -1.41     
GP: Confirmed US_Delaware_Sussex 5/26/2020       125    4361     5273    4132     4226    10   143 6/13/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .998780 cc2=  .862697 lx=  8.56046 if=  72 il= 125 5/26/2020  n=  53 now=    4361 end=       5221      4132      4226 U=    19.02 T=   97.4 p1=  19.7 p2=    83.5 ed=   142 6/12/2020   x1=  72. x2= 125. y1=  1.33 y2= -1.45     
GP: Confirmed US_Delaware_Sussex 5/26/2020       125    4361     5221    4132     4226    10   142 6/12/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .998747 cc2=  .861386 lx=  8.56046 if=  73 il= 125 5/26/2020  n=  52 now=    4361 end=       5221      4132      4226 U=    18.77 T=   97.7 p1=  19.7 p2=    83.5 ed=   142 6/12/2020   x1=  73. x2= 125. y1=  1.32 y2= -1.45     
GP: Confirmed US_Delaware_Sussex 5/26/2020       125    4361     5221    4132     4226    10   142 6/12/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .998677 cc2=  .860002 lx=  8.56046 if=  74 il= 125 5/26/2020  n=  51 now=    4361 end=       5221      4132      4226 U=    18.77 T=   97.7 p1=  19.7 p2=    83.5 ed=   142 6/12/2020   x1=  74. x2= 125. y1=  1.27 y2= -1.45     
GP: Confirmed US_Delaware_Sussex 5/26/2020       125    4361     5221    4132     4226    10   142 6/12/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .998601 cc2=  .858573 lx=  8.56046 if=  75 il= 125 5/26/2020  n=  50 now=    4361 end=       5221      4132      4226 U=    18.50 T=   98.1 p1=  19.7 p2=    83.5 ed=   141 6/11/2020   x1=  75. x2= 125. y1=  1.25 y2= -1.45     
GP: Confirmed US_Delaware_Sussex 5/26/2020       125    4361     5221    4132     4226    10   141 6/11/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .998526 cc2=  .857105 lx=  8.56046 if=  76 il= 125 5/26/2020  n=  49 now=    4361 end=       5221      4132      4226 U=    18.70 T=   97.8 p1=  19.7 p2=    83.5 ed=   141 6/11/2020   x1=  76. x2= 125. y1=  1.17 y2= -1.45     
GP: Confirmed US_Delaware_Sussex 5/26/2020       125    4361     5221    4132     4226    10   141 6/11/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .998434 cc2=  .855577 lx=  8.56046 if=  77 il= 125 5/26/2020  n=  48 now=    4361 end=       5221      4132      4226 U=    18.99 T=   97.4 p1=  19.7 p2=    83.5 ed=   142 6/12/2020   x1=  77. x2= 125. y1=  1.07 y2= -1.45     
GP: Confirmed US_Delaware_Sussex 5/26/2020       125    4361     5221    4132     4226    10   142 6/12/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .998360 cc2=  .854023 lx=  8.56046 if=  78 il= 125 5/26/2020  n=  47 now=    4361 end=       5221      4132      4226 U=    18.73 T=   97.8 p1=  19.7 p2=    83.5 ed=   141 6/11/2020   x1=  78. x2= 125. y1=  1.06 y2= -1.45     
GP: Confirmed US_Delaware_Sussex 5/26/2020       125    4361     5221    4132     4226    10   141 6/11/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .998253 cc2=  .852388 lx=  8.56046 if=  79 il= 125 5/26/2020  n=  46 now=    4361 end=       5221      4132      4226 U=    18.68 T=   97.9 p1=  19.7 p2=    83.5 ed=   141 6/11/2020   x1=  79. x2= 125. y1=  1.01 y2= -1.45     
GP: Confirmed US_Delaware_Sussex 5/26/2020       125    4361     5221    4132     4226    10   141 6/11/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .998137 cc2=  .850695 lx=  8.56046 if=  80 il= 125 5/26/2020  n=  45 now=    4361 end=       5221      4132      4226 U=    18.81 T=   97.7 p1=  19.7 p2=    83.5 ed=   142 6/12/2020   x1=  80. x2= 125. y1=   .94 y2= -1.45     
GP: Confirmed US_Delaware_Sussex 5/26/2020       125    4361     5221    4132     4226    10   142 6/12/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .997754 cc2=  .845256 lx=  8.55046 if=  83 il= 125 5/26/2020  n=  42 now=    4361 end=       5169      4132      4226 U=    18.80 T=   96.9 p1=  18.5 p2=    84.4 ed=   141 6/11/2020   x1=  83. x2= 125. y1=   .74 y2= -1.50     
GP: Confirmed US_Delaware_Sussex 5/26/2020       125    4361     5169    4132     4226    10   141 6/11/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .997656 cc2=  .843353 lx=  8.54046 if=  84 il= 125 5/26/2020  n=  41 now=    4361 end=       5117      4132      4226 U=    18.26 T=   96.8 p1=  17.3 p2=    85.2 ed=   139 6/9/2020    x1=  84. x2= 125. y1=   .70 y2= -1.54     
GP: Confirmed US_Delaware_Sussex 5/26/2020       125    4361     5117    4132     4226    10   139 6/9/2020  
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .997508 cc2=  .841334 lx=  8.54046 if=  85 il= 125 5/26/2020  n=  40 now=    4361 end=       5117      4132      4226 U=    17.93 T=   97.4 p1=  17.3 p2=    85.2 ed=   139 6/9/2020    x1=  85. x2= 125. y1=   .69 y2= -1.54     
GP: Confirmed US_Delaware_Sussex 5/26/2020       125    4361     5117    4132     4226    10   139 6/9/2020  
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .997318 cc2=  .839205 lx=  8.54046 if=  86 il= 125 5/26/2020  n=  39 now=    4361 end=       5117      4132      4226 U=    18.11 T=   97.1 p1=  17.3 p2=    85.2 ed=   139 6/9/2020    x1=  86. x2= 125. y1=   .61 y2= -1.54     
GP: Confirmed US_Delaware_Sussex 5/26/2020       125    4361     5117    4132     4226    10   139 6/9/2020  
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .997110 cc2=  .836981 lx=  8.54046 if=  87 il= 125 5/26/2020  n=  38 now=    4361 end=       5117      4132      4226 U=    18.06 T=   97.1 p1=  17.3 p2=    85.2 ed=   139 6/9/2020    x1=  87. x2= 125. y1=   .56 y2= -1.54     
GP: Confirmed US_Delaware_Sussex 5/26/2020       125    4361     5117    4132     4226    10   139 6/9/2020  
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .996875 cc2=  .834654 lx=  8.54046 if=  88 il= 125 5/26/2020  n=  37 now=    4361 end=       5117      4132      4226 U=    18.04 T=   97.2 p1=  17.3 p2=    85.2 ed=   139 6/9/2020    x1=  88. x2= 125. y1=   .51 y2= -1.54     
GP: Confirmed US_Delaware_Sussex 5/26/2020       125    4361     5117    4132     4226    10   139 6/9/2020  
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .996615 cc2=  .832216 lx=  8.54046 if=  89 il= 125 5/26/2020  n=  36 now=    4361 end=       5117      4132      4226 U=    18.01 T=   97.2 p1=  17.3 p2=    85.2 ed=   139 6/9/2020    x1=  89. x2= 125. y1=   .46 y2= -1.54     
GP: Confirmed US_Delaware_Sussex 5/26/2020       125    4361     5117    4132     4226    10   139 6/9/2020  
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .996328 cc2=  .829661 lx=  8.54046 if=  90 il= 125 5/26/2020  n=  35 now=    4361 end=       5117      4132      4226 U=    17.96 T=   97.3 p1=  17.3 p2=    85.2 ed=   139 6/9/2020    x1=  90. x2= 125. y1=   .41 y2= -1.54     
GP: Confirmed US_Delaware_Sussex 5/26/2020       125    4361     5117    4132     4226    10   139 6/9/2020  
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .996028 cc2=  .826997 lx=  8.55046 if=  91 il= 125 5/26/2020  n=  34 now=    4361 end=       5169      4132      4226 U=    18.79 T=   96.9 p1=  18.5 p2=    84.4 ed=   141 6/11/2020   x1=  91. x2= 125. y1=   .31 y2= -1.50     
GP: Confirmed US_Delaware_Sussex 5/26/2020       125    4361     5169    4132     4226    10   141 6/11/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .995683 cc2=  .824184 lx=  8.54046 if=  92 il= 125 5/26/2020  n=  33 now=    4361 end=       5117      4132      4226 U=    18.19 T=   97.0 p1=  17.3 p2=    85.2 ed=   139 6/9/2020    x1=  92. x2= 125. y1=   .27 y2= -1.54     
GP: Confirmed US_Delaware_Sussex 5/26/2020       125    4361     5117    4132     4226    10   139 6/9/2020  
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .995277 cc2=  .821200 lx=  8.54046 if=  93 il= 125 5/26/2020  n=  32 now=    4361 end=       5117      4132      4226 U=    17.73 T=   97.7 p1=  17.3 p2=    85.2 ed=   139 6/9/2020    x1=  93. x2= 125. y1=   .26 y2= -1.54     
GP: Confirmed US_Delaware_Sussex 5/26/2020       125    4361     5117    4132     4226    10   139 6/9/2020  
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .995020 cc2=  .818244 lx=  8.57046 if=  94 il= 125 5/26/2020  n=  31 now=    4361 end=       5273      4132      4226 U=    18.84 T=   98.4 p1=  20.9 p2=    82.7 ed=   142 6/12/2020   x1=  94. x2= 125. y1=   .23 y2= -1.41     
GP: Confirmed US_Delaware_Sussex 5/26/2020       125    4361     5273    4132     4226    10   142 6/12/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .995041 cc2=  .815436 lx=  8.61046 if=  95 il= 125 5/26/2020  n=  30 now=    4361 end=       5488      4132      4226 U=    21.94 T=   97.4 p1=  25.8 p2=    79.5 ed=   149 6/19/2020   x1=  95. x2= 125. y1=   .11 y2= -1.26     
GP: Confirmed US_Delaware_Sussex 5/26/2020       125    4361     5488    4132     4226    10   149 6/19/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .994541 cc2=  .811967 lx=  8.61046 if=  96 il= 125 5/26/2020  n=  29 now=    4361 end=       5488      4132      4226 U=    21.76 T=   97.6 p1=  25.8 p2=    79.5 ed=   148 6/18/2020   x1=  96. x2= 125. y1=   .07 y2= -1.26     
GP: Confirmed US_Delaware_Sussex 5/26/2020       125    4361     5488    4132     4226    10   148 6/18/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .993955 cc2=  .808259 lx=  8.61046 if=  97 il= 125 5/26/2020  n=  28 now=    4361 end=       5488      4132      4226 U=    23.10 T=   95.9 p1=  25.8 p2=    79.5 ed=   150 6/20/2020   x1=  97. x2= 125. y1=  -.05 y2= -1.26     
GP: Confirmed US_Delaware_Sussex 5/26/2020       125    4361     5488    4132     4226    10   150 6/20/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .993990 cc2=  .805008 lx=  8.56046 if=  98 il= 125 5/26/2020  n=  27 now=    4361 end=       5221      4132      4226 U=    20.41 T=   95.4 p1=  19.7 p2=    83.5 ed=   143 6/13/2020   x1=  98. x2= 125. y1=  -.13 y2= -1.45     
GP: Confirmed US_Delaware_Sussex 5/26/2020       125    4361     5221    4132     4226    10   143 6/13/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .994010 cc2=  .801560 lx=  8.52046 if=  99 il= 125 5/26/2020  n=  26 now=    4361 end=       5016      4132      4226 U=    18.08 T=   95.3 p1=  15.0 p2=    86.9 ed=   138 6/8/2020    x1=  99. x2= 125. y1=  -.20 y2= -1.64     
GP: Confirmed US_Delaware_Sussex 5/26/2020       125    4361     5016    4132     4226    10   138 6/8/2020  
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .993905 cc2=  .797789 lx=  8.49046 if= 100 il= 125 5/26/2020  n=  25 now=    4361 end=       4868      4132      4226 U=    16.39 T=   95.4 p1=  11.6 p2=    89.6 ed=   134 6/4/2020    x1= 100. x2= 125. y1=  -.28 y2= -1.81     
GP: Confirmed US_Delaware_Sussex 5/26/2020       125    4361     4868    4132     4226    10   134 6/4/2020  
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .993786 cc2=  .789662 lx=  8.44046 if= 102 il= 125 5/26/2020  n=  23 now=    4361 end=       4630      4132      4226 U=    13.42 T=   95.8 p1=   6.2 p2=    94.2 ed=   127 5/28/2020   x1= 102. x2= 125. y1=  -.46 y2= -2.17     
GP: Confirmed US_Delaware_Sussex 5/26/2020       125    4361     4630    4132     4226    10   127 5/28/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .994008 cc2=  .785494 lx=  8.42046 if= 103 il= 125 5/26/2020  n=  22 now=    4361 end=       4538      4132      4226 U=    11.89 T=   96.9 p1=   4.1 p2=    96.1 ed=   124 5/25/2020   x1= 103. x2= 125. y1=  -.51 y2= -2.37     
GP: Confirmed US_Delaware_Sussex 5/26/2020       125    4361     4538    4132     4226    10   124 5/25/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .994800 cc2=  .765384 lx=  8.37046 if= 107 il= 125 5/26/2020  n=  18 now=    4361 end=       4317      4132      4226 U=     8.29 T=   99.1 p1=  -1.0 p2=   101.0 ed=   118 5/19/2020   x1= 107. x2= 125. y1=  -.95 y2= -3.12     
GP: Confirmed US_Delaware_Sussex 5/26/2020       125    4361     4317    4132     4226    10   118 5/19/2020 
