TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       34035.00000       10.43514
TAB:  US_New_York_Westchester Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_New_York_Westchester Confirmed cc1=  .997985 cc2=  .876709 lx= 10.42114 if=  41 il= 108 5/9/2020   n=  67 now=   34035 end=      33696     31087     33321 U=    13.78 T=   73.3 p1=  -1.0 p2=   101.0 ed=   105 5/6/2020    x1=  41. x2= 108. y1=  2.34 y2= -2.52 BEST
GP: Confirmed US_New_York_Westchester 5/9/2020        108   34035    33696   31087    33321    45   105 5/6/2020  
AAA1     1 US_New_York_Westchester Confirmed cc1=  .997887 cc2=  .875717 lx= 10.42514 if=  42 il= 108 5/9/2020   n=  66 now=   34035 end=      33696     31087     33321 U=    14.31 T=   72.0 p1=  -1.0 p2=   101.0 ed=   105 5/6/2020    x1=  42. x2= 108. y1=  2.09 y2= -2.52 BEST
AAA2     1 US_New_York_Westchester Confirmed cc1=  .997894 cc2=  .875717 lx= 10.42214 if=  42 il= 108 5/9/2020   n=  66 now=   34035 end=      33696     31087     33321 U=    14.31 T=   72.0 p1=  -1.0 p2=   101.0 ed=   105 5/6/2020    x1=  42. x2= 108. y1=  2.09 y2= -2.52 BEST
GP: Confirmed US_New_York_Westchester 5/9/2020        108   34035    33696   31087    33321    45   105 5/6/2020  
AAA1     1 US_New_York_Westchester Confirmed cc1=  .997886 cc2=  .874795 lx= 10.42514 if=  43 il= 108 5/9/2020   n=  65 now=   34035 end=      33696     31087     33321 U=    14.32 T=   71.9 p1=  -1.0 p2=   101.0 ed=   105 5/6/2020    x1=  43. x2= 108. y1=  2.02 y2= -2.52 BEST
AAA2     1 US_New_York_Westchester Confirmed cc1=  .997905 cc2=  .874795 lx= 10.42014 if=  43 il= 108 5/9/2020   n=  65 now=   34035 end=      33696     31087     33321 U=    14.32 T=   71.9 p1=  -1.0 p2=   101.0 ed=   105 5/6/2020    x1=  43. x2= 108. y1=  2.02 y2= -2.52 BEST
GP: Confirmed US_New_York_Westchester 5/9/2020        108   34035    33696   31087    33321    45   105 5/6/2020  
AAA1     1 US_New_York_Westchester Confirmed cc1=  .997933 cc2=  .873898 lx= 10.41514 if=  44 il= 108 5/9/2020   n=  64 now=   34035 end=      33361     31087     33321 U=    13.73 T=   71.6 p1=  -2.0 p2=   102.0 ed=   104 5/5/2020    x1=  44. x2= 108. y1=  2.01 y2= -2.65 BEST
AAA2     1 US_New_York_Westchester Confirmed cc1=  .997941 cc2=  .873898 lx= 10.41814 if=  44 il= 108 5/9/2020   n=  64 now=   34035 end=      33361     31087     33321 U=    13.73 T=   71.6 p1=  -2.0 p2=   102.0 ed=   104 5/5/2020    x1=  44. x2= 108. y1=  2.01 y2= -2.65 BEST
GP: Confirmed US_New_York_Westchester 5/9/2020        108   34035    33361   31087    33321    45   104 5/5/2020  
AAA1     1 US_New_York_Westchester Confirmed cc1=  .997909 cc2=  .872909 lx= 10.41514 if=  45 il= 108 5/9/2020   n=  63 now=   34035 end=      33361     31087     33321 U=    13.99 T=   70.9 p1=  -2.0 p2=   102.0 ed=   103 5/4/2020    x1=  45. x2= 108. y1=  1.85 y2= -2.65 BEST
AAA2     1 US_New_York_Westchester Confirmed cc1=  .997911 cc2=  .872909 lx= 10.41714 if=  45 il= 108 5/9/2020   n=  63 now=   34035 end=      33361     31087     33321 U=    13.99 T=   70.9 p1=  -2.0 p2=   102.0 ed=   103 5/4/2020    x1=  45. x2= 108. y1=  1.85 y2= -2.65 BEST
GP: Confirmed US_New_York_Westchester 5/9/2020        108   34035    33361   31087    33321    45   103 5/4/2020  
AAA1     1 US_New_York_Westchester Confirmed cc1=  .998035 cc2=  .872047 lx= 10.41514 if=  46 il= 108 5/9/2020   n=  62 now=   34035 end=      33361     31087     33321 U=    13.96 T=   71.0 p1=  -2.0 p2=   102.0 ed=   103 5/4/2020    x1=  46. x2= 108. y1=  1.79 y2= -2.65 BEST
AAA2     1 US_New_York_Westchester Confirmed cc1=  .998035 cc2=  .872047 lx= 10.41514 if=  46 il= 108 5/9/2020   n=  62 now=   34035 end=      33361     31087     33321 U=    13.96 T=   71.0 p1=  -2.0 p2=   102.0 ed=   103 5/4/2020    x1=  46. x2= 108. y1=  1.79 y2= -2.65 BEST
GP: Confirmed US_New_York_Westchester 5/9/2020        108   34035    33361   31087    33321    45   103 5/4/2020  
AAA1     1 US_New_York_Westchester Confirmed cc1=  .998174 cc2=  .871174 lx= 10.41514 if=  47 il= 108 5/9/2020   n=  61 now=   34035 end=      33361     31087     33321 U=    13.82 T=   71.4 p1=  -2.0 p2=   102.0 ed=   103 5/4/2020    x1=  47. x2= 108. y1=  1.76 y2= -2.65 BEST
AAA2     1 US_New_York_Westchester Confirmed cc1=  .998180 cc2=  .871174 lx= 10.41214 if=  47 il= 108 5/9/2020   n=  61 now=   34035 end=      33361     31087     33321 U=    13.82 T=   71.4 p1=  -2.0 p2=   102.0 ed=   103 5/4/2020    x1=  47. x2= 108. y1=  1.76 y2= -2.65 BEST
GP: Confirmed US_New_York_Westchester 5/9/2020        108   34035    33361   31087    33321    45   103 5/4/2020  
AAA1     1 US_New_York_Westchester Confirmed cc1=  .998259 cc2=  .870222 lx= 10.41514 if=  48 il= 108 5/9/2020   n=  60 now=   34035 end=      33361     31087     33321 U=    13.59 T=   72.0 p1=  -2.0 p2=   102.0 ed=   104 5/5/2020    x1=  48. x2= 108. y1=  1.76 y2= -2.65 BEST
AAA2     1 US_New_York_Westchester Confirmed cc1=  .998280 cc2=  .870222 lx= 10.41014 if=  48 il= 108 5/9/2020   n=  60 now=   34035 end=      33361     31087     33321 U=    13.59 T=   72.0 p1=  -2.0 p2=   102.0 ed=   104 5/5/2020    x1=  48. x2= 108. y1=  1.76 y2= -2.65 BEST
GP: Confirmed US_New_York_Westchester 5/9/2020        108   34035    33361   31087    33321    45   104 5/5/2020  
AAA1     1 US_New_York_Westchester Confirmed cc1=  .998270 cc2=  .869171 lx= 10.40514 if=  49 il= 108 5/9/2020   n=  59 now=   34035 end=      33029     31087     33321 U=    13.03 T=   71.5 p1=  -3.0 p2=   103.0 ed=   102 5/3/2020    x1=  49. x2= 108. y1=  1.72 y2= -2.80 BEST
AAA2     1 US_New_York_Westchester Confirmed cc1=  .998290 cc2=  .869171 lx= 10.40914 if=  49 il= 108 5/9/2020   n=  59 now=   34035 end=      33029     31087     33321 U=    13.03 T=   71.5 p1=  -3.0 p2=   103.0 ed=   102 5/3/2020    x1=  49. x2= 108. y1=  1.72 y2= -2.80 BEST
GP: Confirmed US_New_York_Westchester 5/9/2020        108   34035    33029   31087    33321    45   102 5/3/2020  
AAA1     1 US_New_York_Westchester Confirmed cc1=  .998256 cc2=  .868067 lx= 10.40514 if=  50 il= 108 5/9/2020   n=  58 now=   34035 end=      33029     31087     33321 U=    12.91 T=   71.8 p1=  -3.0 p2=   103.0 ed=   102 5/3/2020    x1=  50. x2= 108. y1=  1.69 y2= -2.80 BEST
AAA2     1 US_New_York_Westchester Confirmed cc1=  .998267 cc2=  .868067 lx= 10.40814 if=  50 il= 108 5/9/2020   n=  58 now=   34035 end=      33029     31087     33321 U=    12.91 T=   71.8 p1=  -3.0 p2=   103.0 ed=   102 5/3/2020    x1=  50. x2= 108. y1=  1.69 y2= -2.80 BEST
GP: Confirmed US_New_York_Westchester 5/9/2020        108   34035    33029   31087    33321    45   102 5/3/2020  
AAA1     1 US_New_York_Westchester Confirmed cc1=  .998206 cc2=  .866899 lx= 10.40514 if=  51 il= 108 5/9/2020   n=  57 now=   34035 end=      33029     31087     33321 U=    12.73 T=   72.3 p1=  -3.0 p2=   103.0 ed=   102 5/3/2020    x1=  51. x2= 108. y1=  1.68 y2= -2.80 BEST
AAA2     1 US_New_York_Westchester Confirmed cc1=  .998211 cc2=  .866899 lx= 10.40714 if=  51 il= 108 5/9/2020   n=  57 now=   34035 end=      33029     31087     33321 U=    12.73 T=   72.3 p1=  -3.0 p2=   103.0 ed=   102 5/3/2020    x1=  51. x2= 108. y1=  1.68 y2= -2.80 BEST
GP: Confirmed US_New_York_Westchester 5/9/2020        108   34035    33029   31087    33321    45   102 5/3/2020  
AAA1     1 US_New_York_Westchester Confirmed cc1=  .998114 cc2=  .865660 lx= 10.40514 if=  52 il= 108 5/9/2020   n=  56 now=   34035 end=      33029     31087     33321 U=    12.55 T=   72.8 p1=  -3.0 p2=   103.0 ed=   102 5/3/2020    x1=  52. x2= 108. y1=  1.66 y2= -2.80 BEST
AAA2     1 US_New_York_Westchester Confirmed cc1=  .998118 cc2=  .865660 lx= 10.40714 if=  52 il= 108 5/9/2020   n=  56 now=   34035 end=      33029     31087     33321 U=    12.55 T=   72.8 p1=  -3.0 p2=   103.0 ed=   102 5/3/2020    x1=  52. x2= 108. y1=  1.66 y2= -2.80 BEST
GP: Confirmed US_New_York_Westchester 5/9/2020        108   34035    33029   31087    33321    45   102 5/3/2020  
AAA1     1 US_New_York_Westchester Confirmed cc1=  .998017 cc2=  .864386 lx= 10.40514 if=  53 il= 108 5/9/2020   n=  55 now=   34035 end=      33029     31087     33321 U=    12.34 T=   73.4 p1=  -3.0 p2=   103.0 ed=   102 5/3/2020    x1=  53. x2= 108. y1=  1.65 y2= -2.80 BEST
AAA2     1 US_New_York_Westchester Confirmed cc1=  .998024 cc2=  .864386 lx= 10.40714 if=  53 il= 108 5/9/2020   n=  55 now=   34035 end=      33029     31087     33321 U=    12.34 T=   73.4 p1=  -3.0 p2=   103.0 ed=   102 5/3/2020    x1=  53. x2= 108. y1=  1.65 y2= -2.80 BEST
GP: Confirmed US_New_York_Westchester 5/9/2020        108   34035    33029   31087    33321    45   102 5/3/2020  
AAA1     1 US_New_York_Westchester Confirmed cc1=  .997979 cc2=  .863139 lx= 10.40514 if=  54 il= 108 5/9/2020   n=  54 now=   34035 end=      33029     31087     33321 U=    12.23 T=   73.7 p1=  -3.0 p2=   103.0 ed=   102 5/3/2020    x1=  54. x2= 108. y1=  1.61 y2= -2.80 BEST
AAA2     1 US_New_York_Westchester Confirmed cc1=  .998000 cc2=  .863139 lx= 10.40914 if=  54 il= 108 5/9/2020   n=  54 now=   34035 end=      33029     31087     33321 U=    12.23 T=   73.7 p1=  -3.0 p2=   103.0 ed=   102 5/3/2020    x1=  54. x2= 108. y1=  1.61 y2= -2.80 BEST
GP: Confirmed US_New_York_Westchester 5/9/2020        108   34035    33029   31087    33321    45   102 5/3/2020  
AAA1     1 US_New_York_Westchester Confirmed cc1=  .998065 cc2=  .861982 lx= 10.41514 if=  55 il= 108 5/9/2020   n=  53 now=   34035 end=      33361     31087     33321 U=    12.77 T=   74.1 p1=  -2.0 p2=   102.0 ed=   104 5/5/2020    x1=  55. x2= 108. y1=  1.50 y2= -2.65 BEST
AAA2     1 US_New_York_Westchester Confirmed cc1=  .998078 cc2=  .861982 lx= 10.41214 if=  55 il= 108 5/9/2020   n=  53 now=   34035 end=      33361     31087     33321 U=    12.77 T=   74.1 p1=  -2.0 p2=   102.0 ed=   104 5/5/2020    x1=  55. x2= 108. y1=  1.50 y2= -2.65 BEST
GP: Confirmed US_New_York_Westchester 5/9/2020        108   34035    33361   31087    33321    45   104 5/5/2020  
AAA1     1 US_New_York_Westchester Confirmed cc1=  .998128 cc2=  .860768 lx= 10.41514 if=  56 il= 108 5/9/2020   n=  52 now=   34035 end=      33361     31087     33321 U=    12.78 T=   74.1 p1=  -2.0 p2=   102.0 ed=   104 5/5/2020    x1=  56. x2= 108. y1=  1.42 y2= -2.65 BEST
AAA2     1 US_New_York_Westchester Confirmed cc1=  .998129 cc2=  .860768 lx= 10.41414 if=  56 il= 108 5/9/2020   n=  52 now=   34035 end=      33361     31087     33321 U=    12.78 T=   74.1 p1=  -2.0 p2=   102.0 ed=   104 5/5/2020    x1=  56. x2= 108. y1=  1.42 y2= -2.65 BEST
GP: Confirmed US_New_York_Westchester 5/9/2020        108   34035    33361   31087    33321    45   104 5/5/2020  
AAA1     1 US_New_York_Westchester Confirmed cc1=  .998222 cc2=  .859547 lx= 10.41514 if=  57 il= 108 5/9/2020   n=  51 now=   34035 end=      33361     31087     33321 U=    12.85 T=   73.9 p1=  -2.0 p2=   102.0 ed=   104 5/5/2020    x1=  57. x2= 108. y1=  1.32 y2= -2.65 BEST
AAA2     1 US_New_York_Westchester Confirmed cc1=  .998229 cc2=  .859547 lx= 10.41714 if=  57 il= 108 5/9/2020   n=  51 now=   34035 end=      33361     31087     33321 U=    12.85 T=   73.9 p1=  -2.0 p2=   102.0 ed=   104 5/5/2020    x1=  57. x2= 108. y1=  1.32 y2= -2.65 BEST
GP: Confirmed US_New_York_Westchester 5/9/2020        108   34035    33361   31087    33321    45   104 5/5/2020  
AAA1     1 US_New_York_Westchester Confirmed cc1=  .998322 cc2=  .858294 lx= 10.42514 if=  58 il= 108 5/9/2020   n=  50 now=   34035 end=      33696     31087     33321 U=    13.33 T=   74.4 p1=  -1.0 p2=   101.0 ed=   105 5/6/2020    x1=  58. x2= 108. y1=  1.23 y2= -2.52 BEST
AAA2     1 US_New_York_Westchester Confirmed cc1=  .998337 cc2=  .858294 lx= 10.42114 if=  58 il= 108 5/9/2020   n=  50 now=   34035 end=      33696     31087     33321 U=    13.33 T=   74.4 p1=  -1.0 p2=   101.0 ed=   105 5/6/2020    x1=  58. x2= 108. y1=  1.23 y2= -2.52 BEST
GP: Confirmed US_New_York_Westchester 5/9/2020        108   34035    33696   31087    33321    45   105 5/6/2020  
AAA1     1 US_New_York_Westchester Confirmed cc1=  .998494 cc2=  .857072 lx= 10.42514 if=  59 il= 108 5/9/2020   n=  49 now=   34035 end=      33696     31087     33321 U=    13.32 T=   74.5 p1=  -1.0 p2=   101.0 ed=   105 5/6/2020    x1=  59. x2= 108. y1=  1.16 y2= -2.52 BEST
AAA2     1 US_New_York_Westchester Confirmed cc1=  .998494 cc2=  .857072 lx= 10.42514 if=  59 il= 108 5/9/2020   n=  49 now=   34035 end=      33696     31087     33321 U=    13.32 T=   74.5 p1=  -1.0 p2=   101.0 ed=   105 5/6/2020    x1=  59. x2= 108. y1=  1.16 y2= -2.52 BEST
GP: Confirmed US_New_York_Westchester 5/9/2020        108   34035    33696   31087    33321    45   105 5/6/2020  
AAA2     1 US_New_York_Westchester Confirmed cc1=  .999116 cc2=  .854778 lx= 10.43514 if=  61 il= 108 5/9/2020   n=  47 now=   34035 end=      34034     31087     33321 U=    14.23 T=   73.8 p1=    .0 p2=   100.0 ed=   107 5/8/2020    x1=  61. x2= 108. y1=   .90 y2= -2.40     
GP: Confirmed US_New_York_Westchester 5/9/2020        108   34035    34034   31087    33321    45   107 5/8/2020  
AAA2     1 US_New_York_Westchester Confirmed cc1=  .999259 cc2=  .853394 lx= 10.44514 if=  62 il= 108 5/9/2020   n=  46 now=   34035 end=      34377     31087     33321 U=    14.96 T=   73.6 p1=   1.0 p2=    99.0 ed=   108 5/9/2020    x1=  62. x2= 108. y1=   .78 y2= -2.30     
GP: Confirmed US_New_York_Westchester 5/9/2020        108   34035    34377   31087    33321    45   108 5/9/2020  
AAA2     1 US_New_York_Westchester Confirmed cc1=  .999293 cc2=  .851851 lx= 10.44514 if=  63 il= 108 5/9/2020   n=  45 now=   34035 end=      34377     31087     33321 U=    15.07 T=   73.4 p1=   1.0 p2=    99.0 ed=   108 5/9/2020    x1=  63. x2= 108. y1=   .69 y2= -2.30     
GP: Confirmed US_New_York_Westchester 5/9/2020        108   34035    34377   31087    33321    45   108 5/9/2020  
AAA2     1 US_New_York_Westchester Confirmed cc1=  .999306 cc2=  .850235 lx= 10.45514 if=  64 il= 108 5/9/2020   n=  44 now=   34035 end=      34722     31087     33321 U=    15.88 T=   73.0 p1=   2.0 p2=    98.0 ed=   110 5/11/2020   x1=  64. x2= 108. y1=   .57 y2= -2.20     
GP: Confirmed US_New_York_Westchester 5/9/2020        108   34035    34722   31087    33321    45   110 5/11/2020 
AAA2     1 US_New_York_Westchester Confirmed cc1=  .999262 cc2=  .848506 lx= 10.45514 if=  65 il= 108 5/9/2020   n=  43 now=   34035 end=      34722     31087     33321 U=    16.19 T=   72.4 p1=   2.0 p2=    98.0 ed=   110 5/11/2020   x1=  65. x2= 108. y1=   .45 y2= -2.20     
GP: Confirmed US_New_York_Westchester 5/9/2020        108   34035    34722   31087    33321    45   110 5/11/2020 
AAA2     1 US_New_York_Westchester Confirmed cc1=  .999239 cc2=  .846740 lx= 10.44514 if=  66 il= 108 5/9/2020   n=  42 now=   34035 end=      34377     31087     33321 U=    15.65 T=   72.1 p1=   1.0 p2=    99.0 ed=   108 5/9/2020    x1=  66. x2= 108. y1=   .39 y2= -2.30     
GP: Confirmed US_New_York_Westchester 5/9/2020        108   34035    34377   31087    33321    45   108 5/9/2020  
AAA2     1 US_New_York_Westchester Confirmed cc1=  .999229 cc2=  .844925 lx= 10.44514 if=  67 il= 108 5/9/2020   n=  41 now=   34035 end=      34377     31087     33321 U=    15.59 T=   72.2 p1=   1.0 p2=    99.0 ed=   108 5/9/2020    x1=  67. x2= 108. y1=   .33 y2= -2.30     
GP: Confirmed US_New_York_Westchester 5/9/2020        108   34035    34377   31087    33321    45   108 5/9/2020  
AAA2     1 US_New_York_Westchester Confirmed cc1=  .999207 cc2=  .843033 lx= 10.44514 if=  68 il= 108 5/9/2020   n=  40 now=   34035 end=      34377     31087     33321 U=    15.61 T=   72.2 p1=   1.0 p2=    99.0 ed=   108 5/9/2020    x1=  68. x2= 108. y1=   .27 y2= -2.30     
GP: Confirmed US_New_York_Westchester 5/9/2020        108   34035    34377   31087    33321    45   108 5/9/2020  
AAA2     1 US_New_York_Westchester Confirmed cc1=  .999194 cc2=  .841080 lx= 10.44514 if=  69 il= 108 5/9/2020   n=  39 now=   34035 end=      34377     31087     33321 U=    15.54 T=   72.3 p1=   1.0 p2=    99.0 ed=   108 5/9/2020    x1=  69. x2= 108. y1=   .21 y2= -2.30     
GP: Confirmed US_New_York_Westchester 5/9/2020        108   34035    34377   31087    33321    45   108 5/9/2020  
AAA2     1 US_New_York_Westchester Confirmed cc1=  .999166 cc2=  .839038 lx= 10.43514 if=  70 il= 108 5/9/2020   n=  38 now=   34035 end=      34034     31087     33321 U=    14.91 T=   72.2 p1=    .0 p2=   100.0 ed=   107 5/8/2020    x1=  70. x2= 108. y1=   .15 y2= -2.40     
GP: Confirmed US_New_York_Westchester 5/9/2020        108   34035    34034   31087    33321    45   107 5/8/2020  
AAA2     1 US_New_York_Westchester Confirmed cc1=  .999152 cc2=  .836930 lx= 10.43514 if=  71 il= 108 5/9/2020   n=  37 now=   34035 end=      34034     31087     33321 U=    14.93 T=   72.1 p1=    .0 p2=   100.0 ed=   107 5/8/2020    x1=  71. x2= 108. y1=   .08 y2= -2.40     
GP: Confirmed US_New_York_Westchester 5/9/2020        108   34035    34034   31087    33321    45   107 5/8/2020  
AAA2     1 US_New_York_Westchester Confirmed cc1=  .999157 cc2=  .834758 lx= 10.43514 if=  72 il= 108 5/9/2020   n=  36 now=   34035 end=      34034     31087     33321 U=    14.91 T=   72.2 p1=    .0 p2=   100.0 ed=   107 5/8/2020    x1=  72. x2= 108. y1=   .01 y2= -2.40     
GP: Confirmed US_New_York_Westchester 5/9/2020        108   34035    34034   31087    33321    45   107 5/8/2020  
AAA2     1 US_New_York_Westchester Confirmed cc1=  .999164 cc2=  .832498 lx= 10.43514 if=  73 il= 108 5/9/2020   n=  35 now=   34035 end=      34034     31087     33321 U=    14.85 T=   72.3 p1=    .0 p2=   100.0 ed=   107 5/8/2020    x1=  73. x2= 108. y1=  -.04 y2= -2.40     
GP: Confirmed US_New_York_Westchester 5/9/2020        108   34035    34034   31087    33321    45   107 5/8/2020  
AAA1     1 US_New_York_Westchester Confirmed cc1=  .999185 cc2=  .830154 lx= 10.42514 if=  74 il= 108 5/9/2020   n=  34 now=   34035 end=      33696     31087     33321 U=    14.10 T=   72.5 p1=  -1.0 p2=   101.0 ed=   105 5/6/2020    x1=  74. x2= 108. y1=  -.11 y2= -2.52 BEST
AAA2     1 US_New_York_Westchester Confirmed cc1=  .999193 cc2=  .830154 lx= 10.42814 if=  74 il= 108 5/9/2020   n=  34 now=   34035 end=      33696     31087     33321 U=    14.10 T=   72.5 p1=  -1.0 p2=   101.0 ed=   105 5/6/2020    x1=  74. x2= 108. y1=  -.11 y2= -2.52 BEST
GP: Confirmed US_New_York_Westchester 5/9/2020        108   34035    33696   31087    33321    45   105 5/6/2020  
AAA1     1 US_New_York_Westchester Confirmed cc1=  .999189 cc2=  .827690 lx= 10.42514 if=  75 il= 108 5/9/2020   n=  33 now=   34035 end=      33696     31087     33321 U=    13.96 T=   72.9 p1=  -1.0 p2=   101.0 ed=   105 5/6/2020    x1=  75. x2= 108. y1=  -.15 y2= -2.52 BEST
AAA2     1 US_New_York_Westchester Confirmed cc1=  .999189 cc2=  .827690 lx= 10.42514 if=  75 il= 108 5/9/2020   n=  33 now=   34035 end=      33696     31087     33321 U=    13.96 T=   72.9 p1=  -1.0 p2=   101.0 ed=   105 5/6/2020    x1=  75. x2= 108. y1=  -.15 y2= -2.52 BEST
GP: Confirmed US_New_York_Westchester 5/9/2020        108   34035    33696   31087    33321    45   105 5/6/2020  
AAA1     1 US_New_York_Westchester Confirmed cc1=  .999141 cc2=  .825063 lx= 10.42514 if=  76 il= 108 5/9/2020   n=  32 now=   34035 end=      33696     31087     33321 U=    13.53 T=   73.9 p1=  -1.0 p2=   101.0 ed=   105 5/6/2020    x1=  76. x2= 108. y1=  -.15 y2= -2.52 BEST
AAA2     1 US_New_York_Westchester Confirmed cc1=  .999142 cc2=  .825063 lx= 10.42414 if=  76 il= 108 5/9/2020   n=  32 now=   34035 end=      33696     31087     33321 U=    13.53 T=   73.9 p1=  -1.0 p2=   101.0 ed=   105 5/6/2020    x1=  76. x2= 108. y1=  -.15 y2= -2.52 BEST
GP: Confirmed US_New_York_Westchester 5/9/2020        108   34035    33696   31087    33321    45   105 5/6/2020  
AAA1     1 US_New_York_Westchester Confirmed cc1=  .999124 cc2=  .822347 lx= 10.42514 if=  77 il= 108 5/9/2020   n=  31 now=   34035 end=      33696     31087     33321 U=    13.88 T=   73.0 p1=  -1.0 p2=   101.0 ed=   105 5/6/2020    x1=  77. x2= 108. y1=  -.29 y2= -2.52 BEST
AAA2     1 US_New_York_Westchester Confirmed cc1=  .999127 cc2=  .822347 lx= 10.42714 if=  77 il= 108 5/9/2020   n=  31 now=   34035 end=      33696     31087     33321 U=    13.88 T=   73.0 p1=  -1.0 p2=   101.0 ed=   105 5/6/2020    x1=  77. x2= 108. y1=  -.29 y2= -2.52 BEST
GP: Confirmed US_New_York_Westchester 5/9/2020        108   34035    33696   31087    33321    45   105 5/6/2020  
AAA1     1 US_New_York_Westchester Confirmed cc1=  .999043 cc2=  .819437 lx= 10.42514 if=  78 il= 108 5/9/2020   n=  30 now=   34035 end=      33696     31087     33321 U=    14.03 T=   72.7 p1=  -1.0 p2=   101.0 ed=   105 5/6/2020    x1=  78. x2= 108. y1=  -.38 y2= -2.52 BEST
AAA2     1 US_New_York_Westchester Confirmed cc1=  .999044 cc2=  .819437 lx= 10.42614 if=  78 il= 108 5/9/2020   n=  30 now=   34035 end=      33696     31087     33321 U=    14.03 T=   72.7 p1=  -1.0 p2=   101.0 ed=   105 5/6/2020    x1=  78. x2= 108. y1=  -.38 y2= -2.52 BEST
GP: Confirmed US_New_York_Westchester 5/9/2020        108   34035    33696   31087    33321    45   105 5/6/2020  
AAA1     1 US_New_York_Westchester Confirmed cc1=  .999003 cc2=  .816429 lx= 10.42514 if=  79 il= 108 5/9/2020   n=  29 now=   34035 end=      33696     31087     33321 U=    14.18 T=   72.3 p1=  -1.0 p2=   101.0 ed=   105 5/6/2020    x1=  79. x2= 108. y1=  -.47 y2= -2.52 BEST
AAA2     1 US_New_York_Westchester Confirmed cc1=  .999005 cc2=  .816429 lx= 10.42314 if=  79 il= 108 5/9/2020   n=  29 now=   34035 end=      33696     31087     33321 U=    14.18 T=   72.3 p1=  -1.0 p2=   101.0 ed=   105 5/6/2020    x1=  79. x2= 108. y1=  -.47 y2= -2.52 BEST
GP: Confirmed US_New_York_Westchester 5/9/2020        108   34035    33696   31087    33321    45   105 5/6/2020  
AAA1     1 US_New_York_Westchester Confirmed cc1=  .999110 cc2=  .813415 lx= 10.41514 if=  80 il= 108 5/9/2020   n=  28 now=   34035 end=      33361     31087     33321 U=    13.32 T=   72.7 p1=  -2.0 p2=   102.0 ed=   104 5/5/2020    x1=  80. x2= 108. y1=  -.55 y2= -2.65 BEST
AAA2     1 US_New_York_Westchester Confirmed cc1=  .999124 cc2=  .813415 lx= 10.41914 if=  80 il= 108 5/9/2020   n=  28 now=   34035 end=      33361     31087     33321 U=    13.32 T=   72.7 p1=  -2.0 p2=   102.0 ed=   104 5/5/2020    x1=  80. x2= 108. y1=  -.55 y2= -2.65 BEST
GP: Confirmed US_New_York_Westchester 5/9/2020        108   34035    33361   31087    33321    45   104 5/5/2020  
AAA1     1 US_New_York_Westchester Confirmed cc1=  .999268 cc2=  .810286 lx= 10.41514 if=  81 il= 108 5/9/2020   n=  27 now=   34035 end=      33361     31087     33321 U=    13.19 T=   73.0 p1=  -2.0 p2=   102.0 ed=   104 5/5/2020    x1=  81. x2= 108. y1=  -.60 y2= -2.65 BEST
AAA2     1 US_New_York_Westchester Confirmed cc1=  .999268 cc2=  .810286 lx= 10.41414 if=  81 il= 108 5/9/2020   n=  27 now=   34035 end=      33361     31087     33321 U=    13.19 T=   73.0 p1=  -2.0 p2=   102.0 ed=   104 5/5/2020    x1=  81. x2= 108. y1=  -.60 y2= -2.65 BEST
GP: Confirmed US_New_York_Westchester 5/9/2020        108   34035    33361   31087    33321    45   104 5/5/2020  
AAA1     1 US_New_York_Westchester Confirmed cc1=  .999371 cc2=  .806921 lx= 10.41514 if=  82 il= 108 5/9/2020   n=  26 now=   34035 end=      33361     31087     33321 U=    12.99 T=   73.6 p1=  -2.0 p2=   102.0 ed=   104 5/5/2020    x1=  82. x2= 108. y1=  -.65 y2= -2.65 BEST
AAA2     1 US_New_York_Westchester Confirmed cc1=  .999397 cc2=  .806921 lx= 10.41014 if=  82 il= 108 5/9/2020   n=  26 now=   34035 end=      33361     31087     33321 U=    12.99 T=   73.6 p1=  -2.0 p2=   102.0 ed=   104 5/5/2020    x1=  82. x2= 108. y1=  -.65 y2= -2.65 BEST
GP: Confirmed US_New_York_Westchester 5/9/2020        108   34035    33361   31087    33321    45   104 5/5/2020  
AAA1     1 US_New_York_Westchester Confirmed cc1=  .999424 cc2=  .803308 lx= 10.40514 if=  83 il= 108 5/9/2020   n=  25 now=   34035 end=      33029     31087     33321 U=    11.94 T=   74.5 p1=  -3.0 p2=   103.0 ed=   102 5/3/2020    x1=  83. x2= 108. y1=  -.71 y2= -2.80 BEST
AAA2     1 US_New_York_Westchester Confirmed cc1=  .999433 cc2=  .803308 lx= 10.40814 if=  83 il= 108 5/9/2020   n=  25 now=   34035 end=      33029     31087     33321 U=    11.94 T=   74.5 p1=  -3.0 p2=   103.0 ed=   102 5/3/2020    x1=  83. x2= 108. y1=  -.71 y2= -2.80 BEST
GP: Confirmed US_New_York_Westchester 5/9/2020        108   34035    33029   31087    33321    45   102 5/3/2020  
AAA1     1 US_New_York_Westchester Confirmed cc1=  .999367 cc2=  .799367 lx= 10.40514 if=  84 il= 108 5/9/2020   n=  24 now=   34035 end=      33029     31087     33321 U=    11.90 T=   74.6 p1=  -3.0 p2=   103.0 ed=   102 5/3/2020    x1=  84. x2= 108. y1=  -.79 y2= -2.80 BEST
