TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        3191.00000        8.06809
TAB:  El_Salvador Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 El_Salvador Confirmed cc1=  .995862 cc2=  .679634 lx=  8.25809 if= 106 il= 115 5/16/2020  n=   9 now=    3191 end=       3858      1265      7368 U=    20.94 T=  117.3 p1=  20.9 p2=    82.7 ed=   166 7/6/2020    x1= 106. x2= 115. y1=   .54 y2=   .11     
GP: Confirmed El_Salvador 5/16/2020       115    3191     3858    1265     7368     3   166 7/6/2020  
AAA2     1 El_Salvador Confirmed cc1=  .994603 cc2=  .661270 lx=  8.02809 if= 107 il= 115 5/16/2020  n=   8 now=    3191 end=       3065      1265      7368 U=    16.96 T=  112.9 p1=  -3.9 p2=   104.1 ed=   152 6/22/2020   x1= 107. x2= 115. y1=   .35 y2=  -.12     
GP: Confirmed El_Salvador 5/16/2020       115    3191     3065    1265     7368     3   152 6/22/2020 
AAA2     1 El_Salvador Confirmed cc1=  .989896 cc2=  .581648 lx= 10.06809 if= 110 il= 115 5/16/2020  n=   5 now=    3191 end=      23578      1265      7368 U=    55.08 T=  174.1 p1= 638.9 p2=    13.5 ed=   304 11/21/2020  x1= 110. x2= 115. y1=  1.16 y2=  1.07     
GP: Confirmed El_Salvador 5/16/2020       115    3191    -        1265     7368     3   304 11/21/2020
AAA1     1 El_Salvador Confirmed cc1=  .991698 cc2=  .862598 lx=  8.60809 if=  57 il= 116 5/17/2020  n=  59 now=    3191 end=       5475      1338      5481 U=    32.60 T=  127.2 p1=  71.6 p2=    58.3 ed=   204 8/13/2020   x1=  57. x2= 116. y1=  2.15 y2=   .34 BEST
AAA2     1 El_Salvador Confirmed cc1=  .991698 cc2=  .862598 lx=  8.60409 if=  57 il= 116 5/17/2020  n=  59 now=    3191 end=       5475      1338      5481 U=    32.60 T=  127.2 p1=  71.6 p2=    58.3 ed=   204 8/13/2020   x1=  57. x2= 116. y1=  2.15 y2=   .34 BEST
GP: Confirmed El_Salvador 5/17/2020       116    3191     5475    1338     5481     2   204 8/13/2020 
AAA2     1 El_Salvador Confirmed cc1=  .991870 cc2=  .861681 lx=  8.70809 if=  58 il= 116 5/17/2020  n=  58 now=    3191 end=       6051      1338      5481 U=    33.09 T=  129.6 p1=  89.6 p2=    52.7 ed=   207 8/16/2020   x1=  58. x2= 116. y1=  2.16 y2=   .41     
GP: Confirmed El_Salvador 5/17/2020       116    3191     6051    1338     5481     2   207 8/16/2020 
AAA2     1 El_Salvador Confirmed cc1=  .992735 cc2=  .861428 lx=  8.90809 if=  59 il= 116 5/17/2020  n=  57 now=    3191 end=       7391      1338      5481 U=    37.52 T=  136.1 p1= 131.6 p2=    43.2 ed=   224 9/2/2020    x1=  59. x2= 116. y1=  2.06 y2=   .54     
GP: Confirmed El_Salvador 5/17/2020       116    3191     7391    1338     5481     2   224 9/2/2020  
AAA2     1 El_Salvador Confirmed cc1=  .992626 cc2=  .860173 lx=  8.98809 if=  60 il= 116 5/17/2020  n=  56 now=    3191 end=       8007      1338      5481 U=    37.74 T=  138.0 p1= 150.9 p2=    39.9 ed=   227 9/5/2020    x1=  60. x2= 116. y1=  2.07 y2=   .58     
GP: Confirmed El_Salvador 5/17/2020       116    3191     8007    1338     5481     2   227 9/5/2020  
AAA2     1 El_Salvador Confirmed cc1=  .992930 cc2=  .859299 lx=  9.16809 if=  61 il= 116 5/17/2020  n=  55 now=    3191 end=       9586      1338      5481 U=    38.99 T=  142.4 p1= 200.4 p2=    33.3 ed=   234 9/12/2020   x1=  61. x2= 116. y1=  2.09 y2=   .68     
GP: Confirmed El_Salvador 5/17/2020       116    3191    -        1338     5481     2   234 9/12/2020 
AAA2     1 El_Salvador Confirmed cc1=  .994136 cc2=  .859296 lx=  9.53809 if=  62 il= 116 5/17/2020  n=  54 now=    3191 end=      13878      1338      5481 U=    44.24 T=  153.6 p1= 334.9 p2=    23.0 ed=   257 10/5/2020   x1=  62. x2= 116. y1=  2.07 y2=   .85     
GP: Confirmed El_Salvador 5/17/2020       116    3191    -        1338     5481     2   257 10/5/2020 
AAA2     1 El_Salvador Confirmed cc1=  .995156 cc2=  .859073 lx=  9.99809 if=  63 il= 116 5/17/2020  n=  53 now=    3191 end=      21984      1338      5481 U=    51.71 T=  169.2 p1= 588.9 p2=    14.5 ed=   291 11/8/2020   x1=  63. x2= 116. y1=  2.05 y2=  1.03     
GP: Confirmed El_Salvador 5/17/2020       116    3191    -        1338     5481     2   291 11/8/2020 
AAA2     1 El_Salvador Confirmed cc1=  .995462 cc2=  .858102 lx= 10.06809 if=  64 il= 116 5/17/2020  n=  52 now=    3191 end=      23578      1338      5481 U=    54.09 T=  173.0 p1= 638.9 p2=    13.5 ed=   300 11/17/2020  x1=  64. x2= 116. y1=  2.02 y2=  1.05     
GP: Confirmed El_Salvador 5/17/2020       116    3191    -        1338     5481     2   300 11/17/2020
AAA2     1 El_Salvador Confirmed cc1=  .995426 cc2=  .856751 lx= 10.06809 if=  65 il= 116 5/17/2020  n=  51 now=    3191 end=      23578      1338      5481 U=    53.05 T=  171.9 p1= 638.9 p2=    13.5 ed=   297 11/14/2020  x1=  65. x2= 116. y1=  2.02 y2=  1.05     
GP: Confirmed El_Salvador 5/17/2020       116    3191    -        1338     5481     2   297 11/14/2020
AAA2     1 El_Salvador Confirmed cc1=  .995737 cc2=  .855709 lx= 10.06809 if=  66 il= 116 5/17/2020  n=  50 now=    3191 end=      23578      1338      5481 U=    54.98 T=  174.0 p1= 638.9 p2=    13.5 ed=   303 11/20/2020  x1=  66. x2= 116. y1=  1.96 y2=  1.05     
GP: Confirmed El_Salvador 5/17/2020       116    3191    -        1338     5481     2   303 11/20/2020
AAA2     1 El_Salvador Confirmed cc1=  .995631 cc2=  .854210 lx= 10.06809 if=  67 il= 116 5/17/2020  n=  49 now=    3191 end=      23578      1338      5481 U=    55.93 T=  175.0 p1= 638.9 p2=    13.5 ed=   306 11/23/2020  x1=  67. x2= 116. y1=  1.93 y2=  1.05     
GP: Confirmed El_Salvador 5/17/2020       116    3191    -        1338     5481     2   306 11/23/2020
AAA2     1 El_Salvador Confirmed cc1=  .995403 cc2=  .852546 lx= 10.06809 if=  68 il= 116 5/17/2020  n=  48 now=    3191 end=      23578      1338      5481 U=    56.93 T=  176.0 p1= 638.9 p2=    13.5 ed=   310 11/27/2020  x1=  68. x2= 116. y1=  1.90 y2=  1.05     
GP: Confirmed El_Salvador 5/17/2020       116    3191    -        1338     5481     2   310 11/27/2020
AAA2     1 El_Salvador Confirmed cc1=  .995109 cc2=  .850772 lx= 10.06809 if=  69 il= 116 5/17/2020  n=  47 now=    3191 end=      23578      1338      5481 U=    56.39 T=  175.4 p1= 638.9 p2=    13.5 ed=   308 11/25/2020  x1=  69. x2= 116. y1=  1.89 y2=  1.05     
GP: Confirmed El_Salvador 5/17/2020       116    3191    -        1338     5481     2   308 11/25/2020
AAA2     1 El_Salvador Confirmed cc1=  .994803 cc2=  .848938 lx= 10.06809 if=  70 il= 116 5/17/2020  n=  46 now=    3191 end=      23578      1338      5481 U=    55.20 T=  174.2 p1= 638.9 p2=    13.5 ed=   304 11/21/2020  x1=  70. x2= 116. y1=  1.89 y2=  1.05     
GP: Confirmed El_Salvador 5/17/2020       116    3191    -        1338     5481     2   304 11/21/2020
AAA2     1 El_Salvador Confirmed cc1=  .994610 cc2=  .847168 lx= 10.06809 if=  71 il= 116 5/17/2020  n=  45 now=    3191 end=      23578      1338      5481 U=    56.59 T=  175.7 p1= 638.9 p2=    13.5 ed=   309 11/26/2020  x1=  71. x2= 116. y1=  1.85 y2=  1.05     
GP: Confirmed El_Salvador 5/17/2020       116    3191    -        1338     5481     2   309 11/26/2020
AAA2     1 El_Salvador Confirmed cc1=  .994252 cc2=  .845181 lx= 10.06809 if=  72 il= 116 5/17/2020  n=  44 now=    3191 end=      23578      1338      5481 U=    56.64 T=  175.7 p1= 638.9 p2=    13.5 ed=   309 11/26/2020  x1=  72. x2= 116. y1=  1.83 y2=  1.05     
GP: Confirmed El_Salvador 5/17/2020       116    3191    -        1338     5481     2   309 11/26/2020
AAA2     1 El_Salvador Confirmed cc1=  .993858 cc2=  .843102 lx= 10.06809 if=  73 il= 116 5/17/2020  n=  43 now=    3191 end=      23578      1338      5481 U=    57.73 T=  176.8 p1= 638.9 p2=    13.5 ed=   313 11/30/2020  x1=  73. x2= 116. y1=  1.80 y2=  1.05     
GP: Confirmed El_Salvador 5/17/2020       116    3191    -        1338     5481     2   313 11/30/2020
AAA2     1 El_Salvador Confirmed cc1=  .993444 cc2=  .840945 lx= 10.06809 if=  74 il= 116 5/17/2020  n=  42 now=    3191 end=      23578      1338      5481 U=    57.70 T=  176.8 p1= 638.9 p2=    13.5 ed=   313 11/30/2020  x1=  74. x2= 116. y1=  1.78 y2=  1.05     
GP: Confirmed El_Salvador 5/17/2020       116    3191    -        1338     5481     2   313 11/30/2020
AAA2     1 El_Salvador Confirmed cc1=  .992997 cc2=  .838694 lx= 10.06809 if=  75 il= 116 5/17/2020  n=  41 now=    3191 end=      23578      1338      5481 U=    57.77 T=  176.9 p1= 638.9 p2=    13.5 ed=   313 11/30/2020  x1=  75. x2= 116. y1=  1.76 y2=  1.05     
GP: Confirmed El_Salvador 5/17/2020       116    3191    -        1338     5481     2   313 11/30/2020
AAA2     1 El_Salvador Confirmed cc1=  .992526 cc2=  .836353 lx= 10.06809 if=  76 il= 116 5/17/2020  n=  40 now=    3191 end=      23578      1338      5481 U=    58.10 T=  177.2 p1= 638.9 p2=    13.5 ed=   314 12/1/2020   x1=  76. x2= 116. y1=  1.74 y2=  1.05     
GP: Confirmed El_Salvador 5/17/2020       116    3191    -        1338     5481     2   314 12/1/2020 
AAA2     1 El_Salvador Confirmed cc1=  .992074 cc2=  .833960 lx= 10.06809 if=  77 il= 116 5/17/2020  n=  39 now=    3191 end=      23578      1338      5481 U=    59.35 T=  178.6 p1= 638.9 p2=    13.5 ed=   318 12/5/2020   x1=  77. x2= 116. y1=  1.71 y2=  1.05     
GP: Confirmed El_Salvador 5/17/2020       116    3191    -        1338     5481     2   318 12/5/2020 
AAA2     1 El_Salvador Confirmed cc1=  .991915 cc2=  .831787 lx= 10.06809 if=  78 il= 116 5/17/2020  n=  38 now=    3191 end=      23578      1338      5481 U=    59.51 T=  178.7 p1= 638.9 p2=    13.5 ed=   319 12/6/2020   x1=  78. x2= 116. y1=  1.69 y2=  1.05     
GP: Confirmed El_Salvador 5/17/2020       116    3191    -        1338     5481     2   319 12/6/2020 
AAA2     1 El_Salvador Confirmed cc1=  .991911 cc2=  .829689 lx= 10.06809 if=  79 il= 116 5/17/2020  n=  37 now=    3191 end=      23578      1338      5481 U=    60.18 T=  179.4 p1= 638.9 p2=    13.5 ed=   321 12/8/2020   x1=  79. x2= 116. y1=  1.67 y2=  1.05     
GP: Confirmed El_Salvador 5/17/2020       116    3191    -        1338     5481     2   321 12/8/2020 
AAA2     1 El_Salvador Confirmed cc1=  .992343 cc2=  .827944 lx= 10.06809 if=  80 il= 116 5/17/2020  n=  36 now=    3191 end=      23578      1338      5481 U=    58.71 T=  177.9 p1= 638.9 p2=    13.5 ed=   316 12/3/2020   x1=  80. x2= 116. y1=  1.67 y2=  1.05     
GP: Confirmed El_Salvador 5/17/2020       116    3191    -        1338     5481     2   316 12/3/2020 
AAA2     1 El_Salvador Confirmed cc1=  .992645 cc2=  .821147 lx= 10.06809 if=  83 il= 116 5/17/2020  n=  33 now=    3191 end=      23578      1338      5481 U=    58.08 T=  177.2 p1= 638.9 p2=    13.5 ed=   314 12/1/2020   x1=  83. x2= 116. y1=  1.62 y2=  1.05     
GP: Confirmed El_Salvador 5/17/2020       116    3191    -        1338     5481     2   314 12/1/2020 
AAA2     1 El_Salvador Confirmed cc1=  .993071 cc2=  .818994 lx= 10.06809 if=  84 il= 116 5/17/2020  n=  32 now=    3191 end=      23578      1338      5481 U=    57.63 T=  176.7 p1= 638.9 p2=    13.5 ed=   312 11/29/2020  x1=  84. x2= 116. y1=  1.61 y2=  1.05     
GP: Confirmed El_Salvador 5/17/2020       116    3191    -        1338     5481     2   312 11/29/2020
AAA2     1 El_Salvador Confirmed cc1=  .993585 cc2=  .816808 lx= 10.06809 if=  85 il= 116 5/17/2020  n=  31 now=    3191 end=      23578      1338      5481 U=    56.46 T=  175.5 p1= 638.9 p2=    13.5 ed=   308 11/25/2020  x1=  85. x2= 116. y1=  1.60 y2=  1.05     
GP: Confirmed El_Salvador 5/17/2020       116    3191    -        1338     5481     2   308 11/25/2020
AAA2     1 El_Salvador Confirmed cc1=  .993842 cc2=  .814237 lx= 10.06809 if=  86 il= 116 5/17/2020  n=  30 now=    3191 end=      23578      1338      5481 U=    56.23 T=  175.3 p1= 638.9 p2=    13.5 ed=   307 11/24/2020  x1=  86. x2= 116. y1=  1.59 y2=  1.05     
GP: Confirmed El_Salvador 5/17/2020       116    3191    -        1338     5481     2   307 11/24/2020
AAA2     1 El_Salvador Confirmed cc1=  .994253 cc2=  .811679 lx= 10.06809 if=  87 il= 116 5/17/2020  n=  29 now=    3191 end=      23578      1338      5481 U=    55.88 T=  174.9 p1= 638.9 p2=    13.5 ed=   306 11/23/2020  x1=  87. x2= 116. y1=  1.57 y2=  1.05     
GP: Confirmed El_Salvador 5/17/2020       116    3191    -        1338     5481     2   306 11/23/2020
AAA2     1 El_Salvador Confirmed cc1=  .994809 cc2=  .809114 lx= 10.06809 if=  88 il= 116 5/17/2020  n=  28 now=    3191 end=      23578      1338      5481 U=    55.20 T=  174.2 p1= 638.9 p2=    13.5 ed=   304 11/21/2020  x1=  88. x2= 116. y1=  1.56 y2=  1.05     
GP: Confirmed El_Salvador 5/17/2020       116    3191    -        1338     5481     2   304 11/21/2020
AAA2     1 El_Salvador Confirmed cc1=  .995360 cc2=  .806378 lx= 10.06809 if=  89 il= 116 5/17/2020  n=  27 now=    3191 end=      23578      1338      5481 U=    55.10 T=  174.1 p1= 638.9 p2=    13.5 ed=   304 11/21/2020  x1=  89. x2= 116. y1=  1.54 y2=  1.05     
GP: Confirmed El_Salvador 5/17/2020       116    3191    -        1338     5481     2   304 11/21/2020
AAA2     1 El_Salvador Confirmed cc1=  .996250 cc2=  .803800 lx= 10.06809 if=  90 il= 116 5/17/2020  n=  26 now=    3191 end=      23578      1338      5481 U=    53.80 T=  172.7 p1= 638.9 p2=    13.5 ed=   299 11/16/2020  x1=  90. x2= 116. y1=  1.54 y2=  1.05     
GP: Confirmed El_Salvador 5/17/2020       116    3191    -        1338     5481     2   299 11/16/2020
AAA2     1 El_Salvador Confirmed cc1=  .996831 cc2=  .800715 lx= 10.06809 if=  91 il= 116 5/17/2020  n=  25 now=    3191 end=      23578      1338      5481 U=    52.96 T=  171.8 p1= 638.9 p2=    13.5 ed=   296 11/13/2020  x1=  91. x2= 116. y1=  1.53 y2=  1.05     
GP: Confirmed El_Salvador 5/17/2020       116    3191    -        1338     5481     2   296 11/13/2020
AAA2     1 El_Salvador Confirmed cc1=  .997311 cc2=  .797311 lx= 10.06809 if=  92 il= 116 5/17/2020  n=  24 now=    3191 end=      23578      1338      5481 U=    52.13 T=  170.9 p1= 638.9 p2=    13.5 ed=   293 11/10/2020  x1=  92. x2= 116. y1=  1.51 y2=  1.05     
GP: Confirmed El_Salvador 5/17/2020       116    3191    -        1338     5481     2   293 11/10/2020
AAA2     1 El_Salvador Confirmed cc1=  .997672 cc2=  .793548 lx= 10.06809 if=  93 il= 116 5/17/2020  n=  23 now=    3191 end=      23578      1338      5481 U=    52.27 T=  171.1 p1= 638.9 p2=    13.5 ed=   294 11/11/2020  x1=  93. x2= 116. y1=  1.49 y2=  1.05     
GP: Confirmed El_Salvador 5/17/2020       116    3191    -        1338     5481     2   294 11/11/2020
AAA2     1 El_Salvador Confirmed cc1=  .998431 cc2=  .789916 lx= 10.06809 if=  94 il= 116 5/17/2020  n=  22 now=    3191 end=      23578      1338      5481 U=    50.00 T=  168.7 p1= 638.9 p2=    13.5 ed=   286 11/3/2020   x1=  94. x2= 116. y1=  1.49 y2=  1.05     
GP: Confirmed El_Salvador 5/17/2020       116    3191    -        1338     5481     2   286 11/3/2020 
AAA2     1 El_Salvador Confirmed cc1=  .998432 cc2=  .785231 lx= 10.06809 if=  95 il= 116 5/17/2020  n=  21 now=    3191 end=      23578      1338      5481 U=    49.88 T=  168.6 p1= 638.9 p2=    13.5 ed=   286 11/3/2020   x1=  95. x2= 116. y1=  1.47 y2=  1.05     
GP: Confirmed El_Salvador 5/17/2020       116    3191    -        1338     5481     2   286 11/3/2020 
AAA2     1 El_Salvador Confirmed cc1=  .998478 cc2=  .780260 lx= 10.06809 if=  96 il= 116 5/17/2020  n=  20 now=    3191 end=      23578      1338      5481 U=    49.71 T=  168.4 p1= 638.9 p2=    13.5 ed=   285 11/2/2020   x1=  96. x2= 116. y1=  1.46 y2=  1.05     
GP: Confirmed El_Salvador 5/17/2020       116    3191    -        1338     5481     2   285 11/2/2020 
AAA2     1 El_Salvador Confirmed cc1=  .998567 cc2=  .774960 lx= 10.06809 if=  97 il= 116 5/17/2020  n=  19 now=    3191 end=      23578      1338      5481 U=    49.11 T=  167.8 p1= 638.9 p2=    13.5 ed=   283 10/31/2020  x1=  97. x2= 116. y1=  1.44 y2=  1.05     
GP: Confirmed El_Salvador 5/17/2020       116    3191    -        1338     5481     2   283 10/31/2020
AAA2     1 El_Salvador Confirmed cc1=  .998558 cc2=  .769142 lx=  9.80809 if=  98 il= 116 5/17/2020  n=  18 now=    3191 end=      18180      1338      5481 U=    45.48 T=  159.6 p1= 469.7 p2=    17.6 ed=   266 10/14/2020  x1=  98. x2= 116. y1=  1.35 y2=   .96     
GP: Confirmed El_Salvador 5/17/2020       116    3191    -        1338     5481     2   266 10/14/2020
AAA2     1 El_Salvador Confirmed cc1=  .998823 cc2=  .763121 lx=  9.15809 if=  99 il= 116 5/17/2020  n=  17 now=    3191 end=       9490      1338      5481 U=    35.12 T=  139.6 p1= 197.4 p2=    33.6 ed=   222 8/31/2020   x1=  99. x2= 116. y1=  1.16 y2=   .67     
GP: Confirmed El_Salvador 5/17/2020       116    3191     9490    1338     5481     2   222 8/31/2020 
AAA2     1 El_Salvador Confirmed cc1=  .998832 cc2=  .756297 lx=  8.83809 if= 100 il= 116 5/17/2020  n=  16 now=    3191 end=       6891      1338      5481 U=    30.12 T=  130.9 p1= 116.0 p2=    46.3 ed=   201 8/10/2020   x1= 100. x2= 116. y1=  1.03 y2=   .49     
GP: Confirmed El_Salvador 5/17/2020       116    3191     6891    1338     5481     2   201 8/10/2020 
AAA1     1 El_Salvador Confirmed cc1=  .998773 cc2=  .748773 lx=  8.60809 if= 101 il= 116 5/17/2020  n=  15 now=    3191 end=       5475      1338      5481 U=    26.02 T=  124.9 p1=  71.6 p2=    58.3 ed=   186 7/26/2020   x1= 101. x2= 116. y1=   .92 y2=   .34 BEST
AAA2     1 El_Salvador Confirmed cc1=  .998773 cc2=  .748773 lx=  8.61209 if= 101 il= 116 5/17/2020  n=  15 now=    3191 end=       5475      1338      5481 U=    26.02 T=  124.9 p1=  71.6 p2=    58.3 ed=   186 7/26/2020   x1= 101. x2= 116. y1=   .92 y2=   .34 BEST
GP: Confirmed El_Salvador 5/17/2020       116    3191     5475    1338     5481     2   186 7/26/2020 
AAA2     1 El_Salvador Confirmed cc1=  .998518 cc2=  .740319 lx=  8.66809 if= 102 il= 116 5/17/2020  n=  14 now=    3191 end=       5814      1338      5481 U=    26.87 T=  126.3 p1=  82.2 p2=    54.9 ed=   189 7/29/2020   x1= 102. x2= 116. y1=   .91 y2=   .38     
GP: Confirmed El_Salvador 5/17/2020       116    3191     5814    1338     5481     2   189 7/29/2020 
AAA2     1 El_Salvador Confirmed cc1=  .998202 cc2=  .730940 lx=  8.78809 if= 103 il= 116 5/17/2020  n=  13 now=    3191 end=       6555      1338      5481 U=    29.50 T=  129.7 p1= 105.4 p2=    48.7 ed=   199 8/8/2020    x1= 103. x2= 116. y1=   .90 y2=   .46     
GP: Confirmed El_Salvador 5/17/2020       116    3191     6555    1338     5481     2   199 8/8/2020  
AAA2     1 El_Salvador Confirmed cc1=  .998086 cc2=  .720736 lx=  8.44809 if= 104 il= 116 5/17/2020  n=  12 now=    3191 end=       4666      1338      5481 U=    23.69 T=  121.3 p1=  46.2 p2=    68.4 ed=   177 7/17/2020   x1= 104. x2= 116. y1=   .73 y2=   .22     
GP: Confirmed El_Salvador 5/17/2020       116    3191     4666    1338     5481     2   177 7/17/2020 
AAA2     1 El_Salvador Confirmed cc1=  .996890 cc2=  .695379 lx=  8.31809 if= 106 il= 116 5/17/2020  n=  10 now=    3191 end=       4097      1338      5481 U=    21.70 T=  118.4 p1=  28.4 p2=    77.9 ed=   169 7/9/2020    x1= 106. x2= 116. y1=   .57 y2=   .11     
GP: Confirmed El_Salvador 5/17/2020       116    3191     4097    1338     5481     2   169 7/9/2020  
AAA2     1 El_Salvador Confirmed cc1=  .996039 cc2=  .679811 lx=  8.12809 if= 107 il= 116 5/17/2020  n=   9 now=    3191 end=       3388      1338      5481 U=    18.32 T=  114.7 p1=   6.2 p2=    94.2 ed=   157 6/27/2020   x1= 107. x2= 116. y1=   .42 y2=  -.07     
GP: Confirmed El_Salvador 5/17/2020       116    3191     3388    1338     5481     2   157 6/27/2020 
AAA2     1 El_Salvador Confirmed cc1=  .993695 cc2=  .615731 lx= 10.06809 if= 110 il= 116 5/17/2020  n=   6 now=    3191 end=      23578      1338      5481 U=    54.47 T=  173.4 p1= 638.9 p2=    13.5 ed=   301 11/18/2020  x1= 110. x2= 116. y1=  1.16 y2=  1.05     
GP: Confirmed El_Salvador 5/17/2020       116    3191    -        1338     5481     2   301 11/18/2020
AAA2     1 El_Salvador Confirmed cc1=  .995305 cc2=  .587056 lx=  9.41809 if= 111 il= 116 5/17/2020  n=   5 now=    3191 end=      12309      1338      5481 U=    40.29 T=  148.1 p1= 285.7 p2=    25.9 ed=   243 9/21/2020   x1= 111. x2= 116. y1=   .92 y2=   .80     
GP: Confirmed El_Salvador 5/17/2020       116    3191    -        1338     5481     2   243 9/21/2020 
AAA2     1 El_Salvador Confirmed cc1=  .991878 cc2=  .863842 lx=  8.68809 if=  57 il= 117 5/18/2020  n=  60 now=    3191 end=       5931      1413      2180 U=    33.31 T=  129.0 p1=  85.9 p2=    53.8 ed=   207 8/16/2020   x1=  57. x2= 117. y1=  2.16 y2=   .36     
GP: Confirmed El_Salvador 5/18/2020       117    3191     5931    1413     2180     1   207 8/16/2020 
AAA2     1 El_Salvador Confirmed cc1=  .992066 cc2=  .862966 lx=  8.78809 if=  58 il= 117 5/18/2020  n=  59 now=    3191 end=       6555      1413      2180 U=    33.81 T=  131.5 p1= 105.4 p2=    48.7 ed=   211 8/20/2020   x1=  58. x2= 117. y1=  2.17 y2=   .43     
GP: Confirmed El_Salvador 5/18/2020       117    3191     6555    1413     2180     1   211 8/20/2020 
AAA2     1 El_Salvador Confirmed cc1=  .992931 cc2=  .862742 lx=  8.99809 if=  59 il= 117 5/18/2020  n=  58 now=    3191 end=       8087      1413      2180 U=    38.40 T=  138.4 p1= 153.4 p2=    39.5 ed=   229 9/7/2020    x1=  59. x2= 117. y1=  2.07 y2=   .56     
GP: Confirmed El_Salvador 5/18/2020       117    3191     8087    1413     2180     1   229 9/7/2020  
AAA2     1 El_Salvador Confirmed cc1=  .992841 cc2=  .861534 lx=  9.07809 if=  60 il= 117 5/18/2020  n=  57 now=    3191 end=       8761      1413      2180 U=    38.63 T=  140.2 p1= 174.6 p2=    36.4 ed=   231 9/9/2020    x1=  60. x2= 117. y1=  2.08 y2=   .60     
GP: Confirmed El_Salvador 5/18/2020       117    3191     8761    1413     2180     1   231 9/9/2020  
AAA2     1 El_Salvador Confirmed cc1=  .993155 cc2=  .860701 lx=  9.25809 if=  61 il= 117 5/18/2020  n=  56 now=    3191 end=      10489      1413      2180 U=    39.89 T=  144.7 p1= 228.7 p2=    30.4 ed=   238 9/16/2020   x1=  61. x2= 117. y1=  2.10 y2=   .70     
GP: Confirmed El_Salvador 5/18/2020       117    3191    -        1413     2180     1   238 9/16/2020 
AAA2     1 El_Salvador Confirmed cc1=  .994345 cc2=  .860714 lx=  9.63809 if=  62 il= 117 5/18/2020  n=  55 now=    3191 end=      15338      1413      2180 U=    45.31 T=  156.4 p1= 380.7 p2=    20.8 ed=   263 10/11/2020  x1=  62. x2= 117. y1=  2.08 y2=   .87     
GP: Confirmed El_Salvador 5/18/2020       117    3191    -        1413     2180     1   263 10/11/2020
AAA2     1 El_Salvador Confirmed cc1=  .995347 cc2=  .860507 lx= 10.06809 if=  63 il= 117 5/18/2020  n=  54 now=    3191 end=      23578      1413      2180 U=    52.51 T=  171.3 p1= 638.9 p2=    13.5 ed=   295 11/12/2020  x1=  63. x2= 117. y1=  2.06 y2=  1.03     
GP: Confirmed El_Salvador 5/18/2020       117    3191    -        1413     2180     1   295 11/12/2020
AAA2     1 El_Salvador Confirmed cc1=  .995620 cc2=  .859537 lx= 10.06809 if=  64 il= 117 5/18/2020  n=  53 now=    3191 end=      23578      1413      2180 U=    54.05 T=  172.9 p1= 638.9 p2=    13.5 ed=   300 11/17/2020  x1=  64. x2= 117. y1=  2.02 y2=  1.03     
GP: Confirmed El_Salvador 5/18/2020       117    3191    -        1413     2180     1   300 11/17/2020
AAA2     1 El_Salvador Confirmed cc1=  .995571 cc2=  .858211 lx= 10.06809 if=  65 il= 117 5/18/2020  n=  52 now=    3191 end=      23578      1413      2180 U=    53.03 T=  171.9 p1= 638.9 p2=    13.5 ed=   297 11/14/2020  x1=  65. x2= 117. y1=  2.02 y2=  1.03     
GP: Confirmed El_Salvador 5/18/2020       117    3191    -        1413     2180     1   297 11/14/2020
AAA2     1 El_Salvador Confirmed cc1=  .995837 cc2=  .857162 lx= 10.06809 if=  66 il= 117 5/18/2020  n=  51 now=    3191 end=      23578      1413      2180 U=    54.92 T=  173.8 p1= 638.9 p2=    13.5 ed=   303 11/20/2020  x1=  66. x2= 117. y1=  1.96 y2=  1.03     
GP: Confirmed El_Salvador 5/18/2020       117    3191    -        1413     2180     1   303 11/20/2020
AAA2     1 El_Salvador Confirmed cc1=  .995718 cc2=  .855690 lx= 10.06809 if=  67 il= 117 5/18/2020  n=  50 now=    3191 end=      23578      1413      2180 U=    55.85 T=  174.8 p1= 638.9 p2=    13.5 ed=   306 11/23/2020  x1=  67. x2= 117. y1=  1.93 y2=  1.03     
GP: Confirmed El_Salvador 5/18/2020       117    3191    -        1413     2180     1   306 11/23/2020
AAA2     1 El_Salvador Confirmed cc1=  .995491 cc2=  .854069 lx= 10.06809 if=  68 il= 117 5/18/2020  n=  49 now=    3191 end=      23578      1413      2180 U=    56.82 T=  175.8 p1= 638.9 p2=    13.5 ed=   309 11/26/2020  x1=  68. x2= 117. y1=  1.90 y2=  1.03     
GP: Confirmed El_Salvador 5/18/2020       117    3191    -        1413     2180     1   309 11/26/2020
AAA2     1 El_Salvador Confirmed cc1=  .995208 cc2=  .852351 lx= 10.06809 if=  69 il= 117 5/18/2020  n=  48 now=    3191 end=      23578      1413      2180 U=    56.30 T=  175.3 p1= 638.9 p2=    13.5 ed=   308 11/25/2020  x1=  69. x2= 117. y1=  1.89 y2=  1.03     
GP: Confirmed El_Salvador 5/18/2020       117    3191    -        1413     2180     1   308 11/25/2020
