TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       11803.00000        9.37611
TAB:  US_Massachusetts_Worcester Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Confirmed US_Massachusetts_Worcester 6/4/2020        134   11803    -       11529    13736    29   999 undefine  
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .980705 cc2=  .679193 lx= 11.37611 if= 124 il= 134 6/4/2020   n=  10 now=   11803 end=      87213     11529     13736 U=   222.51 T=  290.8 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 124. x2= 134. y1=   .75 y2=   .70     
GP: Confirmed US_Massachusetts_Worcester 6/4/2020        134   11803    -       11529    13736    29   999 undefine  
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .977979 cc2=  .600015 lx=  9.36611 if= 128 il= 134 6/4/2020   n=   6 now=   11803 end=      11685     11529     13736 U=     3.44 T=  119.2 p1=  -1.0 p2=   101.0 ed=   127 5/28/2020   x1= 128. x2= 134. y1= -2.56 y2= -4.31     
GP: Confirmed US_Massachusetts_Worcester 6/4/2020        134   11803    11685   11529    13736    29   127 5/28/2020 
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .984015 cc2=  .575767 lx=  9.35611 if= 129 il= 134 6/4/2020   n=   5 now=   11803 end=      11569     11529     13736 U=     1.76 T=  124.0 p1=  -2.0 p2=   102.0 ed=   128 5/29/2020   x1= 129. x2= 134. y1= -2.82 y2= -5.66     
GP: Confirmed US_Massachusetts_Worcester 6/4/2020        134   11803    11569   11529    13736    29   128 5/29/2020 
AAA1     1 US_Massachusetts_Worcester Confirmed cc1=  .999062 cc2=  .892461 lx=  9.51611 if=  48 il= 135 6/5/2020   n=  87 now=   11803 end=      13576     11600     13736 U=    21.21 T=   95.8 p1=  15.0 p2=    86.9 ed=   145 6/15/2020   x1=  48. x2= 135. y1=  2.25 y2= -1.85 BEST
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .999063 cc2=  .892461 lx=  9.51411 if=  48 il= 135 6/5/2020   n=  87 now=   11803 end=      13576     11600     13736 U=    21.21 T=   95.8 p1=  15.0 p2=    86.9 ed=   145 6/15/2020   x1=  48. x2= 135. y1=  2.25 y2= -1.85 BEST
GP: Confirmed US_Massachusetts_Worcester 6/5/2020        135   11803    13576   11600    13736    31   145 6/15/2020 
AAA1     1 US_Massachusetts_Worcester Confirmed cc1=  .999035 cc2=  .891824 lx=  9.51611 if=  49 il= 135 6/5/2020   n=  86 now=   11803 end=      13576     11600     13736 U=    20.96 T=   96.2 p1=  15.0 p2=    86.9 ed=   145 6/15/2020   x1=  49. x2= 135. y1=  2.25 y2= -1.85 BEST
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .999037 cc2=  .891824 lx=  9.51311 if=  49 il= 135 6/5/2020   n=  86 now=   11803 end=      13576     11600     13736 U=    20.96 T=   96.2 p1=  15.0 p2=    86.9 ed=   145 6/15/2020   x1=  49. x2= 135. y1=  2.25 y2= -1.85 BEST
GP: Confirmed US_Massachusetts_Worcester 6/5/2020        135   11803    13576   11600    13736    31   145 6/15/2020 
AAA1     1 US_Massachusetts_Worcester Confirmed cc1=  .999001 cc2=  .891169 lx=  9.51611 if=  50 il= 135 6/5/2020   n=  85 now=   11803 end=      13576     11600     13736 U=    20.72 T=   96.7 p1=  15.0 p2=    86.9 ed=   145 6/15/2020   x1=  50. x2= 135. y1=  2.25 y2= -1.85 BEST
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .999003 cc2=  .891169 lx=  9.51311 if=  50 il= 135 6/5/2020   n=  85 now=   11803 end=      13576     11600     13736 U=    20.72 T=   96.7 p1=  15.0 p2=    86.9 ed=   145 6/15/2020   x1=  50. x2= 135. y1=  2.25 y2= -1.85 BEST
GP: Confirmed US_Massachusetts_Worcester 6/5/2020        135   11803    13576   11600    13736    31   145 6/15/2020 
AAA1     1 US_Massachusetts_Worcester Confirmed cc1=  .998979 cc2=  .890514 lx=  9.51611 if=  51 il= 135 6/5/2020   n=  84 now=   11803 end=      13576     11600     13736 U=    20.86 T=   96.4 p1=  15.0 p2=    86.9 ed=   145 6/15/2020   x1=  51. x2= 135. y1=  2.18 y2= -1.85 BEST
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .998980 cc2=  .890514 lx=  9.51411 if=  51 il= 135 6/5/2020   n=  84 now=   11803 end=      13576     11600     13736 U=    20.86 T=   96.4 p1=  15.0 p2=    86.9 ed=   145 6/15/2020   x1=  51. x2= 135. y1=  2.18 y2= -1.85 BEST
GP: Confirmed US_Massachusetts_Worcester 6/5/2020        135   11803    13576   11600    13736    31   145 6/15/2020 
AAA1     1 US_Massachusetts_Worcester Confirmed cc1=  .998946 cc2=  .889837 lx=  9.51611 if=  52 il= 135 6/5/2020   n=  83 now=   11803 end=      13576     11600     13736 U=    20.61 T=   96.9 p1=  15.0 p2=    86.9 ed=   145 6/15/2020   x1=  52. x2= 135. y1=  2.18 y2= -1.85 BEST
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .998947 cc2=  .889837 lx=  9.51511 if=  52 il= 135 6/5/2020   n=  83 now=   11803 end=      13576     11600     13736 U=    20.61 T=   96.9 p1=  15.0 p2=    86.9 ed=   145 6/15/2020   x1=  52. x2= 135. y1=  2.18 y2= -1.85 BEST
GP: Confirmed US_Massachusetts_Worcester 6/5/2020        135   11803    13576   11600    13736    31   145 6/15/2020 
AAA1     1 US_Massachusetts_Worcester Confirmed cc1=  .998938 cc2=  .889174 lx=  9.51611 if=  53 il= 135 6/5/2020   n=  82 now=   11803 end=      13576     11600     13736 U=    20.36 T=   97.3 p1=  15.0 p2=    86.9 ed=   145 6/15/2020   x1=  53. x2= 135. y1=  2.18 y2= -1.85 BEST
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .998938 cc2=  .889174 lx=  9.51711 if=  53 il= 135 6/5/2020   n=  82 now=   11803 end=      13576     11600     13736 U=    20.36 T=   97.3 p1=  15.0 p2=    86.9 ed=   145 6/15/2020   x1=  53. x2= 135. y1=  2.18 y2= -1.85 BEST
GP: Confirmed US_Massachusetts_Worcester 6/5/2020        135   11803    13576   11600    13736    31   145 6/15/2020 
AAA1     1 US_Massachusetts_Worcester Confirmed cc1=  .998985 cc2=  .888553 lx=  9.51611 if=  54 il= 135 6/5/2020   n=  81 now=   11803 end=      13576     11600     13736 U=    20.80 T=   96.5 p1=  15.0 p2=    86.9 ed=   145 6/15/2020   x1=  54. x2= 135. y1=  2.04 y2= -1.85 BEST
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .998990 cc2=  .888553 lx=  9.52111 if=  54 il= 135 6/5/2020   n=  81 now=   11803 end=      13576     11600     13736 U=    20.80 T=   96.5 p1=  15.0 p2=    86.9 ed=   145 6/15/2020   x1=  54. x2= 135. y1=  2.04 y2= -1.85 BEST
GP: Confirmed US_Massachusetts_Worcester 6/5/2020        135   11803    13576   11600    13736    31   145 6/15/2020 
AAA1     1 US_Massachusetts_Worcester Confirmed cc1=  .998966 cc2=  .887855 lx=  9.52611 if=  55 il= 135 6/5/2020   n=  80 now=   11803 end=      13713     11600     13736 U=    21.08 T=   97.3 p1=  16.2 p2=    86.1 ed=   147 6/17/2020   x1=  55. x2= 135. y1=  2.01 y2= -1.79 BEST
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .998969 cc2=  .887855 lx=  9.52211 if=  55 il= 135 6/5/2020   n=  80 now=   11803 end=      13713     11600     13736 U=    21.08 T=   97.3 p1=  16.2 p2=    86.1 ed=   147 6/17/2020   x1=  55. x2= 135. y1=  2.01 y2= -1.79 BEST
GP: Confirmed US_Massachusetts_Worcester 6/5/2020        135   11803    13713   11600    13736    31   147 6/17/2020 
AAA1     1 US_Massachusetts_Worcester Confirmed cc1=  .998958 cc2=  .887155 lx=  9.52611 if=  56 il= 135 6/5/2020   n=  79 now=   11803 end=      13713     11600     13736 U=    20.98 T=   97.5 p1=  16.2 p2=    86.1 ed=   147 6/17/2020   x1=  56. x2= 135. y1=  1.98 y2= -1.79 BEST
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .998959 cc2=  .887155 lx=  9.52411 if=  56 il= 135 6/5/2020   n=  79 now=   11803 end=      13713     11600     13736 U=    20.98 T=   97.5 p1=  16.2 p2=    86.1 ed=   147 6/17/2020   x1=  56. x2= 135. y1=  1.98 y2= -1.79 BEST
GP: Confirmed US_Massachusetts_Worcester 6/5/2020        135   11803    13713   11600    13736    31   147 6/17/2020 
AAA1     1 US_Massachusetts_Worcester Confirmed cc1=  .998970 cc2=  .886461 lx=  9.52611 if=  57 il= 135 6/5/2020   n=  78 now=   11803 end=      13713     11600     13736 U=    20.98 T=   97.5 p1=  16.2 p2=    86.1 ed=   147 6/17/2020   x1=  57. x2= 135. y1=  1.93 y2= -1.79 BEST
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .998970 cc2=  .886461 lx=  9.52711 if=  57 il= 135 6/5/2020   n=  78 now=   11803 end=      13713     11600     13736 U=    20.98 T=   97.5 p1=  16.2 p2=    86.1 ed=   147 6/17/2020   x1=  57. x2= 135. y1=  1.93 y2= -1.79 BEST
GP: Confirmed US_Massachusetts_Worcester 6/5/2020        135   11803    13713   11600    13736    31   147 6/17/2020 
AAA1     1 US_Massachusetts_Worcester Confirmed cc1=  .998989 cc2=  .885761 lx=  9.52611 if=  58 il= 135 6/5/2020   n=  77 now=   11803 end=      13713     11600     13736 U=    20.97 T=   97.5 p1=  16.2 p2=    86.1 ed=   147 6/17/2020   x1=  58. x2= 135. y1=  1.88 y2= -1.79 BEST
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .998994 cc2=  .885761 lx=  9.53111 if=  58 il= 135 6/5/2020   n=  77 now=   11803 end=      13713     11600     13736 U=    20.97 T=   97.5 p1=  16.2 p2=    86.1 ed=   147 6/17/2020   x1=  58. x2= 135. y1=  1.88 y2= -1.79 BEST
GP: Confirmed US_Massachusetts_Worcester 6/5/2020        135   11803    13713   11600    13736    31   147 6/17/2020 
AAA1     1 US_Massachusetts_Worcester Confirmed cc1=  .999035 cc2=  .885074 lx=  9.53611 if=  59 il= 135 6/5/2020   n=  76 now=   11803 end=      13850     11600     13736 U=    21.23 T=   98.3 p1=  17.3 p2=    85.2 ed=   148 6/18/2020   x1=  59. x2= 135. y1=  1.85 y2= -1.73 BEST
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .999035 cc2=  .885074 lx=  9.53511 if=  59 il= 135 6/5/2020   n=  76 now=   11803 end=      13850     11600     13736 U=    21.23 T=   98.3 p1=  17.3 p2=    85.2 ed=   148 6/18/2020   x1=  59. x2= 135. y1=  1.85 y2= -1.73 BEST
GP: Confirmed US_Massachusetts_Worcester 6/5/2020        135   11803    13850   11600    13736    31   148 6/18/2020 
AAA1     1 US_Massachusetts_Worcester Confirmed cc1=  .999113 cc2=  .884405 lx=  9.53611 if=  60 il= 135 6/5/2020   n=  75 now=   11803 end=      13850     11600     13736 U=    21.37 T=   98.0 p1=  17.3 p2=    85.2 ed=   148 6/18/2020   x1=  60. x2= 135. y1=  1.78 y2= -1.73 BEST
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .999117 cc2=  .884405 lx=  9.54011 if=  60 il= 135 6/5/2020   n=  75 now=   11803 end=      13850     11600     13736 U=    21.37 T=   98.0 p1=  17.3 p2=    85.2 ed=   148 6/18/2020   x1=  60. x2= 135. y1=  1.78 y2= -1.73 BEST
GP: Confirmed US_Massachusetts_Worcester 6/5/2020        135   11803    13850   11600    13736    31   148 6/18/2020 
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .999185 cc2=  .883715 lx=  9.54611 if=  61 il= 135 6/5/2020   n=  74 now=   11803 end=      13990     11600     13736 U=    21.55 T=   98.9 p1=  18.5 p2=    84.4 ed=   149 6/19/2020   x1=  61. x2= 135. y1=  1.76 y2= -1.67     
GP: Confirmed US_Massachusetts_Worcester 6/5/2020        135   11803    13990   11600    13736    31   149 6/19/2020 
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .999339 cc2=  .883092 lx=  9.55611 if=  62 il= 135 6/5/2020   n=  73 now=   11803 end=      14130     11600     13736 U=    22.23 T=   98.9 p1=  19.7 p2=    83.5 ed=   151 6/21/2020   x1=  62. x2= 135. y1=  1.66 y2= -1.62     
GP: Confirmed US_Massachusetts_Worcester 6/5/2020        135   11803    14130   11600    13736    31   151 6/21/2020 
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .999420 cc2=  .882379 lx=  9.55611 if=  63 il= 135 6/5/2020   n=  72 now=   11803 end=      14130     11600     13736 U=    22.72 T=   98.1 p1=  19.7 p2=    83.5 ed=   151 6/21/2020   x1=  63. x2= 135. y1=  1.55 y2= -1.62     
GP: Confirmed US_Massachusetts_Worcester 6/5/2020        135   11803    14130   11600    13736    31   151 6/21/2020 
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .999422 cc2=  .881571 lx=  9.56611 if=  64 il= 135 6/5/2020   n=  71 now=   11803 end=      14272     11600     13736 U=    23.15 T=   98.6 p1=  20.9 p2=    82.7 ed=   153 6/23/2020   x1=  64. x2= 135. y1=  1.49 y2= -1.57     
GP: Confirmed US_Massachusetts_Worcester 6/5/2020        135   11803    14272   11600    13736    31   153 6/23/2020 
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .999419 cc2=  .880741 lx=  9.56611 if=  65 il= 135 6/5/2020   n=  70 now=   11803 end=      14272     11600     13736 U=    23.31 T=   98.3 p1=  20.9 p2=    82.7 ed=   153 6/23/2020   x1=  65. x2= 135. y1=  1.43 y2= -1.57     
GP: Confirmed US_Massachusetts_Worcester 6/5/2020        135   11803    14272   11600    13736    31   153 6/23/2020 
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .999403 cc2=  .879880 lx=  9.56611 if=  66 il= 135 6/5/2020   n=  69 now=   11803 end=      14272     11600     13736 U=    23.53 T=   98.0 p1=  20.9 p2=    82.7 ed=   153 6/23/2020   x1=  66. x2= 135. y1=  1.36 y2= -1.57     
GP: Confirmed US_Massachusetts_Worcester 6/5/2020        135   11803    14272   11600    13736    31   153 6/23/2020 
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .999377 cc2=  .878991 lx=  9.56611 if=  67 il= 135 6/5/2020   n=  68 now=   11803 end=      14272     11600     13736 U=    23.50 T=   98.0 p1=  20.9 p2=    82.7 ed=   153 6/23/2020   x1=  67. x2= 135. y1=  1.32 y2= -1.57     
GP: Confirmed US_Massachusetts_Worcester 6/5/2020        135   11803    14272   11600    13736    31   153 6/23/2020 
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .999350 cc2=  .878082 lx=  9.56611 if=  68 il= 135 6/5/2020   n=  67 now=   11803 end=      14272     11600     13736 U=    23.47 T=   98.1 p1=  20.9 p2=    82.7 ed=   153 6/23/2020   x1=  68. x2= 135. y1=  1.28 y2= -1.57     
GP: Confirmed US_Massachusetts_Worcester 6/5/2020        135   11803    14272   11600    13736    31   153 6/23/2020 
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .999322 cc2=  .877153 lx=  9.56611 if=  69 il= 135 6/5/2020   n=  66 now=   11803 end=      14272     11600     13736 U=    23.36 T=   98.2 p1=  20.9 p2=    82.7 ed=   153 6/23/2020   x1=  69. x2= 135. y1=  1.25 y2= -1.57     
GP: Confirmed US_Massachusetts_Worcester 6/5/2020        135   11803    14272   11600    13736    31   153 6/23/2020 
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .999302 cc2=  .876211 lx=  9.57611 if=  70 il= 135 6/5/2020   n=  65 now=   11803 end=      14416     11600     13736 U=    24.05 T=   98.3 p1=  22.1 p2=    81.9 ed=   155 6/25/2020   x1=  70. x2= 135. y1=  1.18 y2= -1.53     
GP: Confirmed US_Massachusetts_Worcester 6/5/2020        135   11803    14416   11600    13736    31   155 6/25/2020 
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .999237 cc2=  .874237 lx=  9.56611 if=  72 il= 135 6/5/2020   n=  63 now=   11803 end=      14272     11600     13736 U=    24.04 T=   97.2 p1=  20.9 p2=    82.7 ed=   153 6/23/2020   x1=  72. x2= 135. y1=  1.05 y2= -1.57     
GP: Confirmed US_Massachusetts_Worcester 6/5/2020        135   11803    14272   11600    13736    31   153 6/23/2020 
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .999230 cc2=  .873242 lx=  9.56611 if=  73 il= 135 6/5/2020   n=  62 now=   11803 end=      14272     11600     13736 U=    23.99 T=   97.2 p1=  20.9 p2=    82.7 ed=   153 6/23/2020   x1=  73. x2= 135. y1=  1.01 y2= -1.57     
GP: Confirmed US_Massachusetts_Worcester 6/5/2020        135   11803    14272   11600    13736    31   153 6/23/2020 
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .999219 cc2=  .872219 lx=  9.56611 if=  74 il= 135 6/5/2020   n=  61 now=   11803 end=      14272     11600     13736 U=    23.83 T=   97.5 p1=  20.9 p2=    82.7 ed=   153 6/23/2020   x1=  74. x2= 135. y1=   .99 y2= -1.57     
GP: Confirmed US_Massachusetts_Worcester 6/5/2020        135   11803    14272   11600    13736    31   153 6/23/2020 
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .999192 cc2=  .871155 lx=  9.56611 if=  75 il= 135 6/5/2020   n=  60 now=   11803 end=      14272     11600     13736 U=    23.78 T=   97.6 p1=  20.9 p2=    82.7 ed=   153 6/23/2020   x1=  75. x2= 135. y1=   .95 y2= -1.57     
GP: Confirmed US_Massachusetts_Worcester 6/5/2020        135   11803    14272   11600    13736    31   153 6/23/2020 
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .999161 cc2=  .870062 lx=  9.55611 if=  76 il= 135 6/5/2020   n=  59 now=   11803 end=      14130     11600     13736 U=    23.27 T=   97.2 p1=  19.7 p2=    83.5 ed=   152 6/22/2020   x1=  76. x2= 135. y1=   .91 y2= -1.62     
GP: Confirmed US_Massachusetts_Worcester 6/5/2020        135   11803    14130   11600    13736    31   152 6/22/2020 
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .999125 cc2=  .868936 lx=  9.55611 if=  77 il= 135 6/5/2020   n=  58 now=   11803 end=      14130     11600     13736 U=    23.26 T=   97.3 p1=  19.7 p2=    83.5 ed=   152 6/22/2020   x1=  77. x2= 135. y1=   .87 y2= -1.62     
GP: Confirmed US_Massachusetts_Worcester 6/5/2020        135   11803    14130   11600    13736    31   152 6/22/2020 
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .999086 cc2=  .867779 lx=  9.55611 if=  78 il= 135 6/5/2020   n=  57 now=   11803 end=      14130     11600     13736 U=    23.34 T=   97.1 p1=  19.7 p2=    83.5 ed=   152 6/22/2020   x1=  78. x2= 135. y1=   .82 y2= -1.62     
GP: Confirmed US_Massachusetts_Worcester 6/5/2020        135   11803    14130   11600    13736    31   152 6/22/2020 
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .999052 cc2=  .866598 lx=  9.55611 if=  79 il= 135 6/5/2020   n=  56 now=   11803 end=      14130     11600     13736 U=    23.54 T=   96.8 p1=  19.7 p2=    83.5 ed=   152 6/22/2020   x1=  79. x2= 135. y1=   .76 y2= -1.62     
GP: Confirmed US_Massachusetts_Worcester 6/5/2020        135   11803    14130   11600    13736    31   152 6/22/2020 
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .999048 cc2=  .865417 lx=  9.54611 if=  80 il= 135 6/5/2020   n=  55 now=   11803 end=      13990     11600     13736 U=    23.04 T=   96.4 p1=  18.5 p2=    84.4 ed=   150 6/20/2020   x1=  80. x2= 135. y1=   .71 y2= -1.67     
GP: Confirmed US_Massachusetts_Worcester 6/5/2020        135   11803    13990   11600    13736    31   150 6/20/2020 
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .999054 cc2=  .864214 lx=  9.54611 if=  81 il= 135 6/5/2020   n=  54 now=   11803 end=      13990     11600     13736 U=    23.16 T=   96.2 p1=  18.5 p2=    84.4 ed=   150 6/20/2020   x1=  81. x2= 135. y1=   .66 y2= -1.67     
GP: Confirmed US_Massachusetts_Worcester 6/5/2020        135   11803    13990   11600    13736    31   150 6/20/2020 
AAA1     1 US_Massachusetts_Worcester Confirmed cc1=  .999097 cc2=  .863015 lx=  9.53611 if=  82 il= 135 6/5/2020   n=  53 now=   11803 end=      13850     11600     13736 U=    22.48 T=   96.1 p1=  17.3 p2=    85.2 ed=   149 6/19/2020   x1=  82. x2= 135. y1=   .63 y2= -1.73 BEST
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .999101 cc2=  .863015 lx=  9.54111 if=  82 il= 135 6/5/2020   n=  53 now=   11803 end=      13850     11600     13736 U=    22.48 T=   96.1 p1=  17.3 p2=    85.2 ed=   149 6/19/2020   x1=  82. x2= 135. y1=   .63 y2= -1.73 BEST
GP: Confirmed US_Massachusetts_Worcester 6/5/2020        135   11803    13850   11600    13736    31   149 6/19/2020 
AAA1     1 US_Massachusetts_Worcester Confirmed cc1=  .999121 cc2=  .861760 lx=  9.53611 if=  83 il= 135 6/5/2020   n=  52 now=   11803 end=      13850     11600     13736 U=    22.34 T=   96.4 p1=  17.3 p2=    85.2 ed=   149 6/19/2020   x1=  83. x2= 135. y1=   .60 y2= -1.73 BEST
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .999121 cc2=  .861760 lx=  9.53611 if=  83 il= 135 6/5/2020   n=  52 now=   11803 end=      13850     11600     13736 U=    22.34 T=   96.4 p1=  17.3 p2=    85.2 ed=   149 6/19/2020   x1=  83. x2= 135. y1=   .60 y2= -1.73 BEST
GP: Confirmed US_Massachusetts_Worcester 6/5/2020        135   11803    13850   11600    13736    31   149 6/19/2020 
AAA1     1 US_Massachusetts_Worcester Confirmed cc1=  .999119 cc2=  .860444 lx=  9.53611 if=  84 il= 135 6/5/2020   n=  51 now=   11803 end=      13850     11600     13736 U=    22.15 T=   96.7 p1=  17.3 p2=    85.2 ed=   148 6/18/2020   x1=  84. x2= 135. y1=   .57 y2= -1.73 BEST
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .999121 cc2=  .860444 lx=  9.53211 if=  84 il= 135 6/5/2020   n=  51 now=   11803 end=      13850     11600     13736 U=    22.15 T=   96.7 p1=  17.3 p2=    85.2 ed=   148 6/18/2020   x1=  84. x2= 135. y1=   .57 y2= -1.73 BEST
GP: Confirmed US_Massachusetts_Worcester 6/5/2020        135   11803    13850   11600    13736    31   148 6/18/2020 
AAA1     1 US_Massachusetts_Worcester Confirmed cc1=  .999093 cc2=  .859065 lx=  9.52611 if=  85 il= 135 6/5/2020   n=  50 now=   11803 end=      13713     11600     13736 U=    21.56 T=   96.5 p1=  16.2 p2=    86.1 ed=   147 6/17/2020   x1=  85. x2= 135. y1=   .53 y2= -1.79 BEST
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .999095 cc2=  .859065 lx=  9.53011 if=  85 il= 135 6/5/2020   n=  50 now=   11803 end=      13713     11600     13736 U=    21.56 T=   96.5 p1=  16.2 p2=    86.1 ed=   147 6/17/2020   x1=  85. x2= 135. y1=   .53 y2= -1.79 BEST
GP: Confirmed US_Massachusetts_Worcester 6/5/2020        135   11803    13713   11600    13736    31   147 6/17/2020 
AAA1     1 US_Massachusetts_Worcester Confirmed cc1=  .999059 cc2=  .857638 lx=  9.52611 if=  86 il= 135 6/5/2020   n=  49 now=   11803 end=      13713     11600     13736 U=    21.70 T=   96.2 p1=  16.2 p2=    86.1 ed=   147 6/17/2020   x1=  86. x2= 135. y1=   .47 y2= -1.79 BEST
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .999059 cc2=  .857638 lx=  9.52711 if=  86 il= 135 6/5/2020   n=  49 now=   11803 end=      13713     11600     13736 U=    21.70 T=   96.2 p1=  16.2 p2=    86.1 ed=   147 6/17/2020   x1=  86. x2= 135. y1=   .47 y2= -1.79 BEST
GP: Confirmed US_Massachusetts_Worcester 6/5/2020        135   11803    13713   11600    13736    31   147 6/17/2020 
AAA1     1 US_Massachusetts_Worcester Confirmed cc1=  .999052 cc2=  .856194 lx=  9.52611 if=  87 il= 135 6/5/2020   n=  48 now=   11803 end=      13713     11600     13736 U=    21.65 T=   96.3 p1=  16.2 p2=    86.1 ed=   147 6/17/2020   x1=  87. x2= 135. y1=   .43 y2= -1.79 BEST
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .999053 cc2=  .856194 lx=  9.52411 if=  87 il= 135 6/5/2020   n=  48 now=   11803 end=      13713     11600     13736 U=    21.65 T=   96.3 p1=  16.2 p2=    86.1 ed=   147 6/17/2020   x1=  87. x2= 135. y1=   .43 y2= -1.79 BEST
GP: Confirmed US_Massachusetts_Worcester 6/5/2020        135   11803    13713   11600    13736    31   147 6/17/2020 
AAA1     1 US_Massachusetts_Worcester Confirmed cc1=  .999045 cc2=  .854707 lx=  9.51611 if=  88 il= 135 6/5/2020   n=  47 now=   11803 end=      13576     11600     13736 U=    20.93 T=   96.3 p1=  15.0 p2=    86.9 ed=   145 6/15/2020   x1=  88. x2= 135. y1=   .40 y2= -1.85 BEST
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .999048 cc2=  .854707 lx=  9.52011 if=  88 il= 135 6/5/2020   n=  47 now=   11803 end=      13576     11600     13736 U=    20.93 T=   96.3 p1=  15.0 p2=    86.9 ed=   145 6/15/2020   x1=  88. x2= 135. y1=   .40 y2= -1.85 BEST
GP: Confirmed US_Massachusetts_Worcester 6/5/2020        135   11803    13576   11600    13736    31   145 6/15/2020 
AAA1     1 US_Massachusetts_Worcester Confirmed cc1=  .999011 cc2=  .853146 lx=  9.51611 if=  89 il= 135 6/5/2020   n=  46 now=   11803 end=      13576     11600     13736 U=    20.75 T=   96.6 p1=  15.0 p2=    86.9 ed=   145 6/15/2020   x1=  89. x2= 135. y1=   .37 y2= -1.85 BEST
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .999012 cc2=  .853146 lx=  9.51711 if=  89 il= 135 6/5/2020   n=  46 now=   11803 end=      13576     11600     13736 U=    20.75 T=   96.6 p1=  15.0 p2=    86.9 ed=   145 6/15/2020   x1=  89. x2= 135. y1=   .37 y2= -1.85 BEST
GP: Confirmed US_Massachusetts_Worcester 6/5/2020        135   11803    13576   11600    13736    31   145 6/15/2020 
AAA1     1 US_Massachusetts_Worcester Confirmed cc1=  .998953 cc2=  .851511 lx=  9.51611 if=  90 il= 135 6/5/2020   n=  45 now=   11803 end=      13576     11600     13736 U=    20.57 T=   97.0 p1=  15.0 p2=    86.9 ed=   145 6/15/2020   x1=  90. x2= 135. y1=   .34 y2= -1.85 BEST
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .998953 cc2=  .851511 lx=  9.51611 if=  90 il= 135 6/5/2020   n=  45 now=   11803 end=      13576     11600     13736 U=    20.57 T=   97.0 p1=  15.0 p2=    86.9 ed=   145 6/15/2020   x1=  90. x2= 135. y1=   .34 y2= -1.85 BEST
GP: Confirmed US_Massachusetts_Worcester 6/5/2020        135   11803    13576   11600    13736    31   145 6/15/2020 
AAA1     1 US_Massachusetts_Worcester Confirmed cc1=  .998882 cc2=  .849810 lx=  9.51611 if=  91 il= 135 6/5/2020   n=  44 now=   11803 end=      13576     11600     13736 U=    20.34 T=   97.4 p1=  15.0 p2=    86.9 ed=   145 6/15/2020   x1=  91. x2= 135. y1=   .31 y2= -1.85 BEST
