TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       12968.00000        9.47024
TAB:  US_Maryland_Montgomery Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA1     1 US_Maryland_Montgomery Confirmed cc1=  .999213 cc2=  .850142 lx=  9.05024 if=  52 il=  96 4/27/2020  n=  44 now=   12968 end=       8520      3843      8384 U=    19.91 T=   91.5 p1= -34.3 p2=   152.2 ed=   138 6/8/2020    x1=  52. x2=  96. y1=  1.98 y2=  -.23 BEST
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .999214 cc2=  .850142 lx=  9.05324 if=  52 il=  96 4/27/2020  n=  44 now=   12968 end=       8520      3843      8384 U=    19.91 T=   91.5 p1= -34.3 p2=   152.2 ed=   138 6/8/2020    x1=  52. x2=  96. y1=  1.98 y2=  -.23 BEST
GP: Confirmed US_Maryland_Montgomery 4/27/2020        96   12968     8520    3843     8384     9   138 6/8/2020  
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .999188 cc2=  .848432 lx=  9.07024 if=  53 il=  96 4/27/2020  n=  43 now=   12968 end=       8692      3843      8384 U=    19.85 T=   92.0 p1= -33.0 p2=   149.2 ed=   138 6/8/2020    x1=  53. x2=  96. y1=  1.96 y2=  -.20     
GP: Confirmed US_Maryland_Montgomery 4/27/2020        96   12968     8692    3843     8384     9   138 6/8/2020  
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .999276 cc2=  .846778 lx=  9.11024 if=  54 il=  96 4/27/2020  n=  42 now=   12968 end=       9047      3843      8384 U=    20.88 T=   92.8 p1= -30.2 p2=   143.3 ed=   142 6/12/2020   x1=  54. x2=  96. y1=  1.86 y2=  -.16     
GP: Confirmed US_Maryland_Montgomery 4/27/2020        96   12968     9047    3843     8384     9   142 6/12/2020 
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .999226 cc2=  .844923 lx=  9.12024 if=  55 il=  96 4/27/2020  n=  41 now=   12968 end=       9138      3843      8384 U=    21.29 T=   92.9 p1= -29.5 p2=   141.9 ed=   143 6/13/2020   x1=  55. x2=  96. y1=  1.78 y2=  -.14     
GP: Confirmed US_Maryland_Montgomery 4/27/2020        96   12968     9138    3843     8384     9   143 6/13/2020 
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .999186 cc2=  .843013 lx=  9.11024 if=  56 il=  96 4/27/2020  n=  40 now=   12968 end=       9047      3843      8384 U=    21.15 T=   92.7 p1= -30.2 p2=   143.3 ed=   142 6/12/2020   x1=  56. x2=  96. y1=  1.74 y2=  -.16     
GP: Confirmed US_Maryland_Montgomery 4/27/2020        96   12968     9047    3843     8384     9   142 6/12/2020 
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .999145 cc2=  .841031 lx=  9.09024 if=  57 il=  96 4/27/2020  n=  39 now=   12968 end=       8868      3843      8384 U=    20.52 T=   92.3 p1= -31.6 p2=   146.2 ed=   140 6/10/2020   x1=  57. x2=  96. y1=  1.72 y2=  -.18     
GP: Confirmed US_Maryland_Montgomery 4/27/2020        96   12968     8868    3843     8384     9   140 6/10/2020 
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .999085 cc2=  .838957 lx=  9.10024 if=  58 il=  96 4/27/2020  n=  38 now=   12968 end=       8957      3843      8384 U=    21.00 T=   92.5 p1= -30.9 p2=   144.8 ed=   142 6/12/2020   x1=  58. x2=  96. y1=  1.64 y2=  -.17     
GP: Confirmed US_Maryland_Montgomery 4/27/2020        96   12968     8957    3843     8384     9   142 6/12/2020 
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .999031 cc2=  .836809 lx=  9.09024 if=  59 il=  96 4/27/2020  n=  37 now=   12968 end=       8868      3843      8384 U=    21.00 T=   92.2 p1= -31.6 p2=   146.2 ed=   141 6/11/2020   x1=  59. x2=  96. y1=  1.58 y2=  -.18     
GP: Confirmed US_Maryland_Montgomery 4/27/2020        96   12968     8868    3843     8384     9   141 6/11/2020 
AAA1     1 US_Maryland_Montgomery Confirmed cc1=  .999013 cc2=  .834614 lx=  9.06024 if=  60 il=  96 4/27/2020  n=  36 now=   12968 end=       8606      3843      8384 U=    20.57 T=   91.6 p1= -33.6 p2=   150.7 ed=   140 6/10/2020   x1=  60. x2=  96. y1=  1.54 y2=  -.22 BEST
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .999013 cc2=  .834614 lx=  9.06124 if=  60 il=  96 4/27/2020  n=  36 now=   12968 end=       8606      3843      8384 U=    20.57 T=   91.6 p1= -33.6 p2=   150.7 ed=   140 6/10/2020   x1=  60. x2=  96. y1=  1.54 y2=  -.22 BEST
GP: Confirmed US_Maryland_Montgomery 4/27/2020        96   12968     8606    3843     8384     9   140 6/10/2020 
AAA1     1 US_Maryland_Montgomery Confirmed cc1=  .998995 cc2=  .832328 lx=  9.04024 if=  61 il=  96 4/27/2020  n=  35 now=   12968 end=       8435      3843      8384 U=    20.07 T=   91.2 p1= -35.0 p2=   153.7 ed=   138 6/8/2020    x1=  61. x2=  96. y1=  1.50 y2=  -.24 BEST
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .998995 cc2=  .832328 lx=  9.03624 if=  61 il=  96 4/27/2020  n=  35 now=   12968 end=       8435      3843      8384 U=    20.07 T=   91.2 p1= -35.0 p2=   153.7 ed=   138 6/8/2020    x1=  61. x2=  96. y1=  1.50 y2=  -.24 BEST
GP: Confirmed US_Maryland_Montgomery 4/27/2020        96   12968     8435    3843     8384     9   138 6/8/2020  
AAA1     1 US_Maryland_Montgomery Confirmed cc1=  .998925 cc2=  .829894 lx=  9.02024 if=  62 il=  96 4/27/2020  n=  34 now=   12968 end=       8268      3843      8384 U=    19.59 T=   90.8 p1= -36.2 p2=   156.8 ed=   137 6/7/2020    x1=  62. x2=  96. y1=  1.47 y2=  -.27 BEST
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .998925 cc2=  .829894 lx=  9.02324 if=  62 il=  96 4/27/2020  n=  34 now=   12968 end=       8268      3843      8384 U=    19.59 T=   90.8 p1= -36.2 p2=   156.8 ed=   137 6/7/2020    x1=  62. x2=  96. y1=  1.47 y2=  -.27 BEST
GP: Confirmed US_Maryland_Montgomery 4/27/2020        96   12968     8268    3843     8384     9   137 6/7/2020  
AAA1     1 US_Maryland_Montgomery Confirmed cc1=  .998827 cc2=  .827329 lx=  9.02024 if=  63 il=  96 4/27/2020  n=  33 now=   12968 end=       8268      3843      8384 U=    19.46 T=   90.8 p1= -36.2 p2=   156.8 ed=   136 6/6/2020    x1=  63. x2=  96. y1=  1.43 y2=  -.27 BEST
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .998828 cc2=  .827329 lx=  9.02324 if=  63 il=  96 4/27/2020  n=  33 now=   12968 end=       8268      3843      8384 U=    19.46 T=   90.8 p1= -36.2 p2=   156.8 ed=   136 6/6/2020    x1=  63. x2=  96. y1=  1.43 y2=  -.27 BEST
GP: Confirmed US_Maryland_Montgomery 4/27/2020        96   12968     8268    3843     8384     9   136 6/6/2020  
AAA1     1 US_Maryland_Montgomery Confirmed cc1=  .998726 cc2=  .824649 lx=  9.03024 if=  64 il=  96 4/27/2020  n=  32 now=   12968 end=       8351      3843      8384 U=    19.73 T=   91.0 p1= -35.6 p2=   155.3 ed=   137 6/7/2020    x1=  64. x2=  96. y1=  1.37 y2=  -.25 BEST
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .998726 cc2=  .824649 lx=  9.03424 if=  64 il=  96 4/27/2020  n=  32 now=   12968 end=       8351      3843      8384 U=    19.73 T=   91.0 p1= -35.6 p2=   155.3 ed=   137 6/7/2020    x1=  64. x2=  96. y1=  1.37 y2=  -.25 BEST
GP: Confirmed US_Maryland_Montgomery 4/27/2020        96   12968     8351    3843     8384     9   137 6/7/2020  
AAA1     1 US_Maryland_Montgomery Confirmed cc1=  .998603 cc2=  .821826 lx=  9.03024 if=  65 il=  96 4/27/2020  n=  31 now=   12968 end=       8351      3843      8384 U=    19.88 T=   91.0 p1= -35.6 p2=   155.3 ed=   137 6/7/2020    x1=  65. x2=  96. y1=  1.31 y2=  -.25 BEST
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .998603 cc2=  .821826 lx=  9.03324 if=  65 il=  96 4/27/2020  n=  31 now=   12968 end=       8351      3843      8384 U=    19.88 T=   91.0 p1= -35.6 p2=   155.3 ed=   137 6/7/2020    x1=  65. x2=  96. y1=  1.31 y2=  -.25 BEST
GP: Confirmed US_Maryland_Montgomery 4/27/2020        96   12968     8351    3843     8384     9   137 6/7/2020  
AAA1     1 US_Maryland_Montgomery Confirmed cc1=  .998481 cc2=  .818876 lx=  9.02024 if=  66 il=  96 4/27/2020  n=  30 now=   12968 end=       8268      3843      8384 U=    19.83 T=   90.7 p1= -36.2 p2=   156.8 ed=   137 6/7/2020    x1=  66. x2=  96. y1=  1.25 y2=  -.27 BEST
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .998481 cc2=  .818876 lx=  9.01924 if=  66 il=  96 4/27/2020  n=  30 now=   12968 end=       8268      3843      8384 U=    19.83 T=   90.7 p1= -36.2 p2=   156.8 ed=   137 6/7/2020    x1=  66. x2=  96. y1=  1.25 y2=  -.27 BEST
GP: Confirmed US_Maryland_Montgomery 4/27/2020        96   12968     8268    3843     8384     9   137 6/7/2020  
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .998383 cc2=  .815809 lx=  8.99024 if=  67 il=  96 4/27/2020  n=  29 now=   12968 end=       8024      3843      8384 U=    19.40 T=   90.1 p1= -38.1 p2=   161.6 ed=   135 6/5/2020    x1=  67. x2=  96. y1=  1.19 y2=  -.31     
GP: Confirmed US_Maryland_Montgomery 4/27/2020        96   12968     8024    3843     8384     9   135 6/5/2020  
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .998298 cc2=  .812603 lx=  8.97024 if=  68 il=  96 4/27/2020  n=  28 now=   12968 end=       7865      3843      8384 U=    18.95 T=   89.7 p1= -39.4 p2=   164.9 ed=   134 6/4/2020    x1=  68. x2=  96. y1=  1.14 y2=  -.33     
GP: Confirmed US_Maryland_Montgomery 4/27/2020        96   12968     7865    3843     8384     9   134 6/4/2020  
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .998167 cc2=  .809185 lx=  8.95024 if=  69 il=  96 4/27/2020  n=  27 now=   12968 end=       7709      3843      8384 U=    18.53 T=   89.3 p1= -40.6 p2=   168.2 ed=   133 6/3/2020    x1=  69. x2=  96. y1=  1.10 y2=  -.36     
GP: Confirmed US_Maryland_Montgomery 4/27/2020        96   12968     7709    3843     8384     9   133 6/3/2020  
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .997993 cc2=  .805543 lx=  8.93024 if=  70 il=  96 4/27/2020  n=  26 now=   12968 end=       7557      3843      8384 U=    18.17 T=   88.9 p1= -41.7 p2=   171.6 ed=   131 6/1/2020    x1=  70. x2=  96. y1=  1.04 y2=  -.39     
GP: Confirmed US_Maryland_Montgomery 4/27/2020        96   12968     7557    3843     8384     9   131 6/1/2020  
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .997790 cc2=  .801674 lx=  8.91024 if=  71 il=  96 4/27/2020  n=  25 now=   12968 end=       7407      3843      8384 U=    17.68 T=   88.6 p1= -42.9 p2=   175.1 ed=   130 5/31/2020   x1=  71. x2=  96. y1=   .99 y2=  -.42     
GP: Confirmed US_Maryland_Montgomery 4/27/2020        96   12968     7407    3843     8384     9   130 5/31/2020 
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .997517 cc2=  .797517 lx=  8.91024 if=  72 il=  96 4/27/2020  n=  24 now=   12968 end=       7407      3843      8384 U=    17.57 T=   88.6 p1= -42.9 p2=   175.1 ed=   130 5/31/2020   x1=  72. x2=  96. y1=   .94 y2=  -.42     
GP: Confirmed US_Maryland_Montgomery 4/27/2020        96   12968     7407    3843     8384     9   130 5/31/2020 
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .997193 cc2=  .793069 lx=  8.91024 if=  73 il=  96 4/27/2020  n=  23 now=   12968 end=       7407      3843      8384 U=    17.47 T=   88.6 p1= -42.9 p2=   175.1 ed=   129 5/30/2020   x1=  73. x2=  96. y1=   .90 y2=  -.42     
GP: Confirmed US_Maryland_Montgomery 4/27/2020        96   12968     7407    3843     8384     9   129 5/30/2020 
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .996819 cc2=  .788305 lx=  8.92024 if=  74 il=  96 4/27/2020  n=  22 now=   12968 end=       7481      3843      8384 U=    17.28 T=   89.0 p1= -42.3 p2=   173.3 ed=   129 5/30/2020   x1=  74. x2=  96. y1=   .87 y2=  -.41     
GP: Confirmed US_Maryland_Montgomery 4/27/2020        96   12968     7481    3843     8384     9   129 5/30/2020 
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .996616 cc2=  .783416 lx=  8.97024 if=  75 il=  96 4/27/2020  n=  21 now=   12968 end=       7865      3843      8384 U=    18.04 T=   90.0 p1= -39.4 p2=   164.9 ed=   132 6/2/2020    x1=  75. x2=  96. y1=   .83 y2=  -.33     
GP: Confirmed US_Maryland_Montgomery 4/27/2020        96   12968     7865    3843     8384     9   132 6/2/2020  
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .996577 cc2=  .778359 lx=  9.07024 if=  76 il=  96 4/27/2020  n=  20 now=   12968 end=       8692      3843      8384 U=    19.30 T=   92.1 p1= -33.0 p2=   149.2 ed=   137 6/7/2020    x1=  76. x2=  96. y1=   .83 y2=  -.20     
GP: Confirmed US_Maryland_Montgomery 4/27/2020        96   12968     8692    3843     8384     9   137 6/7/2020  
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .997850 cc2=  .774243 lx=  9.41024 if=  77 il=  96 4/27/2020  n=  19 now=   12968 end=      12212      3843      8384 U=    25.75 T=   99.7 p1=  -5.8 p2=   106.2 ed=   160 6/30/2020   x1=  77. x2=  96. y1=   .88 y2=   .15     
GP: Confirmed US_Maryland_Montgomery 4/27/2020        96   12968    12212    3843     8384     9   160 6/30/2020 
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .998664 cc2=  .762962 lx= 10.50024 if=  79 il=  96 4/27/2020  n=  17 now=   12968 end=      36324      3843      8384 U=    45.47 T=  132.8 p1= 180.1 p2=    35.7 ed=   240 9/18/2020   x1=  79. x2=  96. y1=  1.18 y2=   .81     
GP: Confirmed US_Maryland_Montgomery 4/27/2020        96   12968    36324    3843     8384     9   240 9/18/2020 
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .998706 cc2=  .756171 lx= 11.39024 if=  80 il=  96 4/27/2020  n=  16 now=   12968 end=      88454      3843      8384 U=    62.41 T=  167.3 p1= 582.1 p2=    14.7 ed=   314 12/1/2020   x1=  80. x2=  96. y1=  1.40 y2=  1.14     
GP: Confirmed US_Maryland_Montgomery 4/27/2020        96   12968    -        3843     8384     9   314 12/1/2020 
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .998459 cc2=  .748459 lx= 11.47024 if=  81 il=  96 4/27/2020  n=  15 now=   12968 end=      95821      3843      8384 U=    63.49 T=  170.2 p1= 638.9 p2=    13.5 ed=   320 12/7/2020   x1=  81. x2=  96. y1=  1.40 y2=  1.17     
GP: Confirmed US_Maryland_Montgomery 4/27/2020        96   12968    -        3843     8384     9   320 12/7/2020 
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .998193 cc2=  .739994 lx= 11.47024 if=  82 il=  96 4/27/2020  n=  14 now=   12968 end=      95821      3843      8384 U=    64.24 T=  171.0 p1= 638.9 p2=    13.5 ed=   322 12/9/2020   x1=  82. x2=  96. y1=  1.39 y2=  1.17     
GP: Confirmed US_Maryland_Montgomery 4/27/2020        96   12968    -        3843     8384     9   322 12/9/2020 
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .997777 cc2=  .730516 lx= 11.47024 if=  83 il=  96 4/27/2020  n=  13 now=   12968 end=      95821      3843      8384 U=    64.89 T=  171.8 p1= 638.9 p2=    13.5 ed=   324 12/11/2020  x1=  83. x2=  96. y1=  1.37 y2=  1.17     
GP: Confirmed US_Maryland_Montgomery 4/27/2020        96   12968    -        3843     8384     9   324 12/11/2020
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .997271 cc2=  .719921 lx= 11.47024 if=  84 il=  96 4/27/2020  n=  12 now=   12968 end=      95821      3843      8384 U=    61.97 T=  168.4 p1= 638.9 p2=    13.5 ed=   314 12/1/2020   x1=  84. x2=  96. y1=  1.36 y2=  1.17     
GP: Confirmed US_Maryland_Montgomery 4/27/2020        96   12968    -        3843     8384     9   314 12/1/2020 
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .997365 cc2=  .708690 lx= 11.47024 if=  85 il=  96 4/27/2020  n=  11 now=   12968 end=      95821      3843      8384 U=    65.44 T=  172.4 p1= 638.9 p2=    13.5 ed=   326 12/13/2020  x1=  85. x2=  96. y1=  1.34 y2=  1.17     
GP: Confirmed US_Maryland_Montgomery 4/27/2020        96   12968    -        3843     8384     9   326 12/13/2020
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .996647 cc2=  .695136 lx= 11.47024 if=  86 il=  96 4/27/2020  n=  10 now=   12968 end=      95821      3843      8384 U=    66.48 T=  173.7 p1= 638.9 p2=    13.5 ed=   330 12/17/2020  x1=  86. x2=  96. y1=  1.32 y2=  1.17     
GP: Confirmed US_Maryland_Montgomery 4/27/2020        96   12968    -        3843     8384     9   330 12/17/2020
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .996383 cc2=  .680155 lx= 11.47024 if=  87 il=  96 4/27/2020  n=   9 now=   12968 end=      95821      3843      8384 U=    66.10 T=  173.2 p1= 638.9 p2=    13.5 ed=   329 12/16/2020  x1=  87. x2=  96. y1=  1.30 y2=  1.17     
GP: Confirmed US_Maryland_Montgomery 4/27/2020        96   12968    -        3843     8384     9   329 12/16/2020
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .996398 cc2=  .642844 lx= 11.47024 if=  89 il=  96 4/27/2020  n=   7 now=   12968 end=      95821      3843      8384 U=    63.82 T=  170.6 p1= 638.9 p2=    13.5 ed=   321 12/8/2020   x1=  89. x2=  96. y1=  1.28 y2=  1.17     
GP: Confirmed US_Maryland_Montgomery 4/27/2020        96   12968    -        3843     8384     9   321 12/8/2020 
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .997312 cc2=  .619347 lx= 11.47024 if=  90 il=  96 4/27/2020  n=   6 now=   12968 end=      95821      3843      8384 U=    61.76 T=  168.2 p1= 638.9 p2=    13.5 ed=   313 11/30/2020  x1=  90. x2=  96. y1=  1.27 y2=  1.17     
GP: Confirmed US_Maryland_Montgomery 4/27/2020        96   12968    -        3843     8384     9   313 11/30/2020
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .998691 cc2=  .590442 lx=  9.14024 if=  91 il=  96 4/27/2020  n=   5 now=   12968 end=       9323      3843      8384 U=    17.52 T=   93.9 p1= -28.1 p2=   139.1 ed=   135 6/5/2020    x1=  91. x2=  96. y1=   .16 y2=  -.12     
GP: Confirmed US_Maryland_Montgomery 4/27/2020        96   12968     9323    3843     8384     9   135 6/5/2020  
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .997741 cc2=  .861658 lx=  9.37024 if=  44 il=  97 4/28/2020  n=  53 now=   12968 end=      11733      4003      8863 U=    25.98 T=   98.9 p1=  -9.5 p2=   110.5 ed=   160 6/30/2020   x1=  44. x2=  97. y1=  2.11 y2=   .07     
GP: Confirmed US_Maryland_Montgomery 4/28/2020        97   12968    11733    4003     8863    10   160 6/30/2020 
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .998176 cc2=  .860816 lx=  9.30024 if=  45 il=  97 4/28/2020  n=  52 now=   12968 end=      10940      4003      8863 U=    24.77 T=   97.1 p1= -15.6 p2=   118.5 ed=   155 6/25/2020   x1=  45. x2=  97. y1=  2.10 y2=   .01     
GP: Confirmed US_Maryland_Montgomery 4/28/2020        97   12968    10940    4003     8863    10   155 6/25/2020 
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .998473 cc2=  .859798 lx=  9.25024 if=  46 il=  97 4/28/2020  n=  51 now=   12968 end=      10407      4003      8863 U=    24.20 T=   95.9 p1= -19.7 p2=   124.6 ed=   152 6/22/2020   x1=  46. x2=  97. y1=  2.06 y2=  -.05     
GP: Confirmed US_Maryland_Montgomery 4/28/2020        97   12968    10407    4003     8863    10   152 6/22/2020 
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .998845 cc2=  .858817 lx=  9.20024 if=  47 il=  97 4/28/2020  n=  50 now=   12968 end=       9899      4003      8863 U=    23.20 T=   94.7 p1= -23.7 p2=   131.0 ed=   149 6/19/2020   x1=  47. x2=  97. y1=  2.06 y2=  -.10     
GP: Confirmed US_Maryland_Montgomery 4/28/2020        97   12968     9899    4003     8863    10   149 6/19/2020 
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .999073 cc2=  .857652 lx=  9.16024 if=  48 il=  97 4/28/2020  n=  49 now=   12968 end=       9511      4003      8863 U=    22.32 T=   93.8 p1= -26.7 p2=   136.3 ed=   146 6/16/2020   x1=  48. x2=  97. y1=  2.05 y2=  -.14     
GP: Confirmed US_Maryland_Montgomery 4/28/2020        97   12968     9511    4003     8863    10   146 6/16/2020 
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .999168 cc2=  .856311 lx=  9.13024 if=  49 il=  97 4/28/2020  n=  48 now=   12968 end=       9230      4003      8863 U=    21.84 T=   93.1 p1= -28.8 p2=   140.5 ed=   144 6/14/2020   x1=  49. x2=  97. y1=  2.02 y2=  -.18     
GP: Confirmed US_Maryland_Montgomery 4/28/2020        97   12968     9230    4003     8863    10   144 6/14/2020 
AAA1     1 US_Maryland_Montgomery Confirmed cc1=  .999246 cc2=  .854908 lx=  9.10024 if=  50 il=  97 4/28/2020  n=  47 now=   12968 end=       8957      4003      8863 U=    21.31 T=   92.4 p1= -30.9 p2=   144.8 ed=   142 6/12/2020   x1=  50. x2=  97. y1=  1.99 y2=  -.22 BEST
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .999246 cc2=  .854908 lx=  9.10224 if=  50 il=  97 4/28/2020  n=  47 now=   12968 end=       8957      4003      8863 U=    21.31 T=   92.4 p1= -30.9 p2=   144.8 ed=   142 6/12/2020   x1=  50. x2=  97. y1=  1.99 y2=  -.22 BEST
GP: Confirmed US_Maryland_Montgomery 4/28/2020        97   12968     8957    4003     8863    10   142 6/12/2020 
AAA1     1 US_Maryland_Montgomery Confirmed cc1=  .999286 cc2=  .853421 lx=  9.08024 if=  51 il=  97 4/28/2020  n=  46 now=   12968 end=       8780      4003      8863 U=    20.65 T=   92.0 p1= -32.3 p2=   147.7 ed=   140 6/10/2020   x1=  51. x2=  97. y1=  1.99 y2=  -.24 BEST
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .999286 cc2=  .853421 lx=  9.08024 if=  51 il=  97 4/28/2020  n=  46 now=   12968 end=       8780      4003      8863 U=    20.65 T=   92.0 p1= -32.3 p2=   147.7 ed=   140 6/10/2020   x1=  51. x2=  97. y1=  1.99 y2=  -.24 BEST
GP: Confirmed US_Maryland_Montgomery 4/28/2020        97   12968     8780    4003     8863    10   140 6/10/2020 
AAA1     1 US_Maryland_Montgomery Confirmed cc1=  .999245 cc2=  .851803 lx=  9.07024 if=  52 il=  97 4/28/2020  n=  45 now=   12968 end=       8692      4003      8863 U=    20.10 T=   91.9 p1= -33.0 p2=   149.2 ed=   139 6/9/2020    x1=  52. x2=  97. y1=  1.98 y2=  -.25 BEST
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .999245 cc2=  .851803 lx=  9.07324 if=  52 il=  97 4/28/2020  n=  45 now=   12968 end=       8692      4003      8863 U=    20.10 T=   91.9 p1= -33.0 p2=   149.2 ed=   139 6/9/2020    x1=  52. x2=  97. y1=  1.98 y2=  -.25 BEST
GP: Confirmed US_Maryland_Montgomery 4/28/2020        97   12968     8692    4003     8863    10   139 6/9/2020  
AAA1     1 US_Maryland_Montgomery Confirmed cc1=  .999225 cc2=  .850153 lx=  9.09024 if=  53 il=  97 4/28/2020  n=  44 now=   12968 end=       8868      4003      8863 U=    20.04 T=   92.4 p1= -31.6 p2=   146.2 ed=   139 6/9/2020    x1=  53. x2=  97. y1=  1.97 y2=  -.23 BEST
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .999225 cc2=  .850153 lx=  9.08924 if=  53 il=  97 4/28/2020  n=  44 now=   12968 end=       8868      4003      8863 U=    20.04 T=   92.4 p1= -31.6 p2=   146.2 ed=   139 6/9/2020    x1=  53. x2=  97. y1=  1.97 y2=  -.23 BEST
GP: Confirmed US_Maryland_Montgomery 4/28/2020        97   12968     8868    4003     8863    10   139 6/9/2020  
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .999315 cc2=  .848560 lx=  9.13024 if=  54 il=  97 4/28/2020  n=  43 now=   12968 end=       9230      4003      8863 U=    21.08 T=   93.2 p1= -28.8 p2=   140.5 ed=   142 6/12/2020   x1=  54. x2=  97. y1=  1.86 y2=  -.18     
GP: Confirmed US_Maryland_Montgomery 4/28/2020        97   12968     9230    4003     8863    10   142 6/12/2020 
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .999269 cc2=  .846771 lx=  9.14024 if=  55 il=  97 4/28/2020  n=  42 now=   12968 end=       9323      4003      8863 U=    21.50 T=   93.4 p1= -28.1 p2=   139.1 ed=   144 6/14/2020   x1=  55. x2=  97. y1=  1.79 y2=  -.17     
GP: Confirmed US_Maryland_Montgomery 4/28/2020        97   12968     9323    4003     8863    10   144 6/14/2020 
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .999231 cc2=  .844928 lx=  9.12024 if=  56 il=  97 4/28/2020  n=  41 now=   12968 end=       9138      4003      8863 U=    21.24 T=   92.9 p1= -29.5 p2=   141.9 ed=   143 6/13/2020   x1=  56. x2=  97. y1=  1.74 y2=  -.19     
GP: Confirmed US_Maryland_Montgomery 4/28/2020        97   12968     9138    4003     8863    10   143 6/13/2020 
AAA1     1 US_Maryland_Montgomery Confirmed cc1=  .999191 cc2=  .843017 lx=  9.11024 if=  57 il=  97 4/28/2020  n=  40 now=   12968 end=       9047      4003      8863 U=    20.73 T=   92.8 p1= -30.2 p2=   143.3 ed=   141 6/11/2020   x1=  57. x2=  97. y1=  1.73 y2=  -.20 BEST
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .999191 cc2=  .843017 lx=  9.11224 if=  57 il=  97 4/28/2020  n=  40 now=   12968 end=       9047      4003      8863 U=    20.73 T=   92.8 p1= -30.2 p2=   143.3 ed=   141 6/11/2020   x1=  57. x2=  97. y1=  1.73 y2=  -.20 BEST
GP: Confirmed US_Maryland_Montgomery 4/28/2020        97   12968     9047    4003     8863    10   141 6/11/2020 
AAA2     1 US_Maryland_Montgomery Confirmed cc1=  .999138 cc2=  .841024 lx=  9.12024 if=  58 il=  97 4/28/2020  n=  39 now=   12968 end=       9138      4003      8863 U=    21.22 T=   92.9 p1= -29.5 p2=   141.9 ed=   142 6/12/2020   x1=  58. x2=  97. y1=  1.65 y2=  -.19     
GP: Confirmed US_Maryland_Montgomery 4/28/2020        97   12968     9138    4003     8863    10   142 6/12/2020 
