TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        9567.00000        9.16607
TAB:  US_Minnesota_Hennepin Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Confirmed US_Minnesota_Hennepin 5/8/2020        107    9567    -        3153     9366     1   273 10/21/2020
AAA2     1 US_Minnesota_Hennepin Confirmed cc1=  .997057 cc2=  .680829 lx= 11.16607 if=  98 il= 107 5/8/2020   n=   9 now=    9567 end=      70691      3153      9366 U=    46.90 T=  160.2 p1= 638.9 p2=    13.5 ed=   270 10/18/2020  x1=  98. x2= 107. y1=  1.33 y2=  1.13     
GP: Confirmed US_Minnesota_Hennepin 5/8/2020        107    9567    -        3153     9366     1   270 10/18/2020
AAA2     1 US_Minnesota_Hennepin Confirmed cc1=  .998010 cc2=  .664676 lx= 11.16607 if=  99 il= 107 5/8/2020   n=   8 now=    9567 end=      70691      3153      9366 U=    45.65 T=  158.8 p1= 638.9 p2=    13.5 ed=   266 10/14/2020  x1=  99. x2= 107. y1=  1.31 y2=  1.13     
GP: Confirmed US_Minnesota_Hennepin 5/8/2020        107    9567    -        3153     9366     1   266 10/14/2020
AAA2     1 US_Minnesota_Hennepin Confirmed cc1=  .999038 cc2=  .645485 lx= 11.16607 if= 100 il= 107 5/8/2020   n=   7 now=    9567 end=      70691      3153      9366 U=    43.38 T=  156.2 p1= 638.9 p2=    13.5 ed=   258 10/6/2020   x1= 100. x2= 107. y1=  1.30 y2=  1.13     
GP: Confirmed US_Minnesota_Hennepin 5/8/2020        107    9567    -        3153     9366     1   258 10/6/2020 
AAA2     1 US_Minnesota_Hennepin Confirmed cc1=  .998733 cc2=  .620769 lx= 10.75607 if= 101 il= 107 5/8/2020   n=   6 now=    9567 end=      46914      3153      9366 U=    37.74 T=  144.5 p1= 390.4 p2=    20.4 ed=   233 9/11/2020   x1= 101. x2= 107. y1=  1.15 y2=   .99     
GP: Confirmed US_Minnesota_Hennepin 5/8/2020        107    9567    -        3153     9366     1   233 9/11/2020 
AAA1     1 US_Minnesota_Hennepin Confirmed cc1=  .998366 cc2=  .590118 lx=  9.14607 if= 102 il= 107 5/8/2020   n=   5 now=    9567 end=       9377      3153      9366 U=    16.63 T=  108.4 p1=  -2.0 p2=   102.0 ed=   147 6/17/2020   x1= 102. x2= 107. y1=   .39 y2=   .09 BEST
AAA2     1 US_Minnesota_Hennepin Confirmed cc1=  .998366 cc2=  .590118 lx=  9.14207 if= 102 il= 107 5/8/2020   n=   5 now=    9567 end=       9377      3153      9366 U=    16.63 T=  108.4 p1=  -2.0 p2=   102.0 ed=   147 6/17/2020   x1= 102. x2= 107. y1=   .39 y2=   .09 BEST
GP: Confirmed US_Minnesota_Hennepin 5/8/2020        107    9567     9377    3153     9366     1   147 6/17/2020 
AAA2     1 US_Minnesota_Hennepin Confirmed cc1=  .993919 cc2=  .861466 lx=  9.88607 if=  52 il= 108 5/9/2020   n=  56 now=    9567 end=      19654      3379      5832 U=    36.71 T=  128.8 p1= 105.4 p2=    48.7 ed=   215 8/24/2020   x1=  52. x2= 108. y1=  2.09 y2=   .57     
GP: Confirmed US_Minnesota_Hennepin 5/9/2020        108    9567    19654    3379     5832     1   215 8/24/2020 
AAA2     1 US_Minnesota_Hennepin Confirmed cc1=  .994636 cc2=  .861005 lx= 10.12607 if=  53 il= 108 5/9/2020   n=  55 now=    9567 end=      24986      3379      5832 U=    38.55 T=  134.7 p1= 161.2 p2=    38.3 ed=   225 9/3/2020    x1=  53. x2= 108. y1=  2.12 y2=   .69     
GP: Confirmed US_Minnesota_Hennepin 5/9/2020        108    9567    24986    3379     5832     1   225 9/3/2020  
AAA2     1 US_Minnesota_Hennepin Confirmed cc1=  .996709 cc2=  .861869 lx= 10.73607 if=  54 il= 108 5/9/2020   n=  54 now=    9567 end=      45985      3379      5832 U=    50.26 T=  156.2 p1= 380.7 p2=    20.8 ed=   274 10/22/2020  x1=  54. x2= 108. y1=  2.03 y2=   .96     
GP: Confirmed US_Minnesota_Hennepin 5/9/2020        108    9567    -        3379     5832     1   274 10/22/2020
AAA2     1 US_Minnesota_Hennepin Confirmed cc1=  .996674 cc2=  .860591 lx= 10.87607 if=  55 il= 108 5/9/2020   n=  53 now=    9567 end=      52895      3379      5832 U=    51.50 T=  160.1 p1= 452.9 p2=    18.1 ed=   281 10/29/2020  x1=  55. x2= 108. y1=  2.04 y2=  1.01     
GP: Confirmed US_Minnesota_Hennepin 5/9/2020        108    9567    -        3379     5832     1   281 10/29/2020
AAA2     1 US_Minnesota_Hennepin Confirmed cc1=  .996791 cc2=  .859430 lx= 11.10607 if=  56 il= 108 5/9/2020   n=  52 now=    9567 end=      66574      3379      5832 U=    54.25 T=  167.2 p1= 595.9 p2=    14.4 ed=   295 11/12/2020  x1=  56. x2= 108. y1=  2.05 y2=  1.09     
GP: Confirmed US_Minnesota_Hennepin 5/9/2020        108    9567    -        3379     5832     1   295 11/12/2020
AAA2     1 US_Minnesota_Hennepin Confirmed cc1=  .996999 cc2=  .858324 lx= 11.16607 if=  57 il= 108 5/9/2020   n=  51 now=    9567 end=      70691      3379      5832 U=    54.89 T=  169.0 p1= 638.9 p2=    13.5 ed=   298 11/15/2020  x1=  57. x2= 108. y1=  2.04 y2=  1.11     
GP: Confirmed US_Minnesota_Hennepin 5/9/2020        108    9567    -        3379     5832     1   298 11/15/2020
AAA2     1 US_Minnesota_Hennepin Confirmed cc1=  .997315 cc2=  .857287 lx= 11.16607 if=  58 il= 108 5/9/2020   n=  50 now=    9567 end=      70691      3379      5832 U=    56.57 T=  170.9 p1= 638.9 p2=    13.5 ed=   304 11/21/2020  x1=  58. x2= 108. y1=  2.00 y2=  1.11     
GP: Confirmed US_Minnesota_Hennepin 5/9/2020        108    9567    -        3379     5832     1   304 11/21/2020
AAA2     1 US_Minnesota_Hennepin Confirmed cc1=  .997304 cc2=  .855883 lx= 11.16607 if=  59 il= 108 5/9/2020   n=  49 now=    9567 end=      70691      3379      5832 U=    56.71 T=  171.1 p1= 638.9 p2=    13.5 ed=   304 11/21/2020  x1=  59. x2= 108. y1=  1.98 y2=  1.11     
GP: Confirmed US_Minnesota_Hennepin 5/9/2020        108    9567    -        3379     5832     1   304 11/21/2020
AAA2     1 US_Minnesota_Hennepin Confirmed cc1=  .997289 cc2=  .854431 lx= 11.16607 if=  60 il= 108 5/9/2020   n=  48 now=    9567 end=      70691      3379      5832 U=    56.39 T=  170.7 p1= 638.9 p2=    13.5 ed=   303 11/20/2020  x1=  60. x2= 108. y1=  1.96 y2=  1.11     
GP: Confirmed US_Minnesota_Hennepin 5/9/2020        108    9567    -        3379     5832     1   303 11/20/2020
AAA2     1 US_Minnesota_Hennepin Confirmed cc1=  .997360 cc2=  .853023 lx= 11.16607 if=  61 il= 108 5/9/2020   n=  47 now=    9567 end=      70691      3379      5832 U=    59.75 T=  174.4 p1= 638.9 p2=    13.5 ed=   315 12/2/2020   x1=  61. x2= 108. y1=  1.90 y2=  1.11     
GP: Confirmed US_Minnesota_Hennepin 5/9/2020        108    9567    -        3379     5832     1   315 12/2/2020 
AAA2     1 US_Minnesota_Hennepin Confirmed cc1=  .997225 cc2=  .851360 lx= 11.16607 if=  62 il= 108 5/9/2020   n=  46 now=    9567 end=      70691      3379      5832 U=    60.17 T=  174.9 p1= 638.9 p2=    13.5 ed=   316 12/3/2020   x1=  62. x2= 108. y1=  1.88 y2=  1.11     
GP: Confirmed US_Minnesota_Hennepin 5/9/2020        108    9567    -        3379     5832     1   316 12/3/2020 
AAA2     1 US_Minnesota_Hennepin Confirmed cc1=  .997135 cc2=  .849693 lx= 11.16607 if=  63 il= 108 5/9/2020   n=  45 now=    9567 end=      70691      3379      5832 U=    59.76 T=  174.5 p1= 638.9 p2=    13.5 ed=   315 12/2/2020   x1=  63. x2= 108. y1=  1.87 y2=  1.11     
GP: Confirmed US_Minnesota_Hennepin 5/9/2020        108    9567    -        3379     5832     1   315 12/2/2020 
AAA2     1 US_Minnesota_Hennepin Confirmed cc1=  .997011 cc2=  .847940 lx= 11.16607 if=  64 il= 108 5/9/2020   n=  44 now=    9567 end=      70691      3379      5832 U=    60.22 T=  175.0 p1= 638.9 p2=    13.5 ed=   317 12/4/2020   x1=  64. x2= 108. y1=  1.84 y2=  1.11     
GP: Confirmed US_Minnesota_Hennepin 5/9/2020        108    9567    -        3379     5832     1   317 12/4/2020 
AAA2     1 US_Minnesota_Hennepin Confirmed cc1=  .996965 cc2=  .846209 lx= 11.16607 if=  65 il= 108 5/9/2020   n=  43 now=    9567 end=      70691      3379      5832 U=    60.12 T=  174.9 p1= 638.9 p2=    13.5 ed=   316 12/3/2020   x1=  65. x2= 108. y1=  1.83 y2=  1.11     
GP: Confirmed US_Minnesota_Hennepin 5/9/2020        108    9567    -        3379     5832     1   316 12/3/2020 
AAA2     1 US_Minnesota_Hennepin Confirmed cc1=  .996937 cc2=  .844439 lx= 11.16607 if=  66 il= 108 5/9/2020   n=  42 now=    9567 end=      70691      3379      5832 U=    59.74 T=  174.4 p1= 638.9 p2=    13.5 ed=   315 12/2/2020   x1=  66. x2= 108. y1=  1.82 y2=  1.11     
GP: Confirmed US_Minnesota_Hennepin 5/9/2020        108    9567    -        3379     5832     1   315 12/2/2020 
AAA2     1 US_Minnesota_Hennepin Confirmed cc1=  .996883 cc2=  .842580 lx= 11.16607 if=  67 il= 108 5/9/2020   n=  41 now=    9567 end=      70691      3379      5832 U=    59.97 T=  174.7 p1= 638.9 p2=    13.5 ed=   316 12/3/2020   x1=  67. x2= 108. y1=  1.80 y2=  1.11     
GP: Confirmed US_Minnesota_Hennepin 5/9/2020        108    9567    -        3379     5832     1   316 12/3/2020 
AAA2     1 US_Minnesota_Hennepin Confirmed cc1=  .996918 cc2=  .840745 lx= 11.16607 if=  68 il= 108 5/9/2020   n=  40 now=    9567 end=      70691      3379      5832 U=    60.05 T=  174.8 p1= 638.9 p2=    13.5 ed=   316 12/3/2020   x1=  68. x2= 108. y1=  1.78 y2=  1.11     
GP: Confirmed US_Minnesota_Hennepin 5/9/2020        108    9567    -        3379     5832     1   316 12/3/2020 
AAA2     1 US_Minnesota_Hennepin Confirmed cc1=  .997048 cc2=  .838934 lx= 11.16607 if=  69 il= 108 5/9/2020   n=  39 now=    9567 end=      70691      3379      5832 U=    59.63 T=  174.3 p1= 638.9 p2=    13.5 ed=   315 12/2/2020   x1=  69. x2= 108. y1=  1.77 y2=  1.11     
GP: Confirmed US_Minnesota_Hennepin 5/9/2020        108    9567    -        3379     5832     1   315 12/2/2020 
AAA2     1 US_Minnesota_Hennepin Confirmed cc1=  .997167 cc2=  .837038 lx= 11.16607 if=  70 il= 108 5/9/2020   n=  38 now=    9567 end=      70691      3379      5832 U=    59.14 T=  173.8 p1= 638.9 p2=    13.5 ed=   313 11/30/2020  x1=  70. x2= 108. y1=  1.75 y2=  1.11     
GP: Confirmed US_Minnesota_Hennepin 5/9/2020        108    9567    -        3379     5832     1   313 11/30/2020
AAA2     1 US_Minnesota_Hennepin Confirmed cc1=  .997253 cc2=  .835032 lx= 11.16607 if=  71 il= 108 5/9/2020   n=  37 now=    9567 end=      70691      3379      5832 U=    58.78 T=  173.4 p1= 638.9 p2=    13.5 ed=   312 11/29/2020  x1=  71. x2= 108. y1=  1.74 y2=  1.11     
GP: Confirmed US_Minnesota_Hennepin 5/9/2020        108    9567    -        3379     5832     1   312 11/29/2020
AAA2     1 US_Minnesota_Hennepin Confirmed cc1=  .997337 cc2=  .832938 lx= 11.16607 if=  72 il= 108 5/9/2020   n=  36 now=    9567 end=      70691      3379      5832 U=    57.66 T=  172.1 p1= 638.9 p2=    13.5 ed=   308 11/25/2020  x1=  72. x2= 108. y1=  1.74 y2=  1.11     
GP: Confirmed US_Minnesota_Hennepin 5/9/2020        108    9567    -        3379     5832     1   308 11/25/2020
AAA2     1 US_Minnesota_Hennepin Confirmed cc1=  .997253 cc2=  .830586 lx= 11.16607 if=  73 il= 108 5/9/2020   n=  35 now=    9567 end=      70691      3379      5832 U=    56.71 T=  171.1 p1= 638.9 p2=    13.5 ed=   304 11/21/2020  x1=  73. x2= 108. y1=  1.73 y2=  1.11     
GP: Confirmed US_Minnesota_Hennepin 5/9/2020        108    9567    -        3379     5832     1   304 11/21/2020
AAA2     1 US_Minnesota_Hennepin Confirmed cc1=  .997053 cc2=  .828022 lx= 11.16607 if=  74 il= 108 5/9/2020   n=  34 now=    9567 end=      70691      3379      5832 U=    56.02 T=  170.3 p1= 638.9 p2=    13.5 ed=   302 11/19/2020  x1=  74. x2= 108. y1=  1.72 y2=  1.11     
GP: Confirmed US_Minnesota_Hennepin 5/9/2020        108    9567    -        3379     5832     1   302 11/19/2020
AAA2     1 US_Minnesota_Hennepin Confirmed cc1=  .996791 cc2=  .825292 lx= 11.16607 if=  75 il= 108 5/9/2020   n=  33 now=    9567 end=      70691      3379      5832 U=    55.15 T=  169.3 p1= 638.9 p2=    13.5 ed=   299 11/16/2020  x1=  75. x2= 108. y1=  1.71 y2=  1.11     
GP: Confirmed US_Minnesota_Hennepin 5/9/2020        108    9567    -        3379     5832     1   299 11/16/2020
AAA2     1 US_Minnesota_Hennepin Confirmed cc1=  .996506 cc2=  .822428 lx= 11.16607 if=  76 il= 108 5/9/2020   n=  32 now=    9567 end=      70691      3379      5832 U=    55.20 T=  169.4 p1= 638.9 p2=    13.5 ed=   299 11/16/2020  x1=  76. x2= 108. y1=  1.69 y2=  1.11     
GP: Confirmed US_Minnesota_Hennepin 5/9/2020        108    9567    -        3379     5832     1   299 11/16/2020
AAA2     1 US_Minnesota_Hennepin Confirmed cc1=  .996180 cc2=  .819403 lx= 11.16607 if=  77 il= 108 5/9/2020   n=  31 now=    9567 end=      70691      3379      5832 U=    55.32 T=  169.5 p1= 638.9 p2=    13.5 ed=   300 11/17/2020  x1=  77. x2= 108. y1=  1.67 y2=  1.11     
GP: Confirmed US_Minnesota_Hennepin 5/9/2020        108    9567    -        3379     5832     1   300 11/17/2020
AAA2     1 US_Minnesota_Hennepin Confirmed cc1=  .995803 cc2=  .816198 lx= 11.16607 if=  78 il= 108 5/9/2020   n=  30 now=    9567 end=      70691      3379      5832 U=    55.14 T=  169.3 p1= 638.9 p2=    13.5 ed=   299 11/16/2020  x1=  78. x2= 108. y1=  1.66 y2=  1.11     
GP: Confirmed US_Minnesota_Hennepin 5/9/2020        108    9567    -        3379     5832     1   299 11/16/2020
AAA2     1 US_Minnesota_Hennepin Confirmed cc1=  .995381 cc2=  .812806 lx= 11.16607 if=  79 il= 108 5/9/2020   n=  29 now=    9567 end=      70691      3379      5832 U=    55.29 T=  169.5 p1= 638.9 p2=    13.5 ed=   299 11/16/2020  x1=  79. x2= 108. y1=  1.64 y2=  1.11     
GP: Confirmed US_Minnesota_Hennepin 5/9/2020        108    9567    -        3379     5832     1   299 11/16/2020
AAA2     1 US_Minnesota_Hennepin Confirmed cc1=  .994888 cc2=  .809193 lx= 11.16607 if=  80 il= 108 5/9/2020   n=  28 now=    9567 end=      70691      3379      5832 U=    55.71 T=  170.0 p1= 638.9 p2=    13.5 ed=   301 11/18/2020  x1=  80. x2= 108. y1=  1.61 y2=  1.11     
GP: Confirmed US_Minnesota_Hennepin 5/9/2020        108    9567    -        3379     5832     1   301 11/18/2020
AAA2     1 US_Minnesota_Hennepin Confirmed cc1=  .994326 cc2=  .805344 lx= 11.16607 if=  81 il= 108 5/9/2020   n=  27 now=    9567 end=      70691      3379      5832 U=    58.00 T=  172.5 p1= 638.9 p2=    13.5 ed=   309 11/26/2020  x1=  81. x2= 108. y1=  1.58 y2=  1.11     
GP: Confirmed US_Minnesota_Hennepin 5/9/2020        108    9567    -        3379     5832     1   309 11/26/2020
AAA2     1 US_Minnesota_Hennepin Confirmed cc1=  .994293 cc2=  .801843 lx= 11.16607 if=  82 il= 108 5/9/2020   n=  26 now=    9567 end=      70691      3379      5832 U=    55.85 T=  170.1 p1= 638.9 p2=    13.5 ed=   301 11/18/2020  x1=  82. x2= 108. y1=  1.58 y2=  1.11     
GP: Confirmed US_Minnesota_Hennepin 5/9/2020        108    9567    -        3379     5832     1   301 11/18/2020
AAA2     1 US_Minnesota_Hennepin Confirmed cc1=  .993712 cc2=  .797596 lx= 11.16607 if=  83 il= 108 5/9/2020   n=  25 now=    9567 end=      70691      3379      5832 U=    53.74 T=  167.8 p1= 638.9 p2=    13.5 ed=   294 11/11/2020  x1=  83. x2= 108. y1=  1.58 y2=  1.11     
GP: Confirmed US_Minnesota_Hennepin 5/9/2020        108    9567    -        3379     5832     1   294 11/11/2020
AAA2     1 US_Minnesota_Hennepin Confirmed cc1=  .992990 cc2=  .792990 lx= 11.16607 if=  84 il= 108 5/9/2020   n=  24 now=    9567 end=      70691      3379      5832 U=    55.45 T=  169.7 p1= 638.9 p2=    13.5 ed=   300 11/17/2020  x1=  84. x2= 108. y1=  1.54 y2=  1.11     
GP: Confirmed US_Minnesota_Hennepin 5/9/2020        108    9567    -        3379     5832     1   300 11/17/2020
AAA2     1 US_Minnesota_Hennepin Confirmed cc1=  .991996 cc2=  .773778 lx= 11.16607 if=  88 il= 108 5/9/2020   n=  20 now=    9567 end=      70691      3379      5832 U=    56.31 T=  170.6 p1= 638.9 p2=    13.5 ed=   303 11/20/2020  x1=  88. x2= 108. y1=  1.47 y2=  1.11     
GP: Confirmed US_Minnesota_Hennepin 5/9/2020        108    9567    -        3379     5832     1   303 11/20/2020
AAA2     1 US_Minnesota_Hennepin Confirmed cc1=  .992691 cc2=  .769085 lx= 11.16607 if=  89 il= 108 5/9/2020   n=  19 now=    9567 end=      70691      3379      5832 U=    55.44 T=  169.7 p1= 638.9 p2=    13.5 ed=   300 11/17/2020  x1=  89. x2= 108. y1=  1.45 y2=  1.11     
GP: Confirmed US_Minnesota_Hennepin 5/9/2020        108    9567    -        3379     5832     1   300 11/17/2020
AAA2     1 US_Minnesota_Hennepin Confirmed cc1=  .993543 cc2=  .764128 lx= 11.16607 if=  90 il= 108 5/9/2020   n=  18 now=    9567 end=      70691      3379      5832 U=    53.93 T=  168.0 p1= 638.9 p2=    13.5 ed=   295 11/12/2020  x1=  90. x2= 108. y1=  1.45 y2=  1.11     
GP: Confirmed US_Minnesota_Hennepin 5/9/2020        108    9567    -        3379     5832     1   295 11/12/2020
AAA2     1 US_Minnesota_Hennepin Confirmed cc1=  .994002 cc2=  .758300 lx= 11.16607 if=  91 il= 108 5/9/2020   n=  17 now=    9567 end=      70691      3379      5832 U=    53.11 T=  167.1 p1= 638.9 p2=    13.5 ed=   292 11/9/2020   x1=  91. x2= 108. y1=  1.43 y2=  1.11     
GP: Confirmed US_Minnesota_Hennepin 5/9/2020        108    9567    -        3379     5832     1   292 11/9/2020 
AAA2     1 US_Minnesota_Hennepin Confirmed cc1=  .994562 cc2=  .752026 lx= 11.16607 if=  92 il= 108 5/9/2020   n=  16 now=    9567 end=      70691      3379      5832 U=    52.08 T=  165.9 p1= 638.9 p2=    13.5 ed=   288 11/5/2020   x1=  92. x2= 108. y1=  1.42 y2=  1.11     
GP: Confirmed US_Minnesota_Hennepin 5/9/2020        108    9567    -        3379     5832     1   288 11/5/2020 
AAA2     1 US_Minnesota_Hennepin Confirmed cc1=  .995069 cc2=  .745069 lx= 11.16607 if=  93 il= 108 5/9/2020   n=  15 now=    9567 end=      70691      3379      5832 U=    51.19 T=  164.9 p1= 638.9 p2=    13.5 ed=   285 11/2/2020   x1=  93. x2= 108. y1=  1.41 y2=  1.11     
GP: Confirmed US_Minnesota_Hennepin 5/9/2020        108    9567    -        3379     5832     1   285 11/2/2020 
AAA2     1 US_Minnesota_Hennepin Confirmed cc1=  .995647 cc2=  .737448 lx= 11.16607 if=  94 il= 108 5/9/2020   n=  14 now=    9567 end=      70691      3379      5832 U=    50.78 T=  164.5 p1= 638.9 p2=    13.5 ed=   284 11/1/2020   x1=  94. x2= 108. y1=  1.39 y2=  1.11     
GP: Confirmed US_Minnesota_Hennepin 5/9/2020        108    9567    -        3379     5832     1   284 11/1/2020 
AAA2     1 US_Minnesota_Hennepin Confirmed cc1=  .996922 cc2=  .729661 lx= 11.16607 if=  95 il= 108 5/9/2020   n=  13 now=    9567 end=      70691      3379      5832 U=    48.67 T=  162.1 p1= 638.9 p2=    13.5 ed=   277 10/25/2020  x1=  95. x2= 108. y1=  1.38 y2=  1.11     
GP: Confirmed US_Minnesota_Hennepin 5/9/2020        108    9567    -        3379     5832     1   277 10/25/2020
AAA2     1 US_Minnesota_Hennepin Confirmed cc1=  .997221 cc2=  .719871 lx= 11.16607 if=  96 il= 108 5/9/2020   n=  12 now=    9567 end=      70691      3379      5832 U=    47.70 T=  161.0 p1= 638.9 p2=    13.5 ed=   273 10/21/2020  x1=  96. x2= 108. y1=  1.36 y2=  1.11     
GP: Confirmed US_Minnesota_Hennepin 5/9/2020        108    9567    -        3379     5832     1   273 10/21/2020
AAA2     1 US_Minnesota_Hennepin Confirmed cc1=  .997339 cc2=  .708664 lx= 11.16607 if=  97 il= 108 5/9/2020   n=  11 now=    9567 end=      70691      3379      5832 U=    47.29 T=  160.6 p1= 638.9 p2=    13.5 ed=   272 10/20/2020  x1=  97. x2= 108. y1=  1.34 y2=  1.11     
GP: Confirmed US_Minnesota_Hennepin 5/9/2020        108    9567    -        3379     5832     1   272 10/20/2020
AAA2     1 US_Minnesota_Hennepin Confirmed cc1=  .997778 cc2=  .696267 lx= 11.16607 if=  98 il= 108 5/9/2020   n=  10 now=    9567 end=      70691      3379      5832 U=    46.64 T=  159.9 p1= 638.9 p2=    13.5 ed=   269 10/17/2020  x1=  98. x2= 108. y1=  1.33 y2=  1.11     
GP: Confirmed US_Minnesota_Hennepin 5/9/2020        108    9567    -        3379     5832     1   269 10/17/2020
AAA2     1 US_Minnesota_Hennepin Confirmed cc1=  .998548 cc2=  .682320 lx= 11.16607 if=  99 il= 108 5/9/2020   n=   9 now=    9567 end=      70691      3379      5832 U=    45.51 T=  158.6 p1= 638.9 p2=    13.5 ed=   266 10/14/2020  x1=  99. x2= 108. y1=  1.31 y2=  1.11     
GP: Confirmed US_Minnesota_Hennepin 5/9/2020        108    9567    -        3379     5832     1   266 10/14/2020
AAA2     1 US_Minnesota_Hennepin Confirmed cc1=  .999244 cc2=  .665910 lx= 10.75607 if= 100 il= 108 5/9/2020   n=   8 now=    9567 end=      46914      3379      5832 U=    38.15 T=  144.9 p1= 390.4 p2=    20.4 ed=   234 9/12/2020   x1= 100. x2= 108. y1=  1.18 y2=   .97     
GP: Confirmed US_Minnesota_Hennepin 5/9/2020        108    9567    -        3379     5832     1   234 9/12/2020 
AAA2     1 US_Minnesota_Hennepin Confirmed cc1=  .999093 cc2=  .645540 lx=  9.77607 if= 101 il= 108 5/9/2020   n=   7 now=    9567 end=      17607      3379      5832 U=    24.96 T=  120.5 p1=  84.0 p2=    54.3 ed=   179 7/19/2020   x1= 101. x2= 108. y1=   .78 y2=   .50     
GP: Confirmed US_Minnesota_Hennepin 5/9/2020        108    9567    17607    3379     5832     1   179 7/19/2020 
AAA2     1 US_Minnesota_Hennepin Confirmed cc1=  .998979 cc2=  .621015 lx=  9.12607 if= 102 il= 108 5/9/2020   n=   6 now=    9567 end=       9191      3379      5832 U=    16.11 T=  108.0 p1=  -3.9 p2=   104.1 ed=   146 6/16/2020   x1= 102. x2= 108. y1=   .37 y2=   .00     
GP: Confirmed US_Minnesota_Hennepin 5/9/2020        108    9567     9191    3379     5832     1   146 6/16/2020 
AAA1     1 US_Minnesota_Hennepin Confirmed cc1=  .999530 cc2=  .591282 lx=  8.67607 if= 103 il= 108 5/9/2020   n=   5 now=    9567 end=       5860      3379      5832 U=     9.42 T=  102.4 p1= -38.7 p2=   163.3 ed=   124 5/25/2020   x1= 103. x2= 108. y1=  -.07 y2=  -.60 BEST
AAA2     1 US_Minnesota_Hennepin Confirmed cc1=  .999530 cc2=  .591282 lx=  8.67807 if= 103 il= 108 5/9/2020   n=   5 now=    9567 end=       5860      3379      5832 U=     9.42 T=  102.4 p1= -38.7 p2=   163.3 ed=   124 5/25/2020   x1= 103. x2= 108. y1=  -.07 y2=  -.60 BEST
GP: Confirmed US_Minnesota_Hennepin 5/9/2020        108    9567     5860    3379     5832     1   124 5/25/2020 
AAA2     1 US_Minnesota_Hennepin Confirmed cc1=  .993970 cc2=  .862664 lx= 10.01607 if=  52 il= 109 5/10/2020  n=  57 now=    9567 end=      22383      3558      5832 U=    38.06 T=  132.2 p1= 134.0 p2=    42.7 ed=   221 8/30/2020   x1=  52. x2= 109. y1=  2.11 y2=   .61     
GP: Confirmed US_Minnesota_Hennepin 5/10/2020       109    9567    22383    3558     5832     2   221 8/30/2020 
AAA2     1 US_Minnesota_Hennepin Confirmed cc1=  .994697 cc2=  .862244 lx= 10.26607 if=  53 il= 109 5/10/2020  n=  56 now=    9567 end=      28740      3558      5832 U=    39.99 T=  138.5 p1= 200.4 p2=    33.3 ed=   232 9/10/2020   x1=  53. x2= 109. y1=  2.14 y2=   .74     
GP: Confirmed US_Minnesota_Hennepin 5/10/2020       109    9567    -        3558     5832     2   232 9/10/2020 
AAA2     1 US_Minnesota_Hennepin Confirmed cc1=  .996754 cc2=  .863124 lx= 10.89607 if=  54 il= 109 5/10/2020  n=  55 now=    9567 end=      53964      3558      5832 U=    52.16 T=  161.2 p1= 464.1 p2=    17.7 ed=   284 11/1/2020   x1=  54. x2= 109. y1=  2.05 y2=  1.00     
GP: Confirmed US_Minnesota_Hennepin 5/10/2020       109    9567    -        3558     5832     2   284 11/1/2020 
AAA2     1 US_Minnesota_Hennepin Confirmed cc1=  .996731 cc2=  .861891 lx= 11.03607 if=  55 il= 109 5/10/2020  n=  54 now=    9567 end=      62073      3558      5832 U=    53.41 T=  165.1 p1= 548.8 p2=    15.4 ed=   291 11/8/2020   x1=  55. x2= 109. y1=  2.06 y2=  1.05     
GP: Confirmed US_Minnesota_Hennepin 5/10/2020       109    9567    -        3558     5832     2   291 11/8/2020 
AAA2     1 US_Minnesota_Hennepin Confirmed cc1=  .996852 cc2=  .860769 lx= 11.16607 if=  56 il= 109 5/10/2020  n=  53 now=    9567 end=      70691      3558      5832 U=    55.01 T=  169.2 p1= 638.9 p2=    13.5 ed=   299 11/16/2020  x1=  56. x2= 109. y1=  2.06 y2=  1.09     
GP: Confirmed US_Minnesota_Hennepin 5/10/2020       109    9567    -        3558     5832     2   299 11/16/2020
AAA2     1 US_Minnesota_Hennepin Confirmed cc1=  .997025 cc2=  .859665 lx= 11.16607 if=  57 il= 109 5/10/2020  n=  52 now=    9567 end=      70691      3558      5832 U=    54.95 T=  169.2 p1= 638.9 p2=    13.5 ed=   298 11/15/2020  x1=  57. x2= 109. y1=  2.04 y2=  1.09     
GP: Confirmed US_Minnesota_Hennepin 5/10/2020       109    9567    -        3558     5832     2   298 11/15/2020
AAA2     1 US_Minnesota_Hennepin Confirmed cc1=  .997290 cc2=  .858615 lx= 11.16607 if=  58 il= 109 5/10/2020  n=  51 now=    9567 end=      70691      3558      5832 U=    56.60 T=  171.0 p1= 638.9 p2=    13.5 ed=   304 11/21/2020  x1=  58. x2= 109. y1=  2.00 y2=  1.09     
GP: Confirmed US_Minnesota_Hennepin 5/10/2020       109    9567    -        3558     5832     2   304 11/21/2020
AAA2     1 US_Minnesota_Hennepin Confirmed cc1=  .997257 cc2=  .857229 lx= 11.16607 if=  59 il= 109 5/10/2020  n=  50 now=    9567 end=      70691      3558      5832 U=    56.74 T=  171.1 p1= 638.9 p2=    13.5 ed=   305 11/22/2020  x1=  59. x2= 109. y1=  1.98 y2=  1.09     
