TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        8973.00000        9.10198
TAB:  US_Wisconsin_Milwaukee Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Confirmed US_Wisconsin_Milwaukee 4/29/2020        98    8973     4778    2815     3480     9   139 6/9/2020  
AAA2     1 US_Wisconsin_Milwaukee Confirmed cc1=  .998631 cc2=  .802515 lx=  8.52198 if=  73 il=  98 4/29/2020  n=  25 now=    8973 end=       5023      2815      3480 U=    26.03 T=   83.8 p1= -44.0 p2=   178.6 ed=   145 6/15/2020   x1=  73. x2=  98. y1=   .41 y2=  -.55     
GP: Confirmed US_Wisconsin_Milwaukee 4/29/2020        98    8973     5023    2815     3480     9   145 6/15/2020 
AAA2     1 US_Wisconsin_Milwaukee Confirmed cc1=  .998662 cc2=  .798662 lx=  8.58198 if=  74 il=  98 4/29/2020  n=  24 now=    8973 end=       5334      2815      3480 U=    28.13 T=   85.4 p1= -40.6 p2=   168.2 ed=   151 6/21/2020   x1=  74. x2=  98. y1=   .41 y2=  -.45     
GP: Confirmed US_Wisconsin_Milwaukee 4/29/2020        98    8973     5334    2815     3480     9   151 6/21/2020 
AAA2     1 US_Wisconsin_Milwaukee Confirmed cc1=  .998623 cc2=  .794499 lx=  8.64198 if=  75 il=  98 4/29/2020  n=  23 now=    8973 end=       5664      2815      3480 U=    29.97 T=   87.3 p1= -36.9 p2=   158.4 ed=   158 6/28/2020   x1=  75. x2=  98. y1=   .41 y2=  -.36     
GP: Confirmed US_Wisconsin_Milwaukee 4/29/2020        98    8973     5664    2815     3480     9   158 6/28/2020 
AAA2     1 US_Wisconsin_Milwaukee Confirmed cc1=  .998670 cc2=  .790155 lx=  8.74198 if=  76 il=  98 4/29/2020  n=  22 now=    8973 end=       6260      2815      3480 U=    33.08 T=   90.6 p1= -30.2 p2=   143.3 ed=   168 7/8/2020    x1=  76. x2=  98. y1=   .44 y2=  -.22     
GP: Confirmed US_Wisconsin_Milwaukee 4/29/2020        98    8973     6260    2815     3480     9   168 7/8/2020  
AAA2     1 US_Wisconsin_Milwaukee Confirmed cc1=  .998913 cc2=  .785712 lx=  8.94198 if=  77 il=  98 4/29/2020  n=  21 now=    8973 end=       7646      2815      3480 U=    40.13 T=   98.0 p1= -14.8 p2=   117.4 ed=   192 8/1/2020    x1=  77. x2=  98. y1=   .52 y2=   .00     
GP: Confirmed US_Wisconsin_Milwaukee 4/29/2020        98    8973     7646    2815     3480     9   192 8/1/2020  
AAA2     1 US_Wisconsin_Milwaukee Confirmed cc1=  .998970 cc2=  .780752 lx=  9.15198 if=  78 il=  98 4/29/2020  n=  20 now=    8973 end=       9433      2815      3480 U=    47.07 T=  106.9 p1=   5.1 p2=    95.1 ed=   218 8/27/2020   x1=  78. x2=  98. y1=   .61 y2=   .19     
GP: Confirmed US_Wisconsin_Milwaukee 4/29/2020        98    8973     9433    2815     3480     9   218 8/27/2020 
AAA2     1 US_Wisconsin_Milwaukee Confirmed cc1=  .999035 cc2=  .769619 lx=  9.87198 if=  80 il=  98 4/29/2020  n=  18 now=    8973 end=      19379      2815      3480 U=    73.87 T=  146.5 p1= 116.0 p2=    46.3 ed=   320 12/7/2020   x1=  80. x2=  98. y1=   .90 y2=   .66     
GP: Confirmed US_Wisconsin_Milwaukee 4/29/2020        98    8973    19379    2815     3480     9   320 12/7/2020 
AAA2     1 US_Wisconsin_Milwaukee Confirmed cc1=  .998897 cc2=  .763194 lx=  9.65198 if=  81 il=  98 4/29/2020  n=  17 now=    8973 end=      15552      2815      3480 U=    66.43 T=  133.6 p1=  73.3 p2=    57.7 ed=   290 11/7/2020   x1=  81. x2=  98. y1=   .79 y2=   .54     
GP: Confirmed US_Wisconsin_Milwaukee 4/29/2020        98    8973    15552    2815     3480     9   290 11/7/2020 
AAA2     1 US_Wisconsin_Milwaukee Confirmed cc1=  .998782 cc2=  .756246 lx=  9.37198 if=  82 il=  98 4/29/2020  n=  16 now=    8973 end=      11754      2815      3480 U=    55.32 T=  117.8 p1=  31.0 p2=    76.3 ed=   248 9/26/2020   x1=  82. x2=  98. y1=   .65 y2=   .36     
GP: Confirmed US_Wisconsin_Milwaukee 4/29/2020        98    8973    11754    2815     3480     9   248 9/26/2020 
AAA2     1 US_Wisconsin_Milwaukee Confirmed cc1=  .998565 cc2=  .748565 lx=  9.54198 if=  83 il=  98 4/29/2020  n=  15 now=    8973 end=      13932      2815      3480 U=    60.50 T=  126.4 p1=  55.3 p2=    64.4 ed=   269 10/17/2020  x1=  83. x2=  98. y1=   .72 y2=   .47     
GP: Confirmed US_Wisconsin_Milwaukee 4/29/2020        98    8973    13932    2815     3480     9   269 10/17/2020
AAA2     1 US_Wisconsin_Milwaukee Confirmed cc1=  .998557 cc2=  .740358 lx= 10.94198 if=  84 il=  98 4/29/2020  n=  14 now=    8973 end=      56498      2815      3480 U=   109.51 T=  218.3 p1= 529.6 p2=    15.9 ed=   476 5/12/2021   x1=  84. x2=  98. y1=  1.23 y2=  1.10     
GP: Confirmed US_Wisconsin_Milwaukee 4/29/2020        98    8973    -        2815     3480     9   476 5/12/2021 
AAA2     1 US_Wisconsin_Milwaukee Confirmed cc1=  .998410 cc2=  .731149 lx= 11.10198 if=  85 il=  98 4/29/2020  n=  13 now=    8973 end=      66301      2815      3480 U=   117.78 T=  233.5 p1= 638.9 p2=    13.5 ed=   511 6/16/2021   x1=  85. x2=  98. y1=  1.26 y2=  1.15     
GP: Confirmed US_Wisconsin_Milwaukee 4/29/2020        98    8973    -        2815     3480     9   511 6/16/2021 
AAA2     1 US_Wisconsin_Milwaukee Confirmed cc1=  .998012 cc2=  .720662 lx= 11.10198 if=  86 il=  98 4/29/2020  n=  12 now=    8973 end=      66301      2815      3480 U=   118.95 T=  234.8 p1= 638.9 p2=    13.5 ed=   515 6/20/2021   x1=  86. x2=  98. y1=  1.25 y2=  1.15     
GP: Confirmed US_Wisconsin_Milwaukee 4/29/2020        98    8973    -        2815     3480     9   515 6/20/2021 
AAA2     1 US_Wisconsin_Milwaukee Confirmed cc1=  .997544 cc2=  .708868 lx= 11.10198 if=  87 il=  98 4/29/2020  n=  11 now=    8973 end=      66301      2815      3480 U=   117.58 T=  233.3 p1= 638.9 p2=    13.5 ed=   510 6/15/2021   x1=  87. x2=  98. y1=  1.24 y2=  1.15     
GP: Confirmed US_Wisconsin_Milwaukee 4/29/2020        98    8973    -        2815     3480     9   510 6/15/2021 
AAA2     1 US_Wisconsin_Milwaukee Confirmed cc1=  .996811 cc2=  .695299 lx= 11.10198 if=  88 il=  98 4/29/2020  n=  10 now=    8973 end=      66301      2815      3480 U=   122.16 T=  238.5 p1= 638.9 p2=    13.5 ed=   526 7/1/2021    x1=  88. x2=  98. y1=  1.23 y2=  1.15     
GP: Confirmed US_Wisconsin_Milwaukee 4/29/2020        98    8973    -        2815     3480     9   526 7/1/2021  
AAA2     1 US_Wisconsin_Milwaukee Confirmed cc1=  .997182 cc2=  .680954 lx=  9.97198 if=  89 il=  98 4/29/2020  n=   9 now=    8973 end=      21417      2815      3480 U=    77.29 T=  152.7 p1= 138.7 p2=    41.9 ed=   335 12/22/2020  x1=  89. x2=  98. y1=   .82 y2=   .71     
GP: Confirmed US_Wisconsin_Milwaukee 4/29/2020        98    8973    21417    2815     3480     9   335 12/22/2020
AAA2     1 US_Wisconsin_Milwaukee Confirmed cc1=  .997079 cc2=  .663746 lx=  8.60198 if=  90 il=  98 4/29/2020  n=   8 now=    8973 end=       5442      2815      3480 U=    26.61 T=   86.9 p1= -39.4 p2=   164.9 ed=   149 6/19/2020   x1=  90. x2=  98. y1=  -.12 y2=  -.42     
GP: Confirmed US_Wisconsin_Milwaukee 4/29/2020        98    8973     5442    2815     3480     9   149 6/19/2020 
AAA2     1 US_Wisconsin_Milwaukee Confirmed cc1=  .995982 cc2=  .642428 lx=  8.41198 if=  91 il=  98 4/29/2020  n=   7 now=    8973 end=       4500      2815      3480 U=    19.69 T=   83.1 p1= -49.8 p2=   199.4 ed=   129 5/30/2020   x1=  91. x2=  98. y1=  -.40 y2=  -.76     
GP: Confirmed US_Wisconsin_Milwaukee 4/29/2020        98    8973     4500    2815     3480     9   129 5/30/2020 
AAA2     1 US_Wisconsin_Milwaukee Confirmed cc1=  .994258 cc2=  .616294 lx=  8.27198 if=  92 il=  98 4/29/2020  n=   6 now=    8973 end=       3912      2815      3480 U=    14.62 T=   81.8 p1= -56.4 p2=   229.4 ed=   116 5/17/2020   x1=  92. x2=  98. y1=  -.70 y2= -1.11     
GP: Confirmed US_Wisconsin_Milwaukee 4/29/2020        98    8973     3912    2815     3480     9   116 5/17/2020 
AAA1     1 US_Wisconsin_Milwaukee Confirmed cc1=  .995846 cc2=  .852989 lx=  8.13198 if=  51 il=  99 4/30/2020  n=  48 now=    8973 end=       3401      2940      3480 U=    12.21 T=   75.5 p1= -62.1 p2=   263.8 ed=   104 5/5/2020    x1=  51. x2=  99. y1=  2.01 y2= -1.93 BEST
AAA2     1 US_Wisconsin_Milwaukee Confirmed cc1=  .995847 cc2=  .852989 lx=  8.13298 if=  51 il=  99 4/30/2020  n=  48 now=    8973 end=       3401      2940      3480 U=    12.21 T=   75.5 p1= -62.1 p2=   263.8 ed=   104 5/5/2020    x1=  51. x2=  99. y1=  2.01 y2= -1.93 BEST
GP: Confirmed US_Wisconsin_Milwaukee 4/30/2020        99    8973     3401    2940     3480     7   104 5/5/2020  
AAA1     1 US_Wisconsin_Milwaukee Confirmed cc1=  .996004 cc2=  .851666 lx=  8.14198 if=  52 il=  99 4/30/2020  n=  47 now=    8973 end=       3435      2940      3480 U=    12.68 T=   75.4 p1= -61.7 p2=   261.2 ed=   105 5/6/2020    x1=  52. x2=  99. y1=  1.85 y2= -1.86 BEST
AAA2     1 US_Wisconsin_Milwaukee Confirmed cc1=  .996004 cc2=  .851666 lx=  8.14098 if=  52 il=  99 4/30/2020  n=  47 now=    8973 end=       3435      2940      3480 U=    12.68 T=   75.4 p1= -61.7 p2=   261.2 ed=   105 5/6/2020    x1=  52. x2=  99. y1=  1.85 y2= -1.86 BEST
GP: Confirmed US_Wisconsin_Milwaukee 4/30/2020        99    8973     3435    2940     3480     7   105 5/6/2020  
AAA1     1 US_Wisconsin_Milwaukee Confirmed cc1=  .995941 cc2=  .850076 lx=  8.14198 if=  53 il=  99 4/30/2020  n=  46 now=    8973 end=       3435      2940      3480 U=    12.41 T=   75.9 p1= -61.7 p2=   261.2 ed=   105 5/6/2020    x1=  53. x2=  99. y1=  1.85 y2= -1.86 BEST
AAA2     1 US_Wisconsin_Milwaukee Confirmed cc1=  .995946 cc2=  .850076 lx=  8.14698 if=  53 il=  99 4/30/2020  n=  46 now=    8973 end=       3435      2940      3480 U=    12.41 T=   75.9 p1= -61.7 p2=   261.2 ed=   105 5/6/2020    x1=  53. x2=  99. y1=  1.85 y2= -1.86 BEST
GP: Confirmed US_Wisconsin_Milwaukee 4/30/2020        99    8973     3435    2940     3480     7   105 5/6/2020  
AAA1     1 US_Wisconsin_Milwaukee Confirmed cc1=  .996329 cc2=  .848887 lx=  8.16198 if=  54 il=  99 4/30/2020  n=  45 now=    8973 end=       3505      2940      3480 U=    13.00 T=   76.4 p1= -60.9 p2=   256.0 ed=   107 5/8/2020    x1=  54. x2=  99. y1=  1.72 y2= -1.74 BEST
AAA2     1 US_Wisconsin_Milwaukee Confirmed cc1=  .996332 cc2=  .848887 lx=  8.15898 if=  54 il=  99 4/30/2020  n=  45 now=    8973 end=       3505      2940      3480 U=    13.00 T=   76.4 p1= -60.9 p2=   256.0 ed=   107 5/8/2020    x1=  54. x2=  99. y1=  1.72 y2= -1.74 BEST
GP: Confirmed US_Wisconsin_Milwaukee 4/30/2020        99    8973     3505    2940     3480     7   107 5/8/2020  
AAA1     1 US_Wisconsin_Milwaukee Confirmed cc1=  .996622 cc2=  .847551 lx=  8.17198 if=  55 il=  99 4/30/2020  n=  44 now=    8973 end=       3540      2940      3480 U=    13.37 T=   76.5 p1= -60.5 p2=   253.5 ed=   108 5/9/2020    x1=  55. x2=  99. y1=  1.61 y2= -1.68 BEST
AAA2     1 US_Wisconsin_Milwaukee Confirmed cc1=  .996623 cc2=  .847551 lx=  8.16998 if=  55 il=  99 4/30/2020  n=  44 now=    8973 end=       3540      2940      3480 U=    13.37 T=   76.5 p1= -60.5 p2=   253.5 ed=   108 5/9/2020    x1=  55. x2=  99. y1=  1.61 y2= -1.68 BEST
GP: Confirmed US_Wisconsin_Milwaukee 4/30/2020        99    8973     3540    2940     3480     7   108 5/9/2020  
AAA1     1 US_Wisconsin_Milwaukee Confirmed cc1=  .996857 cc2=  .846101 lx=  8.18198 if=  56 il=  99 4/30/2020  n=  43 now=    8973 end=       3575      2940      3480 U=    13.89 T=   76.4 p1= -60.2 p2=   251.0 ed=   109 5/10/2020   x1=  56. x2=  99. y1=  1.47 y2= -1.63 BEST
AAA2     1 US_Wisconsin_Milwaukee Confirmed cc1=  .996857 cc2=  .846101 lx=  8.18198 if=  56 il=  99 4/30/2020  n=  43 now=    8973 end=       3575      2940      3480 U=    13.89 T=   76.4 p1= -60.2 p2=   251.0 ed=   109 5/10/2020   x1=  56. x2=  99. y1=  1.47 y2= -1.63 BEST
GP: Confirmed US_Wisconsin_Milwaukee 4/30/2020        99    8973     3575    2940     3480     7   109 5/10/2020 
AAA1     1 US_Wisconsin_Milwaukee Confirmed cc1=  .996858 cc2=  .844359 lx=  8.19198 if=  57 il=  99 4/30/2020  n=  42 now=    8973 end=       3611      2940      3480 U=    14.08 T=   76.7 p1= -59.8 p2=   248.5 ed=   109 5/10/2020   x1=  57. x2=  99. y1=  1.40 y2= -1.58 BEST
AAA2     1 US_Wisconsin_Milwaukee Confirmed cc1=  .996858 cc2=  .844359 lx=  8.19098 if=  57 il=  99 4/30/2020  n=  42 now=    8973 end=       3611      2940      3480 U=    14.08 T=   76.7 p1= -59.8 p2=   248.5 ed=   109 5/10/2020   x1=  57. x2=  99. y1=  1.40 y2= -1.58 BEST
GP: Confirmed US_Wisconsin_Milwaukee 4/30/2020        99    8973     3611    2940     3480     7   109 5/10/2020 
AAA2     1 US_Wisconsin_Milwaukee Confirmed cc1=  .996956 cc2=  .842652 lx=  8.20198 if=  58 il=  99 4/30/2020  n=  41 now=    8973 end=       3648      2940      3480 U=    14.50 T=   76.8 p1= -59.3 p2=   246.0 ed=   110 5/11/2020   x1=  58. x2=  99. y1=  1.29 y2= -1.53     
GP: Confirmed US_Wisconsin_Milwaukee 4/30/2020        99    8973     3648    2940     3480     7   110 5/11/2020 
AAA2     1 US_Wisconsin_Milwaukee Confirmed cc1=  .996938 cc2=  .840764 lx=  8.21198 if=  59 il=  99 4/30/2020  n=  40 now=    8973 end=       3684      2940      3480 U=    14.79 T=   77.0 p1= -58.9 p2=   243.6 ed=   111 5/12/2020   x1=  59. x2=  99. y1=  1.22 y2= -1.49     
GP: Confirmed US_Wisconsin_Milwaukee 4/30/2020        99    8973     3684    2940     3480     7   111 5/12/2020 
AAA2     1 US_Wisconsin_Milwaukee Confirmed cc1=  .996918 cc2=  .838804 lx=  8.22198 if=  60 il=  99 4/30/2020  n=  39 now=    8973 end=       3721      2940      3480 U=    15.30 T=   76.9 p1= -58.5 p2=   241.1 ed=   113 5/14/2020   x1=  60. x2=  99. y1=  1.10 y2= -1.44     
GP: Confirmed US_Wisconsin_Milwaukee 4/30/2020        99    8973     3721    2940     3480     7   113 5/14/2020 
AAA2     1 US_Wisconsin_Milwaukee Confirmed cc1=  .996741 cc2=  .836612 lx=  8.22198 if=  61 il=  99 4/30/2020  n=  38 now=    8973 end=       3721      2940      3480 U=    15.13 T=   77.1 p1= -58.5 p2=   241.1 ed=   112 5/13/2020   x1=  61. x2=  99. y1=  1.07 y2= -1.44     
GP: Confirmed US_Wisconsin_Milwaukee 4/30/2020        99    8973     3721    2940     3480     7   112 5/13/2020 
AAA2     1 US_Wisconsin_Milwaukee Confirmed cc1=  .996684 cc2=  .834462 lx=  8.24198 if=  62 il=  99 4/30/2020  n=  37 now=    8973 end=       3797      2940      3480 U=    15.58 T=   77.8 p1= -57.7 p2=   236.3 ed=   114 5/15/2020   x1=  62. x2=  99. y1=  1.01 y2= -1.36     
GP: Confirmed US_Wisconsin_Milwaukee 4/30/2020        99    8973     3797    2940     3480     7   114 5/15/2020 
AAA2     1 US_Wisconsin_Milwaukee Confirmed cc1=  .996718 cc2=  .832319 lx=  8.25198 if=  63 il=  99 4/30/2020  n=  36 now=    8973 end=       3835      2940      3480 U=    16.15 T=   77.6 p1= -57.3 p2=   234.0 ed=   115 5/16/2020   x1=  63. x2=  99. y1=   .90 y2= -1.32     
GP: Confirmed US_Wisconsin_Milwaukee 4/30/2020        99    8973     3835    2940     3480     7   115 5/16/2020 
AAA2     1 US_Wisconsin_Milwaukee Confirmed cc1=  .996544 cc2=  .829877 lx=  8.26198 if=  64 il=  99 4/30/2020  n=  35 now=    8973 end=       3873      2940      3480 U=    16.14 T=   78.2 p1= -56.8 p2=   231.7 ed=   116 5/17/2020   x1=  64. x2=  99. y1=   .88 y2= -1.29     
GP: Confirmed US_Wisconsin_Milwaukee 4/30/2020        99    8973     3873    2940     3480     7   116 5/17/2020 
AAA2     1 US_Wisconsin_Milwaukee Confirmed cc1=  .996828 cc2=  .825330 lx=  8.30198 if=  66 il=  99 4/30/2020  n=  33 now=    8973 end=       4031      2940      3480 U=    17.84 T=   78.4 p1= -55.1 p2=   222.6 ed=   120 5/21/2020   x1=  66. x2=  99. y1=   .70 y2= -1.15     
GP: Confirmed US_Wisconsin_Milwaukee 4/30/2020        99    8973     4031    2940     3480     7   120 5/21/2020 
AAA2     1 US_Wisconsin_Milwaukee Confirmed cc1=  .996592 cc2=  .822515 lx=  8.31198 if=  67 il=  99 4/30/2020  n=  32 now=    8973 end=       4072      2940      3480 U=    18.12 T=   78.7 p1= -54.6 p2=   220.4 ed=   121 5/22/2020   x1=  67. x2=  99. y1=   .64 y2= -1.12     
GP: Confirmed US_Wisconsin_Milwaukee 4/30/2020        99    8973     4072    2940     3480     7   121 5/22/2020 
AAA2     1 US_Wisconsin_Milwaukee Confirmed cc1=  .996329 cc2=  .819553 lx=  8.32198 if=  68 il=  99 4/30/2020  n=  31 now=    8973 end=       4113      2940      3480 U=    17.90 T=   79.5 p1= -54.2 p2=   218.2 ed=   121 5/22/2020   x1=  68. x2=  99. y1=   .64 y2= -1.09     
GP: Confirmed US_Wisconsin_Milwaukee 4/30/2020        99    8973     4113    2940     3480     7   121 5/22/2020 
AAA2     1 US_Wisconsin_Milwaukee Confirmed cc1=  .996545 cc2=  .816940 lx=  8.36198 if=  69 il=  99 4/30/2020  n=  30 now=    8973 end=       4281      2940      3480 U=    19.17 T=   80.2 p1= -52.3 p2=   209.6 ed=   125 5/26/2020   x1=  69. x2=  99. y1=   .59 y2=  -.98     
GP: Confirmed US_Wisconsin_Milwaukee 4/30/2020        99    8973     4281    2940     3480     7   125 5/26/2020 
AAA2     1 US_Wisconsin_Milwaukee Confirmed cc1=  .996738 cc2=  .814164 lx=  8.40198 if=  70 il=  99 4/30/2020  n=  29 now=    8973 end=       4455      2940      3480 U=    20.24 T=   81.2 p1= -50.4 p2=   201.4 ed=   129 5/30/2020   x1=  70. x2=  99. y1=   .56 y2=  -.88     
GP: Confirmed US_Wisconsin_Milwaukee 4/30/2020        99    8973     4455    2940     3480     7   129 5/30/2020 
AAA2     1 US_Wisconsin_Milwaukee Confirmed cc1=  .997297 cc2=  .811602 lx=  8.47198 if=  71 il=  99 4/30/2020  n=  28 now=    8973 end=       4778      2940      3480 U=    22.31 T=   82.9 p1= -46.8 p2=   187.8 ed=   135 6/5/2020    x1=  71. x2=  99. y1=   .53 y2=  -.72     
GP: Confirmed US_Wisconsin_Milwaukee 4/30/2020        99    8973     4778    2940     3480     7   135 6/5/2020  
AAA2     1 US_Wisconsin_Milwaukee Confirmed cc1=  .998197 cc2=  .809215 lx=  8.58198 if=  72 il=  99 4/30/2020  n=  27 now=    8973 end=       5334      2940      3480 U=    26.48 T=   85.3 p1= -40.6 p2=   168.2 ed=   147 6/17/2020   x1=  72. x2=  99. y1=   .50 y2=  -.52     
GP: Confirmed US_Wisconsin_Milwaukee 4/30/2020        99    8973     5334    2940     3480     7   147 6/17/2020 
AAA2     1 US_Wisconsin_Milwaukee Confirmed cc1=  .998292 cc2=  .805842 lx=  8.65198 if=  73 il=  99 4/30/2020  n=  26 now=    8973 end=       5721      2940      3480 U=    28.78 T=   87.3 p1= -36.2 p2=   156.8 ed=   155 6/25/2020   x1=  73. x2=  99. y1=   .50 y2=  -.41     
GP: Confirmed US_Wisconsin_Milwaukee 4/30/2020        99    8973     5721    2940     3480     7   155 6/25/2020 
AAA2     1 US_Wisconsin_Milwaukee Confirmed cc1=  .998353 cc2=  .802237 lx=  8.73198 if=  74 il=  99 4/30/2020  n=  25 now=    8973 end=       6197      2940      3480 U=    31.48 T=   89.8 p1= -30.9 p2=   144.8 ed=   164 7/4/2020    x1=  74. x2=  99. y1=   .50 y2=  -.29     
GP: Confirmed US_Wisconsin_Milwaukee 4/30/2020        99    8973     6197    2940     3480     7   164 7/4/2020  
AAA2     1 US_Wisconsin_Milwaukee Confirmed cc1=  .998338 cc2=  .798338 lx=  8.81198 if=  75 il=  99 4/30/2020  n=  24 now=    8973 end=       6714      2940      3480 U=    33.90 T=   92.5 p1= -25.2 p2=   133.6 ed=   172 7/12/2020   x1=  75. x2=  99. y1=   .52 y2=  -.19     
GP: Confirmed US_Wisconsin_Milwaukee 4/30/2020        99    8973     6714    2940     3480     7   172 7/12/2020 
AAA2     1 US_Wisconsin_Milwaukee Confirmed cc1=  .998424 cc2=  .794300 lx=  8.95198 if=  76 il=  99 4/30/2020  n=  23 now=    8973 end=       7723      2940      3480 U=    38.17 T=   97.7 p1= -13.9 p2=   116.2 ed=   187 7/27/2020   x1=  76. x2=  99. y1=   .57 y2=  -.03     
GP: Confirmed US_Wisconsin_Milwaukee 4/30/2020        99    8973     7723    2940     3480     7   187 7/27/2020 
AAA2     1 US_Wisconsin_Milwaukee Confirmed cc1=  .998725 cc2=  .790210 lx=  9.23198 if=  77 il=  99 4/30/2020  n=  22 now=    8973 end=      10218      2940      3480 U=    47.67 T=  109.5 p1=  13.9 p2=    87.8 ed=   221 8/30/2020   x1=  77. x2=  99. y1=   .68 y2=   .22     
GP: Confirmed US_Wisconsin_Milwaukee 4/30/2020        99    8973    10218    2940     3480     7   221 8/30/2020 
AAA2     1 US_Wisconsin_Milwaukee Confirmed cc1=  .998824 cc2=  .785624 lx=  9.57198 if=  78 il=  99 4/30/2020  n=  21 now=    8973 end=      14356      2940      3480 U=    58.58 T=  126.0 p1=  60.0 p2=    62.5 ed=   264 10/12/2020  x1=  78. x2=  99. y1=   .82 y2=   .46     
GP: Confirmed US_Wisconsin_Milwaukee 4/30/2020        99    8973    14356    2940     3480     7   264 10/12/2020
AAA2     1 US_Wisconsin_Milwaukee Confirmed cc1=  .998972 cc2=  .775365 lx= 11.03198 if=  80 il=  99 4/30/2020  n=  19 now=    8973 end=      61819      2940      3480 U=   109.73 T=  221.2 p1= 588.9 p2=    14.5 ed=   480 5/16/2021   x1=  80. x2=  99. y1=  1.29 y2=  1.11     
GP: Confirmed US_Wisconsin_Milwaukee 4/30/2020        99    8973    -        2940     3480     7   480 5/16/2021 
AAA2     1 US_Wisconsin_Milwaukee Confirmed cc1=  .998807 cc2=  .769391 lx= 10.81198 if=  81 il=  99 4/30/2020  n=  18 now=    8973 end=      49611      2940      3480 U=   102.60 T=  205.6 p1= 452.9 p2=    18.1 ed=   447 4/13/2021   x1=  81. x2=  99. y1=  1.21 y2=  1.04     
GP: Confirmed US_Wisconsin_Milwaukee 4/30/2020        99    8973    -        2940     3480     7   447 4/13/2021 
AAA2     1 US_Wisconsin_Milwaukee Confirmed cc1=  .998633 cc2=  .762930 lx= 10.42198 if=  82 il=  99 4/30/2020  n=  17 now=    8973 end=      33589      2940      3480 U=    87.43 T=  176.8 p1= 274.3 p2=    26.7 ed=   383 2/8/2021    x1=  82. x2=  99. y1=  1.08 y2=   .89     
GP: Confirmed US_Wisconsin_Milwaukee 4/30/2020        99    8973    -        2940     3480     7   383 2/8/2021  
AAA2     1 US_Wisconsin_Milwaukee Confirmed cc1=  .998448 cc2=  .755912 lx= 11.10198 if=  83 il=  99 4/30/2020  n=  16 now=    8973 end=      66301      2940      3480 U=   108.84 T=  222.7 p1= 638.9 p2=    13.5 ed=   479 5/15/2021   x1=  83. x2=  99. y1=  1.28 y2=  1.14     
GP: Confirmed US_Wisconsin_Milwaukee 4/30/2020        99    8973    -        2940     3480     7   479 5/15/2021 
AAA2     1 US_Wisconsin_Milwaukee Confirmed cc1=  .998415 cc2=  .748415 lx= 11.10198 if=  84 il=  99 4/30/2020  n=  15 now=    8973 end=      66301      2940      3480 U=   110.62 T=  224.7 p1= 638.9 p2=    13.5 ed=   485 5/21/2021   x1=  84. x2=  99. y1=  1.27 y2=  1.14     
GP: Confirmed US_Wisconsin_Milwaukee 4/30/2020        99    8973    -        2940     3480     7   485 5/21/2021 
AAA2     1 US_Wisconsin_Milwaukee Confirmed cc1=  .998152 cc2=  .739953 lx= 11.10198 if=  85 il=  99 4/30/2020  n=  14 now=    8973 end=      66301      2940      3480 U=   112.70 T=  227.1 p1= 638.9 p2=    13.5 ed=   493 5/29/2021   x1=  85. x2=  99. y1=  1.26 y2=  1.14     
GP: Confirmed US_Wisconsin_Milwaukee 4/30/2020        99    8973    -        2940     3480     7   493 5/29/2021 
AAA2     1 US_Wisconsin_Milwaukee Confirmed cc1=  .997744 cc2=  .730483 lx= 11.10198 if=  86 il=  99 4/30/2020  n=  13 now=    8973 end=      66301      2940      3480 U=   113.31 T=  227.8 p1= 638.9 p2=    13.5 ed=   495 5/31/2021   x1=  86. x2=  99. y1=  1.25 y2=  1.14     
GP: Confirmed US_Wisconsin_Milwaukee 4/30/2020        99    8973    -        2940     3480     7   495 5/31/2021 
AAA2     1 US_Wisconsin_Milwaukee Confirmed cc1=  .997331 cc2=  .719981 lx= 11.10198 if=  87 il=  99 4/30/2020  n=  12 now=    8973 end=      66301      2940      3480 U=   111.73 T=  226.0 p1= 638.9 p2=    13.5 ed=   489 5/25/2021   x1=  87. x2=  99. y1=  1.24 y2=  1.14     
GP: Confirmed US_Wisconsin_Milwaukee 4/30/2020        99    8973    -        2940     3480     7   489 5/25/2021 
AAA2     1 US_Wisconsin_Milwaukee Confirmed cc1=  .996660 cc2=  .707985 lx= 11.10198 if=  88 il=  99 4/30/2020  n=  11 now=    8973 end=      66301      2940      3480 U=   114.93 T=  229.6 p1= 638.9 p2=    13.5 ed=   500 6/5/2021    x1=  88. x2=  99. y1=  1.23 y2=  1.14     
GP: Confirmed US_Wisconsin_Milwaukee 4/30/2020        99    8973    -        2940     3480     7   500 6/5/2021  
AAA2     1 US_Wisconsin_Milwaukee Confirmed cc1=  .997116 cc2=  .695604 lx= 11.10198 if=  89 il=  99 4/30/2020  n=  10 now=    8973 end=      66301      2940      3480 U=   110.89 T=  225.0 p1= 638.9 p2=    13.5 ed=   486 5/22/2021   x1=  89. x2=  99. y1=  1.23 y2=  1.14     
GP: Confirmed US_Wisconsin_Milwaukee 4/30/2020        99    8973    -        2940     3480     7   486 5/22/2021 
