TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        3134.00000        8.05007
TAB:  US_Pennsylvania_Chester Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Confirmed US_Pennsylvania_Chester 4/7/2020         76    3134    -         335      636     7   251 9/29/2020 
AAA2     1 US_Pennsylvania_Chester Confirmed cc1=  .998175 cc2=  .696663 lx= 10.05007 if=  66 il=  76 4/7/2020   n=  10 now=    3134 end=      23157       335       636 U=    44.76 T=  140.6 p1= 638.9 p2=    13.5 ed=   246 9/24/2020   x1=  66. x2=  76. y1=  1.67 y2=  1.44     
GP: Confirmed US_Pennsylvania_Chester 4/7/2020         76    3134    -         335      636     7   246 9/24/2020 
AAA2     1 US_Pennsylvania_Chester Confirmed cc1=  .997637 cc2=  .681409 lx= 10.05007 if=  67 il=  76 4/7/2020   n=   9 now=    3134 end=      23157       335       636 U=    46.99 T=  143.8 p1= 638.9 p2=    13.5 ed=   254 10/2/2020   x1=  67. x2=  76. y1=  1.64 y2=  1.44     
GP: Confirmed US_Pennsylvania_Chester 4/7/2020         76    3134    -         335      636     7   254 10/2/2020 
AAA2     1 US_Pennsylvania_Chester Confirmed cc1=  .998107 cc2=  .664774 lx=  8.43007 if=  68 il=  76 4/7/2020   n=   8 now=    3134 end=       4582       335       636 U=    29.01 T=  103.9 p1=  46.2 p2=    68.4 ed=   172 7/12/2020   x1=  68. x2=  76. y1=  1.24 y2=   .96     
GP: Confirmed US_Pennsylvania_Chester 4/7/2020         76    3134     4582     335      636     7   172 7/12/2020 
AAA2     1 US_Pennsylvania_Chester Confirmed cc1=  .997450 cc2=  .643897 lx=  7.83007 if=  69 il=  76 4/7/2020   n=   7 now=    3134 end=       2515       335       636 U=    22.25 T=   91.6 p1= -19.8 p2=   124.6 ed=   144 6/14/2020   x1=  69. x2=  76. y1=  1.02 y2=   .70     
GP: Confirmed US_Pennsylvania_Chester 4/7/2020         76    3134     2515     335      636     7   144 6/14/2020 
AAA2     1 US_Pennsylvania_Chester Confirmed cc1=  .997210 cc2=  .619245 lx= 10.05007 if=  70 il=  76 4/7/2020   n=   6 now=    3134 end=      23157       335       636 U=    44.97 T=  140.9 p1= 638.9 p2=    13.5 ed=   247 9/25/2020   x1=  70. x2=  76. y1=  1.58 y2=  1.44     
GP: Confirmed US_Pennsylvania_Chester 4/7/2020         76    3134    -         335      636     7   247 9/25/2020 
AAA2     1 US_Pennsylvania_Chester Confirmed cc1=  .995853 cc2=  .587605 lx= 10.05007 if=  71 il=  76 4/7/2020   n=   5 now=    3134 end=      23157       335       636 U=    47.81 T=  145.0 p1= 638.9 p2=    13.5 ed=   257 10/5/2020   x1=  71. x2=  76. y1=  1.55 y2=  1.44     
GP: Confirmed US_Pennsylvania_Chester 4/7/2020         76    3134    -         335      636     7   257 10/5/2020 
AAA2     1 US_Pennsylvania_Chester Confirmed cc1=  .997597 cc2=  .805147 lx=  6.73007 if=  51 il=  77 4/8/2020   n=  26 now=    3134 end=        837       373       752 U=    12.27 T=   74.4 p1= -73.3 p2=   374.4 ed=   103 5/4/2020    x1=  51. x2=  77. y1=  1.91 y2=  -.21     
GP: Confirmed US_Pennsylvania_Chester 4/8/2020         77    3134      837     373      752     7   103 5/4/2020  
AAA2     1 US_Pennsylvania_Chester Confirmed cc1=  .997420 cc2=  .801304 lx=  6.70007 if=  52 il=  77 4/8/2020   n=  25 now=    3134 end=        812       373       752 U=    12.24 T=   73.9 p1= -74.1 p2=   386.0 ed=   102 5/3/2020    x1=  52. x2=  77. y1=  1.79 y2=  -.25     
GP: Confirmed US_Pennsylvania_Chester 4/8/2020         77    3134      812     373      752     7   102 5/3/2020  
AAA1     1 US_Pennsylvania_Chester Confirmed cc1=  .997534 cc2=  .797534 lx=  6.65007 if=  53 il=  77 4/8/2020   n=  24 now=    3134 end=        772       373       752 U=    11.42 T=   73.4 p1= -75.4 p2=   406.0 ed=   100 5/1/2020    x1=  53. x2=  77. y1=  1.78 y2=  -.32 BEST
AAA2     1 US_Pennsylvania_Chester Confirmed cc1=  .997534 cc2=  .797534 lx=  6.64907 if=  53 il=  77 4/8/2020   n=  24 now=    3134 end=        772       373       752 U=    11.42 T=   73.4 p1= -75.4 p2=   406.0 ed=   100 5/1/2020    x1=  53. x2=  77. y1=  1.78 y2=  -.32 BEST
GP: Confirmed US_Pennsylvania_Chester 4/8/2020         77    3134      772     373      752     7   100 5/1/2020  
AAA1     1 US_Pennsylvania_Chester Confirmed cc1=  .997230 cc2=  .793106 lx=  6.64007 if=  54 il=  77 4/8/2020   n=  23 now=    3134 end=        765       373       752 U=    10.88 T=   73.4 p1= -75.6 p2=   409.7 ed=    99 4/30/2020   x1=  54. x2=  77. y1=  1.78 y2=  -.33 BEST
AAA2     1 US_Pennsylvania_Chester Confirmed cc1=  .997231 cc2=  .793106 lx=  6.63707 if=  54 il=  77 4/8/2020   n=  23 now=    3134 end=        765       373       752 U=    10.88 T=   73.4 p1= -75.6 p2=   409.7 ed=    99 4/30/2020   x1=  54. x2=  77. y1=  1.78 y2=  -.33 BEST
GP: Confirmed US_Pennsylvania_Chester 4/8/2020         77    3134      765     373      752     7    99 4/30/2020 
AAA2     1 US_Pennsylvania_Chester Confirmed cc1=  .997267 cc2=  .788753 lx=  6.72007 if=  55 il=  77 4/8/2020   n=  22 now=    3134 end=        828       373       752 U=    12.09 T=   74.3 p1= -73.6 p2=   378.5 ed=   102 5/3/2020    x1=  55. x2=  77. y1=  1.59 y2=  -.23     
GP: Confirmed US_Pennsylvania_Chester 4/8/2020         77    3134      828     373      752     7   102 5/3/2020  
AAA1     1 US_Pennsylvania_Chester Confirmed cc1=  .996968 cc2=  .783768 lx=  6.69007 if=  56 il=  77 4/8/2020   n=  21 now=    3134 end=        804       373       752 U=    11.89 T=   73.9 p1= -74.3 p2=   389.8 ed=   101 5/2/2020    x1=  56. x2=  77. y1=  1.50 y2=  -.26 BEST
AAA2     1 US_Pennsylvania_Chester Confirmed cc1=  .996969 cc2=  .783768 lx=  6.68507 if=  56 il=  77 4/8/2020   n=  21 now=    3134 end=        804       373       752 U=    11.89 T=   73.9 p1= -74.3 p2=   389.8 ed=   101 5/2/2020    x1=  56. x2=  77. y1=  1.50 y2=  -.26 BEST
GP: Confirmed US_Pennsylvania_Chester 4/8/2020         77    3134      804     373      752     7   101 5/2/2020  
AAA1     1 US_Pennsylvania_Chester Confirmed cc1=  .996721 cc2=  .778503 lx=  6.64007 if=  57 il=  77 4/8/2020   n=  20 now=    3134 end=        765       373       752 U=    11.12 T=   73.3 p1= -75.6 p2=   409.7 ed=    99 4/30/2020   x1=  57. x2=  77. y1=  1.47 y2=  -.33 BEST
AAA2     1 US_Pennsylvania_Chester Confirmed cc1=  .996722 cc2=  .778503 lx=  6.64507 if=  57 il=  77 4/8/2020   n=  20 now=    3134 end=        765       373       752 U=    11.12 T=   73.3 p1= -75.6 p2=   409.7 ed=    99 4/30/2020   x1=  57. x2=  77. y1=  1.47 y2=  -.33 BEST
GP: Confirmed US_Pennsylvania_Chester 4/8/2020         77    3134      765     373      752     7    99 4/30/2020 
AAA1     1 US_Pennsylvania_Chester Confirmed cc1=  .996209 cc2=  .772602 lx=  6.65007 if=  58 il=  77 4/8/2020   n=  19 now=    3134 end=        772       373       752 U=    11.47 T=   73.4 p1= -75.4 p2=   406.0 ed=   100 5/1/2020    x1=  58. x2=  77. y1=  1.34 y2=  -.32 BEST
AAA2     1 US_Pennsylvania_Chester Confirmed cc1=  .996209 cc2=  .772602 lx=  6.65207 if=  58 il=  77 4/8/2020   n=  19 now=    3134 end=        772       373       752 U=    11.47 T=   73.4 p1= -75.4 p2=   406.0 ed=   100 5/1/2020    x1=  58. x2=  77. y1=  1.34 y2=  -.32 BEST
GP: Confirmed US_Pennsylvania_Chester 4/8/2020         77    3134      772     373      752     7   100 5/1/2020  
AAA1     1 US_Pennsylvania_Chester Confirmed cc1=  .995771 cc2=  .766355 lx=  6.62007 if=  59 il=  77 4/8/2020   n=  18 now=    3134 end=        749       373       752 U=    10.84 T=   73.1 p1= -76.1 p2=   418.4 ed=    98 4/29/2020   x1=  59. x2=  77. y1=  1.30 y2=  -.36 BEST
AAA2     1 US_Pennsylvania_Chester Confirmed cc1=  .995771 cc2=  .766355 lx=  6.61507 if=  59 il=  77 4/8/2020   n=  18 now=    3134 end=        749       373       752 U=    10.84 T=   73.1 p1= -76.1 p2=   418.4 ed=    98 4/29/2020   x1=  59. x2=  77. y1=  1.30 y2=  -.36 BEST
GP: Confirmed US_Pennsylvania_Chester 4/8/2020         77    3134      749     373      752     7    98 4/29/2020 
AAA1     1 US_Pennsylvania_Chester Confirmed cc1=  .995044 cc2=  .759342 lx=  6.63007 if=  60 il=  77 4/8/2020   n=  17 now=    3134 end=        757       373       752 U=    10.65 T=   73.3 p1= -75.8 p2=   414.0 ed=    98 4/29/2020   x1=  60. x2=  77. y1=  1.25 y2=  -.34 BEST
AAA2     1 US_Pennsylvania_Chester Confirmed cc1=  .995044 cc2=  .759342 lx=  6.62907 if=  60 il=  77 4/8/2020   n=  17 now=    3134 end=        757       373       752 U=    10.65 T=   73.3 p1= -75.8 p2=   414.0 ed=    98 4/29/2020   x1=  60. x2=  77. y1=  1.25 y2=  -.34 BEST
GP: Confirmed US_Pennsylvania_Chester 4/8/2020         77    3134      757     373      752     7    98 4/29/2020 
AAA2     1 US_Pennsylvania_Chester Confirmed cc1=  .994733 cc2=  .752198 lx=  6.73007 if=  61 il=  77 4/8/2020   n=  16 now=    3134 end=        837       373       752 U=    12.08 T=   74.4 p1= -73.3 p2=   374.4 ed=   102 5/3/2020    x1=  61. x2=  77. y1=  1.11 y2=  -.21     
GP: Confirmed US_Pennsylvania_Chester 4/8/2020         77    3134      837     373      752     7   102 5/3/2020  
AAA2     1 US_Pennsylvania_Chester Confirmed cc1=  .998119 cc2=  .730858 lx=  8.66007 if=  64 il=  77 4/8/2020   n=  13 now=    3134 end=       5767       373       752 U=    29.91 T=  107.1 p1=  84.0 p2=    54.3 ed=   177 7/17/2020   x1=  64. x2=  77. y1=  1.44 y2=  1.01     
GP: Confirmed US_Pennsylvania_Chester 4/8/2020         77    3134     5767     373      752     7   177 7/17/2020 
AAA2     1 US_Pennsylvania_Chester Confirmed cc1=  .998700 cc2=  .721350 lx= 10.05007 if=  65 il=  77 4/8/2020   n=  12 now=    3134 end=      23157       373       752 U=    45.41 T=  141.4 p1= 638.9 p2=    13.5 ed=   248 9/26/2020   x1=  65. x2=  77. y1=  1.68 y2=  1.42     
GP: Confirmed US_Pennsylvania_Chester 4/8/2020         77    3134    -         373      752     7   248 9/26/2020 
AAA2     1 US_Pennsylvania_Chester Confirmed cc1=  .998515 cc2=  .709840 lx= 10.05007 if=  66 il=  77 4/8/2020   n=  11 now=    3134 end=      23157       373       752 U=    44.15 T=  139.6 p1= 638.9 p2=    13.5 ed=   243 9/21/2020   x1=  66. x2=  77. y1=  1.67 y2=  1.42     
GP: Confirmed US_Pennsylvania_Chester 4/8/2020         77    3134    -         373      752     7   243 9/21/2020 
AAA2     1 US_Pennsylvania_Chester Confirmed cc1=  .998095 cc2=  .696584 lx= 10.05007 if=  67 il=  77 4/8/2020   n=  10 now=    3134 end=      23157       373       752 U=    46.04 T=  142.3 p1= 638.9 p2=    13.5 ed=   250 9/28/2020   x1=  67. x2=  77. y1=  1.64 y2=  1.42     
GP: Confirmed US_Pennsylvania_Chester 4/8/2020         77    3134    -         373      752     7   250 9/28/2020 
AAA2     1 US_Pennsylvania_Chester Confirmed cc1=  .998494 cc2=  .682266 lx=  9.76007 if=  68 il=  77 4/8/2020   n=   9 now=    3134 end=      17327       373       752 U=    41.17 T=  132.4 p1= 452.9 p2=    18.1 ed=   229 9/7/2020    x1=  68. x2=  77. y1=  1.56 y2=  1.35     
GP: Confirmed US_Pennsylvania_Chester 4/8/2020         77    3134    -         373      752     7   229 9/7/2020  
AAA2     1 US_Pennsylvania_Chester Confirmed cc1=  .997972 cc2=  .664639 lx=  9.14007 if=  69 il=  77 4/8/2020   n=   8 now=    3134 end=       9321       373       752 U=    34.04 T=  116.8 p1= 197.4 p2=    33.6 ed=   197 8/6/2020    x1=  69. x2=  77. y1=  1.40 y2=  1.17     
GP: Confirmed US_Pennsylvania_Chester 4/8/2020         77    3134     9321     373      752     7   197 8/6/2020  
AAA2     1 US_Pennsylvania_Chester Confirmed cc1=  .997809 cc2=  .644255 lx= 10.05007 if=  70 il=  77 4/8/2020   n=   7 now=    3134 end=      23157       373       752 U=    43.99 T=  139.4 p1= 638.9 p2=    13.5 ed=   243 9/21/2020   x1=  70. x2=  77. y1=  1.58 y2=  1.42     
GP: Confirmed US_Pennsylvania_Chester 4/8/2020         77    3134    -         373      752     7   243 9/21/2020 
AAA2     1 US_Pennsylvania_Chester Confirmed cc1=  .996751 cc2=  .618786 lx= 10.05007 if=  71 il=  77 4/8/2020   n=   6 now=    3134 end=      23157       373       752 U=    46.05 T=  142.3 p1= 638.9 p2=    13.5 ed=   250 9/28/2020   x1=  71. x2=  77. y1=  1.55 y2=  1.42     
GP: Confirmed US_Pennsylvania_Chester 4/8/2020         77    3134    -         373      752     7   250 9/28/2020 
AAA2     1 US_Pennsylvania_Chester Confirmed cc1=  .997692 cc2=  .589443 lx= 10.05007 if=  72 il=  77 4/8/2020   n=   5 now=    3134 end=      23157       373       752 U=    43.65 T=  138.9 p1= 638.9 p2=    13.5 ed=   241 9/19/2020   x1=  72. x2=  77. y1=  1.53 y2=  1.42     
GP: Confirmed US_Pennsylvania_Chester 4/8/2020         77    3134    -         373      752     7   241 9/19/2020 
AAA1     1 US_Pennsylvania_Chester Confirmed cc1=  .997435 cc2=  .808453 lx=  6.88007 if=  51 il=  78 4/9/2020   n=  27 now=    3134 end=        972       425       984 U=    12.75 T=   75.6 p1= -69.0 p2=   322.4 ed=   105 5/6/2020    x1=  51. x2=  78. y1=  1.93 y2=  -.19 BEST
AAA2     1 US_Pennsylvania_Chester Confirmed cc1=  .997435 cc2=  .808453 lx=  6.88407 if=  51 il=  78 4/9/2020   n=  27 now=    3134 end=        972       425       984 U=    12.75 T=   75.6 p1= -69.0 p2=   322.4 ed=   105 5/6/2020    x1=  51. x2=  78. y1=  1.93 y2=  -.19 BEST
GP: Confirmed US_Pennsylvania_Chester 4/9/2020         78    3134      972     425      984     8   105 5/6/2020  
AAA1     1 US_Pennsylvania_Chester Confirmed cc1=  .997193 cc2=  .804743 lx=  6.86007 if=  52 il=  78 4/9/2020   n=  26 now=    3134 end=        953       425       984 U=    12.79 T=   75.3 p1= -69.6 p2=   328.9 ed=   105 5/6/2020    x1=  52. x2=  78. y1=  1.82 y2=  -.21 BEST
AAA2     1 US_Pennsylvania_Chester Confirmed cc1=  .997193 cc2=  .804743 lx=  6.86307 if=  52 il=  78 4/9/2020   n=  26 now=    3134 end=        953       425       984 U=    12.79 T=   75.3 p1= -69.6 p2=   328.9 ed=   105 5/6/2020    x1=  52. x2=  78. y1=  1.82 y2=  -.21 BEST
GP: Confirmed US_Pennsylvania_Chester 4/9/2020         78    3134      953     425      984     8   105 5/6/2020  
AAA2     1 US_Pennsylvania_Chester Confirmed cc1=  .997152 cc2=  .801036 lx=  6.82007 if=  53 il=  78 4/9/2020   n=  25 now=    3134 end=        916       425       984 U=    12.04 T=   74.8 p1= -70.8 p2=   342.1 ed=   103 5/4/2020    x1=  53. x2=  78. y1=  1.81 y2=  -.26     
GP: Confirmed US_Pennsylvania_Chester 4/9/2020         78    3134      916     425      984     8   103 5/4/2020  
AAA2     1 US_Pennsylvania_Chester Confirmed cc1=  .996796 cc2=  .796796 lx=  6.82007 if=  54 il=  78 4/9/2020   n=  24 now=    3134 end=        916       425       984 U=    11.56 T=   74.9 p1= -70.8 p2=   342.1 ed=   102 5/3/2020    x1=  54. x2=  78. y1=  1.81 y2=  -.26     
GP: Confirmed US_Pennsylvania_Chester 4/9/2020         78    3134      916     425      984     8   102 5/3/2020  
AAA1     1 US_Pennsylvania_Chester Confirmed cc1=  .996949 cc2=  .792825 lx=  6.91007 if=  55 il=  78 4/9/2020   n=  23 now=    3134 end=       1002       425       984 U=    12.88 T=   76.0 p1= -68.0 p2=   312.8 ed=   106 5/7/2020    x1=  55. x2=  78. y1=  1.63 y2=  -.15 BEST
AAA2     1 US_Pennsylvania_Chester Confirmed cc1=  .996949 cc2=  .792825 lx=  6.91307 if=  55 il=  78 4/9/2020   n=  23 now=    3134 end=       1002       425       984 U=    12.88 T=   76.0 p1= -68.0 p2=   312.8 ed=   106 5/7/2020    x1=  55. x2=  78. y1=  1.63 y2=  -.15 BEST
GP: Confirmed US_Pennsylvania_Chester 4/9/2020         78    3134     1002     425      984     8   106 5/7/2020  
AAA1     1 US_Pennsylvania_Chester Confirmed cc1=  .996561 cc2=  .788047 lx=  6.89007 if=  56 il=  78 4/9/2020   n=  22 now=    3134 end=        982       425       984 U=    12.77 T=   75.7 p1= -68.7 p2=   319.1 ed=   105 5/6/2020    x1=  56. x2=  78. y1=  1.55 y2=  -.18 BEST
AAA2     1 US_Pennsylvania_Chester Confirmed cc1=  .996561 cc2=  .788047 lx=  6.89507 if=  56 il=  78 4/9/2020   n=  22 now=    3134 end=        982       425       984 U=    12.77 T=   75.7 p1= -68.7 p2=   319.1 ed=   105 5/6/2020    x1=  56. x2=  78. y1=  1.55 y2=  -.18 BEST
GP: Confirmed US_Pennsylvania_Chester 4/9/2020         78    3134      982     425      984     8   105 5/6/2020  
AAA1     1 US_Pennsylvania_Chester Confirmed cc1=  .996165 cc2=  .782964 lx=  6.86007 if=  57 il=  78 4/9/2020   n=  21 now=    3134 end=        953       425       984 U=    12.14 T=   75.4 p1= -69.6 p2=   328.9 ed=   104 5/5/2020    x1=  57. x2=  78. y1=  1.52 y2=  -.21 BEST
AAA2     1 US_Pennsylvania_Chester Confirmed cc1=  .996165 cc2=  .782964 lx=  6.86507 if=  57 il=  78 4/9/2020   n=  21 now=    3134 end=        953       425       984 U=    12.14 T=   75.4 p1= -69.6 p2=   328.9 ed=   104 5/5/2020    x1=  57. x2=  78. y1=  1.52 y2=  -.21 BEST
GP: Confirmed US_Pennsylvania_Chester 4/9/2020         78    3134      953     425      984     8   104 5/5/2020  
AAA1     1 US_Pennsylvania_Chester Confirmed cc1=  .995639 cc2=  .777422 lx=  6.89007 if=  58 il=  78 4/9/2020   n=  20 now=    3134 end=        982       425       984 U=    12.68 T=   75.8 p1= -68.7 p2=   319.1 ed=   105 5/6/2020    x1=  58. x2=  78. y1=  1.40 y2=  -.18 BEST
AAA2     1 US_Pennsylvania_Chester Confirmed cc1=  .995639 cc2=  .777422 lx=  6.89007 if=  58 il=  78 4/9/2020   n=  20 now=    3134 end=        982       425       984 U=    12.68 T=   75.8 p1= -68.7 p2=   319.1 ed=   105 5/6/2020    x1=  58. x2=  78. y1=  1.40 y2=  -.18 BEST
GP: Confirmed US_Pennsylvania_Chester 4/9/2020         78    3134      982     425      984     8   105 5/6/2020  
AAA1     1 US_Pennsylvania_Chester Confirmed cc1=  .995027 cc2=  .771421 lx=  6.86007 if=  59 il=  78 4/9/2020   n=  19 now=    3134 end=        953       425       984 U=    12.04 T=   75.4 p1= -69.6 p2=   328.9 ed=   103 5/4/2020    x1=  59. x2=  78. y1=  1.36 y2=  -.21 BEST
AAA2     1 US_Pennsylvania_Chester Confirmed cc1=  .995027 cc2=  .771421 lx=  6.86307 if=  59 il=  78 4/9/2020   n=  19 now=    3134 end=        953       425       984 U=    12.04 T=   75.4 p1= -69.6 p2=   328.9 ed=   103 5/4/2020    x1=  59. x2=  78. y1=  1.36 y2=  -.21 BEST
GP: Confirmed US_Pennsylvania_Chester 4/9/2020         78    3134      953     425      984     8   103 5/4/2020  
AAA1     1 US_Pennsylvania_Chester Confirmed cc1=  .994288 cc2=  .764872 lx=  6.90007 if=  60 il=  78 4/9/2020   n=  18 now=    3134 end=        992       425       984 U=    12.08 T=   76.0 p1= -68.3 p2=   315.9 ed=   104 5/5/2020    x1=  60. x2=  78. y1=  1.33 y2=  -.16 BEST
AAA2     1 US_Pennsylvania_Chester Confirmed cc1=  .994288 cc2=  .764872 lx=  6.89707 if=  60 il=  78 4/9/2020   n=  18 now=    3134 end=        992       425       984 U=    12.08 T=   76.0 p1= -68.3 p2=   315.9 ed=   104 5/5/2020    x1=  60. x2=  78. y1=  1.33 y2=  -.16 BEST
GP: Confirmed US_Pennsylvania_Chester 4/9/2020         78    3134      992     425      984     8   104 5/5/2020  
AAA2     1 US_Pennsylvania_Chester Confirmed cc1=  .994159 cc2=  .758457 lx=  7.04007 if=  61 il=  78 4/9/2020   n=  17 now=    3134 end=       1141       425       984 U=    13.92 T=   77.8 p1= -63.6 p2=   274.7 ed=   110 5/11/2020   x1=  61. x2=  78. y1=  1.21 y2=  -.01     
GP: Confirmed US_Pennsylvania_Chester 4/9/2020         78    3134     1141     425      984     8   110 5/11/2020 
AAA2     1 US_Pennsylvania_Chester Confirmed cc1=  .998042 cc2=  .739844 lx= 10.05007 if=  64 il=  78 4/9/2020   n=  14 now=    3134 end=      23157       425       984 U=    41.13 T=  135.0 p1= 638.9 p2=    13.5 ed=   232 9/10/2020   x1=  64. x2=  78. y1=  1.73 y2=  1.39     
GP: Confirmed US_Pennsylvania_Chester 4/9/2020         78    3134    -         425      984     8   232 9/10/2020 
AAA2     1 US_Pennsylvania_Chester Confirmed cc1=  .998368 cc2=  .731107 lx= 10.05007 if=  65 il=  78 4/9/2020   n=  13 now=    3134 end=      23157       425       984 U=    43.86 T=  138.8 p1= 638.9 p2=    13.5 ed=   242 9/20/2020   x1=  65. x2=  78. y1=  1.68 y2=  1.39     
GP: Confirmed US_Pennsylvania_Chester 4/9/2020         78    3134    -         425      984     8   242 9/20/2020 
AAA2     1 US_Pennsylvania_Chester Confirmed cc1=  .998210 cc2=  .720859 lx= 10.05007 if=  66 il=  78 4/9/2020   n=  12 now=    3134 end=      23157       425       984 U=    42.67 T=  137.1 p1= 638.9 p2=    13.5 ed=   237 9/15/2020   x1=  66. x2=  78. y1=  1.67 y2=  1.39     
GP: Confirmed US_Pennsylvania_Chester 4/9/2020         78    3134    -         425      984     8   237 9/15/2020 
AAA2     1 US_Pennsylvania_Chester Confirmed cc1=  .997721 cc2=  .709046 lx= 10.05007 if=  67 il=  78 4/9/2020   n=  11 now=    3134 end=      23157       425       984 U=    44.12 T=  139.1 p1= 638.9 p2=    13.5 ed=   243 9/21/2020   x1=  67. x2=  78. y1=  1.64 y2=  1.39     
GP: Confirmed US_Pennsylvania_Chester 4/9/2020         78    3134    -         425      984     8   243 9/21/2020 
AAA2     1 US_Pennsylvania_Chester Confirmed cc1=  .998142 cc2=  .696631 lx= 10.05007 if=  68 il=  78 4/9/2020   n=  10 now=    3134 end=      23157       425       984 U=    42.22 T=  136.5 p1= 638.9 p2=    13.5 ed=   236 9/14/2020   x1=  68. x2=  78. y1=  1.62 y2=  1.39     
GP: Confirmed US_Pennsylvania_Chester 4/9/2020         78    3134    -         425      984     8   236 9/14/2020 
AAA2     1 US_Pennsylvania_Chester Confirmed cc1=  .997633 cc2=  .681405 lx= 10.05007 if=  69 il=  78 4/9/2020   n=   9 now=    3134 end=      23157       425       984 U=    40.93 T=  134.7 p1= 638.9 p2=    13.5 ed=   231 9/9/2020    x1=  69. x2=  78. y1=  1.61 y2=  1.39     
GP: Confirmed US_Pennsylvania_Chester 4/9/2020         78    3134    -         425      984     8   231 9/9/2020  
AAA2     1 US_Pennsylvania_Chester Confirmed cc1=  .996904 cc2=  .663571 lx= 10.05007 if=  70 il=  78 4/9/2020   n=   8 now=    3134 end=      23157       425       984 U=    41.83 T=  136.0 p1= 638.9 p2=    13.5 ed=   234 9/12/2020   x1=  70. x2=  78. y1=  1.58 y2=  1.39     
GP: Confirmed US_Pennsylvania_Chester 4/9/2020         78    3134    -         425      984     8   234 9/12/2020 
AAA2     1 US_Pennsylvania_Chester Confirmed cc1=  .995652 cc2=  .642098 lx= 10.05007 if=  71 il=  78 4/9/2020   n=   7 now=    3134 end=      23157       425       984 U=    43.10 T=  137.7 p1= 638.9 p2=    13.5 ed=   239 9/17/2020   x1=  71. x2=  78. y1=  1.55 y2=  1.39     
GP: Confirmed US_Pennsylvania_Chester 4/9/2020         78    3134    -         425      984     8   239 9/17/2020 
AAA2     1 US_Pennsylvania_Chester Confirmed cc1=  .996729 cc2=  .618764 lx= 10.05007 if=  72 il=  78 4/9/2020   n=   6 now=    3134 end=      23157       425       984 U=    40.91 T=  134.7 p1= 638.9 p2=    13.5 ed=   231 9/9/2020    x1=  72. x2=  78. y1=  1.53 y2=  1.39     
GP: Confirmed US_Pennsylvania_Chester 4/9/2020         78    3134    -         425      984     8   231 9/9/2020  
AAA2     1 US_Pennsylvania_Chester Confirmed cc1=  .996436 cc2=  .588188 lx= 10.05007 if=  73 il=  78 4/9/2020   n=   5 now=    3134 end=      23157       425       984 U=    40.12 T=  133.6 p1= 638.9 p2=    13.5 ed=   228 9/6/2020    x1=  73. x2=  78. y1=  1.51 y2=  1.39     
GP: Confirmed US_Pennsylvania_Chester 4/9/2020         78    3134    -         425      984     8   228 9/6/2020  
AAA1     1 US_Pennsylvania_Chester Confirmed cc1=  .997082 cc2=  .811386 lx=  7.07007 if=  51 il=  79 4/10/2020  n=  28 now=    3134 end=       1176       485      1215 U=    13.48 T=   77.4 p1= -62.5 p2=   266.5 ed=   109 5/10/2020   x1=  51. x2=  79. y1=  1.96 y2=  -.12 BEST
AAA2     1 US_Pennsylvania_Chester Confirmed cc1=  .997082 cc2=  .811386 lx=  7.07007 if=  51 il=  79 4/10/2020  n=  28 now=    3134 end=       1176       485      1215 U=    13.48 T=   77.4 p1= -62.5 p2=   266.5 ed=   109 5/10/2020   x1=  51. x2=  79. y1=  1.96 y2=  -.12 BEST
GP: Confirmed US_Pennsylvania_Chester 4/10/2020        79    3134     1176     485     1215     4   109 5/10/2020 
AAA1     1 US_Pennsylvania_Chester Confirmed cc1=  .996773 cc2=  .807791 lx=  7.06007 if=  52 il=  79 4/10/2020  n=  27 now=    3134 end=       1164       485      1215 U=    13.61 T=   77.2 p1= -62.9 p2=   269.2 ed=   109 5/10/2020   x1=  52. x2=  79. y1=  1.85 y2=  -.13 BEST
AAA2     1 US_Pennsylvania_Chester Confirmed cc1=  .996773 cc2=  .807791 lx=  7.05707 if=  52 il=  79 4/10/2020  n=  27 now=    3134 end=       1164       485      1215 U=    13.61 T=   77.2 p1= -62.9 p2=   269.2 ed=   109 5/10/2020   x1=  52. x2=  79. y1=  1.85 y2=  -.13 BEST
GP: Confirmed US_Pennsylvania_Chester 4/10/2020        79    3134     1164     485     1215     4   109 5/10/2020 
AAA2     1 US_Pennsylvania_Chester Confirmed cc1=  .996584 cc2=  .804134 lx=  7.02007 if=  53 il=  79 4/10/2020  n=  26 now=    3134 end=       1118       485      1215 U=    12.85 T=   76.7 p1= -64.3 p2=   280.3 ed=   107 5/8/2020    x1=  53. x2=  79. y1=  1.84 y2=  -.18     
GP: Confirmed US_Pennsylvania_Chester 4/10/2020        79    3134     1118     485     1215     4   107 5/8/2020  
AAA2     1 US_Pennsylvania_Chester Confirmed cc1=  .996183 cc2=  .800067 lx=  7.03007 if=  54 il=  79 4/10/2020  n=  25 now=    3134 end=       1130       485      1215 U=    12.41 T=   76.9 p1= -63.9 p2=   277.3 ed=   106 5/7/2020    x1=  54. x2=  79. y1=  1.85 y2=  -.17     
GP: Confirmed US_Pennsylvania_Chester 4/10/2020        79    3134     1130     485     1215     4   106 5/7/2020  
