TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        5217.00000        8.55968
TAB:  US_Missouri_St._Louis_St_Louis Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Confirmed US_Missouri_St._Louis_St_Louis 5/5/2020        104    5217     4314    3569     4216    10   114 5/15/2020 
AAA2     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .996090 cc2=  .864784 lx=  8.35968 if=  47 il= 104 5/5/2020   n=  57 now=    5217 end=       4271      3569      4216 U=    14.84 T=   78.5 p1= -18.1 p2=   122.1 ed=   113 5/14/2020   x1=  47. x2= 104. y1=  2.12 y2= -1.72     
GP: Confirmed US_Missouri_St._Louis_St_Louis 5/5/2020        104    5217     4271    3569     4216    10   113 5/14/2020 
AAA1     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .996326 cc2=  .863873 lx=  8.34968 if=  48 il= 104 5/5/2020   n=  56 now=    5217 end=       4228      3569      4216 U=    14.37 T=   78.5 p1= -19.0 p2=   123.4 ed=   112 5/13/2020   x1=  48. x2= 104. y1=  2.12 y2= -1.77 BEST
AAA2     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .996329 cc2=  .863873 lx=  8.35368 if=  48 il= 104 5/5/2020   n=  56 now=    5217 end=       4228      3569      4216 U=    14.37 T=   78.5 p1= -19.0 p2=   123.4 ed=   112 5/13/2020   x1=  48. x2= 104. y1=  2.12 y2= -1.77 BEST
GP: Confirmed US_Missouri_St._Louis_St_Louis 5/5/2020        104    5217     4228    3569     4216    10   112 5/13/2020 
AAA1     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .996428 cc2=  .862798 lx=  8.34968 if=  49 il= 104 5/5/2020   n=  55 now=    5217 end=       4228      3569      4216 U=    14.12 T=   79.0 p1= -19.0 p2=   123.4 ed=   112 5/13/2020   x1=  49. x2= 104. y1=  2.12 y2= -1.77 BEST
AAA2     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .996429 cc2=  .862798 lx=  8.34868 if=  49 il= 104 5/5/2020   n=  55 now=    5217 end=       4228      3569      4216 U=    14.12 T=   79.0 p1= -19.0 p2=   123.4 ed=   112 5/13/2020   x1=  49. x2= 104. y1=  2.12 y2= -1.77 BEST
GP: Confirmed US_Missouri_St._Louis_St_Louis 5/5/2020        104    5217     4228    3569     4216    10   112 5/13/2020 
AAA1     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .996394 cc2=  .861555 lx=  8.33968 if=  50 il= 104 5/5/2020   n=  54 now=    5217 end=       4186      3569      4216 U=    13.96 T=   78.4 p1= -19.8 p2=   124.6 ed=   111 5/12/2020   x1=  50. x2= 104. y1=  2.03 y2= -1.83 BEST
AAA2     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .996400 cc2=  .861555 lx=  8.34468 if=  50 il= 104 5/5/2020   n=  54 now=    5217 end=       4186      3569      4216 U=    13.96 T=   78.4 p1= -19.8 p2=   124.6 ed=   111 5/12/2020   x1=  50. x2= 104. y1=  2.03 y2= -1.83 BEST
GP: Confirmed US_Missouri_St._Louis_St_Louis 5/5/2020        104    5217     4186    3569     4216    10   111 5/12/2020 
AAA1     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .996448 cc2=  .860365 lx=  8.33968 if=  51 il= 104 5/5/2020   n=  53 now=    5217 end=       4186      3569      4216 U=    13.70 T=   78.9 p1= -19.8 p2=   124.6 ed=   111 5/12/2020   x1=  51. x2= 104. y1=  2.03 y2= -1.83 BEST
AAA2     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .996448 cc2=  .860365 lx=  8.34068 if=  51 il= 104 5/5/2020   n=  53 now=    5217 end=       4186      3569      4216 U=    13.70 T=   78.9 p1= -19.8 p2=   124.6 ed=   111 5/12/2020   x1=  51. x2= 104. y1=  2.03 y2= -1.83 BEST
GP: Confirmed US_Missouri_St._Louis_St_Louis 5/5/2020        104    5217     4186    3569     4216    10   111 5/12/2020 
AAA1     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .996365 cc2=  .859004 lx=  8.33968 if=  52 il= 104 5/5/2020   n=  52 now=    5217 end=       4186      3569      4216 U=    13.44 T=   79.3 p1= -19.8 p2=   124.6 ed=   111 5/12/2020   x1=  52. x2= 104. y1=  2.03 y2= -1.83 BEST
AAA2     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .996366 cc2=  .859004 lx=  8.33668 if=  52 il= 104 5/5/2020   n=  52 now=    5217 end=       4186      3569      4216 U=    13.44 T=   79.3 p1= -19.8 p2=   124.6 ed=   111 5/12/2020   x1=  52. x2= 104. y1=  2.03 y2= -1.83 BEST
GP: Confirmed US_Missouri_St._Louis_St_Louis 5/5/2020        104    5217     4186    3569     4216    10   111 5/12/2020 
AAA1     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .996180 cc2=  .857505 lx=  8.33968 if=  53 il= 104 5/5/2020   n=  51 now=    5217 end=       4186      3569      4216 U=    13.18 T=   79.8 p1= -19.8 p2=   124.6 ed=   110 5/11/2020   x1=  53. x2= 104. y1=  2.03 y2= -1.83 BEST
AAA2     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .996185 cc2=  .857505 lx=  8.33568 if=  53 il= 104 5/5/2020   n=  51 now=    5217 end=       4186      3569      4216 U=    13.18 T=   79.8 p1= -19.8 p2=   124.6 ed=   110 5/11/2020   x1=  53. x2= 104. y1=  2.03 y2= -1.83 BEST
GP: Confirmed US_Missouri_St._Louis_St_Louis 5/5/2020        104    5217     4186    3569     4216    10   110 5/11/2020 
AAA1     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .995951 cc2=  .855923 lx=  8.33968 if=  54 il= 104 5/5/2020   n=  50 now=    5217 end=       4186      3569      4216 U=    12.92 T=   80.3 p1= -19.8 p2=   124.6 ed=   110 5/11/2020   x1=  54. x2= 104. y1=  2.03 y2= -1.83 BEST
AAA2     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .995956 cc2=  .855923 lx=  8.33568 if=  54 il= 104 5/5/2020   n=  50 now=    5217 end=       4186      3569      4216 U=    12.92 T=   80.3 p1= -19.8 p2=   124.6 ed=   110 5/11/2020   x1=  54. x2= 104. y1=  2.03 y2= -1.83 BEST
GP: Confirmed US_Missouri_St._Louis_St_Louis 5/5/2020        104    5217     4186    3569     4216    10   110 5/11/2020 
AAA1     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .995773 cc2=  .854351 lx=  8.33968 if=  55 il= 104 5/5/2020   n=  49 now=    5217 end=       4186      3569      4216 U=    12.85 T=   80.4 p1= -19.8 p2=   124.6 ed=   110 5/11/2020   x1=  55. x2= 104. y1=  1.98 y2= -1.83 BEST
AAA2     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .995773 cc2=  .854351 lx=  8.33868 if=  55 il= 104 5/5/2020   n=  49 now=    5217 end=       4186      3569      4216 U=    12.85 T=   80.4 p1= -19.8 p2=   124.6 ed=   110 5/11/2020   x1=  55. x2= 104. y1=  1.98 y2= -1.83 BEST
GP: Confirmed US_Missouri_St._Louis_St_Louis 5/5/2020        104    5217     4186    3569     4216    10   110 5/11/2020 
AAA1     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .995635 cc2=  .852778 lx=  8.33968 if=  56 il= 104 5/5/2020   n=  48 now=    5217 end=       4186      3569      4216 U=    12.72 T=   80.7 p1= -19.8 p2=   124.6 ed=   110 5/11/2020   x1=  56. x2= 104. y1=  1.94 y2= -1.83 BEST
AAA2     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .995637 cc2=  .852778 lx=  8.34268 if=  56 il= 104 5/5/2020   n=  48 now=    5217 end=       4186      3569      4216 U=    12.72 T=   80.7 p1= -19.8 p2=   124.6 ed=   110 5/11/2020   x1=  56. x2= 104. y1=  1.94 y2= -1.83 BEST
GP: Confirmed US_Missouri_St._Louis_St_Louis 5/5/2020        104    5217     4186    3569     4216    10   110 5/11/2020 
AAA1     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .995642 cc2=  .851305 lx=  8.34968 if=  57 il= 104 5/5/2020   n=  47 now=    5217 end=       4228      3569      4216 U=    13.02 T=   80.9 p1= -19.0 p2=   123.4 ed=   111 5/12/2020   x1=  57. x2= 104. y1=  1.84 y2= -1.77 BEST
AAA2     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .995642 cc2=  .851305 lx=  8.34968 if=  57 il= 104 5/5/2020   n=  47 now=    5217 end=       4228      3569      4216 U=    13.02 T=   80.9 p1= -19.0 p2=   123.4 ed=   111 5/12/2020   x1=  57. x2= 104. y1=  1.84 y2= -1.77 BEST
GP: Confirmed US_Missouri_St._Louis_St_Louis 5/5/2020        104    5217     4228    3569     4216    10   111 5/12/2020 
AAA2     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .995615 cc2=  .849750 lx=  8.35968 if=  58 il= 104 5/5/2020   n=  46 now=    5217 end=       4271      3569      4216 U=    13.08 T=   81.6 p1= -18.1 p2=   122.1 ed=   112 5/13/2020   x1=  58. x2= 104. y1=  1.80 y2= -1.72     
GP: Confirmed US_Missouri_St._Louis_St_Louis 5/5/2020        104    5217     4271    3569     4216    10   112 5/13/2020 
AAA2     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .995878 cc2=  .848436 lx=  8.36968 if=  59 il= 104 5/5/2020   n=  45 now=    5217 end=       4314      3569      4216 U=    13.34 T=   81.8 p1= -17.3 p2=   120.9 ed=   113 5/14/2020   x1=  59. x2= 104. y1=  1.71 y2= -1.66     
GP: Confirmed US_Missouri_St._Louis_St_Louis 5/5/2020        104    5217     4314    3569     4216    10   113 5/14/2020 
AAA2     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .997197 cc2=  .846442 lx=  8.40968 if=  61 il= 104 5/5/2020   n=  43 now=    5217 end=       4490      3569      4216 U=    14.82 T=   82.2 p1= -13.9 p2=   116.2 ed=   117 5/18/2020   x1=  61. x2= 104. y1=  1.43 y2= -1.47     
GP: Confirmed US_Missouri_St._Louis_St_Louis 5/5/2020        104    5217     4490    3569     4216    10   117 5/18/2020 
AAA2     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .997271 cc2=  .844772 lx=  8.41968 if=  62 il= 104 5/5/2020   n=  42 now=    5217 end=       4535      3569      4216 U=    15.18 T=   82.3 p1= -13.1 p2=   115.0 ed=   118 5/19/2020   x1=  62. x2= 104. y1=  1.34 y2= -1.43     
GP: Confirmed US_Missouri_St._Louis_St_Louis 5/5/2020        104    5217     4535    3569     4216    10   118 5/19/2020 
AAA2     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .997310 cc2=  .843007 lx=  8.42968 if=  63 il= 104 5/5/2020   n=  41 now=    5217 end=       4581      3569      4216 U=    15.41 T=   82.6 p1= -12.2 p2=   113.9 ed=   118 5/19/2020   x1=  63. x2= 104. y1=  1.27 y2= -1.39     
GP: Confirmed US_Missouri_St._Louis_St_Louis 5/5/2020        104    5217     4581    3569     4216    10   118 5/19/2020 
AAA2     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .997425 cc2=  .841251 lx=  8.43968 if=  64 il= 104 5/5/2020   n=  40 now=    5217 end=       4627      3569      4216 U=    15.76 T=   82.7 p1= -11.3 p2=   112.8 ed=   119 5/20/2020   x1=  64. x2= 104. y1=  1.19 y2= -1.35     
GP: Confirmed US_Missouri_St._Louis_St_Louis 5/5/2020        104    5217     4627    3569     4216    10   119 5/20/2020 
AAA2     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .997534 cc2=  .839420 lx=  8.45968 if=  65 il= 104 5/5/2020   n=  39 now=    5217 end=       4720      3569      4216 U=    16.55 T=   82.9 p1=  -9.5 p2=   110.5 ed=   121 5/22/2020   x1=  65. x2= 104. y1=  1.08 y2= -1.27     
GP: Confirmed US_Missouri_St._Louis_St_Louis 5/5/2020        104    5217     4720    3569     4216    10   121 5/22/2020 
AAA2     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .997466 cc2=  .837338 lx=  8.46968 if=  66 il= 104 5/5/2020   n=  38 now=    5217 end=       4767      3569      4216 U=    16.96 T=   83.0 p1=  -8.6 p2=   109.4 ed=   123 5/24/2020   x1=  66. x2= 104. y1=  1.00 y2= -1.24     
GP: Confirmed US_Missouri_St._Louis_St_Louis 5/5/2020        104    5217     4767    3569     4216    10   123 5/24/2020 
AAA2     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .997339 cc2=  .835117 lx=  8.46968 if=  67 il= 104 5/5/2020   n=  37 now=    5217 end=       4767      3569      4216 U=    16.71 T=   83.3 p1=  -8.6 p2=   109.4 ed=   122 5/23/2020   x1=  67. x2= 104. y1=   .98 y2= -1.24     
GP: Confirmed US_Missouri_St._Louis_St_Louis 5/5/2020        104    5217     4767    3569     4216    10   122 5/23/2020 
AAA2     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .997424 cc2=  .833025 lx=  8.48968 if=  68 il= 104 5/5/2020   n=  36 now=    5217 end=       4864      3569      4216 U=    16.96 T=   84.1 p1=  -6.8 p2=   107.3 ed=   124 5/25/2020   x1=  68. x2= 104. y1=   .95 y2= -1.17     
GP: Confirmed US_Missouri_St._Louis_St_Louis 5/5/2020        104    5217     4864    3569     4216    10   124 5/25/2020 
AAA2     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .998000 cc2=  .831334 lx=  8.52968 if=  69 il= 104 5/5/2020   n=  35 now=    5217 end=       5062      3569      4216 U=    18.45 T=   84.6 p1=  -3.0 p2=   103.1 ed=   128 5/29/2020   x1=  69. x2= 104. y1=   .85 y2= -1.05     
GP: Confirmed US_Missouri_St._Louis_St_Louis 5/5/2020        104    5217     5062    3569     4216    10   128 5/29/2020 
AAA2     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .998225 cc2=  .829194 lx=  8.55968 if=  70 il= 104 5/5/2020   n=  34 now=    5217 end=       5216      3569      4216 U=    19.58 T=   85.0 p1=    .0 p2=   100.0 ed=   131 6/1/2020    x1=  70. x2= 104. y1=   .77 y2=  -.97     
GP: Confirmed US_Missouri_St._Louis_St_Louis 5/5/2020        104    5217     5216    3569     4216    10   131 6/1/2020  
AAA2     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .998275 cc2=  .826777 lx=  8.57968 if=  71 il= 104 5/5/2020   n=  33 now=    5217 end=       5322      3569      4216 U=    20.42 T=   85.3 p1=   2.0 p2=    98.0 ed=   133 6/3/2020    x1=  71. x2= 104. y1=   .70 y2=  -.92     
GP: Confirmed US_Missouri_St._Louis_St_Louis 5/5/2020        104    5217     5322    3569     4216    10   133 6/3/2020  
AAA2     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .998211 cc2=  .824133 lx=  8.58968 if=  72 il= 104 5/5/2020   n=  32 now=    5217 end=       5375      3569      4216 U=    20.71 T=   85.5 p1=   3.0 p2=    97.1 ed=   134 6/4/2020    x1=  72. x2= 104. y1=   .65 y2=  -.89     
GP: Confirmed US_Missouri_St._Louis_St_Louis 5/5/2020        104    5217     5375    3569     4216    10   134 6/4/2020  
AAA2     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .998172 cc2=  .821395 lx=  8.61968 if=  73 il= 104 5/5/2020   n=  31 now=    5217 end=       5539      3569      4216 U=    21.51 T=   86.3 p1=   6.2 p2=    94.2 ed=   137 6/7/2020    x1=  73. x2= 104. y1=   .62 y2=  -.82     
GP: Confirmed US_Missouri_St._Louis_St_Louis 5/5/2020        104    5217     5539    3569     4216    10   137 6/7/2020  
AAA2     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .998198 cc2=  .818593 lx=  8.63968 if=  74 il= 104 5/5/2020   n=  30 now=    5217 end=       5651      3569      4216 U=    22.11 T=   86.8 p1=   8.3 p2=    92.3 ed=   138 6/8/2020    x1=  74. x2= 104. y1=   .58 y2=  -.78     
GP: Confirmed US_Missouri_St._Louis_St_Louis 5/5/2020        104    5217     5651    3569     4216    10   138 6/8/2020  
AAA2     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .998307 cc2=  .815732 lx=  8.68968 if=  75 il= 104 5/5/2020   n=  29 now=    5217 end=       5941      3569      4216 U=    23.51 T=   88.2 p1=  13.9 p2=    87.8 ed=   143 6/13/2020   x1=  75. x2= 104. y1=   .56 y2=  -.67     
GP: Confirmed US_Missouri_St._Louis_St_Louis 5/5/2020        104    5217     5941    3569     4216    10   143 6/13/2020 
AAA2     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .998580 cc2=  .812885 lx=  8.74968 if=  76 il= 104 5/5/2020   n=  28 now=    5217 end=       6308      3569      4216 U=    26.22 T=   89.2 p1=  20.9 p2=    82.7 ed=   151 6/21/2020   x1=  76. x2= 104. y1=   .51 y2=  -.56     
GP: Confirmed US_Missouri_St._Louis_St_Louis 5/5/2020        104    5217     6308    3569     4216    10   151 6/21/2020 
AAA2     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .998448 cc2=  .809465 lx=  8.76968 if=  77 il= 104 5/5/2020   n=  27 now=    5217 end=       6436      3569      4216 U=    26.44 T=   90.0 p1=  23.4 p2=    81.1 ed=   152 6/22/2020   x1=  77. x2= 104. y1=   .49 y2=  -.53     
GP: Confirmed US_Missouri_St._Louis_St_Louis 5/5/2020        104    5217     6436    3569     4216    10   152 6/22/2020 
AAA2     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .998473 cc2=  .806023 lx=  8.82968 if=  78 il= 104 5/5/2020   n=  26 now=    5217 end=       6834      3569      4216 U=    27.75 T=   92.0 p1=  31.0 p2=    76.3 ed=   157 6/27/2020   x1=  78. x2= 104. y1=   .51 y2=  -.43     
GP: Confirmed US_Missouri_St._Louis_St_Louis 5/5/2020        104    5217     6834    3569     4216    10   157 6/27/2020 
AAA2     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .999156 cc2=  .803040 lx=  9.00968 if=  79 il= 104 5/5/2020   n=  25 now=    5217 end=       8181      3569      4216 U=    34.91 T=   97.5 p1=  56.8 p2=    63.8 ed=   179 7/19/2020   x1=  79. x2= 104. y1=   .53 y2=  -.19     
GP: Confirmed US_Missouri_St._Louis_St_Louis 5/5/2020        104    5217     8181    3569     4216    10   179 7/19/2020 
AAA2     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .999074 cc2=  .799074 lx=  9.04968 if=  80 il= 104 5/5/2020   n=  24 now=    5217 end=       8515      3569      4216 U=    36.05 T=   99.0 p1=  63.2 p2=    61.3 ed=   184 7/24/2020   x1=  80. x2= 104. y1=   .53 y2=  -.14     
GP: Confirmed US_Missouri_St._Louis_St_Louis 5/5/2020        104    5217     8515    3569     4216    10   184 7/24/2020 
AAA2     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .999020 cc2=  .794896 lx=  9.11968 if=  81 il= 104 5/5/2020   n=  23 now=    5217 end=       9133      3569      4216 U=    37.99 T=  101.6 p1=  75.1 p2=    57.1 ed=   191 7/31/2020   x1=  81. x2= 104. y1=   .54 y2=  -.06     
GP: Confirmed US_Missouri_St._Louis_St_Louis 5/5/2020        104    5217     9133    3569     4216    10   191 7/31/2020 
AAA2     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .999139 cc2=  .790625 lx=  9.30968 if=  82 il= 104 5/5/2020   n=  22 now=    5217 end=      11044      3569      4216 U=    44.25 T=  109.4 p1= 111.7 p2=    47.2 ed=   213 8/22/2020   x1=  82. x2= 104. y1=   .62 y2=   .12     
GP: Confirmed US_Missouri_St._Louis_St_Louis 5/5/2020        104    5217    11044    3569     4216    10   213 8/22/2020 
AAA2     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .999353 cc2=  .786153 lx=  9.70968 if=  83 il= 104 5/5/2020   n=  21 now=    5217 end=      16476      3569      4216 U=    58.80 T=  129.0 p1= 215.8 p2=    31.7 ed=   267 10/15/2020  x1=  83. x2= 104. y1=   .78 y2=   .43     
GP: Confirmed US_Missouri_St._Louis_St_Louis 5/5/2020        104    5217    -        3569     4216    10   267 10/15/2020
AAA2     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .999276 cc2=  .781058 lx=  9.84968 if=  84 il= 104 5/5/2020   n=  20 now=    5217 end=      18952      3569      4216 U=    64.17 T=  136.9 p1= 263.3 p2=    27.5 ed=   288 11/5/2020   x1=  84. x2= 104. y1=   .82 y2=   .51     
GP: Confirmed US_Missouri_St._Louis_St_Louis 5/5/2020        104    5217    -        3569     4216    10   288 11/5/2020 
AAA2     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .999163 cc2=  .775556 lx=  9.81968 if=  85 il= 104 5/5/2020   n=  19 now=    5217 end=      18392      3569      4216 U=    64.05 T=  135.7 p1= 252.5 p2=    28.4 ed=   286 11/3/2020   x1=  85. x2= 104. y1=   .79 y2=   .49     
GP: Confirmed US_Missouri_St._Louis_St_Louis 5/5/2020        104    5217    -        3569     4216    10   286 11/3/2020 
AAA2     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .999122 cc2=  .769707 lx=  9.53968 if=  86 il= 104 5/5/2020   n=  18 now=    5217 end=      13900      3569      4216 U=    54.16 T=  120.6 p1= 166.4 p2=    37.5 ed=   248 9/26/2020   x1=  86. x2= 104. y1=   .64 y2=   .31     
GP: Confirmed US_Missouri_St._Louis_St_Louis 5/5/2020        104    5217    13900    3569     4216    10   248 9/26/2020 
AAA2     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .999060 cc2=  .763357 lx=  9.32968 if=  87 il= 104 5/5/2020   n=  17 now=    5217 end=      11267      3569      4216 U=    47.01 T=  110.6 p1= 116.0 p2=    46.3 ed=   221 8/30/2020   x1=  87. x2= 104. y1=   .50 y2=   .14     
GP: Confirmed US_Missouri_St._Louis_St_Louis 5/5/2020        104    5217    11267    3569     4216    10   221 8/30/2020 
AAA2     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .999088 cc2=  .756552 lx=  9.10968 if=  88 il= 104 5/5/2020   n=  16 now=    5217 end=       9042      3569      4216 U=    39.24 T=  101.1 p1=  73.3 p2=    57.7 ed=   193 8/2/2020    x1=  88. x2= 104. y1=   .33 y2=  -.07     
GP: Confirmed US_Missouri_St._Louis_St_Louis 5/5/2020        104    5217     9042    3569     4216    10   193 8/2/2020  
AAA2     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .999227 cc2=  .749227 lx=  8.91968 if=  89 il= 104 5/5/2020   n=  15 now=    5217 end=       7477      3569      4216 U=    31.89 T=   94.4 p1=  43.3 p2=    69.8 ed=   169 7/9/2020    x1=  89. x2= 104. y1=   .17 y2=  -.30     
GP: Confirmed US_Missouri_St._Louis_St_Louis 5/5/2020        104    5217     7477    3569     4216    10   169 7/9/2020  
AAA2     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .999174 cc2=  .740975 lx=  8.82968 if=  90 il= 104 5/5/2020   n=  14 now=    5217 end=       6834      3569      4216 U=    28.17 T=   91.9 p1=  31.0 p2=    76.3 ed=   158 6/28/2020   x1=  90. x2= 104. y1=   .07 y2=  -.43     
GP: Confirmed US_Missouri_St._Louis_St_Louis 5/5/2020        104    5217     6834    3569     4216    10   158 6/28/2020 
AAA2     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .998984 cc2=  .731723 lx=  8.83968 if=  91 il= 104 5/5/2020   n=  13 now=    5217 end=       6902      3569      4216 U=    28.46 T=   92.2 p1=  32.3 p2=    75.6 ed=   159 6/29/2020   x1=  91. x2= 104. y1=   .04 y2=  -.42     
GP: Confirmed US_Missouri_St._Louis_St_Louis 5/5/2020        104    5217     6902    3569     4216    10   159 6/29/2020 
AAA2     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .998757 cc2=  .721406 lx=  8.89968 if=  92 il= 104 5/5/2020   n=  12 now=    5217 end=       7329      3569      4216 U=    30.36 T=   94.0 p1=  40.5 p2=    71.2 ed=   165 7/5/2020    x1=  92. x2= 104. y1=   .07 y2=  -.33     
GP: Confirmed US_Missouri_St._Louis_St_Louis 5/5/2020        104    5217     7329    3569     4216    10   165 7/5/2020  
AAA2     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .998820 cc2=  .710145 lx=  9.48968 if=  93 il= 104 5/5/2020   n=  11 now=    5217 end=      13222      3569      4216 U=    53.88 T=  118.5 p1= 153.4 p2=    39.5 ed=   245 9/23/2020   x1=  93. x2= 104. y1=   .47 y2=   .27     
GP: Confirmed US_Missouri_St._Louis_St_Louis 5/5/2020        104    5217    13222    3569     4216    10   245 9/23/2020 
AAA2     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .998590 cc2=  .697079 lx=  9.08968 if=  94 il= 104 5/5/2020   n=  10 now=    5217 end=       8863      3569      4216 U=    38.27 T=  100.4 p1=  69.9 p2=    58.9 ed=   190 7/30/2020   x1=  94. x2= 104. y1=   .17 y2=  -.09     
GP: Confirmed US_Missouri_St._Louis_St_Louis 5/5/2020        104    5217     8863    3569     4216    10   190 7/30/2020 
AAA2     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .998124 cc2=  .681896 lx=  9.02968 if=  95 il= 104 5/5/2020   n=   9 now=    5217 end=       8347      3569      4216 U=    36.63 T=   98.0 p1=  60.0 p2=    62.5 ed=   184 7/24/2020   x1=  95. x2= 104. y1=   .08 y2=  -.16     
GP: Confirmed US_Missouri_St._Louis_St_Louis 5/5/2020        104    5217     8347    3569     4216    10   184 7/24/2020 
AAA2     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .997884 cc2=  .664550 lx=  8.62968 if=  96 il= 104 5/5/2020   n=   8 now=    5217 end=       5595      3569      4216 U=    21.02 T=   87.2 p1=   7.2 p2=    93.2 ed=   136 6/6/2020    x1=  96. x2= 104. y1=  -.42 y2=  -.80     
GP: Confirmed US_Missouri_St._Louis_St_Louis 5/5/2020        104    5217     5595    3569     4216    10   136 6/6/2020  
AAA2     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .998297 cc2=  .644743 lx=  8.39968 if=  97 il= 104 5/5/2020   n=   7 now=    5217 end=       4445      3569      4216 U=    11.44 T=   86.7 p1= -14.8 p2=   117.4 ed=   113 5/14/2020   x1=  97. x2= 104. y1=  -.90 y2= -1.52     
GP: Confirmed US_Missouri_St._Louis_St_Louis 5/5/2020        104    5217     4445    3569     4216    10   113 5/14/2020 
AAA2     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .998241 cc2=  .620277 lx=  8.31968 if=  98 il= 104 5/5/2020   n=   6 now=    5217 end=       4103      3569      4216 U=     8.08 T=   88.1 p1= -21.4 p2=   127.2 ed=   107 5/8/2020    x1=  98. x2= 104. y1= -1.23 y2= -1.97     
GP: Confirmed US_Missouri_St._Louis_St_Louis 5/5/2020        104    5217     4103    3569     4216    10   107 5/8/2020  
AAA2     1 US_Missouri_St._Louis_St_Louis Confirmed cc1=  .999104 cc2=  .590856 lx=  8.25968 if=  99 il= 104 5/5/2020   n=   5 now=    5217 end=       3864      3569      4216 U=     5.18 T=   90.9 p1= -25.9 p2=   135.0 ed=   103 5/4/2020    x1=  99. x2= 104. y1= -1.57 y2= -2.53     
GP: Confirmed US_Missouri_St._Louis_St_Louis 5/5/2020        104    5217     3864    3569     4216    10   103 5/4/2020  
